Species,Area,Units,Country,2014,2013,2012,2011,2010,2009,2008,2007,2006,,,,,,,,,,,,
HKE,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.6,TLW,DK,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.6.A,TLW,DK,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.7.E,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.7.G,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.8,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HKE,27.8.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27,TLW,DK,6467,7857,5392,6192,5903,6015,5277,7813,8808,,,,,,,,,,,,
HOM,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.2.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.2.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.3,TLW,DK,3,8,1,1,9,1,13,225,67,,,,,,,,,,,,
HOM,27.3.A,TLW,DK,3,2,1,1,9,1,13,18,4,,,,,,,,,,,,
HOM,27.3.B.23,TLW,DK,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,
HOM,27.3.C.22,TLW,DK,0,6,0,0,0,0,0,204,63,,,,,,,,,,,,
HOM,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.4,TLW,DK,2,10,74,13,15,194,3,45,390,,,,,,,,,,,,
HOM,27.4.A,TLW,DK,2,8,74,13,15,190,2,27,185,,,,,,,,,,,,
HOM,27.4.B,TLW,DK,0,3,0,0,0,1,1,18,135,,,,,,,,,,,,
HOM,27.4.C,TLW,DK,0,0,0,0,0,3,0,0,70,,,,,,,,,,,,
HOM,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.6,TLW,DK,856,433,1104,58,0,0,0,0,0,,,,,,,,,,,,
HOM,27.6.A,TLW,DK,856,433,1104,58,0,0,0,0,0,,,,,,,,,,,,
HOM,27.6.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7,TLW,DK,5606,7390,3628,5920,5247,2710,1971,4856,6838,,,,,,,,,,,,
HOM,27.7.B,TLW,DK,3429,2415,415,0,0,526,276,0,0,,,,,,,,,,,,
HOM,27.7.C,TLW,DK,756,270,0,483,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.C.2,TLW,DK,756,270,0,483,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.C.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.D,TLW,DK,551,1017,1363,89,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.E,TLW,DK,384,834,665,0,757,726,844,870,2258,,,,,,,,,,,,
HOM,27.7.F,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.G,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.7.H,TLW,DK,16,2855,5,4571,3218,1270,800,3885,4510,,,,,,,,,,,,
HOM,27.7.J,TLW,DK,470,0,1179,777,1272,188,51,101,70,,,,,,,,,,,,
HOM,27.7.J.2,TLW,DK,470,0,1179,777,1272,188,51,101,70,,,,,,,,,,,,
HOM,27.7.J.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.8,TLW,DK,0,16,586,200,632,3109,3290,2687,1513,,,,,,,,,,,,
HOM,27.8.A,TLW,DK,0,16,586,200,632,2663,1733,2687,1513,,,,,,,,,,,,
HOM,27.8.D,TLW,DK,0,0,0,0,0,446,1557,0,0,,,,,,,,,,,,
HOM,27.8.D.2,TLW,DK,0,0,0,0,0,446,1557,0,0,,,,,,,,,,,,
HOM,27.8.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOM,27.8.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOU,27,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOU,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOU,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HOU,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.3.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.3.C.22,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.4,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.4.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.4.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
INV,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27.3.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27.4,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27.4.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
JOD,27.4.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCS,27,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCS,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCS,27.3.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCT,27,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCT,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCT,27.3.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCT,27.4,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
KCT,27.4.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27,TLW,DK,27,23,26,30,31,16,9,6,9,,,,,,,,,,,,
LBE,27.3,TLW,DK,5,4,4,3,2,2,2,1,2,,,,,,,,,,,,
LBE,27.3.A,TLW,DK,3,2,1,2,2,2,2,1,2,,,,,,,,,,,,
LBE,27.3.B.23,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.3.C.22,TLW,DK,3,3,3,1,0,0,0,0,0,,,,,,,,,,,,
LBE,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.4,TLW,DK,22,19,23,27,29,14,7,5,7,,,,,,,,,,,,
LBE,27.4.A,TLW,DK,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
LBE,27.4.B,TLW,DK,22,19,23,27,29,14,7,5,6,,,,,,,,,,,,
LBE,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LBE,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27,TLW,DK,907,913,1451,1226,1111,1134,1169,1519,1309,,,,,,,,,,,,
LEM,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.2.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.2.A.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.2.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.2.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.2.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3,TLW,DK,280,264,452,227,291,237,244,383,341,,,,,,,,,,,,
LEM,27.3.A,TLW,DK,276,259,446,223,286,233,239,374,321,,,,,,,,,,,,
LEM,27.3.B.23,TLW,DK,1,0,0,0,1,1,1,2,3,,,,,,,,,,,,
LEM,27.3.C.22,TLW,DK,3,5,5,3,4,3,4,7,17,,,,,,,,,,,,
LEM,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3.D.26,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3.D.28.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.4,TLW,DK,626,649,999,999,821,897,925,1136,968,,,,,,,,,,,,
LEM,27.4.A,TLW,DK,203,206,247,148,207,173,197,211,210,,,,,,,,,,,,
LEM,27.4.B,TLW,DK,423,443,752,851,614,721,728,923,758,,,,,,,,,,,,
LEM,27.4.C,TLW,DK,0,0,0,0,0,4,0,2,0,,,,,,,,,,,,
LEM,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.5.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.6,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.6.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.7.E,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LEM,27.7.G,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27,TLW,DK,495,651,532,666,546,642,546,529,786,,,,,,,,,,,,
LIN,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.2.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.2.A.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.2.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.2.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.2.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3,TLW,DK,64,56,68,66,58,79,59,82,96,,,,,,,,,,,,
LIN,27.3.A,TLW,DK,63,55,67,66,58,78,59,81,95,,,,,,,,,,,,
LIN,27.3.B.23,TLW,DK,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.C.22,TLW,DK,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
LIN,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.D.26,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.D.28.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.4,TLW,DK,431,594,464,600,488,564,487,447,690,,,,,,,,,,,,
LIN,27.4.A,TLW,DK,387,548,419,541,433,519,446,405,637,,,,,,,,,,,,
LIN,27.4.B,TLW,DK,45,47,45,59,55,45,41,42,53,,,,,,,,,,,,
LIN,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.5.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.6,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.6.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.6.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.7.E,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.7.G,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.8,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LIN,27.8.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27,TLW,DK,614,163,96,284,231,92,192,253,182,,,,,,,,,,,,
LUM,27.3,TLW,DK,544,113,88,261,212,85,185,233,163,,,,,,,,,,,,
LUM,27.3.A,TLW,DK,360,90,56,202,119,56,95,122,80,,,,,,,,,,,,
LUM,27.3.B.23,TLW,DK,38,7,4,9,39,11,46,66,56,,,,,,,,,,,,
LUM,27.3.C.22,TLW,DK,136,16,27,47,49,16,40,39,24,,,,,,,,,,,,
LUM,27.3.D,TLW,DK,9,0,0,2,4,1,4,6,3,,,,,,,,,,,,
LUM,27.3.D.24,TLW,DK,9,0,0,2,4,1,4,6,3,,,,,,,,,,,,
LUM,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.3.D.26,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.3.D.28.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.4,TLW,DK,70,50,8,24,20,7,7,20,19,,,,,,,,,,,,
LUM,27.4.A,TLW,DK,1,4,0,5,2,2,0,0,0,,,,,,,,,,,,
LUM,27.4.B,TLW,DK,69,46,7,19,18,6,7,20,19,,,,,,,,,,,,
LUM,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
LUM,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27,TLW,DK,41918,33260,36233,34829,41055,23229,26731,24889,24234,,,,,,,,,,,,
MAC,27.2,TLW,DK,2345,391,0,269,4845,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A,TLW,DK,2345,391,0,269,4845,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A.1,TLW,DK,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A.2,TLW,DK,2344,391,0,269,4845,0,0,0,0,,,,,,,,,,,,
MAC,27.2.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.2.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.3,TLW,DK,129,226,186,135,61,48,112,49,121,,,,,,,,,,,,
MAC,27.3.A,TLW,DK,115,184,141,106,52,45,107,43,117,,,,,,,,,,,,
MAC,27.3.B.23,TLW,DK,3,8,16,11,4,1,1,1,1,,,,,,,,,,,,
MAC,27.3.C.22,TLW,DK,10,34,28,17,5,2,3,3,3,,,,,,,,,,,,
MAC,27.3.D,TLW,DK,0,0,0,1,0,0,1,2,0,,,,,,,,,,,,
MAC,27.3.D.24,TLW,DK,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,
MAC,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
MAC,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.4,TLW,DK,20906,31739,36039,31536,36102,23181,26608,24834,24103,,,,,,,,,,,,
MAC,27.4.A,TLW,DK,20873,31730,36011,31431,36083,23178,26582,24817,24093,,,,,,,,,,,,
MAC,27.4.B,TLW,DK,34,9,27,106,19,2,26,16,8,,,,,,,,,,,,
MAC,27.4.C,TLW,DK,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,
MAC,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.5.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.6,TLW,DK,15538,875,7,2838,0,0,0,0,0,,,,,,,,,,,,
MAC,27.6.A,TLW,DK,15538,875,7,2838,0,0,0,0,0,,,,,,,,,,,,
MAC,27.6.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.7,TLW,DK,2999,28,0,50,48,0,7,0,10,,,,,,,,,,,,
MAC,27.7.B,TLW,DK,94,18,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.7.E,TLW,DK,0,0,0,0,11,0,7,0,0,,,,,,,,,,,,
MAC,27.7.F,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.7.H,TLW,DK,0,9,0,50,20,0,0,0,10,,,,,,,,,,,,
MAC,27.7.J,TLW,DK,2905,0,0,0,16,0,0,0,0,,,,,,,,,,,,
MAC,27.7.J.2,TLW,DK,2905,0,0,0,16,0,0,0,0,,,,,,,,,,,,
MAC,27.7.J.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MAC,27.8,TLW,DK,0,0,2,1,0,0,4,6,0,,,,,,,,,,,,
MAC,27.8.A,TLW,DK,0,0,2,1,0,0,4,6,0,,,,,,,,,,,,
MAC,27.8.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27,TLW,DK,36,48,36,25,24,54,31,11,6,,,,,,,,,,,,
MEG,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.2.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.2.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.3,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.3.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.4,TLW,DK,36,48,36,25,24,54,31,11,6,,,,,,,,,,,,
MEG,27.4.A,TLW,DK,35,48,35,23,22,54,31,11,3,,,,,,,,,,,,
MEG,27.4.B,TLW,DK,1,1,0,2,2,0,0,0,3,,,,,,,,,,,,
MEG,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.6,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MEG,27.6.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27,TLW,DK,1444,1344,1429,1378,1607,1725,1596,1389,1814,,,,,,,,,,,,
MON,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.A.2,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.A.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.2.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.3,TLW,DK,309,298,307,251,270,344,288,255,227,,,,,,,,,,,,
MON,27.3.A,TLW,DK,309,298,307,251,270,344,287,255,227,,,,,,,,,,,,
MON,27.3.B.23,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.3.C.22,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.3.D,TLW,DK,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
MON,27.3.D.24,TLW,DK,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
MON,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.4,TLW,DK,1135,1046,1122,1127,1337,1382,1308,1134,1587,,,,,,,,,,,,
MON,27.4.A,TLW,DK,801,854,821,841,1143,1134,1071,961,1311,,,,,,,,,,,,
MON,27.4.B,TLW,DK,334,192,301,286,194,248,237,173,276,,,,,,,,,,,,
MON,27.4.C,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.B,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.B.1,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.B.1.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.5.B.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.6,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.6.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7.E,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7.F,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7.G,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.7.H,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.8,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MON,27.8.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27,TLW,DK,7,10,21,26,18,25,32,27,47,,,,,,,,,,,,
MUL,27.3,TLW,DK,5,8,17,22,15,19,26,17,23,,,,,,,,,,,,
MUL,27.3.A,TLW,DK,3,4,9,12,9,7,10,6,6,,,,,,,,,,,,
MUL,27.3.B.23,TLW,DK,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,
MUL,27.3.C.22,TLW,DK,2,4,7,10,6,12,16,11,16,,,,,,,,,,,,
MUL,27.3.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.3.D.24,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.3.D.25,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.3.D.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.4,TLW,DK,1,1,5,4,3,6,6,10,24,,,,,,,,,,,,
MUL,27.4.A,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.4.B,TLW,DK,1,1,4,4,3,5,5,8,8,,,,,,,,,,,,
MUL,27.4.C,TLW,DK,0,0,1,0,1,1,1,2,16,,,,,,,,,,,,
MUL,27.4.NK,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
MUL,27.7.D,TLW,DK,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
