id,latitude,longitude,level,name,status
jian1239,26.538056,99.91,dialect,Jianchuan,safe
jian1240,27.04237,118.307419,dialect,Jian'ou,safe
jiar1240,31.60295,102.22875,family,Northern Gyalrong,safe
jiba1237,9.26508,11.5099,language,Jiba,severely endangered
jibu1239,7.49214,11.3086,language,Jibu,safe
jica1244,36.8079,-107.007,language,Jicarilla Apache,severely endangered
jiid1238,1.84353,44.1294,language,Jiiddu,safe
jilb1238,11.7992,14.5794,language,Jilbe,critically endangered
jili1241,-5.56611,145.706,language,Jilim,safe
jimi1254,10.251,13.5258,language,Jimi (Cameroon),safe
jimi1255,10.7299,9.8118,language,Jimi (Nigeria),safe
jina1244,11.3555,14.9611,language,Jina,safe
jina1245,36.690777,116.997299,dialect,Jinan Mandarin,safe
jiny1235,38.8284,111.278,language,Jinyu Chinese,safe
jion1236,23.8692,110.007,language,Jiongnai Bunu,definitely endangered
jira1235,7.266666667,-68.4,language,Jirajaran,extinct
jire1238,27.6931,86.3201,language,Jirel,definitely endangered
jiru1238,8.64125,10.5872,language,Jiru,safe
jita1239,-1.62681,33.9141,language,Jita,safe
jito1235,17.054524,-92.858395,language,Jitotolteco,safe
jixi1238,30.071111,118.592222,dialect,Jixi,safe
jjuu1238,9.83116,7.97167,language,Jju,safe
joaq1235,-13.4,-64.67,language,Joaquiniano,extinct
joba1238,-3.45787,28.9978,language,Joba,safe
jola1262,12.5089,-16.5539,language,Jola-Esulalu,vulnerable
jola1263,12.75752,-15.73547667,language,Jola-Fonyi,safe
jonk1238,11.5034,19.0954,language,Jonkor Bourmataguil,severely endangered
jora1240,-15.7492,-63.2094,language,Jorá,extinct
jord1238,31.8202,36.0829,language,Levantine Arabic Sign Language,safe
jort1240,8.93055,9.42486,language,Jorto,safe
jova1234,28.5,-109,language,Jova,extinct
jowu1238,10.7691,-5.47873,language,Jowulu,safe
juan1238,21.2606,85.5845,language,Juang,definitely endangered
jude1255,43.1284,11.4723,language,Judeo-Italian,safe
jude1256,42.068306,48.264749,language,Judeo-Tat,definitely endangered
jude1257,31.45071,43.57147,language,Judeo-Persian,definitely endangered
jude1258,31.5,34.75,language,Judeo-Georgian,safe
jude1262,32.5593,34.9748,language,Judeo-Berber,severely endangered
jude1263,31.75,35.25,language,Judeo-Tunisian Arabic,severely endangered
jude1264,31.9567,34.7422,language,Judeo-Tripolitanian Arabic,safe
jude1265,33.5,-7.5,language,Judeo-Moroccan Arabic,definitely endangered
jude1266,31.5339,41.2595,language,Judeo-Iraqi Arabic,safe
jude1267,15,45,language,Judeo-Yemeni Arabic,safe
juho1239,-19.688,20.7673,language,South-Eastern Ju,safe
juku1254,7.20236,10.2576,language,Jukun Takum,safe
juma1249,-7.27501,-64.0998,language,Júma,critically endangered
juma1250,-1.77291,-69.195557,language,Jumana,extinct
jumj1238,10.4349,33.7494,language,Jumjum,safe
juml1238,29.1708,82.437,language,Jumli,safe
jung1240,0.88872,-76.6593,language,Jungle Inga,severely endangered
jupu1235,0.24829,-72.139893,language,Jupua,extinct
juqu1238,16.8912,-95.8484,language,Juquila Mixe,safe
jura1242,19.091,84.1204,language,Juray,safe
jurc1239,44.412626,126.866803,language,Jurchen,extinct
juri1235,-1.358881,-69.984741,language,Juri,extinct
jurm1239,6.03321,29.974,language,Jur Modo,safe
juru1256,-10.9354,-53.3472,language,Jurúna,vulnerable
juti1236,54.911,9.38924,language,Jutish,definitely endangered
juuu1243,10.1845,9.81175,language,Ju,safe
juwa1238,-3.78596,143.681,language,Juwal,safe
juxt1235,17.3518,-98.0146,language,Juxtlahuaca Mixtec,safe
jwir1241,5.10752,-2.10891,language,Jwira-Pepesa,safe
kaam1238,-4.0409,13.284,language,Kaamba,safe
kaan1246,10.1675,-3.70994,language,Kaansa,safe
kaan1247,9.70781,12.1508,language,Kaan,safe
kaba1276,37.0529,49.7603,language,Kabatei,definitely endangered
kaba1278,43.5082,43.3918,language,Kabardian,vulnerable
kaba1281,7.64972,16.7344,language,Kaba,safe
kaba1292,9.38373,16.2821,language,Kabalai,safe
kabi1260,-25.44486229,153.1539929,language,Kabikabi,extinct
kabi1261,8.96816,0.495023,language,Kabiyé,safe
kabi1264,-14.2403,-58.9931,language,Kabixí,extinct
kabo1247,-8.17316,124.539,language,Kabola,safe
kabo1248,-3.32403,141.88,language,Kabore One,safe
kabr1240,0.29,34.83,language,Kabras,safe
kabu1249,-1.92547,132.528,language,Kaburi,safe
kabu1254,25.292,69.691,language,Kabutra,safe
kabu1256,15.0586,-23.6148,language,Kabuverdianu,safe
kabw1241,-1.7124,34.3923,language,Kabwa,safe
kabw1242,-4.36966,29.1684,language,Kabwari,safe
kaby1243,36.4103,4.76137,language,Kabyle,safe
kach1272,24.2966,69.1901,language,Kachi Koli,safe
kach1277,23.83,69,language,Kachchi,safe
kach1279,26.6882,92.317,language,Kachari,definitely endangered
kach1280,25.4634,97.3278,language,Jinghpaw,safe
kach1284,6.3971,37.9291,language,Kachama-Ganjule,definitely endangered
kaci1244,6.16512,34.9436,language,Kacipo-Balesi,safe
kaco1239,13.8274,107.257,language,Kaco',definitely endangered
kada1242,11.0602,76.7285,language,Kadar,safe
kada1282,12.1554,30.2709,language,Kadaru,definitely endangered
kada1284,9.99696,7.45933,language,Kadara,safe
kada1286,-1.74547,125.142,language,Kadai,definitely endangered
kadi1248,-19.7222,-57.582,language,Kadiwéu,definitely endangered
kado1242,21.5259,100.092,language,Kado,severely endangered
kadu1253,22.2996,101.74,language,Kaduo,safe
kafa1242,7.34022,36.1718,language,Kafa,safe
kafo1240,-8.36572,124.446,language,Kafoa,safe
kaga1252,27.4492,86.1675,language,Kagate,definitely endangered
kaga1255,7.10698,125.61,language,Kagan Kalagan,safe
kaga1256,10.4656,119.872,language,Kagayanen,safe
kagf1238,11.5319,4.8387,language,Ut-Main,safe
kago1247,9.22607,8.18694,language,Kagoma,safe
kago1248,14.0546,-9.96404,language,Kagoro,safe
kagu1239,-6.38204,37.0534,language,Kagulu,safe
kahe1238,-3.51412,37.5759,language,Kahe,safe
kahu1241,-10.6963,162.191,language,Kahua,safe
kaia1245,-4.06543,144.756,language,Kaian,safe
kaib1244,-3.1603,128.211,language,Kaibobo,definitely endangered
kaid1239,0.85641,123.217,language,Kaidipang,safe
kaie1237,-3.70524,143.884,language,Kaiep,vulnerable
kaik1244,18.3859,76.0003,language,Kaikadi,safe
kaik1246,28.853,83.1384,language,Kaike,definitely endangered
kaik1247,0.75068,28.7394,language,Kaiku,safe
kaim1235,-13,-42,language,Kaimbé,extinct
kaim1241,-5.65447,122.538,language,Kaimbulawa,safe
kain1272,-27.7671,-52.5394,language,Kaingang,definitely endangered
kair1263,-3.34608,143.558,language,Kairiru,safe
kair1265,-8.74034,126.059,language,Kairui-Midiki,vulnerable
kair1267,-4.46941,151.98,language,Kairak,safe
kais1235,-1.78077,132.312,language,Kais,safe
kais1242,-1.656507,-67.419434,language,Kaishana,extinct
kaiv1238,10.4328,8.10795,language,Kaivi,safe
kaiw1246,-24.589,-54.6815,language,Kaiwá,vulnerable
kaiy1239,-2.94448,138.161,language,Kaiy,vulnerable
kaja1247,35.8989,53.4785,language,Kajali,definitely endangered
kaja1250,2.78613,113.886,language,Kajaman-Sekapan,safe
kaja1254,12.2492,20.879,language,Kajakse,safe
kajk1237,45.649748,16.134109,language,Kajkavian,safe
kaka1264,8.33931,6.55923,language,Kakanda,safe
kaka1265,10.5962,-11.4418,language,Kakabe,safe
kaka1267,-10.2976,150.027,language,Kakabai,safe
kaka1269,-39.0488,-72.3228,language,Kakauhua,extinct
kaki1247,10.8119,5.58853,language,Kakihum,safe
kaki1249,-7.9946,145.816,language,Kaki Ae,vulnerable
kako1242,3.79989,15.6282,language,Kako,safe
kakw1240,3.65233,30.7762,language,Kakwa,safe
kala1256,-1.43074,131.617,language,Kalabra,safe
kala1372,35.6415,71.6657,language,Kalasha,severely endangered
kala1373,35.5303,72.5738,language,Kalami,definitely endangered
kala1376,27.073067,92.142965,language,Kalaktang Monpa,safe
kala1377,-10.6748,142.196,language,Kala Lagaw Ya,definitely endangered
kala1379,-31.7154,118.911,language,Kalarko,extinct
kala1381,4.53194,6.69539,language,Kalabari,safe
kala1383,13.6106,-3.10033,language,Kalamsé,safe
kala1384,-21.2887,27.401,language,Kalanga,safe
kala1388,6.8126,125.328,language,Kalagan,safe
kala1391,4.53605,117.317,language,Kalabakan,safe
kala1394,-7.31213,120.995,language,Kalao,definitely endangered
kala1397,-5.25216,144.585,language,Kalam,safe
kala1399,69.3761,-52.864,language,Kalaallisut,definitely endangered
kala1400,44.9861,-123.925,language,Central Kalapuya,extinct
kale1246,-0.02158,35.92363,family,Kalenjin,safe
kali1308,47.5825,-114.19,language,Kalispel-Pend d'Oreille,critically endangered
kalk1245,35.3651,72.0533,language,Kalkoti,definitely endangered
kalk1246,-21,139.5,language,Kalkutung,extinct
kalm1243,46.566667,45.316667,language,Kalmyk,definitely endangered
kalo1256,60.45,24.43,language,Kalo Finnish Romani,definitely endangered
kalo1262,-3.93985,142.217,language,Kalou,safe
kalu1247,-2.33388,119.474,language,Kalumpang,safe
kalu1248,-6.45932,142.788,language,Kaluli,safe
kama1350,20.5342,81.9101,language,Kamar,safe
kama1351,55.07,94.83,language,Kamas-Koibal,extinct
kama1357,8.93891,-2.34944,language,Kamara,definitely endangered
kama1358,9.85455,7.7119,language,Kamantan,safe
kama1360,-6.97411,146.20797,language,Kamasa,critically endangered
kama1362,-3.40779,128.526,language,Kamarian,extinct
kama1363,8.10796,126.314,language,Kamayo,safe
kama1364,-5.15696,123.045,language,Kamaru,safe
kama1365,-8.26897,124.792,language,Kamang,safe
kama1367,-3.8503,143.842,language,Kamasau,safe
kama1370,-6.25829,145.728,language,Kamano,safe
kama1372,-13.0678,-40.3434,language,Kamakan,extinct
kama1373,-12.2661,-53.4651,language,Kamayurá,vulnerable
kamb1239,-8.16666,-37.5,language,Kambiwá,extinct
kamb1287,-18.8333,-57.3333,language,Kamba (Brazil),extinct
kamb1297,-1.60827,37.9532,language,Kamba (Kenya),safe
kamb1299,-9.88447,120.235,language,Kambera,safe
kamb1302,-3.53189,133.518,language,Kamberau,safe
kamb1303,-6.26656,146.083,language,Kambaira,safe
kamb1316,7.37582,37.9088,language,Kambaata,safe
kami1256,-6.71075,37.98,language,Kami (Tanzania),severely endangered
kami1258,8.57444,6.66088,language,Kami (Nigeria),safe
kamm1249,8.04357,10.88653,language,Kam,safe
kamo1254,10.0602,11.2712,language,Kamo,safe
kamo1255,-4.30433,135.883,language,Kamoro,safe
kamo1256,11.525,-16.29,language,Kamona Bijogo,safe
kamu1258,-13.5393,131.098,language,Kamu,extinct
kamu1260,-7.28798,142.639,language,Kamula,safe
kamv1242,30,70,language,Kamviri,definitely endangered
kamw1239,10.646,13.5136,language,Kamwe,safe
kana1281,27.1074,79.2883,language,Kanauji,safe
kana1283,32.2843,77.1553,language,Kanashi,definitely endangered
kana1286,23.3235,120.887,language,Kanakanavu,critically endangered
kana1288,-10.1658,149.751,language,Kanasi,safe
kana1291,-6.45399,-68.7678,language,Katukína-Kanamarí,vulnerable
kand1300,-0.00776,11.7076,language,Kande,severely endangered
kand1301,-4.3652,152.781,language,Kandas,vulnerable
kand1303,-5.73674,144.966,language,Kandawo,safe
kane1243,13.8749,14.8437,language,Kanembu,safe
kang1280,31.915,76.366,language,Kangri,definitely endangered
kang1281,35.043,101.254,language,Kangjia,severely endangered
kang1282,22.4373,100.671,language,Kang,safe
kang1285,1.59855,27.0186,language,Kango (Tshopo District),safe
kang1286,3.47633,24.8202,language,Kango (Bas-Uélé District),safe
kang1288,11.0174,29.3463,language,Kanga,severely endangered
kang1289,-7.98335,112.968,language,Kangean,safe
kang1291,-4.4153,144.816,language,Kanggape,safe
kani1275,8.44163,77.2465,language,Kanikkaran,safe
kani1277,9.525,8.37644,language,Kaningdon-Nindem,safe
kani1279,-1.71316,13.6111,language,Kaningi,safe
kani1281,-9.23148,150.253,language,Kaninuwa,safe
kani1282,-1.51777,145.086,language,Kaniet,extinct
kani1283,-0.892611,145.543794,language,Kaniet-Dempwolff,extinct
kani1285,-4.49681,143.192,language,Kaningra,vulnerable
kani1286,-6.38841,145.556,language,Kanite,safe
kanj1259,25.6999,74.7355,language,Kanjari,safe
kanj1260,-13.3243,142.893,language,Kanju,safe
kank1243,16.8548,120.689,language,Kankanaey,safe
kank1244,10.750207,-73.357544,language,Kankuamo,extinct
kann1253,11.3824,76.5256,language,"Kurumba, Kannada",critically endangered
kano1244,2.03781,112.383,language,Kanowit-Tanjong Melanau,severely endangered
kano1245,-12.1789,-64.5812,language,Kanoê,critically endangered
kans1243,36.8044,-96.8571,language,Kansa,extinct
kant1249,10.9703,-1.92807,language,Kantosi,safe
kanu1277,9.55,8.6,language,Kanufi,safe
kanu1278,-1.82559,28.1017,language,Kanu,safe
kany1247,-7.31878,23.613,language,Kanyok,safe
kaon1241,-12.4129,25.7646,language,Kaonde,safe
kaoo1238,1.16654,127.847,language,Kao,definitely endangered
kapi1248,-8.49999,-38.3333,language,Kapinawá,extinct
kapi1249,1.039166,154.797223,language,Kapingamarangi,severely endangered
kapi1250,-7.05732,146.529,language,Kapin,safe
kapo1250,-3.52696,139.766,language,Kapori,critically endangered
kapp1237,-3.28761,142.659,language,Kap,safe
kapr1245,-4.51011,143.241,language,Kapriman,safe
kapt1235,-2.388426,139.795818,language,Kaptiau,safe
kapy1238,7.03256,10.0979,language,Kapya,safe
kaqc1270,14.4662,-90.9881,language,Kaqchikel,safe
kara1289,28.9082,-96.4856,language,Karankawa,extinct
kara1462,53.7145,98.3792,language,Karagas,critically endangered
kara1464,54.5534,25.1054,language,Karaim,safe
kara1465,43.565,42.2606,language,Karachay-Balkar,vulnerable
kara1467,39.98,63.3223,language,Kara-Kalpak,safe
kara1474,42.6501,46.3151,language,Karata,definitely endangered
kara1475,-1.29991,-57.8716,language,Karahawyana,safe
kara1476,-18.6771,122.334,language,Karadjeri,critically endangered
kara1478,8.01727,15.2114,language,Karang,safe
kara1481,-1.83511,33.0488,language,Kara (Tanzania),safe
kara1482,9.99526,22.9947,language,Kara (Central African Republic),safe
kara1483,2.45157,34.2761,language,Karamojong,safe
kara1484,13.1748,20.6354,language,Karanga,vulnerable
kara1486,-2.81957,151.111,language,Kara (Papua New Guinea),safe
kara1487,16.5655,120.956,language,Karao,safe
kara1489,7.50481,126.409,language,Mandaya,safe
kara1495,-3.69933,142.018,language,Karawa,safe
kara1497,-7.13333,143.117,language,Karami,extinct
kara1499,-3.47037,132.678,language,Kalamang,severely endangered
kara1500,-11.1881,-50.3492,language,Karajá,definitely endangered
karb1241,25.7317,93.0462,language,Hills Karbi,vulnerable
kare1335,65.1691,30.8655,language,Karelian,definitely endangered
kare1338,7.05641,15.2207,language,Kare (Central African Republic),safe
kare1339,-6.74181,134.375,language,Karey,safe
kare1341,-5.07674,145.499,language,Kare (Papua New Guinea),safe
kare1348,12.5176,10.8732,language,Karekare,safe
kari1255,-9.84999,-36.3333,language,Karirí-Xocó,extinct
kari1301,3.42825,-51.6888,language,Karipúna Creole French,vulnerable
kari1303,38.5656,47.4329,language,Karingani,definitely endangered
kari1304,-20.445,118.613,language,Kariyarra,extinct
kari1306,5.03525,25.7491,language,Kari,severely endangered
kari1309,-2.92,-52.42,language,Karipuna do Amapa,extinct
kari1311,-9.37937,-64.1522,language,Karitiâna,vulnerable
kari1312,-10,-65.5,language,Karipuna,extinct
kari1316,11.0119,9.63992,language,Kariya,safe
kari1317,-10.2006,-64.2807,language,Karipúna,definitely endangered
kark1256,12.0542,29.2074,language,Karko,definitely endangered
kark1258,-3.74954,141.098,language,Karkar-Yuri,safe
kark1259,40.56,-122.167,language,Karkin,extinct
karn1252,-5.74133,147.917,language,Karnai,safe
karo1294,12.9918,-16.7382,language,Karon,vulnerable
karo1297,5.2101,36.1709,language,Karo (Ethiopia),critically endangered
karo1298,-6.15563,149.907,language,Karore,vulnerable
karo1299,9.992,122.816,language,Northern Binukidnon,safe
karo1303,-0.7871,132.663,dialect,Karon Dori,safe
karo1304,41.8228,-123.315,language,Karok,severely endangered
karo1305,-10.3342,-61.5691,language,Karo (Brazil),vulnerable
kasa1248,12.4173,-15.9413,language,Kasanga,critically endangered
kase1253,11.0824,-1.39076,language,Kasem,safe
kash1274,54.2996,18.6163,language,Kashubian,severely endangered
kash1277,34.166825,74.330455,language,Kashmiri,safe
kash1280,38.5424,-123.08,language,Kashaya,critically endangered
kasi1256,16.1881,122.118,language,Kasiguranin,safe
kask1239,61.9942,-132.412,language,Kaska,severely endangered
kasu1251,-6.64861,142.993,language,Kasua,safe
kata1264,16.1823,106.459,family,Katang,safe
kata1268,17.9509,121.544,language,Katabaga,extinct
kata1270,-7.25015,-64.8319,language,Katawixi,critically endangered
katb1237,-16.2701,167.484,language,Avava,safe
katc1249,10.8423,29.4914,language,Katcha-Kadugli-Miri,safe
kate1253,-6.4795,147.757,language,Kâte,safe
kath1250,28.5867,80.8931,language,Kathoriya Tharu,safe
kath1251,24.2,105.1,language,Thou-Kathu,definitely endangered
kati1270,35.4145,70.9826,language,Kati,definitely endangered
katk1238,18.9669,73.1733,language,Katkari,safe
katl1237,11.80325,29.28254,language,Katla,definitely endangered
kato1244,39.7002,-123.432,language,Kato,extinct
kats1235,24.6,102.4,language,Katso,definitely endangered
katu1273,14.8971,108.293,language,Katua,safe
kaul1240,-6.08192,149.696,language,Kaulong,safe
kaur1267,-34.34966141,138.4800794,language,Kaurna,extinct
kaur1269,-4.6251,103.512,language,Kaur,safe
kaur1271,-3.39188,140.14,language,Kaure-Narau,safe
kauw1242,-2.22799,138.157,language,Kauwera,safe
kava1241,24.6947,121.645,language,Kavalan,critically endangered
kave1238,14.1796,106.586,language,Kavet,critically endangered
kawa1276,-6.95411,146.20997,language,Kawacha,safe
kawa1283,36.0538,-118.679,language,Kawaiisu,critically endangered
kawe1240,-0.17313,130.327,language,Kawe,safe
kaxa1239,-9.47288,-66.3329,language,Kaxararí,critically endangered
kaxu1237,2.17138,-55.9101,language,Kaxuiâna,vulnerable
kaya1315,19.5183,97.4138,language,Kayan Lahwi,safe
kaya1319,-17.0695,139.489,language,Kayardild,critically endangered
kaya1320,16.321,120.9,dialect,Kayapa Kallahan,safe
kaya1324,0.91787,114.452,language,Kayan Mahakam,safe
kaya1325,1.78269,115.827,language,Kayan River Kayan,safe
kaya1328,-6.37677,138.932,language,Kayagar,safe
kaya1329,-11.2747,-55.5479,language,Kayabí,vulnerable
kaya1330,-7.77352,-51.6737,language,Kayapó,vulnerable
kaye1241,-3.39247,127.118,language,Kayeli,extinct
kayo1245,14.9227,108.447,language,Kayong,safe
kayo1247,26.6179,87.6042,language,Kayort,safe
kayt1238,-21.5844,133.602,language,Kaytetye,safe
kayu1243,-2.54415,140.626,language,Kayupulau,critically endangered
kaza1248,41.8729,65.7709,language,Kazakh,safe
kazu1245,-8.23886,157.687,language,Kazukuru,extinct
keak1239,-3.98708,143.174,language,Keak,safe
keap1239,-10.1342,147.95,language,Keapara,safe
keda1251,5.933,100.492,language,Kedah Malay,safe
keda1252,-8.23039,123.77,language,Kedang,safe
kede1239,-2.03589,139.081,language,Keder,severely endangered
kehu1238,-3.19328,136.14,language,Kehu,safe
keig1242,11.2064,29.3889,language,Keiga,severely endangered
keii1239,-5.63948,133.02,language,Kei,safe
kein1239,-5.3373,145.483,language,Kein,safe
keiy1238,0.510857,35.226745,language,Keiyo,safe
kekc1242,15.3788,-89.2452,language,Kekchí,vulnerable
kela1254,-1.39085,24.0051,dialect,Kela (Democratic Republic of Congo),safe
kela1255,-7.47103,147.173,language,Kela (Papua New Guinea),safe
kela1258,3.31783,115.428,language,Kelabit,safe
kele1255,0.36906,24.3098,language,Kele-Foma,safe
kele1257,-0.78854,10.3836,language,Kélé,safe
kele1258,-2.09163,147.064,language,Kele (Papua New Guinea),safe
kele1259,16.7099,121.035,language,Keley-i Kallahan,safe
