event-id,visible,timestamp,location-long,location-lat,eobs:status,eobs:type-of-fix,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7337136364,true,2016-05-04 03:40:16.000,31.426279,39.237299,"A",3,0.19,350.62,850.2,"61402647","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136365,true,2016-05-04 03:45:46.000,31.426209,39.237182,"A",3,0.13,6.55,857.9,"61402648","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136366,true,2016-05-04 03:50:09.000,31.426335,39.237159,"A",3,0.17,350.62,865.8,"61402649","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136367,true,2016-05-04 03:55:45.000,31.42625,39.237239,"A",3,0.11,258.87,853.3,"61402650","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136368,true,2016-05-04 04:00:08.000,31.42624,39.237205,"A",3,0.25,342.75,859.1,"61402651","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136369,true,2016-05-04 04:05:29.000,31.426266,39.237191,"A",3,0.1,22.94,864.1,"61402652","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136370,true,2016-05-04 04:10:23.000,31.426353,39.23735,"A",3,0.46,7.86,840.2,"61402653","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136371,true,2016-05-04 04:15:17.000,31.426319,39.237084,"A",3,0.22,356.52,884.9,"61402654","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136372,true,2016-05-04 04:20:11.000,31.426219,39.23726,"A",3,0.24,25.56,853.7,"61402655","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136373,true,2016-05-04 04:25:45.000,31.426274,39.237196,"A",3,0.24,9.18,866.6,"61402656","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136374,true,2016-05-04 04:30:12.000,31.426326,39.237132,"A",3,0.07,356.52,869.2,"61402657","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136375,true,2016-05-04 04:35:12.000,31.426205,39.237192,"A",3,0.08,5.9,863.9,"61402658","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136376,true,2016-05-04 04:40:26.000,31.426348,39.237141,"A",3,0.19,346.03,869.2,"61402659","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136377,true,2016-05-04 04:45:11.000,31.42624,39.237159,"A",3,0.02,14.42,865.1,"61402660","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136378,true,2016-05-04 04:50:23.000,31.426018,39.236965,"A",3,0.3,15.73,863.6,"61402661","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136379,true,2016-05-04 04:55:12.000,31.425777,39.237265,"A",3,0.05,0.0,861.0,"61402662","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136380,true,2016-05-04 05:00:16.000,31.425866,39.237592,"A",3,0.28,20.97,874.4,"61402663","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136381,true,2016-05-04 05:05:14.000,31.426523,39.237854,"A",3,0.49,22.28,872.7,"61402664","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136382,true,2016-05-04 05:10:10.000,31.426861,39.237531,"A",3,0.44,30.8,867.4,"61402665","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136383,true,2016-05-04 05:15:22.000,31.42637,39.237256,"A",3,0.81,323.09,838.1,"61402666","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136384,true,2016-05-04 05:20:12.000,31.426544,39.236654,"A",3,0.19,5.24,878.3,"61402667","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136385,true,2016-05-04 05:25:10.000,31.42634,39.236807,"A",3,0.38,326.37,863.4,"61402668","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136386,true,2016-05-04 05:30:10.000,31.426318,39.236921,"A",3,0.11,349.31,869.4,"61402669","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136387,true,2016-05-04 05:35:11.000,31.426622,39.236664,"A",3,0.2,26.87,861.4,"61402670","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136388,true,2016-05-04 05:40:11.000,31.426915,39.236708,"A",3,0.28,17.04,866.9,"61402671","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136389,true,2016-05-04 05:45:10.000,31.426967,39.236709,"A",3,0.62,340.13,859.2,"61402672","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136390,true,2016-05-04 05:50:11.000,31.426867,39.236406,"A",3,0.53,337.51,838.7,"61402673","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136391,true,2016-05-04 05:55:11.000,31.426959,39.236573,"A",3,0.16,21.63,868.6,"61402674","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136392,true,2016-05-04 06:00:15.000,31.427019,39.236411,"A",3,0.13,3.28,857.7,"61402675","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136393,true,2016-05-04 06:05:12.000,31.426946,39.236095,"A",3,0.32,341.44,863.6,"61402676","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136394,true,2016-05-04 06:10:20.000,31.426614,39.236358,"A",3,0.13,8.52,857.9,"61402677","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136395,true,2016-05-04 06:15:27.000,31.426859,39.236658,"A",3,0.36,10.49,870.3,"61402678","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136396,true,2016-05-04 06:20:46.000,31.427069,39.236906,"A",3,0.21,354.55,853.7,"61402679","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136397,true,2016-05-04 06:25:15.000,31.427148,39.2367,"A",3,0.61,323.09,848.3,"61402680","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136398,true,2016-05-04 06:30:11.000,31.42677,39.236723,"A",3,0.54,33.42,836.0,"61402681","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136399,true,2016-05-04 06:35:17.000,31.4268,39.236734,"A",3,0.32,15.73,867.1,"61402682","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136400,true,2016-05-04 06:40:11.000,31.426472,39.236932,"A",3,0.14,358.48,845.7,"61402683","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136401,true,2016-05-04 06:45:23.000,31.426361,39.236845,"A",3,0.2,356.52,847.3,"61402684","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136402,true,2016-05-04 06:50:08.000,31.426388,39.236881,"A",3,0.24,330.3,850.4,"61402685","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136403,true,2016-05-04 06:55:07.000,31.427162,39.240042,"A",3,0.17,324.4,851.8,"61402686","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136404,true,2016-05-04 07:00:06.000,31.427072,39.240047,"A",3,0.05,335.54,849.4,"61402687","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136405,true,2016-05-04 07:05:13.000,31.427007,39.240034,"A",3,0.06,356.52,849.5,"61402688","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136406,true,2016-05-04 07:10:12.000,31.426999,39.240043,"A",3,0.14,14.42,847.1,"61402689","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136407,true,2016-05-04 07:15:16.000,31.427003,39.240115,"A",3,0.48,353.89,840.5,"61402690","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136408,true,2016-05-04 07:20:13.000,31.427336,39.239669,"A",3,1.44,114.69,871.5,"61402691","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136409,true,2016-05-04 07:25:13.000,31.427643,39.239186,"A",3,0.22,42.6,843.9,"61402692","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136410,true,2016-05-04 07:30:17.000,31.427825,39.23886,"A",3,0.05,2.62,853.1,"61402693","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136411,true,2016-05-04 07:35:19.000,31.427225,39.238387,"A",3,0.33,1.97,843.7,"61402694","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136412,true,2016-05-04 07:40:14.000,31.427066,39.237971,"A",3,0.08,6.55,869.5,"61402695","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136413,true,2016-05-04 07:45:17.000,31.426988,39.237942,"A",3,0.35,18.35,860.1,"61402696","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136414,true,2016-05-04 07:50:24.000,31.427011,39.237932,"A",3,0.01,297.53,860.4,"61402697","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136415,true,2016-05-04 07:55:14.000,31.427014,39.23793,"A",3,0.14,355.86,856.4,"61402698","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136416,true,2016-05-04 08:00:16.000,31.42702,39.237952,"A",3,0.07,1.31,867.3,"61402699","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136417,true,2016-05-04 08:05:17.000,31.427013,39.237945,"A",3,0.21,3.93,864.3,"61402700","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136418,true,2016-05-04 08:10:23.000,31.427026,39.237977,"A",3,0.08,5.24,865.0,"61402701","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136419,true,2016-05-04 08:15:25.000,31.426975,39.23776,"A",3,0.16,11.8,863.4,"61402702","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136420,true,2016-05-04 08:20:31.000,31.426259,39.237252,"A",3,0.32,292.95,860.7,"61402703","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136421,true,2016-05-04 08:25:16.000,31.436746,39.24757,"A",3,7.09,337.51,1111.9,"61402704","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136422,true,2016-05-04 08:30:40.000,31.443127,39.275208,"A",3,14.15,302.12,1275.4,"61402705","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136423,true,2016-05-04 08:36:19.000,31.416797,39.292799,"A",3,6.94,238.55,1025.2,"61402706","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136424,true,2016-05-04 08:40:23.000,31.419403,39.301232,"A",3,9.71,117.96,1203.7,"61402707","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136425,true,2016-05-04 08:45:20.000,31.408666,39.319085,"A",3,15.18,317.85,1250.4,"61402708","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136426,true,2016-05-04 08:50:19.000,31.391431,39.328389,"A",3,8.64,348.0,1202.8,"61402709","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136427,true,2016-05-04 08:55:29.000,31.387902,39.34662,"A",3,15.87,334.89,1476.1,"61402710","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136428,true,2016-05-04 09:00:52.000,31.369788,39.362834,"A",3,12.66,240.52,1392.6,"61402711","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136429,true,2016-05-04 09:05:20.000,31.351077,39.37397,"A",3,6.11,196.61,1369.5,"61402712","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136430,true,2016-05-04 09:10:19.000,31.328539,39.377897,"A",3,6.54,253.62,1357.4,"61402713","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136431,true,2016-05-04 09:16:23.000,31.298915,39.378632,"A",3,10.18,233.31,1272.1,"61402714","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136432,true,2016-05-04 09:20:19.000,31.292033,39.372944,"A",3,6.4,238.55,1420.9,"61402715","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136433,true,2016-05-04 09:25:19.000,31.26912,39.382972,"A",3,14.09,84.54,1224.2,"61402716","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136434,true,2016-05-04 09:30:28.000,31.24664,39.39922,"A",3,11.73,52.43,1043.4,"61402717","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136435,true,2016-05-04 09:36:31.000,31.232903,39.410805,"A",3,15.2,95.68,1088.0,"61402718","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136436,true,2016-05-04 09:40:11.000,31.227497,39.420383,"A",3,7.64,323.09,1107.1,"61402719","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
