RowIDs,Year,Measure,Country_Name,Country_Code,Series_Name,Series_Code
Row0,2005,2.066527002,Argentina,ARG,coal,EG.ELC.COAL.ZS
Row0,2015,2.029567389,Argentina,ARG,coal,EG.ELC.COAL.ZS
Row1,2005,32.23402944,Argentina,ARG,hydroelectric,EG.ELC.HYRO.ZS
Row1,2015,26.24157509,Argentina,ARG,hydroelectric,EG.ELC.HYRO.ZS
Row2,2005,52.44618024,Argentina,ARG,natural gas,EG.ELC.NGAS.ZS
Row2,2015,49.48226026,Argentina,ARG,natural gas,EG.ELC.NGAS.ZS
Row3,2005,6.515247746,Argentina,ARG,nuclear,EG.ELC.NUCL.ZS
Row4,2005,5.446910163,Argentina,ARG,oil,EG.ELC.PETR.ZS
Row4,2015,15.42319446,Argentina,ARG,oil,EG.ELC.PETR.ZS
Row6,2005,1.291105402,Argentina,ARG,renewable,EG.ELC.RNWX.ZS
Row6,2015,1.898494036,Argentina,ARG,renewable,EG.ELC.RNWX.ZS
Row7,2005,79.52808664,Australia,AUS,coal,EG.ELC.COAL.ZS
Row7,2015,62.8716168,Australia,AUS,coal,EG.ELC.COAL.ZS
Row8,2005,6.704270255,Australia,AUS,hydroelectric,EG.ELC.HYRO.ZS
Row8,2015,5.296183545,Australia,AUS,hydroelectric,EG.ELC.HYRO.ZS
Row9,2005,10.42404761,Australia,AUS,natural gas,EG.ELC.NGAS.ZS
Row9,2015,20.79547797,Australia,AUS,natural gas,EG.ELC.NGAS.ZS
Row11,2005,1.244159109,Australia,AUS,oil,EG.ELC.PETR.ZS
Row11,2015,2.695064136,Australia,AUS,oil,EG.ELC.PETR.ZS
Row13,2005,2.099436384,Australia,AUS,renewable,EG.ELC.RNWX.ZS
Row13,2015,8.34165755,Australia,AUS,renewable,EG.ELC.RNWX.ZS
Row14,2005,2.665290435,Brazil,BRA,coal,EG.ELC.COAL.ZS
Row14,2015,4.722411339,Brazil,BRA,coal,EG.ELC.COAL.ZS
Row15,2005,83.72937204,Brazil,BRA,hydroelectric,EG.ELC.HYRO.ZS
Row15,2015,61.8484936,Brazil,BRA,hydroelectric,EG.ELC.HYRO.ZS
Row16,2005,4.667607863,Brazil,BRA,natural gas,EG.ELC.NGAS.ZS
Row16,2015,13.66624717,Brazil,BRA,natural gas,EG.ELC.NGAS.ZS
Row17,2005,2.445209201,Brazil,BRA,nuclear,EG.ELC.NUCL.ZS
Row18,2005,2.897529483,Brazil,BRA,oil,EG.ELC.PETR.ZS
Row18,2015,5.044253265,Brazil,BRA,oil,EG.ELC.PETR.ZS
Row20,2005,3.395255475,Brazil,BRA,renewable,EG.ELC.RNWX.ZS
Row20,2015,12.11841445,Brazil,BRA,renewable,EG.ELC.RNWX.ZS
Row21,2005,79.19611784,China,CHN,coal,EG.ELC.COAL.ZS
Row21,2015,70.30942695,China,CHN,coal,EG.ELC.COAL.ZS
Row22,2005,15.87772039,China,CHN,hydroelectric,EG.ELC.HYRO.ZS
Row22,2015,19.06981297,China,CHN,hydroelectric,EG.ELC.HYRO.ZS
Row23,2005,0.485589486,China,CHN,natural gas,EG.ELC.NGAS.ZS
Row23,2015,2.487030638,China,CHN,natural gas,EG.ELC.NGAS.ZS
Row24,2005,2.12312425,China,CHN,nuclear,EG.ELC.NUCL.ZS
Row25,2005,2.020143445,China,CHN,oil,EG.ELC.PETR.ZS
Row25,2015,0.165618383,China,CHN,oil,EG.ELC.PETR.ZS
Row27,2005,0.297304582,China,CHN,renewable,EG.ELC.RNWX.ZS
Row27,2015,4.857004208,China,CHN,renewable,EG.ELC.RNWX.ZS
Row28,2005,5.375431102,France,FRA,coal,EG.ELC.COAL.ZS
Row28,2015,2.160448913,France,FRA,coal,EG.ELC.COAL.ZS
Row29,2005,9.012447261,France,FRA,hydroelectric,EG.ELC.HYRO.ZS
Row29,2015,9.661149897,France,FRA,hydroelectric,EG.ELC.HYRO.ZS
Row30,2005,4.038619772,France,FRA,natural gas,EG.ELC.NGAS.ZS
Row30,2015,3.512725956,France,FRA,natural gas,EG.ELC.NGAS.ZS
Row31,2005,79.04781079,France,FRA,nuclear,EG.ELC.NUCL.ZS
Row31,2015,77.62780083,France,FRA,nuclear,EG.ELC.NUCL.ZS
Row32,2005,1.387405683,France,FRA,oil,EG.ELC.PETR.ZS
Row32,2015,0.38261277,France,FRA,oil,EG.ELC.PETR.ZS
Row34,2005,0.848199436,France,FRA,renewable,EG.ELC.RNWX.ZS
Row34,2015,6.196516733,France,FRA,renewable,EG.ELC.RNWX.ZS
Row35,2005,48.34589152,Germany,DEU,coal,EG.ELC.COAL.ZS
Row35,2015,44.26280916,Germany,DEU,coal,EG.ELC.COAL.ZS
Row36,2005,3.18902241,Germany,DEU,hydroelectric,EG.ELC.HYRO.ZS
Row36,2015,2.960682843,Germany,DEU,hydroelectric,EG.ELC.HYRO.ZS
Row37,2005,12.02273465,Germany,DEU,natural gas,EG.ELC.NGAS.ZS
Row37,2015,9.83155139,Germany,DEU,natural gas,EG.ELC.NGAS.ZS
Row38,2005,26.47856447,Germany,DEU,nuclear,EG.ELC.NUCL.ZS
Row38,2015,14.31992599,Germany,DEU,nuclear,EG.ELC.NUCL.ZS
Row39,2005,1.948197467,Germany,DEU,oil,EG.ELC.PETR.ZS
Row39,2015,0.968692616,Germany,DEU,oil,EG.ELC.PETR.ZS
Row41,2005,6.961188698,Germany,DEU,renewable,EG.ELC.RNWX.ZS
Row41,2015,26.27108728,Germany,DEU,renewable,EG.ELC.RNWX.ZS
Row42,2005,66.85963647,India,IND,coal,EG.ELC.COAL.ZS
Row42,2015,75.30939896,India,IND,coal,EG.ELC.COAL.ZS
Row43,2005,15.07847346,India,IND,hydroelectric,EG.ELC.HYRO.ZS
Row43,2015,9.982039098,India,IND,hydroelectric,EG.ELC.HYRO.ZS
Row44,2005,10.54515018,India,IND,natural gas,EG.ELC.NGAS.ZS
Row44,2015,4.923196173,India,IND,natural gas,EG.ELC.NGAS.ZS
Row45,2005,2.420716098,India,IND,nuclear,EG.ELC.NUCL.ZS
Row46,2005,3.544440346,India,IND,oil,EG.ELC.PETR.ZS
Row46,2015,1.659503516,India,IND,oil,EG.ELC.PETR.ZS
Row48,2005,1.540544619,India,IND,renewable,EG.ELC.RNWX.ZS
Row48,2015,5.361011248,India,IND,renewable,EG.ELC.RNWX.ZS
Row49,2005,40.61272338,Indonesia,IDN,coal,EG.ELC.COAL.ZS
Row49,2015,55.77646335,Indonesia,IDN,coal,EG.ELC.COAL.ZS
Row50,2005,8.409851877,Indonesia,IDN,hydroelectric,EG.ELC.HYRO.ZS
Row50,2015,5.872623769,Indonesia,IDN,hydroelectric,EG.ELC.HYRO.ZS
Row51,2005,14.96600773,Indonesia,IDN,natural gas,EG.ELC.NGAS.ZS
Row51,2015,25.1700971,Indonesia,IDN,natural gas,EG.ELC.NGAS.ZS
Row53,2005,30.81573603,Indonesia,IDN,oil,EG.ELC.PETR.ZS
Row53,2015,8.39801012,Indonesia,IDN,oil,EG.ELC.PETR.ZS
Row55,2005,5.195680982,Indonesia,IDN,renewable,EG.ELC.RNWX.ZS
Row55,2015,4.778531865,Indonesia,IDN,renewable,EG.ELC.RNWX.ZS
Row56,2005,16.64836275,Italy,ITA,coal,EG.ELC.COAL.ZS
Row56,2015,16.12007302,Italy,ITA,coal,EG.ELC.COAL.ZS
Row57,2005,12.15031667,Italy,ITA,hydroelectric,EG.ELC.HYRO.ZS
Row57,2015,16.17334726,Italy,ITA,hydroelectric,EG.ELC.HYRO.ZS
Row58,2005,50.28365449,Italy,ITA,natural gas,EG.ELC.NGAS.ZS
Row58,2015,39.37321087,Italy,ITA,natural gas,EG.ELC.NGAS.ZS
Row60,2005,15.86780757,Italy,ITA,oil,EG.ELC.PETR.ZS
Row60,2015,4.753482359,Italy,ITA,oil,EG.ELC.PETR.ZS
Row62,2005,4.1679019,Italy,ITA,renewable,EG.ELC.RNWX.ZS
Row62,2015,22.50587792,Italy,ITA,renewable,EG.ELC.RNWX.ZS
Row63,2005,27.22636172,Japan,JPN,coal,EG.ELC.COAL.ZS
Row63,2015,33.15273563,Japan,JPN,coal,EG.ELC.COAL.ZS
Row64,2005,6.771061614,Japan,JPN,hydroelectric,EG.ELC.HYRO.ZS
Row64,2015,8.229092813,Japan,JPN,hydroelectric,EG.ELC.HYRO.ZS
Row65,2005,21.58779491,Japan,JPN,natural gas,EG.ELC.NGAS.ZS
Row65,2015,39.5872172,Japan,JPN,natural gas,EG.ELC.NGAS.ZS
Row66,2005,26.98463296,Japan,JPN,nuclear,EG.ELC.NUCL.ZS
Row66,2015,0.911553166,Japan,JPN,nuclear,EG.ELC.NUCL.ZS
Row67,2005,12.56520257,Japan,JPN,oil,EG.ELC.PETR.ZS
Row67,2015,7.51942013,Japan,JPN,oil,EG.ELC.PETR.ZS
Row69,2005,1.636052118,Japan,JPN,renewable,EG.ELC.RNWX.ZS
Row69,2015,7.75568791,Japan,JPN,renewable,EG.ELC.RNWX.ZS
Row70,2005,38.3606532,"Korea, Rep.",KOR,coal,EG.ELC.COAL.ZS
Row70,2015,43.0762564,"Korea, Rep.",KOR,coal,EG.ELC.COAL.ZS
Row71,2005,0.946957002,"Korea, Rep.",KOR,hydroelectric,EG.ELC.HYRO.ZS
Row71,2015,0.390731684,"Korea, Rep.",KOR,hydroelectric,EG.ELC.HYRO.ZS
Row72,2005,16.02427592,"Korea, Rep.",KOR,natural gas,EG.ELC.NGAS.ZS
Row72,2015,22.36893374,"Korea, Rep.",KOR,natural gas,EG.ELC.NGAS.ZS
Row73,2005,37.84192805,"Korea, Rep.",KOR,nuclear,EG.ELC.NUCL.ZS
Row73,2015,29.99894397,"Korea, Rep.",KOR,nuclear,EG.ELC.NUCL.ZS
Row74,2005,6.263374189,"Korea, Rep.",KOR,oil,EG.ELC.PETR.ZS
Row74,2015,2.279207467,"Korea, Rep.",KOR,oil,EG.ELC.PETR.ZS
Row76,2005,0.097712144,"Korea, Rep.",KOR,renewable,EG.ELC.RNWX.ZS
Row76,2015,1.503934628,"Korea, Rep.",KOR,renewable,EG.ELC.RNWX.ZS
Row77,2005,13.05668985,Mexico,MEX,coal,EG.ELC.COAL.ZS
Row77,2015,10.86591802,Mexico,MEX,coal,EG.ELC.COAL.ZS
Row78,2005,11.04965546,Mexico,MEX,hydroelectric,EG.ELC.HYRO.ZS
Row78,2015,9.903965443,Mexico,MEX,hydroelectric,EG.ELC.HYRO.ZS
Row79,2005,40.13350986,Mexico,MEX,natural gas,EG.ELC.NGAS.ZS
Row79,2015,59.86121914,Mexico,MEX,natural gas,EG.ELC.NGAS.ZS
Row80,2005,4.308763479,Mexico,MEX,nuclear,EG.ELC.NUCL.ZS
Row80,2015,3.720856983,Mexico,MEX,nuclear,EG.ELC.NUCL.ZS
Row81,2005,27.30372296,Mexico,MEX,oil,EG.ELC.PETR.ZS
Row81,2015,10.14887285,Mexico,MEX,oil,EG.ELC.PETR.ZS
Row83,2005,4.147658393,Mexico,MEX,renewable,EG.ELC.RNWX.ZS
Row83,2015,5.49016835,Mexico,MEX,renewable,EG.ELC.RNWX.ZS
Row84,2005,26.94928994,Netherlands,NLD,coal,EG.ELC.COAL.ZS
Row84,2015,38.65358408,Netherlands,NLD,coal,EG.ELC.COAL.ZS
Row85,2005,0.088069575,Netherlands,NLD,hydroelectric,EG.ELC.HYRO.ZS
Row85,2015,0.084491687,Netherlands,NLD,hydroelectric,EG.ELC.HYRO.ZS
Row86,2005,57.64453919,Netherlands,NLD,natural gas,EG.ELC.NGAS.ZS
Row86,2015,42.27945853,Netherlands,NLD,natural gas,EG.ELC.NGAS.ZS
Row87,2005,4.000160126,Netherlands,NLD,nuclear,EG.ELC.NUCL.ZS
Row87,2015,3.508676297,Netherlands,NLD,nuclear,EG.ELC.NUCL.ZS
Row88,2005,2.263788393,Netherlands,NLD,oil,EG.ELC.PETR.ZS
Row88,2015,1.300081766,Netherlands,NLD,oil,EG.ELC.PETR.ZS
Row90,2005,7.362816625,Netherlands,NLD,renewable,EG.ELC.RNWX.ZS
Row90,2015,12.35759062,Netherlands,NLD,renewable,EG.ELC.RNWX.ZS
Row91,2005,17.2954259,Russian Federation,RUS,coal,EG.ELC.COAL.ZS
Row91,2015,14.82165832,Russian Federation,RUS,coal,EG.ELC.COAL.ZS
Row92,2005,18.15437797,Russian Federation,RUS,hydroelectric,EG.ELC.HYRO.ZS
Row92,2015,15.76476859,Russian Federation,RUS,hydroelectric,EG.ELC.HYRO.ZS
Row93,2005,46.18702026,Russian Federation,RUS,natural gas,EG.ELC.NGAS.ZS
Row93,2015,49.71260943,Russian Federation,RUS,natural gas,EG.ELC.NGAS.ZS
Row94,2005,15.71198927,Russian Federation,RUS,nuclear,EG.ELC.NUCL.ZS
Row95,2005,2.229911087,Russian Federation,RUS,oil,EG.ELC.PETR.ZS
Row95,2015,0.946957789,Russian Federation,RUS,oil,EG.ELC.PETR.ZS
Row97,2005,0.048151781,Russian Federation,RUS,renewable,EG.ELC.RNWX.ZS
Row97,2015,0.091026564,Russian Federation,RUS,renewable,EG.ELC.RNWX.ZS
Row100,2005,56.49258477,Saudi Arabia,SAU,natural gas,EG.ELC.NGAS.ZS
Row100,2015,55.8036981,Saudi Arabia,SAU,natural gas,EG.ELC.NGAS.ZS
Row102,2005,30.08107924,Saudi Arabia,SAU,oil,EG.ELC.PETR.ZS
Row102,2015,20.40634162,Saudi Arabia,SAU,oil,EG.ELC.PETR.ZS
Row104,2015,0.000295564,Saudi Arabia,SAU,renewable,EG.ELC.RNWX.ZS
Row105,2005,27.90409231,Spain,ESP,coal,EG.ELC.COAL.ZS
Row105,2015,18.96238913,Spain,ESP,coal,EG.ELC.COAL.ZS
Row106,2005,6.354575135,Spain,ESP,hydroelectric,EG.ELC.HYRO.ZS
Row106,2015,10.12988135,Spain,ESP,hydroelectric,EG.ELC.HYRO.ZS
Row107,2005,27.29741402,Spain,ESP,natural gas,EG.ELC.NGAS.ZS
Row107,2015,18.89831241,Spain,ESP,natural gas,EG.ELC.NGAS.ZS
Row108,2005,19.87907893,Spain,ESP,nuclear,EG.ELC.NUCL.ZS
Row108,2015,20.61866432,Spain,ESP,nuclear,EG.ELC.NUCL.ZS
Row109,2005,8.436836014,Spain,ESP,oil,EG.ELC.PETR.ZS
Row109,2015,6.20644223,Spain,ESP,oil,EG.ELC.PETR.ZS
Row111,2005,8.246817185,Spain,ESP,renewable,EG.ELC.RNWX.ZS
Row111,2015,24.82000922,Spain,ESP,renewable,EG.ELC.RNWX.ZS
Row113,2005,54.03450484,Switzerland,CHE,hydroelectric,EG.ELC.HYRO.ZS
Row113,2015,57.88159826,Switzerland,CHE,hydroelectric,EG.ELC.HYRO.ZS
Row114,2005,1.505476821,Switzerland,CHE,natural gas,EG.ELC.NGAS.ZS
Row114,2015,1.001558316,Switzerland,CHE,natural gas,EG.ELC.NGAS.ZS
Row115,2005,40.39003963,Switzerland,CHE,nuclear,EG.ELC.NUCL.ZS
Row115,2015,34.93199389,Switzerland,CHE,nuclear,EG.ELC.NUCL.ZS
Row116,2005,0.370312689,Switzerland,CHE,oil,EG.ELC.PETR.ZS
Row116,2015,0.068081759,Switzerland,CHE,oil,EG.ELC.PETR.ZS
Row118,2005,1.823876516,Switzerland,CHE,renewable,EG.ELC.RNWX.ZS
Row118,2015,4.316383497,Switzerland,CHE,renewable,EG.ELC.RNWX.ZS
Row119,2005,26.66897182,Turkey,TUR,coal,EG.ELC.COAL.ZS
Row119,2015,29.09509021,Turkey,TUR,coal,EG.ELC.COAL.ZS
Row120,2005,24.42700487,Turkey,TUR,hydroelectric,EG.ELC.HYRO.ZS
Row120,2015,25.64948832,Turkey,TUR,hydroelectric,EG.ELC.HYRO.ZS
Row121,2005,45.34873669,Turkey,TUR,natural gas,EG.ELC.NGAS.ZS
Row121,2015,37.90123881,Turkey,TUR,natural gas,EG.ELC.NGAS.ZS
Row123,2005,3.385487416,Turkey,TUR,oil,EG.ELC.PETR.ZS
Row123,2015,0.849558604,Turkey,TUR,oil,EG.ELC.PETR.ZS
Row125,2005,0.115463459,Turkey,TUR,renewable,EG.ELC.RNWX.ZS
Row125,2015,6.307132243,Turkey,TUR,renewable,EG.ELC.RNWX.ZS
Row126,2005,34.47825889,United Kingdom,GBR,coal,EG.ELC.COAL.ZS
Row126,2015,22.80649074,United Kingdom,GBR,coal,EG.ELC.COAL.ZS
Row127,2005,1.244733528,United Kingdom,GBR,hydroelectric,EG.ELC.HYRO.ZS
Row127,2015,1.869745151,United Kingdom,GBR,hydroelectric,EG.ELC.HYRO.ZS
Row128,2005,38.60140709,United Kingdom,GBR,natural gas,EG.ELC.NGAS.ZS
Row128,2015,29.74021572,United Kingdom,GBR,natural gas,EG.ELC.NGAS.ZS
Row129,2005,20.6405244,United Kingdom,GBR,nuclear,EG.ELC.NUCL.ZS
Row129,2015,20.91385318,United Kingdom,GBR,nuclear,EG.ELC.NUCL.ZS
Row130,2005,1.350189416,United Kingdom,GBR,oil,EG.ELC.PETR.ZS
Row130,2015,0.634149532,United Kingdom,GBR,oil,EG.ELC.PETR.ZS
Row132,2005,3.038748084,United Kingdom,GBR,renewable,EG.ELC.RNWX.ZS
Row132,2015,22.97030527,United Kingdom,GBR,renewable,EG.ELC.RNWX.ZS
Row133,2005,50.45708636,United States,USA,coal,EG.ELC.COAL.ZS
Row133,2015,34.23273373,United States,USA,coal,EG.ELC.COAL.ZS
Row134,2005,6.382108498,United States,USA,hydroelectric,EG.ELC.HYRO.ZS
Row134,2015,5.84163826,United States,USA,hydroelectric,EG.ELC.HYRO.ZS
Row135,2005,18.33801176,United States,USA,natural gas,EG.ELC.NGAS.ZS
Row135,2015,31.94216122,United States,USA,natural gas,EG.ELC.NGAS.ZS
Row136,2005,18.99150762,United States,USA,nuclear,EG.ELC.NUCL.ZS
Row136,2015,19.32377763,United States,USA,nuclear,EG.ELC.NUCL.ZS
Row137,2005,3.309762006,United States,USA,oil,EG.ELC.PETR.ZS
Row137,2015,0.90380652,United States,USA,oil,EG.ELC.PETR.ZS
Row139,2005,2.196357036,United States,USA,renewable,EG.ELC.RNWX.ZS
Row139,2015,7.386954951,United States,USA,renewable,EG.ELC.RNWX.ZS
Row148,2005,98.71394452,Albania,ALB,hydroelectric,EG.ELC.HYRO.ZS
Row148,2015,100,Albania,ALB,hydroelectric,EG.ELC.HYRO.ZS
Row151,2005,1.286055484,Albania,ALB,oil,EG.ELC.PETR.ZS
Row155,2005,1.636444051,Algeria,DZA,hydroelectric,EG.ELC.HYRO.ZS
Row155,2015,0.210761941,Algeria,DZA,hydroelectric,EG.ELC.HYRO.ZS
Row156,2005,96.24944715,Algeria,DZA,natural gas,EG.ELC.NGAS.ZS
Row156,2015,98.35751039,Algeria,DZA,natural gas,EG.ELC.NGAS.ZS
Row158,2005,2.114108801,Algeria,DZA,oil,EG.ELC.PETR.ZS
Row158,2015,1.319805808,Algeria,DZA,oil,EG.ELC.PETR.ZS
Row160,2015,0.111921858,Algeria,DZA,renewable,EG.ELC.RNWX.ZS
Row176,2005,79.64824121,Angola,AGO,hydroelectric,EG.ELC.HYRO.ZS
Row176,2015,53.17492831,Angola,AGO,hydroelectric,EG.ELC.HYRO.ZS
Row179,2005,20.35175879,Angola,AGO,oil,EG.ELC.PETR.ZS
Row179,2015,46.82507169,Angola,AGO,oil,EG.ELC.PETR.ZS
Row190,2005,28.06712047,Armenia,ARM,hydroelectric,EG.ELC.HYRO.ZS
Row190,2015,28.28567765,Armenia,ARM,hydroelectric,EG.ELC.HYRO.ZS
Row191,2005,28.93778692,Armenia,ARM,natural gas,EG.ELC.NGAS.ZS
Row191,2015,35.91486088,Armenia,ARM,natural gas,EG.ELC.NGAS.ZS
Row192,2005,42.99509261,Armenia,ARM,nuclear,EG.ELC.NUCL.ZS
Row195,2015,0.051288627,Armenia,ARM,renewable,EG.ELC.RNWX.ZS
Row203,2005,13.1592414,Austria,AUT,coal,EG.ELC.COAL.ZS
Row203,2015,8.226608163,Austria,AUT,coal,EG.ELC.COAL.ZS
Row204,2005,57.52322173,Austria,AUT,hydroelectric,EG.ELC.HYRO.ZS
Row204,2015,59.99708563,Austria,AUT,hydroelectric,EG.ELC.HYRO.ZS
Row205,2005,20.20407214,Austria,AUT,natural gas,EG.ELC.NGAS.ZS
Row205,2015,12.60139566,Austria,AUT,natural gas,EG.ELC.NGAS.ZS
Row207,2005,2.544698932,Austria,AUT,oil,EG.ELC.PETR.ZS
Row207,2015,1.394038502,Austria,AUT,oil,EG.ELC.PETR.ZS
Row209,2005,6.103555755,Austria,AUT,renewable,EG.ELC.RNWX.ZS
Row209,2015,16.49369364,Austria,AUT,renewable,EG.ELC.RNWX.ZS
Row211,2005,13.15582371,Azerbaijan,AZE,hydroelectric,EG.ELC.HYRO.ZS
Row211,2015,6.630751782,Azerbaijan,AZE,hydroelectric,EG.ELC.HYRO.ZS
Row212,2005,61.17086394,Azerbaijan,AZE,natural gas,EG.ELC.NGAS.ZS
Row212,2015,86.08230719,Azerbaijan,AZE,natural gas,EG.ELC.NGAS.ZS
Row214,2005,25.67331235,Azerbaijan,AZE,oil,EG.ELC.PETR.ZS
Row214,2015,6.509235256,Azerbaijan,AZE,oil,EG.ELC.PETR.ZS
Row216,2015,0.409105638,Azerbaijan,AZE,renewable,EG.ELC.RNWX.ZS
Row226,2005,100,Bahrain,BHR,natural gas,EG.ELC.NGAS.ZS
Row226,2015,99.96840331,Bahrain,BHR,natural gas,EG.ELC.NGAS.ZS
Row228,2015,0.031596686,Bahrain,BHR,oil,EG.ELC.PETR.ZS
Row231,2005,0.616326994,Bangladesh,BGD,coal,EG.ELC.COAL.ZS
Row231,2015,1.689515514,Bangladesh,BGD,coal,EG.ELC.COAL.ZS
Row232,2005,2.832079253,Bangladesh,BGD,hydroelectric,EG.ELC.HYRO.ZS
Row232,2015,0.959143211,Bangladesh,BGD,hydroelectric,EG.ELC.HYRO.ZS
Row233,2005,90.78156313,Bangladesh,BGD,natural gas,EG.ELC.NGAS.ZS
Row233,2015,80.70359763,Bangladesh,BGD,natural gas,EG.ELC.NGAS.ZS
Row235,2005,5.770030627,Bangladesh,BGD,oil,EG.ELC.PETR.ZS
Row235,2015,16.37999695,Bangladesh,BGD,oil,EG.ELC.PETR.ZS
Row237,2015,0.267746691,Bangladesh,BGD,renewable,EG.ELC.RNWX.ZS
Row246,2005,0.116275314,Belarus,BLR,hydroelectric,EG.ELC.HYRO.ZS
Row246,2015,0.313948712,Belarus,BLR,hydroelectric,EG.ELC.HYRO.ZS
Row247,2005,96.83149769,Belarus,BLR,natural gas,EG.ELC.NGAS.ZS
Row247,2015,97.86690922,Belarus,BLR,natural gas,EG.ELC.NGAS.ZS
Row249,2005,3.036077646,Belarus,BLR,oil,EG.ELC.PETR.ZS
Row249,2015,1.06214424,Belarus,BLR,oil,EG.ELC.PETR.ZS
Row251,2005,0.00322987,Belarus,BLR,renewable,EG.ELC.RNWX.ZS
Row251,2015,0.501731119,Belarus,BLR,renewable,EG.ELC.RNWX.ZS
Row252,2005,12.24258829,Belgium,BEL,coal,EG.ELC.COAL.ZS
Row252,2015,6.108011733,Belgium,BEL,coal,EG.ELC.COAL.ZS
Row253,2005,0.336020721,Belgium,BEL,hydroelectric,EG.ELC.HYRO.ZS
Row253,2015,0.457238166,Belgium,BEL,hydroelectric,EG.ELC.HYRO.ZS
Row254,2005,26.65881063,Belgium,BEL,natural gas,EG.ELC.NGAS.ZS
Row254,2015,32.80611951,Belgium,BEL,natural gas,EG.ELC.NGAS.ZS
Row255,2005,55.53092441,Belgium,BEL,nuclear,EG.ELC.NUCL.ZS
Row255,2015,37.53235176,Belgium,BEL,nuclear,EG.ELC.NUCL.ZS
Row256,2005,2.030125191,Belgium,BEL,oil,EG.ELC.PETR.ZS
Row256,2015,0.300511877,Belgium,BEL,oil,EG.ELC.PETR.ZS
Row258,2005,2.121130803,Belgium,BEL,renewable,EG.ELC.RNWX.ZS
Row258,2015,20.34278484,Belgium,BEL,renewable,EG.ELC.RNWX.ZS
Row267,2005,0.934579439,Benin,BEN,hydroelectric,EG.ELC.HYRO.ZS
Row267,2015,4.093567251,Benin,BEN,hydroelectric,EG.ELC.HYRO.ZS
Row270,2005,99.06542056,Benin,BEN,oil,EG.ELC.PETR.ZS
Row270,2015,94.44444444,Benin,BEN,oil,EG.ELC.PETR.ZS
Row272,2015,1.461988304,Benin,BEN,renewable,EG.ELC.RNWX.ZS
Row288,2005,40.11437908,Bolivia,BOL,hydroelectric,EG.ELC.HYRO.ZS
Row288,2015,28.88133208,Bolivia,BOL,hydroelectric,EG.ELC.HYRO.ZS
Row289,2005,57.43464052,Bolivia,BOL,natural gas,EG.ELC.NGAS.ZS
Row289,2015,66.34615385,Bolivia,BOL,natural gas,EG.ELC.NGAS.ZS
Row291,2005,1.307189542,Bolivia,BOL,oil,EG.ELC.PETR.ZS
Row291,2015,2.251407129,Bolivia,BOL,oil,EG.ELC.PETR.ZS
Row293,2005,1.14379085,Bolivia,BOL,renewable,EG.ELC.RNWX.ZS
Row293,2015,2.521106942,Bolivia,BOL,renewable,EG.ELC.RNWX.ZS
Row294,2005,51.28551024,Bosnia and Herzegovina,BIH,coal,EG.ELC.COAL.ZS
Row294,2015,63.97722183,Bosnia and Herzegovina,BIH,coal,EG.ELC.COAL.ZS
Row295,2005,47.59561974,Bosnia and Herzegovina,BIH,hydroelectric,EG.ELC.HYRO.ZS
Row295,2015,35.51730757,Bosnia and Herzegovina,BIH,hydroelectric,EG.ELC.HYRO.ZS
Row296,2015,0.191950861,Bosnia and Herzegovina,BIH,natural gas,EG.ELC.NGAS.ZS
Row298,2005,1.118870021,Bosnia and Herzegovina,BIH,oil,EG.ELC.PETR.ZS
Row298,2015,0.313519739,Bosnia and Herzegovina,BIH,oil,EG.ELC.PETR.ZS
Row301,2005,99.42965779,Botswana,BWA,coal,EG.ELC.COAL.ZS
Row301,2015,96.35995956,Botswana,BWA,coal,EG.ELC.COAL.ZS
Row305,2005,0.570342205,Botswana,BWA,oil,EG.ELC.PETR.ZS
Row305,2015,3.606336367,Botswana,BWA,oil,EG.ELC.PETR.ZS
Row307,2015,0.033704078,Botswana,BWA,renewable,EG.ELC.RNWX.ZS
Row317,2005,99.11151961,Brunei Darussalam,BRN,natural gas,EG.ELC.NGAS.ZS
Row317,2015,98.95238095,Brunei Darussalam,BRN,natural gas,EG.ELC.NGAS.ZS
Row319,2005,0.888480392,Brunei Darussalam,BRN,oil,EG.ELC.PETR.ZS
Row319,2015,1,Brunei Darussalam,BRN,oil,EG.ELC.PETR.ZS
Row321,2015,0.047619048,Brunei Darussalam,BRN,renewable,EG.ELC.RNWX.ZS
Row322,2005,42.35649959,Bulgaria,BGR,coal,EG.ELC.COAL.ZS
Row322,2015,46.20655697,Bulgaria,BGR,coal,EG.ELC.COAL.ZS
Row323,2005,9.863094697,Bulgaria,BGR,hydroelectric,EG.ELC.HYRO.ZS
Row323,2015,11.61421361,Bulgaria,BGR,hydroelectric,EG.ELC.HYRO.ZS
Row324,2005,3.932047667,Bulgaria,BGR,natural gas,EG.ELC.NGAS.ZS
Row324,2015,3.824217307,Bulgaria,BGR,natural gas,EG.ELC.NGAS.ZS
Row325,2005,42.42017648,Bulgaria,BGR,nuclear,EG.ELC.NUCL.ZS
Row326,2005,1.378149732,Bulgaria,BGR,oil,EG.ELC.PETR.ZS
Row326,2015,0.373394608,Bulgaria,BGR,oil,EG.ELC.PETR.ZS
Row328,2005,0.011370872,Bulgaria,BGR,renewable,EG.ELC.RNWX.ZS
Row328,2015,6.374379385,Bulgaria,BGR,renewable,EG.ELC.RNWX.ZS
Row350,2015,48.39663407,Cambodia,KHM,coal,EG.ELC.COAL.ZS
