id,brewery_id,name,cat_id,style_id,abv,ibu,srm,upc
5203,384,Climax Nut Brown Ale,3,38,5.2,0,0,0
5204,384,Climax Cream Ale,11,113,0,0,0,0
5205,384,Climax Barleywine-Style Ale,3,35,10,0,0,0
5206,384,Climax Helles,7,91,4.8,0,0,0
5207,384,Climax Oktoberfest,7,84,6.2,0,0,0
5208,384,Climax Doppel Bock,7,92,8,0,0,0
5209,384,Climax Wheat Ale,11,116,5,0,0,0
5210,956,Mama's Little Yella Pils,7,77,5.3,0,0,0
5211,960,Zeno Black Lager,7,86,0,0,0,0
5212,1182,Kerplunk Imperial Chocolate Stout,-1,-1,8.1,0,0,0
5213,1182,Beyond The Gates Double IPA,3,32,7.5,0,0,0
5214,771,Baltic Porter,2,25,7.5,0,0,0
5215,771,Shoo-Fly Porter,2,25,6,0,0,0
5216,771,Lancaster Limited Triple,5,61,0,0,0,0
5217,1211,Market Alley,3,33,0,0,0,0
5218,1326,Wild Devil Ale,3,31,6.7,0,0,0
5219,1326,Helios,5,74,7.5,0,0,0
5220,858,Rondy Brew 2009,3,26,4.5,0,0,0
5221,858,Oak-Aged Imperial Chocolate Pumpkin Porter,2,25,7.8,0,0,0
5222,858,Brewtality Espresso Black Bier,-1,-1,9.7,0,0,0
5223,1211,Smooth Hoperator,7,92,7,0,0,0
5224,44,Michelob Hop Hound Amber Wheat,11,116,5.3,0,0,0
5225,1089,Haywords 5000,8,95,7.5,0,0,0
5226,769,Lakefront IPA,3,31,0,0,0,0
5227,1055,Richbrau Abbey-Style Ale,5,72,7,0,0,0
5228,1055,Richbrau Oatmeal Stout,1,21,5.2,0,0,0
5229,1055,Santa's Little Helper Witbier,5,67,5.7,0,0,0
5230,1055,Richbrau Barleywine,3,35,12.3,0,0,0
5231,1055,Richbrau India Pale Ale,3,31,6.2,0,0,0
5232,1055,Big Nasty Porter,2,25,6.4,0,0,0
5233,1055,Old Nick Pale Ale,3,26,5.5,0,0,0
5234,1055,Griffin Golden Ale,3,37,5.2,0,0,0
5235,876,Apache Trout Stout,1,20,5,0,0,0
5236,876,Wapiti Amber Ale,3,33,5,0,0,0
5237,876,Superstition Pale Ale,3,26,5,0,0,0
5238,876,Heffevonom Bavarian Wheat,4,50,0,0,0,0
5239,876,Horny Toad IPA,3,31,7.1,0,0,0
5240,787,Farm Girl Saison,5,74,6,0,0,0
5241,787,Lift Bridge Pale Ale,3,26,5.5,0,0,0
5242,787,Biscotti,5,66,7,0,0,0
5243,787,HarvestÃ¶r Fresh Hop Ale,3,26,7.2,0,0,0
5244,462,Double Mountain Kolsch,-1,-1,5.2,0,0,0
5245,462,Double Mountain Pale Ale,3,26,5.1,0,0,0
5246,462,"India Red Ale (The \IRA\"")""",3,31,6.8,0,0,0
5247,462,Hop Lava,3,31,7,0,0,0
5248,462,Double Mountain Altbier,4,57,5.6,0,0,0
5249,1388,Yuengling Bock Beer,7,90,0,0,0,0
5250,1090,Abbey Extra,5,64,4.5,0,0,0
5251,1090,Abbey IPA,5,72,7,0,0,0
5252,1090,Barristers Bitter,1,5,4,0,0,0
5253,1090,Sacramento Bock,7,90,6.5,0,0,0
5254,1090,Brewhouse Lager,8,95,4.5,0,0,0
5255,1090,Sacramento Nut Brown Ale,3,38,5.4,0,0,0
5256,1245,Hellsmoke Porter,2,25,5.7,0,0,0
5257,1245,Wheatley Hills Weizenbock,4,50,7.5,0,0,0
5258,1245,Long Island Potato Stout,3,42,3.9,0,0,0, Irish, and German heritage finds the siren song of potatoes irresistible. (My French blood, not so much.) The local," Long Island agriculture booster in me needs to go for the Long Island potato above all others. 

With a brewery this small (basically a home brewery with a license to sell)"," I can brew what \""gets\"" me"," with hopes that some folks will enjoy it.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,
5259,1245,Old Walt Smoked Wit,5,67,5,0,0,0
5260,1245,Harborfields HefeWeizen,4,50,4.5,0,0,0
5261,157,Samuel Adams Imperial Stout,3,43,9.2,0,0,0
5262,157,Samuel Adams Imperial White,5,67,10.3,0,0,0
5263,678,HUB Lager,7,77,5.1,0,0,0
5264,678,Hopworks IPA,3,31,6.6,0,0,0
5265,678,Velvet ESB,1,5,5.2,0,0,0
5266,678,Crosstown Pale Ale,3,26,5.3,0,0,0
5267,678,Deluxe Organic Ale,3,30,6.9,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5268,678,Survival Stout,1,21,5.3,0,0,0
5269,778,Hop Juice Double IPA,3,32,9.4,0,0,0
5270,509,Renegade IPA,3,31,5.8,0,0,0
5271,509,Long's Peak Raspberry Wheat,11,121,4.2,0,0,0
5272,509,Stinger Wild Honey Wheat,11,116,6,0,0,0
5273,509,Estes Park Porter,2,25,4.6,0,0,0
5274,509,Estes Park Gold,3,37,4.2,0,0,0
5275,509,Samson Stout,3,42,5,0,0,0
5276,509,Trail Ridge Red,3,33,4.5,0,0,0
5277,260,Border Gold Oranic Ale,3,37,6,0,0,0
5278,1286,Flying Mouflan,3,35,9.3,0,0,0
5279,797,Live Oak Hefeweizen,4,50,0,0,0,0
5280,797,Live Oak Pilz,7,77,0,0,0,0
5281,797,Live Oak Pale Ale,3,26,0,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5282,797,Oaktoberfest,7,84,0,0,0,0
5283,797,Liberation Ale,3,31,6,0,0,0
5284,543,Sexual Chocolate,3,43,10,0,0,0
5285,100,Bell's Batch 9000,3,30,12.5,0,0,0," this is a great ale for the cellar.\"" This big brew is made with molasses and brewer's licorice.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,
5286,1320,Uberhoppy Imperial IPA,3,32,10.5,0,0,0
5287,1320,Black Cat Stout,3,42,6,0,0,0
5288,1320,Hitman Gold,3,26,5.5,0,0,0
5289,1320,Valley Brewing London Tavern Ale,1,10,4.4,0,0,0
5290,1320,Indian Red Ale,3,33,6.5,0,0,0
5291,1320,Cobra-Hood IPA,3,32,7.3,0,0,0
5292,1320,Valley Brew Pale Wheat,11,116,4,0,0,0
5293,1320,Ports Pale Ale,3,26,4.3,0,0,0
5294,1320,Valley Brewing Apricot Ale,11,121,4,0,0,0
5295,1320,Valley Berry Wheat,11,121,4,0,0,0
5296,1320,Fat City Ale,3,37,4.5,0,0,0
5297,72,Thunder Hole Ale,3,38,4.8,0,0,0
5298,161,Double Wide I.P.A.,3,32,8.5,0,0,0
5299,161,Single-Wide I.P.A.,3,31,5.7,0,0,0
5300,161,Boulevard Irish Ale,2,22,5.8,0,0,0
5301,161,Boulevard Maibock,7,91,5.95,0,0,0
5302,161,Bouldevard ZÅŒN,5,67,4.4,0,0,0
5303,161,Bob's '47 Oktoberfest,7,84,5.8,0,0,0
5304,1173,Hoppe Imperial Extra Pale Ale,3,32,8,0,0,0
5305,1173,Gemini Imperial Blended Ale,3,32,10.5,0,0,0
5306,1166,Victorian IPA,3,31,6.2,0,0,0
5307,1166,Burning Bird Pale Ale,3,26,4.8,0,0,0
5308,792,Lionshead,7,77,4.5,0,0,0
5309,792,Lionshead Light,8,96,0,0,0,0
5310,1100,Dubble Fantasy,5,72,5,0,0,0
5311,534,Flensburger Pilsner,7,77,4.8,0,0,0
5312,656,Dundee Pale Bock Lager,7,91,6.25,0,0,0
5313,656,Dundee Porter,2,25,6.5,0,0,0
5314,656,Dundee Wheat Beer,11,116,4.2,0,0,0
5315,656,Dundee Pale Ale,3,26,5.3,0,0,0
5316,656,Dundee India Pale Ale,3,31,6.3,0,0,0
5317,656,Dundee Festive Ale,11,141,6.2,0,0,0
5318,851,Dynamo Copper Lager,-1,-1,5.6,0,0,0
5319,851,Flywheel Bright Lager,8,95,5,0,0,0
5320,451,CD-Pils,7,77,4.9,0,0,0
5321,1091,Saint Arnold Amber Ale,3,33,5.5,0,0,0
5322,1091,Elissa IPA,3,31,6.6,0,0,0
5323,1091,Saint Arnold Spring Bock,7,90,6.4,0,0,0
5324,692,Jasparilla,1,13,9,0,0,0
5325,714,Jever Pilsener,7,77,4.9,0,0,0
5326,1350,WernesgrÃ¼ner Pils Legende,7,77,4.9,0,0,0
5327,514,Fauerbach Amber Lager,-1,-1,4.5,0,0,0
5328,1330,Gran Met,5,65,10.5,0,0,0
5329,1330,White Magick of the Sun,11,116,6.75,0,0,0
5330,1330,Voodoo Love Child,5,61,10.5,0,0,0
5331,1330,Black Magick,3,43,15,0,0,0
5332,1330,4 Seasons IPA,3,31,8,0,0,0
5333,1330,Big Black Voodoo Daddy,3,43,12,0,0,0
5334,1330,PILZILLA,-1,-1,6.75,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5335,1330,Wynona's Big Brown Ale,3,38,7.3,0,0,0
5336,514,Fauerbach Export,8,95,0,0,0,0
5337,508,Esser's Best,8,95,0,0,0,0
5338,508,Esser's Cross Plains Special,7,77,0,0,0,0
5339,628,Hannen Alt,4,57,0,0,0,0
5340,338,Capital Bavarian Lager,-1,-1,0,0,0,0
5341,402,Potbelly Porter,2,25,0,0,0,0
5342,402,Celebration Wheat,11,116,0,0,0,0
5343,402,Lucky 393 Grand Cru,5,66,0,0,0,0
5344,402,Eislin Dubbel,5,60,8,0,0,0
5345,409,Dead Man Walkin' IPA,3,31,6.4,0,0,0
5346,409,Anne Bonny Irish Stout,-1,-1,3.9,0,0,0
5347,338,Capital Island Wheat,11,116,0,0,0,0
5348,338,Capital Rustic Ale,3,33,0,0,0,0
5349,338,Capital Oktoberfest,7,84,0,0,0,0
5350,338,Capital Prairie Gold,5,72,0,0,0,0
5351,338,Capital U.S. Pale Ale,3,26,0,0,0,0
5352,1250,American Brown Ale,3,38,6.5,0,0,0
5353,1250,McGilligans IPA,3,31,6.25,0,0,0
5354,1250,Paris-Roubaix Pale Ale,3,26,5.25,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5355,1250,The Livery Dunkel Weizen,11,116,5.25,0,0,0
5356,1250,Double Paw,3,32,8.5,0,0,0
5357,474,Ginger Tom,11,126,4,0,0,0
5358,1250,Yorkshire Brown,-1,-1,5,0,0,0
5360,1250,Hoppy Chick,1,2,5.75,0,0,0
5361,1250,Cousin Jax,3,32,9,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5362,1250,Bourbon Barrel Aged Cousin Jax,3,32,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5363,1250,The Livery Hefe Weizen,4,50,5,0,0,0
5364,1250,Thoms Special Ale,3,33,6.25,0,0,0
5365,1250,Old Cedar,-1,-1,7,0,0,0
5366,1250,Laughing Dragon,3,33,6.25,0,0,0
5367,1250,Herb Superb,1,2,6,0,0,0
5368,1250,Bluejackets Best,1,2,6.25,0,0,0
5369,1250,The Livery Kilt Tilter,1,15,9,0,0,0
5370,1250,Maillot Jaune,5,74,5.5,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5371,1250,555 IPA,3,31,6.25,0,0,0
5372,1250,Verchuosity,5,66,12,0,0,0
5373,753,Imperial Czech Premium Lager,8,95,0,0,0,0
5374,1142,Sierra Nevada Kellerweis,4,50,0,0,0,0
5375,259,Local 2,5,66,8.7,0,0,0
5376,1250,Barrel Aged Synapse ESB,1,5,6,0,0,0
5377,1023,Hopfen Weisse,4,50,8.2,0,0,0
5378,1168,South County American Ale,3,33,6.33,0,0,0
5379,1168,South County Munich Dunkel Lager,-1,-1,0,0,0,0
5380,1168,Brigantine Smoked Porter,2,25,8.54,0,0,0
5381,1182,Planet Bean Coffee Stout,-1,-1,7,0,0,0
5382,836,Big Swell IPA,3,31,6.2,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5383,836,Maui Coconut Porter,2,25,5.7,0,0,0
5384,836,Bikini Blonde Lager,-1,-1,3.8,0,0,0
5385,245,Budweiser Budvar (Czechvar),7,77,5,0,0,0
5386,1253,Round Barn Amber Ale,3,33,0,0,0,0
5387,1253,Round Barn Cocoa Stout,1,20,0,0,0,0
5388,1253,Round Barn KÃ¶lsch Style,-1,-1,0,0,0,0
5389,1253,Round Barn Summer Wheat,11,116,0,0,0,0
5390,1253,Round Barn Winter Wheat,-1,-1,0,0,0,0
5391,459,75 Minute IPA,3,31,7.5,0,0,0
5392,1148,Six Rivers IPA,3,31,7.2,0,0,0
5393,1304,King's Peak Porter,2,25,4,0,0,0
5394,177,3 Monts,-1,-1,8.5,0,0,0
5395,63,Back Road Ale,3,26,5,0,0,0
5396,63,Belle Gunness Stout,3,42,5,0,0,0
5397,63,Back Road American Pale Ale,3,26,5,0,0,0
5398,63,Midwest IPA,3,31,7.2,0,0,0
5399,63,Millennium Lager,7,77,5,0,0,0
5400,63,Maple City Gold,7,84,7.2,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5401,763,LaConner Pilsener,7,77,0,0,0,0
5897,1087,Estrella Levante Clasica,9,106,4.8,0,0,0
5403,585,Goose Island Imperial IPA,3,32,9,0,0,0
5404,585,Goose Island Midway IPA,3,31,6.8,0,0,0
5405,585,Night Stalker,3,43,11.5,0,0,0
5406,426,Crooked Tree IPA,3,31,6,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5407,487,El Toro Negro Oatmeal Stout,1,21,0,0,0,0
5408,783,Tumbleweed IPA,3,31,5.7,0,0,0
5409,1260,Behemoth Barley Wine,3,35,10.5,0,0,0
5410,1260,Broodoo,3,31,5.5,0,0,0
5411,1260,Alpha Klaus Xmas Porter,2,25,7.5,0,0,0
5412,1260,Munsterfest,7,84,0,0,0,0
5413,1260,Drunk Monk Hefeweizen,4,50,4.8,0,0,0
5414,1266,Timmermans  Faro,-1,-1,0,0,0,0
5415,1266,Timmermans Forest Fruit,5,70,0,0,0,0
5416,1266,Timmermans Framboise,5,70,0,0,0,0
5417,1266,Timmermans PÃªche,5,70,0,0,0,0
5418,1266,Timmermans Gueuze,-1,-1,0,0,0,0
5419,1266,Timmermans lambicus Blanche,-1,-1,0,0,0,0
5420,1266,Timmermans Kriek,5,70,0,0,0,0
5421,722,Martin's Pale Ale,1,1,5.8,0,0,0
5422,858,Descent Imperial Abbey Ale,5,72,8.3,0,0,0
5423,858,Anchor Witbier with Brettanomyces,5,67,6.25,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5424,1136,Pugsley's Signature Series XXXX IPA,3,32,9.25,0,0,0
5425,634,Harpoon Winter Warmer,11,126,5.9,0,0,0
5426,1173,Imperial Mokah Blended Stout,-1,-1,11,0,0,0
5427,524,Firestole Pale 31,3,26,4.6,0,0,0
5428,524,Union Jack India Pale Ale,3,31,7.5,0,0,0
5429,604,Great Divide Belgica,5,72,7.2,0,0,0
5430,604,Great Divide Dunkel Weiss,-1,-1,6.4,0,0,0
5431,604,Great Divide Saison,5,74,7.3,0,0,0
5432,10,Restoration Pale Ale,3,26,5,0,0,0
5433,1182,Atomic Raygun Imperial Red,3,33,8.3,0,0,0
5434,304,Head Trip,5,72,10.5,0,0,0
5435,160,Flashback Anniversary Ale,3,38,6.8,0,0,0
5436,549,Cerise,11,121,6.5,0,0,0
5437,549,Double Trouble Imperial IPA,3,32,9.4,0,0,0
5438,954,Orlando Blonde Ale,3,26,0,0,0,0
5439,1150,Steel Toe Stout,1,20,5.4,0,0,0
5440,886,Moosehead Lager,8,95,5,0,0,0
5441,160,Mojo Risin' Double IPA,3,32,10,0,0,0
5442,469,Duck-Rabbit Amber Ale,3,33,5.5,0,0,0
5443,469,Duck-Rabbit Brown Ale,3,38,5.6,0,0,0
5444,469,Duck-Rabbit Porter,2,25,5.7,0,0,0
5445,469,Duck-Rabbit Milk Stout,1,20,5.7,0,0,0
5446,1173,Back Burner Imperial Barley Wine Style Ale,3,35,10,0,0,0
5447,1173,Ãœber Sun Imperial Summer Wheat Ale,11,116,8,0,0,0
5448,1173,422 Pale Wheat Ale,11,116,5,0,0,0
5449,587,Holy Mackerel Special Golden Ale,5,65,8.5,0,0,0
5450,587,Holy Mackerel Mack In Black,3,30,8,0,0,0
5451,391,Huckleberry Ale,11,121,3.5,0,0,0
5452,1125,Sea Dog Raspberry Wheat Ale,11,116,4.5,0,0,0
5453,812,Wacko,11,121,4.5,0,0,0
5454,259,Black Ops,3,43,11,0,0,0
5455,563,Fuller's ESB,1,5,4.5,0,0,0
5456,1092,Schlafly Oktoberfest,7,84,5.1,0,0,0
5457,1193,Standing Stone Lager,8,95,0,0,0,0
5458,1193,Standing Stone India Pale Ale,3,31,0,0,0,0
5459,1193,Standing Stone Double India Pale Ale,3,32,0,0,0,0
5460,1193,Standing Stone Amber Ale,3,33,0,0,0,0
5461,1193,Standing Stone Hefeweizen,4,50,0,0,0,0
5462,1193,Standing Stone Saison,5,74,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5463,1193,Standing Stone Nitro Stout,3,42,0,0,0,0
5464,123,Bhagwan's Best IPA,3,31,5,0,0,0
5465,1058,Summer Blonde,3,37,4,0,0,0
5466,1058,River Horse Lager,8,95,5,0,0,0
5467,1058,Hop Hazard,3,26,5.5,0,0,0
5468,1058,Belgian Freeze Winter Ale,3,29,8,0,0,0
5469,1058,Tripel Horse,5,61,10,0,0,0
5470,1058,River Horse Special Ale,1,5,4.5,0,0,0
5471,1246,Orchard White,5,67,5.7,0,0,0
5472,1246,Black Orchard,-1,-1,5.7,0,0,0
5473,1246,Saison Rue,5,74,8.5,0,0,0
5474,1246,Saison De Lente,5,74,6.5,0,0,0
5475,1246,Trade Winds Tripel,5,61,8,0,0,0
5476,1246,Autumn Maple,11,123,10,0,0,0
5477,1246,Partridge In A Pear Tree,5,62,12,0,0,0
5478,1286,Scratch #19 2009 Imperial Double Expresso Oatmeal Stout,1,21,9.5,0,0,0
5479,405,Newport Storm Hurricane Amber Ale,3,33,5.2,0,0,0
5480,844,Meantime Coffee,2,25,6,0,0,0
5481,999,Baltika #5,8,95,5.3,0,0,0
5482,999,Baltika #8,11,116,5,0,0,0
5483,999,Baltika #9,8,95,8,0,0,0
5484,765,Ruben & The Jets,3,30,8.6,0,0,0
5485,594,Old Faithful Ale,3,26,0,0,0,0
5486,349,Cottonwood Endo India Pale Ale,3,31,5.9,0,0,0
5487,325,Olde Buzzard Lager,8,95,5,0,0,0
5488,1127,Second Street IPA,3,31,6,0,0,0
5489,1170,South Hampton IPA,3,31,6.2,0,0,0
5490,1137,Bittersweet Lenny R.I.P.A.,3,32,10,0,0,0," personally broken and financially bankrupt simply for challenging America's moral hypocrisies with words. The memorial playbill read: \""Yes"," we killed him. Because he picked on the wrong god.\"" -Directed by", the Courts, the Cops, the Church... and his own self-destructive super ego. Like Noah lying naked and loaded in his tent after the apocalyptic deluge: a witness, a patron saint, a father of what was to come. Sick, Dirty, Prophetic Lenny: a scapegoat, a martyr," a supreme inspiration.""",0,7/22/2010 20:00,,,,,,,,,,,,
5491,970,Holyoke Dam Ale,3,26,0,0,0,0
5492,47,Sky High Rye,3,26,0,0,0,0
5493,1137,Genesis,3,26,0,0,0,0
5494,1170,Double White,11,116,6.6,0,0,0
5495,47,Big Dick's Olde Ale,1,13,8.2,0,0,0
5496,1336,Hopnoxxxious,3,32,7.45,0,0,0
5497,1336,Bistro Blonde,3,37,4.2,0,0,0
5498,344,Jacobsen Dark Lager,-1,-1,5.8,0,0,0
5499,1336,State Street Oatmeal Stout,1,21,6.1,0,0,0
5500,1336,Bee Sting Honey Rye Ale,11,119,6.5,0,0,0
5501,1336,Amber Waves,3,33,4.85,0,0,0
5502,1336,Padawan Pale Ale,3,26,5,0,0,0
5503,1297,Pearl Street Porter,2,25,0,0,0,0
5504,1297,Big Shot Espresso Stout,-1,-1,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5505,1232,Tailgate Amber Wave,3,33,6.2,0,0,0
5506,1232,Tailgate Brown Ale,3,38,5.9,0,0,0
5507,1232,Tailgate IPA,3,31,6.5,0,0,0
5508,1232,Tailgate Sweet Stout,1,20,6.6,0,0,0
5509,1232,Tailgate Light,8,96,4.7,0,0,0
5510,1232,Tailgate Hefeweizen,4,50,5,0,0,0
5511,563,Vintage Ale 2008,1,13,8.5,0,0,0
5512,1186,Tribute Premium Cornish Ale,1,3,4.2,0,0,0
5513,1186,Proper Job,1,2,5.5,0,0,0
5514,1186,HSD Hicks Special Draught,1,3,5,0,0,0
5515,1089,Haywards 5000,8,95,7.5,0,0,0
5516,1089,Peroni Nastro Azzurro,8,95,5.1,0,0,0
5518,1089,Haywards Black,8,95,8,0,0,0
5519,1089,Foster's Lager Beer,8,95,4.9,0,0,0
5521,1089,Indus Pride,-1,-1,4.8,0,0,0
5522,1089,Royal Challenge,8,95,5,0,0,0
5523,1089,Knock Out,8,95,8,0,0,0
5524,1089,Haywards 2000,8,95,7.5,0,0,0
5525,351,Old Oak Amber Ale,3,33,0,0,0,0
5526,351,Lightner Creek Lager,8,95,0,0,0,0
5527,351,Iron Horse Oatmeal Stout,1,21,0,0,0,0
5528,351,Colorado Trail Nut Brown Ale,3,38,0,0,0,0
5529,1224,Exodus Porter,2,25,0,0,0,0
5530,1108,Sante Fe Pale Ale,3,26,5.5,0,0,0
5531,1108,Santa Fe Wheat,11,116,5.25,0,0,0
5532,1108,Santa Fe Nut Brown,3,38,5.2,0,0,0
5533,1108,State Pen Porter,2,25,6.4,0,0,0
5534,1108,Santa Fe Stout,-1,-1,5,0,0,0
5535,1108,Chicken Killer Barley Wine,3,35,10,0,0,0
5536,1108,Fiesta IPA,3,31,6.3,0,0,0
5537,1108,Freestyle Pilsner,7,77,5.5,0,0,0
5538,1108,Viszolay Belgian,5,60,7.5,0,0,0
5539,1202,Stiegl GoldbrÃ¤u,7,84,4.9,0,0,0
5540,1202,Weizengold Dunkel,-1,-1,0,0,0,0
5541,1202,Stiegl Leicht,8,96,3.3,0,0,0
5542,1202,Paracelsus Zwickl,-1,-1,5,0,0,0
5543,958,Ottakringer Helles,-1,-1,5.1,0,0,0
5544,49,Guinness 250th Anniversary Stout,3,42,5,0,0,0
5545,858,Fahrwasser Fairway Pilsner,7,77,5.2,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5546,858,Cafe Amsterdam's 10th Anniversary Gruit,11,121,12,0,0,0
5547,1318,Wasatch 1st Amendment Lager,8,95,4,0,0,0
5548,911,Speight's Gold Medal Ale,1,1,4,0,0,0
5549,398,Old Slugger Pale Ale,3,26,5.5,0,0,0, including two-row English pale and crystal malts, balanced with Mt. Hood, Cascade and Fuggle hops, and fermented in open vessels by Ringwood Yeast," a true top-fermenting ale yeast. \""Old Slugger\"" is the flagship beer of the Cooperstown Brewing Company and was first brewed in July 1995 and bottled in November 1995.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,
5550,398,Nine Men Ale,3,37,4.3,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5551,398,Benchwarmer Porter,2,25,6.4,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5552,398,Strike Out Stout,3,42,4.6,0,0,0," \""Strike Out\"" is a well-rounded stout"," opaque black in color with a roasted palate.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,
5553,398,Backyard India Pale Ale,1,2,6.1,0,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,
5554,398,Pride of Milford Special Ale,-1,-1,7.7,0,0,0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,,,,
5555,1260,Apocalypse Cow,3,32,10,0,0,0
5556,1332,Green Monsta Ale,3,30,7.3,0,0,0
5557,1173,Mokah Imperial Blended Stout,3,43,11,0,0,0
5558,68,Sculpin India Pale Ale,3,31,7,0,0,0
5559,1301,Bitter Woman in the Rye,11,119,0,0,0,0
5560,605,Glockenspiel,4,55,8,0,0,0
5561,974,Doryman's Dark Ale,3,38,5.8,0,0,0
5562,585,Black Toad Dark Ale,2,25,0,0,0,0
5563,460,Hansa Pils,7,77,4.8,0,0,0
5564,874,Mississippi Mud Black & Tan,-1,-1,5,0,0,0
5565,10,Satsuma Harvest Wit,5,67,5.1,0,0,0
5566,863,Miller Genuine Draft 64,8,96,2.8,0,0,0
5567,1282,Flo IPA,3,31,0,0,0,0
5568,1282,Sunna Wit,5,67,0,0,0,0
5569,94,Red Rocket Ale,3,33,6.8,0,0,0
5570,1286,Scratch #20 2009 Apollo Imperial Ale,3,32,7,0,0,0
5571,259,Brooklyn Summer Ale,3,37,0,0,0,0
5572,539,Aviator Red,3,33,5.25,0,0,0
5573,539,Barnstormer Pale Ale,3,26,4.8,0,0,0
5574,539,Buffalo Lager,8,95,4.8,0,0,0
5575,539,Bird of Prey IPA,1,2,8.26,0,0,0
5576,539,Blizzard Bock,7,90,6.1,0,0,0
5577,539,Sky Pilot Scotch Ale,1,15,6.5,0,0,0
5578,633,Mt. Takhoma Blonde Ale,3,37,3.8,0,0,0
5579,633,Pinnacle Peak Pale Ale,3,26,4.2,0,0,0
5580,633,Brown's Point ESB,1,5,5.6,0,0,0
5581,633,Puget Brown Porter,2,25,5.6,0,0,0
5582,150,Bonaventure Pale Ale,3,26,5.5,0,0,0
5583,673,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,3,43,9.4,0,0,0
5584,100,The Oracle DIPA,3,32,0,0,0,0
5585,1182,Goofy Foot Summer Wheat,11,116,4.8,0,0,0
5586,1099,Winter Welcome 2008-2009,11,141,6,0,0,0
5587,1211,Old Abominable Barley Wine,-1,-1,9,0,0,0
5588,385,Heavy Seas Prosit! Imperial Oktoberfest Lager,7,84,9,0,0,0
5589,385,Heavy Seas The Great Pumpkin Imperial Pumpkin Ale,11,123,8.5,0,0,0
5590,1258,Hooker Oktoberfest,7,84,5.8,0,0,0, cold maturation produces a luxuriously smooth," award-winning brew.""",0,7/22/2010 20:00,,,,,,,,,,,,,,,,,,,,,
5591,1243,Terrapin Rye Pale Ale,3,26,5.5,0,0,0
5592,1243,India Style Brown Ale,3,38,6,0,0,0
5593,1243,SunRay Wheat Beer,11,116,4.7,0,0,0
5594,1243,Terrapin Golden Ale,11,113,5,0,0,0
5595,1204,13th Anniversary Ale,3,30,9.5,0,0,0
5596,1015,Manzanita Red,2,22,0,0,0,0
5597,1015,Pine Tar Stout,3,42,0,0,0,0
5598,1015,Willow Wheat,11,116,0,0,0,0
5599,1015,Lodgepole Light,11,113,0,0,0,0
5600,1015,Prescott Pale Ale,3,26,0,0,0,0
5601,1015,Ponderosa IPA,3,31,0,0,0,0
5602,1015,Petrified Porter,2,25,0,0,0,0
5603,1015,Liquid Amber,3,33,0,0,0,0
5604,1089,Peroni,8,95,5.1,0,0,0
5605,44,Bud Light Golden Wheat,5,67,0,0,0,0
5606,1184,Tropical Mango,3,26,4.5,0,0,0
5607,940,Oak Barrel Stout,3,42,5.2,0,0,0
5608,3,Drie Fonteinen Kriek,5,70,5,0,0,0
5609,495,Elm City Schwarzbier,7,86,5.3,0,0,0
5610,657,Ramstein Winter Wheat,7,92,9.5,0,0,0
5611,756,Creme Brulee Java Stout,3,42,5.8,0,0,0
5612,767,Lake Placid Frostbite Ale,3,31,6.8,0,0,0
5613,51,Shiva IPA,3,31,5.3,0,0,0
5614,51,Roland's ESB,1,5,5,0,0,0
5615,1286,Scratch #21 2009 - Artisan Ale,5,72,7.8,0,0,0
5616,1286,Java Head Stout,3,42,7.5,0,0,0
5617,1286,Scratch #22 2009,5,67,5.5,0,0,0
5618,959,Otter Creek Imperial India Pale Ale,3,32,11,0,0,0
5619,923,NÃ¸gne Ã˜ Doppelt IPA,3,32,8,0,0,0
