"Entity","Code","Year","continent","Fish","Prod"
"Myanmar","MMR",2010,"Asia","Crustaceans",91486
"Myanmar","MMR",2010,"Asia","Demersal",145
"Myanmar","MMR",2010,"Asia","Freshwater",1775147
"Myanmar","MMR",2010,"Asia","Molluscs",0
"Myanmar","MMR",2010,"Asia","Other Marine",2003723
"Myanmar","MMR",2011,"Asia","Pelagic",12877
"Myanmar","MMR",2011,"Asia","Crustaceans",99940
"Myanmar","MMR",2011,"Asia","Demersal",140
"Myanmar","MMR",2011,"Asia","Freshwater",1921461
"Myanmar","MMR",2011,"Asia","Molluscs",0
"Myanmar","MMR",2011,"Asia","Other Marine",2110443
"Myanmar","MMR",2012,"Asia","Pelagic",12877
"Myanmar","MMR",2012,"Asia","Crustaceans",99940
"Myanmar","MMR",2012,"Asia","Demersal",140
"Myanmar","MMR",2012,"Asia","Freshwater",1921461
"Myanmar","MMR",2012,"Asia","Molluscs",0
"Myanmar","MMR",2012,"Asia","Other Marine",2110443
"Myanmar","MMR",2013,"Asia","Pelagic",12877
"Myanmar","MMR",2013,"Asia","Crustaceans",99940
"Myanmar","MMR",2013,"Asia","Demersal",140
"Myanmar","MMR",2013,"Asia","Freshwater",1921461
"Myanmar","MMR",2013,"Asia","Molluscs",0
"Myanmar","MMR",2013,"Asia","Other Marine",2110443
"Namibia","NAM",1961,"Africa","Pelagic",0
"Namibia","NAM",1961,"Africa","Crustaceans",0
"Namibia","NAM",1961,"Africa","Cephalopods",0
"Namibia","NAM",1961,"Africa","Demersal",0
"Namibia","NAM",1961,"Africa","Freshwater",0
"Namibia","NAM",1961,"Africa","Molluscs",0
"Namibia","NAM",1961,"Africa","Other Marine",5800
"Namibia","NAM",1962,"Africa","Pelagic",0
"Namibia","NAM",1962,"Africa","Crustaceans",0
"Namibia","NAM",1962,"Africa","Cephalopods",0
"Namibia","NAM",1962,"Africa","Demersal",0
"Namibia","NAM",1962,"Africa","Freshwater",0
"Namibia","NAM",1962,"Africa","Molluscs",0
"Namibia","NAM",1962,"Africa","Other Marine",7200
"Namibia","NAM",1963,"Africa","Pelagic",0
"Namibia","NAM",1963,"Africa","Crustaceans",0
"Namibia","NAM",1963,"Africa","Cephalopods",0
"Namibia","NAM",1963,"Africa","Demersal",0
"Namibia","NAM",1963,"Africa","Freshwater",0
"Namibia","NAM",1963,"Africa","Molluscs",0
"Namibia","NAM",1963,"Africa","Other Marine",5900
"Namibia","NAM",1964,"Africa","Pelagic",0
"Namibia","NAM",1964,"Africa","Crustaceans",0
"Namibia","NAM",1964,"Africa","Cephalopods",0
"Namibia","NAM",1964,"Africa","Demersal",0
"Namibia","NAM",1964,"Africa","Freshwater",0
"Namibia","NAM",1964,"Africa","Molluscs",0
"Namibia","NAM",1964,"Africa","Other Marine",5000
"Namibia","NAM",1965,"Africa","Pelagic",0
"Namibia","NAM",1965,"Africa","Crustaceans",0
"Namibia","NAM",1965,"Africa","Cephalopods",0
"Namibia","NAM",1965,"Africa","Demersal",0
"Namibia","NAM",1965,"Africa","Freshwater",0
"Namibia","NAM",1965,"Africa","Molluscs",0
"Namibia","NAM",1965,"Africa","Other Marine",5000
"Namibia","NAM",1966,"Africa","Pelagic",0
"Namibia","NAM",1966,"Africa","Crustaceans",0
"Namibia","NAM",1966,"Africa","Cephalopods",0
"Namibia","NAM",1966,"Africa","Demersal",0
"Namibia","NAM",1966,"Africa","Freshwater",0
"Namibia","NAM",1966,"Africa","Molluscs",0
"Namibia","NAM",1966,"Africa","Other Marine",5000
"Namibia","NAM",1967,"Africa","Pelagic",0
"Namibia","NAM",1967,"Africa","Crustaceans",0
"Namibia","NAM",1967,"Africa","Cephalopods",0
"Namibia","NAM",1967,"Africa","Demersal",0
"Namibia","NAM",1967,"Africa","Freshwater",0
"Namibia","NAM",1967,"Africa","Molluscs",0
"Namibia","NAM",1967,"Africa","Other Marine",5000
"Namibia","NAM",1968,"Africa","Pelagic",0
"Namibia","NAM",1968,"Africa","Crustaceans",0
"Namibia","NAM",1968,"Africa","Cephalopods",0
"Namibia","NAM",1968,"Africa","Demersal",0
"Namibia","NAM",1968,"Africa","Freshwater",0
"Namibia","NAM",1968,"Africa","Molluscs",0
"Namibia","NAM",1968,"Africa","Other Marine",5000
"Namibia","NAM",1969,"Africa","Pelagic",0
"Namibia","NAM",1969,"Africa","Crustaceans",0
"Namibia","NAM",1969,"Africa","Cephalopods",0
"Namibia","NAM",1969,"Africa","Demersal",0
"Namibia","NAM",1969,"Africa","Freshwater",0
"Namibia","NAM",1969,"Africa","Molluscs",0
"Namibia","NAM",1969,"Africa","Other Marine",5000
"Namibia","NAM",1970,"Africa","Pelagic",0
"Namibia","NAM",1970,"Africa","Crustaceans",1500
"Namibia","NAM",1970,"Africa","Cephalopods",0
"Namibia","NAM",1970,"Africa","Demersal",0
"Namibia","NAM",1970,"Africa","Freshwater",0
"Namibia","NAM",1970,"Africa","Molluscs",0
"Namibia","NAM",1970,"Africa","Other Marine",5000
"Namibia","NAM",1971,"Africa","Pelagic",0
"Namibia","NAM",1971,"Africa","Crustaceans",1500
"Namibia","NAM",1971,"Africa","Cephalopods",0
"Namibia","NAM",1971,"Africa","Demersal",0
"Namibia","NAM",1971,"Africa","Freshwater",0
"Namibia","NAM",1971,"Africa","Molluscs",0
"Namibia","NAM",1971,"Africa","Other Marine",5000
"Namibia","NAM",1972,"Africa","Pelagic",0
"Namibia","NAM",1972,"Africa","Crustaceans",1500
"Namibia","NAM",1972,"Africa","Cephalopods",0
"Namibia","NAM",1972,"Africa","Demersal",0
"Namibia","NAM",1972,"Africa","Freshwater",0
"Namibia","NAM",1972,"Africa","Molluscs",0
"Namibia","NAM",1972,"Africa","Other Marine",5000
"Namibia","NAM",1973,"Africa","Pelagic",0
"Namibia","NAM",1973,"Africa","Crustaceans",1500
"Namibia","NAM",1973,"Africa","Cephalopods",0
"Namibia","NAM",1973,"Africa","Demersal",0
"Namibia","NAM",1973,"Africa","Freshwater",0
"Namibia","NAM",1973,"Africa","Molluscs",0
"Namibia","NAM",1973,"Africa","Other Marine",5000
"Namibia","NAM",1974,"Africa","Pelagic",0
"Namibia","NAM",1974,"Africa","Crustaceans",1500
"Namibia","NAM",1974,"Africa","Cephalopods",0
"Namibia","NAM",1974,"Africa","Demersal",0
"Namibia","NAM",1974,"Africa","Freshwater",50
"Namibia","NAM",1974,"Africa","Molluscs",0
"Namibia","NAM",1974,"Africa","Other Marine",5000
"Namibia","NAM",1975,"Africa","Pelagic",0
"Namibia","NAM",1975,"Africa","Crustaceans",1500
"Namibia","NAM",1975,"Africa","Cephalopods",0
"Namibia","NAM",1975,"Africa","Demersal",0
"Namibia","NAM",1975,"Africa","Freshwater",50
"Namibia","NAM",1975,"Africa","Molluscs",0
"Namibia","NAM",1975,"Africa","Other Marine",5500
"Namibia","NAM",1976,"Africa","Pelagic",0
"Namibia","NAM",1976,"Africa","Crustaceans",1500
"Namibia","NAM",1976,"Africa","Cephalopods",0
"Namibia","NAM",1976,"Africa","Demersal",0
"Namibia","NAM",1976,"Africa","Freshwater",50
"Namibia","NAM",1976,"Africa","Molluscs",0
"Namibia","NAM",1976,"Africa","Other Marine",6300
"Namibia","NAM",1977,"Africa","Pelagic",0
"Namibia","NAM",1977,"Africa","Crustaceans",1500
"Namibia","NAM",1977,"Africa","Cephalopods",0
"Namibia","NAM",1977,"Africa","Demersal",0
"Namibia","NAM",1977,"Africa","Freshwater",50
"Namibia","NAM",1977,"Africa","Molluscs",0
"Namibia","NAM",1977,"Africa","Other Marine",7200
"Namibia","NAM",1978,"Africa","Pelagic",0
"Namibia","NAM",1978,"Africa","Crustaceans",1500
"Namibia","NAM",1978,"Africa","Cephalopods",0
"Namibia","NAM",1978,"Africa","Demersal",0
"Namibia","NAM",1978,"Africa","Freshwater",50
"Namibia","NAM",1978,"Africa","Molluscs",0
"Namibia","NAM",1978,"Africa","Other Marine",7500
"Namibia","NAM",1979,"Africa","Pelagic",0
"Namibia","NAM",1979,"Africa","Crustaceans",1500
"Namibia","NAM",1979,"Africa","Cephalopods",0
"Namibia","NAM",1979,"Africa","Demersal",0
"Namibia","NAM",1979,"Africa","Freshwater",50
"Namibia","NAM",1979,"Africa","Molluscs",0
"Namibia","NAM",1979,"Africa","Other Marine",8200
"Namibia","NAM",1980,"Africa","Pelagic",0
"Namibia","NAM",1980,"Africa","Crustaceans",1500
"Namibia","NAM",1980,"Africa","Cephalopods",0
"Namibia","NAM",1980,"Africa","Demersal",0
"Namibia","NAM",1980,"Africa","Freshwater",50
"Namibia","NAM",1980,"Africa","Molluscs",0
"Namibia","NAM",1980,"Africa","Other Marine",8700
"Namibia","NAM",1981,"Africa","Pelagic",0
"Namibia","NAM",1981,"Africa","Crustaceans",1500
"Namibia","NAM",1981,"Africa","Cephalopods",0
"Namibia","NAM",1981,"Africa","Demersal",0
"Namibia","NAM",1981,"Africa","Freshwater",50
"Namibia","NAM",1981,"Africa","Molluscs",0
"Namibia","NAM",1981,"Africa","Other Marine",9300
"Namibia","NAM",1982,"Africa","Pelagic",0
"Namibia","NAM",1982,"Africa","Crustaceans",1500
"Namibia","NAM",1982,"Africa","Cephalopods",0
"Namibia","NAM",1982,"Africa","Demersal",0
"Namibia","NAM",1982,"Africa","Freshwater",50
"Namibia","NAM",1982,"Africa","Molluscs",0
"Namibia","NAM",1982,"Africa","Other Marine",10100
"Namibia","NAM",1983,"Africa","Pelagic",0
"Namibia","NAM",1983,"Africa","Crustaceans",1500
"Namibia","NAM",1983,"Africa","Cephalopods",0
"Namibia","NAM",1983,"Africa","Demersal",0
"Namibia","NAM",1983,"Africa","Freshwater",100
"Namibia","NAM",1983,"Africa","Molluscs",0
"Namibia","NAM",1983,"Africa","Other Marine",10500
"Namibia","NAM",1984,"Africa","Pelagic",0
"Namibia","NAM",1984,"Africa","Crustaceans",1500
"Namibia","NAM",1984,"Africa","Cephalopods",0
"Namibia","NAM",1984,"Africa","Demersal",0
"Namibia","NAM",1984,"Africa","Freshwater",400
"Namibia","NAM",1984,"Africa","Molluscs",0
"Namibia","NAM",1984,"Africa","Other Marine",11000
"Namibia","NAM",1985,"Africa","Pelagic",0
"Namibia","NAM",1985,"Africa","Crustaceans",1500
"Namibia","NAM",1985,"Africa","Cephalopods",0
"Namibia","NAM",1985,"Africa","Demersal",0
"Namibia","NAM",1985,"Africa","Freshwater",700
"Namibia","NAM",1985,"Africa","Molluscs",0
"Namibia","NAM",1985,"Africa","Other Marine",11500
"Namibia","NAM",1986,"Africa","Pelagic",0
"Namibia","NAM",1986,"Africa","Crustaceans",1500
"Namibia","NAM",1986,"Africa","Cephalopods",0
"Namibia","NAM",1986,"Africa","Demersal",0
"Namibia","NAM",1986,"Africa","Freshwater",923
"Namibia","NAM",1986,"Africa","Molluscs",0
"Namibia","NAM",1986,"Africa","Other Marine",12500
"Namibia","NAM",1987,"Africa","Pelagic",1388
"Namibia","NAM",1987,"Africa","Crustaceans",1379
"Namibia","NAM",1987,"Africa","Cephalopods",184
"Namibia","NAM",1987,"Africa","Demersal",28503
"Namibia","NAM",1987,"Africa","Freshwater",951
"Namibia","NAM",1987,"Africa","Molluscs",0
"Namibia","NAM",1987,"Africa","Other Marine",32
"Namibia","NAM",1988,"Africa","Pelagic",1210
"Namibia","NAM",1988,"Africa","Crustaceans",1825
"Namibia","NAM",1988,"Africa","Cephalopods",172
"Namibia","NAM",1988,"Africa","Demersal",28883
"Namibia","NAM",1988,"Africa","Freshwater",979
"Namibia","NAM",1988,"Africa","Molluscs",0
"Namibia","NAM",1988,"Africa","Other Marine",326
"Namibia","NAM",1989,"Africa","Pelagic",1249
"Namibia","NAM",1989,"Africa","Crustaceans",830
"Namibia","NAM",1989,"Africa","Cephalopods",119
"Namibia","NAM",1989,"Africa","Demersal",17999
"Namibia","NAM",1989,"Africa","Freshwater",1009
"Namibia","NAM",1989,"Africa","Molluscs",0
"Namibia","NAM",1989,"Africa","Other Marine",19
"Namibia","NAM",1990,"Africa","Pelagic",228052
"Namibia","NAM",1990,"Africa","Crustaceans",516
"Namibia","NAM",1990,"Africa","Cephalopods",0
"Namibia","NAM",1990,"Africa","Demersal",32825
"Namibia","NAM",1990,"Africa","Freshwater",1039
"Namibia","NAM",1990,"Africa","Molluscs",20
"Namibia","NAM",1990,"Africa","Other Marine",0
"Namibia","NAM",1991,"Africa","Pelagic",169177
"Namibia","NAM",1991,"Africa","Crustaceans",375
"Namibia","NAM",1991,"Africa","Cephalopods",40
"Namibia","NAM",1991,"Africa","Demersal",35357
"Namibia","NAM",1991,"Africa","Freshwater",1070
"Namibia","NAM",1991,"Africa","Molluscs",20
"Namibia","NAM",1991,"Africa","Other Marine",162
"Namibia","NAM",1992,"Africa","Pelagic",550955
"Namibia","NAM",1992,"Africa","Crustaceans",2923
"Namibia","NAM",1992,"Africa","Cephalopods",30
"Namibia","NAM",1992,"Africa","Demersal",97568
"Namibia","NAM",1992,"Africa","Freshwater",1102
"Namibia","NAM",1992,"Africa","Molluscs",22
"Namibia","NAM",1992,"Africa","Other Marine",2532
"Namibia","NAM",1993,"Africa","Pelagic",661173
"Namibia","NAM",1993,"Africa","Crustaceans",3326
"Namibia","NAM",1993,"Africa","Cephalopods",83
"Namibia","NAM",1993,"Africa","Demersal",121139
"Namibia","NAM",1993,"Africa","Freshwater",1204
"Namibia","NAM",1993,"Africa","Molluscs",36
"Namibia","NAM",1993,"Africa","Other Marine",3411
"Namibia","NAM",1994,"Africa","Pelagic",511632
"Namibia","NAM",1994,"Africa","Crustaceans",3732
"Namibia","NAM",1994,"Africa","Cephalopods",22
"Namibia","NAM",1994,"Africa","Demersal",129470
"Namibia","NAM",1994,"Africa","Freshwater",1204
"Namibia","NAM",1994,"Africa","Molluscs",45
"Namibia","NAM",1994,"Africa","Other Marine",3143
"Namibia","NAM",1995,"Africa","Pelagic",405869
"Namibia","NAM",1995,"Africa","Crustaceans",2232
"Namibia","NAM",1995,"Africa","Cephalopods",16
"Namibia","NAM",1995,"Africa","Demersal",156678
"Namibia","NAM",1995,"Africa","Freshwater",1205
"Namibia","NAM",1995,"Africa","Molluscs",45
"Namibia","NAM",1995,"Africa","Other Marine",3838
"Namibia","NAM",1996,"Africa","Pelagic",345905
"Namibia","NAM",1996,"Africa","Crustaceans",1960
"Namibia","NAM",1996,"Africa","Cephalopods",26
"Namibia","NAM",1996,"Africa","Demersal",163363
"Namibia","NAM",1996,"Africa","Freshwater",1205
"Namibia","NAM",1996,"Africa","Molluscs",45
"Namibia","NAM",1996,"Africa","Other Marine",5374
"Namibia","NAM",1997,"Africa","Pelagic",338471
"Namibia","NAM",1997,"Africa","Crustaceans",1677
"Namibia","NAM",1997,"Africa","Cephalopods",111
"Namibia","NAM",1997,"Africa","Demersal",156461
"Namibia","NAM",1997,"Africa","Freshwater",1505
"Namibia","NAM",1997,"Africa","Molluscs",40
"Namibia","NAM",1997,"Africa","Other Marine",14996
"Namibia","NAM",1998,"Africa","Pelagic",390388
"Namibia","NAM",1998,"Africa","Crustaceans",2633
"Namibia","NAM",1998,"Africa","Cephalopods",43
"Namibia","NAM",1998,"Africa","Demersal",205880
"Namibia","NAM",1998,"Africa","Freshwater",1505
"Namibia","NAM",1998,"Africa","Molluscs",40
"Namibia","NAM",1998,"Africa","Other Marine",7387
"Namibia","NAM",1999,"Africa","Pelagic",368196
"Namibia","NAM",1999,"Africa","Crustaceans",2378
"Namibia","NAM",1999,"Africa","Cephalopods",82
"Namibia","NAM",1999,"Africa","Demersal",194824
"Namibia","NAM",1999,"Africa","Freshwater",1505
"Namibia","NAM",1999,"Africa","Molluscs",40
"Namibia","NAM",1999,"Africa","Other Marine",13105
"Namibia","NAM",2000,"Africa","Pelagic",376644
"Namibia","NAM",2000,"Africa","Crustaceans",3065
"Namibia","NAM",2000,"Africa","Cephalopods",28
"Namibia","NAM",2000,"Africa","Demersal",205399
"Namibia","NAM",2000,"Africa","Freshwater",1510
"Namibia","NAM",2000,"Africa","Molluscs",40
"Namibia","NAM",2000,"Africa","Other Marine",3103
"Namibia","NAM",2001,"Africa","Pelagic",332883
"Namibia","NAM",2001,"Africa","Crustaceans",2706
"Namibia","NAM",2001,"Africa","Cephalopods",775
"Namibia","NAM",2001,"Africa","Demersal",207560
"Namibia","NAM",2001,"Africa","Freshwater",2010
"Namibia","NAM",2001,"Africa","Molluscs",40
"Namibia","NAM",2001,"Africa","Other Marine",2009
"Namibia","NAM",2002,"Africa","Pelagic",422060
"Namibia","NAM",2002,"Africa","Crustaceans",2829
"Namibia","NAM",2002,"Africa","Cephalopods",993
"Namibia","NAM",2002,"Africa","Demersal",190900
"Namibia","NAM",2002,"Africa","Freshwater",2015
"Namibia","NAM",2002,"Africa","Molluscs",35
"Namibia","NAM",2002,"Africa","Other Marine",4125
"Namibia","NAM",2003,"Africa","Pelagic",401266
"Namibia","NAM",2003,"Africa","Crustaceans",2378
"Namibia","NAM",2003,"Africa","Cephalopods",984
"Namibia","NAM",2003,"Africa","Demersal",226189
"Namibia","NAM",2003,"Africa","Freshwater",2515
"Namibia","NAM",2003,"Africa","Molluscs",60
"Namibia","NAM",2003,"Africa","Other Marine",4343
"Namibia","NAM",2004,"Africa","Pelagic",355139
"Namibia","NAM",2004,"Africa","Crustaceans",2681
"Namibia","NAM",2004,"Africa","Cephalopods",1708
"Namibia","NAM",2004,"Africa","Demersal",202826
"Namibia","NAM",2004,"Africa","Freshwater",2515
"Namibia","NAM",2004,"Africa","Molluscs",110
"Namibia","NAM",2004,"Africa","Other Marine",6345
"Namibia","NAM",2005,"Africa","Pelagic",359997
"Namibia","NAM",2005,"Africa","Crustaceans",2661
"Namibia","NAM",2005,"Africa","Cephalopods",507
"Namibia","NAM",2005,"Africa","Demersal",187230
"Namibia","NAM",2005,"Africa","Freshwater",2815
"Namibia","NAM",2005,"Africa","Molluscs",110
"Namibia","NAM",2005,"Africa","Other Marine",781
"Namibia","NAM",2006,"Africa","Pelagic",327157
"Namibia","NAM",2006,"Africa","Crustaceans",2522
"Namibia","NAM",2006,"Africa","Cephalopods",471
"Namibia","NAM",2006,"Africa","Demersal",163830
"Namibia","NAM",2006,"Africa","Freshwater",2815
"Namibia","NAM",2006,"Africa","Molluscs",188
"Namibia","NAM",2006,"Africa","Other Marine",12805
"Namibia","NAM",2007,"Africa","Pelagic",233670
"Namibia","NAM",2007,"Africa","Crustaceans",4266
"Namibia","NAM",2007,"Africa","Cephalopods",1154
"Namibia","NAM",2007,"Africa","Demersal",153875
"Namibia","NAM",2007,"Africa","Freshwater",2820
"Namibia","NAM",2007,"Africa","Molluscs",314
"Namibia","NAM",2007,"Africa","Other Marine",17548
"Namibia","NAM",2008,"Africa","Pelagic",217351
"Namibia","NAM",2008,"Africa","Crustaceans",2296
"Namibia","NAM",2008,"Africa","Cephalopods",79
"Namibia","NAM",2008,"Africa","Demersal",144550
"Namibia","NAM",2008,"Africa","Freshwater",2820
"Namibia","NAM",2008,"Africa","Molluscs",454
"Namibia","NAM",2008,"Africa","Other Marine",5746
"Namibia","NAM",2009,"Africa","Pelagic",219089
"Namibia","NAM",2009,"Africa","Crustaceans",1627
"Namibia","NAM",2009,"Africa","Cephalopods",454
"Namibia","NAM",2009,"Africa","Demersal",154877
"Namibia","NAM",2009,"Africa","Freshwater",2822
"Namibia","NAM",2009,"Africa","Molluscs",514
"Namibia","NAM",2009,"Africa","Other Marine",0
"Namibia","NAM",2010,"Africa","Pelagic",209654
"Namibia","NAM",2010,"Africa","Crustaceans",848
"Namibia","NAM",2010,"Africa","Cephalopods",280
"Namibia","NAM",2010,"Africa","Demersal",168346
"Namibia","NAM",2010,"Africa","Freshwater",2830
"Namibia","NAM",2010,"Africa","Molluscs",515
"Namibia","NAM",2010,"Africa","Other Marine",0
"Namibia","NAM",2011,"Africa","Pelagic",249691
"Namibia","NAM",2011,"Africa","Crustaceans",316
"Namibia","NAM",2011,"Africa","Cephalopods",136
"Namibia","NAM",2011,"Africa","Demersal",160982
"Namibia","NAM",2011,"Africa","Freshwater",2891
"Namibia","NAM",2011,"Africa","Molluscs",343
"Namibia","NAM",2011,"Africa","Other Marine",0
"Namibia","NAM",2012,"Africa","Pelagic",249691
"Namibia","NAM",2012,"Africa","Crustaceans",316
"Namibia","NAM",2012,"Africa","Cephalopods",136
"Namibia","NAM",2012,"Africa","Demersal",160982
"Namibia","NAM",2012,"Africa","Freshwater",2891
"Namibia","NAM",2012,"Africa","Molluscs",343
"Namibia","NAM",2012,"Africa","Other Marine",0
"Namibia","NAM",2013,"Africa","Pelagic",249691
"Namibia","NAM",2013,"Africa","Crustaceans",316
"Namibia","NAM",2013,"Africa","Cephalopods",136
"Namibia","NAM",2013,"Africa","Demersal",160982
"Namibia","NAM",2013,"Africa","Freshwater",2891
"Namibia","NAM",2013,"Africa","Molluscs",343
"Namibia","NAM",2013,"Africa","Other Marine",0
"Nepal","NPL",1961,"Asia","Freshwater",1500
"Nepal","NPL",1962,"Asia","Freshwater",1500
"Nepal","NPL",1963,"Asia","Freshwater",1500
"Nepal","NPL",1964,"Asia","Freshwater",1600
"Nepal","NPL",1965,"Asia","Freshwater",1600
"Nepal","NPL",1966,"Asia","Freshwater",1603
"Nepal","NPL",1967,"Asia","Freshwater",1809
"Nepal","NPL",1968,"Asia","Freshwater",1818
"Nepal","NPL",1969,"Asia","Freshwater",1926
"Nepal","NPL",1970,"Asia","Freshwater",1900
"Nepal","NPL",1971,"Asia","Freshwater",2100
"Nepal","NPL",1972,"Asia","Freshwater",2200
"Nepal","NPL",1973,"Asia","Freshwater",2200
"Nepal","NPL",1974,"Asia","Freshwater",2200
"Nepal","NPL",1975,"Asia","Freshwater",2500
"Nepal","NPL",1976,"Asia","Freshwater",2800
"Nepal","NPL",1977,"Asia","Freshwater",3000
"Nepal","NPL",1978,"Asia","Freshwater",3300
"Nepal","NPL",1979,"Asia","Freshwater",3500
"Nepal","NPL",1980,"Asia","Freshwater",3654
"Nepal","NPL",1981,"Asia","Freshwater",3868
"Nepal","NPL",1982,"Asia","Freshwater",4400
"Nepal","NPL",1983,"Asia","Freshwater",4700
"Nepal","NPL",1984,"Asia","Freshwater",4860
"Nepal","NPL",1985,"Asia","Freshwater",9076
"Nepal","NPL",1986,"Asia","Freshwater",9443
"Nepal","NPL",1987,"Asia","Freshwater",10716
"Nepal","NPL",1988,"Asia","Freshwater",12100
"Nepal","NPL",1989,"Asia","Freshwater",12522
"Nepal","NPL",1990,"Asia","Freshwater",14546
"Nepal","NPL",1991,"Asia","Freshwater",15595
"Nepal","NPL",1992,"Asia","Freshwater",16540
"Nepal","NPL",1993,"Asia","Freshwater",16950
"Nepal","NPL",1994,"Asia","Freshwater",17003
"Nepal","NPL",1995,"Asia","Freshwater",21148
"Nepal","NPL",1996,"Asia","Freshwater",21879
"Nepal","NPL",1997,"Asia","Freshwater",23207
"Nepal","NPL",1998,"Asia","Freshwater",24866
"Nepal","NPL",1999,"Asia","Freshwater",25780
"Nepal","NPL",2000,"Asia","Freshwater",31723
"Nepal","NPL",2001,"Asia","Freshwater",33270
"Nepal","NPL",2002,"Asia","Freshwater",35000
"Nepal","NPL",2003,"Asia","Freshwater",36568
"Nepal","NPL",2004,"Asia","Freshwater",39947
"Nepal","NPL",2005,"Asia","Freshwater",42463
"Nepal","NPL",2006,"Asia","Freshwater",45425
"Nepal","NPL",2007,"Asia","Freshwater",46779
"Nepal","NPL",2008,"Asia","Freshwater",48750
"Nepal","NPL",2009,"Asia","Freshwater",48230
"Nepal","NPL",2010,"Asia","Freshwater",49730
"Nepal","NPL",2011,"Asia","Freshwater",52450
"Nepal","NPL",2012,"Asia","Freshwater",52450
"Nepal","NPL",2013,"Asia","Freshwater",52450
"Netherlands","NLD",1961,"Europe","Pelagic",164600
"Netherlands","NLD",1961,"Europe","Crustaceans",14900
"Netherlands","NLD",1961,"Europe","Cephalopods",0
"Netherlands","NLD",1961,"Europe","Demersal",63100
"Netherlands","NLD",1961,"Europe","Freshwater",13700
"Netherlands","NLD",1961,"Europe","Molluscs",88500
"Netherlands","NLD",1961,"Europe","Other Marine",700
"Netherlands","NLD",1962,"Europe","Pelagic",115300
"Netherlands","NLD",1962,"Europe","Crustaceans",16400
"Netherlands","NLD",1962,"Europe","Cephalopods",0
"Netherlands","NLD",1962,"Europe","Demersal",70000
"Netherlands","NLD",1962,"Europe","Freshwater",10600
"Netherlands","NLD",1962,"Europe","Molluscs",106100
"Netherlands","NLD",1962,"Europe","Other Marine",900
"Netherlands","NLD",1963,"Europe","Pelagic",154800
"Netherlands","NLD",1963,"Europe","Crustaceans",24700
"Netherlands","NLD",1963,"Europe","Cephalopods",0
"Netherlands","NLD",1963,"Europe","Demersal",77400
"Netherlands","NLD",1963,"Europe","Freshwater",10600
