"Region","Country","City","Month","Day","Year","AvgTemperature","DATE"
"Africa","Kenya","Nairobi",6,8,2003,64.6,"2003-06-08"
"Africa","Kenya","Nairobi",6,9,2003,66.2,"2003-06-09"
"Africa","Kenya","Nairobi",6,10,2003,65.8,"2003-06-10"
"Africa","Kenya","Nairobi",6,11,2003,59.6,"2003-06-11"
"Africa","Kenya","Nairobi",6,12,2003,59.2,"2003-06-12"
"Africa","Kenya","Nairobi",6,13,2003,59.9,"2003-06-13"
"Africa","Kenya","Nairobi",6,14,2003,61.5,"2003-06-14"
"Africa","Kenya","Nairobi",6,15,2003,61.6,"2003-06-15"
"Africa","Kenya","Nairobi",6,16,2003,56.3,"2003-06-16"
"Africa","Kenya","Nairobi",6,17,2003,63.8,"2003-06-17"
"Africa","Kenya","Nairobi",6,18,2003,60.9,"2003-06-18"
"Africa","Kenya","Nairobi",6,19,2003,65,"2003-06-19"
"Africa","Kenya","Nairobi",6,20,2003,58,"2003-06-20"
"Africa","Kenya","Nairobi",6,21,2003,63.6,"2003-06-21"
"Africa","Kenya","Nairobi",6,22,2003,64,"2003-06-22"
"Africa","Kenya","Nairobi",6,23,2003,57.9,"2003-06-23"
"Africa","Kenya","Nairobi",6,24,2003,63.6,"2003-06-24"
"Africa","Kenya","Nairobi",6,25,2003,61.6,"2003-06-25"
"Africa","Kenya","Nairobi",6,26,2003,59.7,"2003-06-26"
"Africa","Kenya","Nairobi",6,27,2003,62.8,"2003-06-27"
"Africa","Kenya","Nairobi",6,28,2003,59.9,"2003-06-28"
"Africa","Kenya","Nairobi",6,29,2003,58.2,"2003-06-29"
"Africa","Kenya","Nairobi",6,30,2003,61.4,"2003-06-30"
"Africa","Kenya","Nairobi",7,1,2003,56.1,"2003-07-01"
"Africa","Kenya","Nairobi",7,2,2003,54.3,"2003-07-02"
"Africa","Kenya","Nairobi",7,3,2003,65.1,"2003-07-03"
"Africa","Kenya","Nairobi",7,4,2003,65,"2003-07-04"
"Africa","Kenya","Nairobi",7,5,2003,59.2,"2003-07-05"
"Africa","Kenya","Nairobi",7,6,2003,59.8,"2003-07-06"
"Africa","Kenya","Nairobi",7,7,2003,59.3,"2003-07-07"
"Africa","Kenya","Nairobi",7,8,2003,60.4,"2003-07-08"
"Africa","Kenya","Nairobi",7,9,2003,58.9,"2003-07-09"
"Africa","Kenya","Nairobi",7,10,2003,59.2,"2003-07-10"
"Africa","Kenya","Nairobi",7,11,2003,61.2,"2003-07-11"
"Africa","Kenya","Nairobi",7,12,2003,62,"2003-07-12"
"Africa","Kenya","Nairobi",7,13,2003,62.4,"2003-07-13"
"Africa","Kenya","Nairobi",7,14,2003,60.3,"2003-07-14"
"Africa","Kenya","Nairobi",7,15,2003,63.3,"2003-07-15"
"Africa","Kenya","Nairobi",7,16,2003,60,"2003-07-16"
"Africa","Kenya","Nairobi",7,17,2003,58.8,"2003-07-17"
"Africa","Kenya","Nairobi",7,18,2003,59.6,"2003-07-18"
"Africa","Kenya","Nairobi",7,19,2003,66.5,"2003-07-19"
"Africa","Kenya","Nairobi",7,20,2003,63.9,"2003-07-20"
"Africa","Kenya","Nairobi",7,21,2003,63.5,"2003-07-21"
"Africa","Kenya","Nairobi",7,22,2003,67.5,"2003-07-22"
"Africa","Kenya","Nairobi",7,23,2003,64.8,"2003-07-23"
"Africa","Kenya","Nairobi",7,24,2003,58.5,"2003-07-24"
"Africa","Kenya","Nairobi",7,25,2003,61.8,"2003-07-25"
"Africa","Kenya","Nairobi",7,26,2003,63.8,"2003-07-26"
"Africa","Kenya","Nairobi",7,27,2003,61.3,"2003-07-27"
"Africa","Kenya","Nairobi",7,28,2003,60.2,"2003-07-28"
"Africa","Kenya","Nairobi",7,29,2003,71.4,"2003-07-29"
"Africa","Kenya","Nairobi",7,30,2003,67.3,"2003-07-30"
"Africa","Kenya","Nairobi",7,31,2003,62.1,"2003-07-31"
"Africa","Kenya","Nairobi",8,1,2003,61.9,"2003-08-01"
"Africa","Kenya","Nairobi",8,2,2003,64.1,"2003-08-02"
"Africa","Kenya","Nairobi",8,3,2003,61.2,"2003-08-03"
"Africa","Kenya","Nairobi",8,4,2003,58,"2003-08-04"
"Africa","Kenya","Nairobi",8,5,2003,59.1,"2003-08-05"
"Africa","Kenya","Nairobi",8,6,2003,59,"2003-08-06"
"Africa","Kenya","Nairobi",8,7,2003,64.2,"2003-08-07"
"Africa","Kenya","Nairobi",8,8,2003,64.2,"2003-08-08"
"Africa","Kenya","Nairobi",8,9,2003,64.3,"2003-08-09"
"Africa","Kenya","Nairobi",8,10,2003,61.7,"2003-08-10"
"Africa","Kenya","Nairobi",8,11,2003,64.2,"2003-08-11"
"Africa","Kenya","Nairobi",8,12,2003,65.9,"2003-08-12"
"Africa","Kenya","Nairobi",8,13,2003,63.3,"2003-08-13"
"Africa","Kenya","Nairobi",8,14,2003,67.9,"2003-08-14"
"Africa","Kenya","Nairobi",8,15,2003,69.2,"2003-08-15"
"Africa","Kenya","Nairobi",8,16,2003,67.6,"2003-08-16"
"Africa","Kenya","Nairobi",8,17,2003,63,"2003-08-17"
"Africa","Kenya","Nairobi",8,18,2003,65.6,"2003-08-18"
"Africa","Kenya","Nairobi",8,21,2003,51.8,"2003-08-21"
"Africa","Kenya","Nairobi",9,9,2003,68.3,"2003-09-09"
"Africa","Kenya","Nairobi",9,16,2003,70.9,"2003-09-16"
"Africa","Kenya","Nairobi",9,17,2003,63.4,"2003-09-17"
"Africa","Kenya","Nairobi",9,20,2003,69.3,"2003-09-20"
"Africa","Kenya","Nairobi",9,21,2003,66.6,"2003-09-21"
"Africa","Kenya","Nairobi",9,22,2003,70.2,"2003-09-22"
"Africa","Kenya","Nairobi",9,25,2003,65.8,"2003-09-25"
"Africa","Kenya","Nairobi",9,26,2003,70.7,"2003-09-26"
"Africa","Kenya","Nairobi",9,27,2003,69.6,"2003-09-27"
"Africa","Kenya","Nairobi",9,28,2003,65.9,"2003-09-28"
"Africa","Kenya","Nairobi",9,30,2003,64,"2003-09-30"
"Africa","Kenya","Nairobi",10,1,2003,64.1,"2003-10-01"
"Africa","Kenya","Nairobi",10,2,2003,63.4,"2003-10-02"
"Africa","Kenya","Nairobi",10,3,2003,68,"2003-10-03"
"Africa","Kenya","Nairobi",10,4,2003,70.2,"2003-10-04"
"Africa","Kenya","Nairobi",10,5,2003,67.6,"2003-10-05"
"Africa","Kenya","Nairobi",10,6,2003,67.8,"2003-10-06"
"Africa","Kenya","Nairobi",10,7,2003,69.1,"2003-10-07"
"Africa","Kenya","Nairobi",10,8,2003,69.8,"2003-10-08"
"Africa","Kenya","Nairobi",10,17,2003,69.3,"2003-10-17"
"Africa","Kenya","Nairobi",10,18,2003,68.7,"2003-10-18"
"Africa","Kenya","Nairobi",10,19,2003,70.2,"2003-10-19"
"Africa","Kenya","Nairobi",10,20,2003,70.1,"2003-10-20"
"Africa","Kenya","Nairobi",10,21,2003,73.1,"2003-10-21"
"Africa","Kenya","Nairobi",10,22,2003,71.9,"2003-10-22"
"Africa","Kenya","Nairobi",10,23,2003,67.3,"2003-10-23"
"Africa","Kenya","Nairobi",10,24,2003,65.4,"2003-10-24"
"Africa","Kenya","Nairobi",10,25,2003,69.8,"2003-10-25"
"Africa","Kenya","Nairobi",10,26,2003,67.1,"2003-10-26"
"Africa","Kenya","Nairobi",10,30,2003,70,"2003-10-30"
"Africa","Kenya","Nairobi",10,31,2003,65.8,"2003-10-31"
"Africa","Kenya","Nairobi",11,1,2003,68.5,"2003-11-01"
"Africa","Kenya","Nairobi",11,2,2003,64,"2003-11-02"
"Africa","Kenya","Nairobi",11,3,2003,65.9,"2003-11-03"
"Africa","Kenya","Nairobi",11,5,2003,65,"2003-11-05"
"Africa","Kenya","Nairobi",11,6,2003,65.6,"2003-11-06"
"Africa","Kenya","Nairobi",11,7,2003,69.6,"2003-11-07"
"Africa","Kenya","Nairobi",11,9,2003,65.7,"2003-11-09"
"Africa","Kenya","Nairobi",11,10,2003,67.3,"2003-11-10"
"Africa","Kenya","Nairobi",11,11,2003,69.2,"2003-11-11"
"Africa","Kenya","Nairobi",11,12,2003,68.6,"2003-11-12"
"Africa","Kenya","Nairobi",11,13,2003,68.9,"2003-11-13"
"Africa","Kenya","Nairobi",11,14,2003,66.1,"2003-11-14"
"Africa","Kenya","Nairobi",11,15,2003,67.9,"2003-11-15"
"Africa","Kenya","Nairobi",11,16,2003,67.2,"2003-11-16"
"Africa","Kenya","Nairobi",11,17,2003,68.9,"2003-11-17"
"Africa","Kenya","Nairobi",11,18,2003,69.6,"2003-11-18"
"Africa","Kenya","Nairobi",11,19,2003,67.1,"2003-11-19"
"Africa","Kenya","Nairobi",11,20,2003,65.2,"2003-11-20"
"Africa","Kenya","Nairobi",11,21,2003,64.6,"2003-11-21"
"Africa","Kenya","Nairobi",11,22,2003,65.5,"2003-11-22"
"Africa","Kenya","Nairobi",11,23,2003,67.3,"2003-11-23"
"Africa","Kenya","Nairobi",11,24,2003,70.2,"2003-11-24"
"Africa","Kenya","Nairobi",11,25,2003,68,"2003-11-25"
"Africa","Kenya","Nairobi",11,26,2003,69.1,"2003-11-26"
"Africa","Kenya","Nairobi",11,27,2003,67.3,"2003-11-27"
"Africa","Kenya","Nairobi",11,28,2003,69.7,"2003-11-28"
"Africa","Kenya","Nairobi",11,29,2003,68.7,"2003-11-29"
"Africa","Kenya","Nairobi",11,30,2003,69.6,"2003-11-30"
"Africa","Kenya","Nairobi",12,1,2003,68.7,"2003-12-01"
"Africa","Kenya","Nairobi",12,2,2003,66.7,"2003-12-02"
"Africa","Kenya","Nairobi",12,3,2003,67.1,"2003-12-03"
"Africa","Kenya","Nairobi",12,4,2003,66.8,"2003-12-04"
"Africa","Kenya","Nairobi",12,5,2003,69.8,"2003-12-05"
"Africa","Kenya","Nairobi",12,6,2003,69.6,"2003-12-06"
"Africa","Kenya","Nairobi",12,7,2003,66,"2003-12-07"
"Africa","Kenya","Nairobi",12,8,2003,69.8,"2003-12-08"
"Africa","Kenya","Nairobi",12,9,2003,64,"2003-12-09"
"Africa","Kenya","Nairobi",12,10,2003,67.7,"2003-12-10"
"Africa","Kenya","Nairobi",12,11,2003,69,"2003-12-11"
"Africa","Kenya","Nairobi",12,12,2003,68.5,"2003-12-12"
"Africa","Kenya","Nairobi",12,13,2003,67.6,"2003-12-13"
"Africa","Kenya","Nairobi",12,14,2003,66.7,"2003-12-14"
"Africa","Kenya","Nairobi",12,15,2003,66.3,"2003-12-15"
"Africa","Kenya","Nairobi",12,16,2003,62.8,"2003-12-16"
"Africa","Kenya","Nairobi",12,18,2003,71.6,"2003-12-18"
"Africa","Kenya","Nairobi",12,19,2003,66.7,"2003-12-19"
"Africa","Kenya","Nairobi",12,20,2003,71.5,"2003-12-20"
"Africa","Kenya","Nairobi",12,21,2003,68.1,"2003-12-21"
"Africa","Kenya","Nairobi",12,22,2003,67.7,"2003-12-22"
"Africa","Kenya","Nairobi",12,24,2003,65.6,"2003-12-24"
"Africa","Kenya","Nairobi",12,25,2003,71.5,"2003-12-25"
"Africa","Kenya","Nairobi",12,26,2003,71.1,"2003-12-26"
"Africa","Kenya","Nairobi",12,27,2003,72.6,"2003-12-27"
"Africa","Kenya","Nairobi",12,28,2003,65.2,"2003-12-28"
"Africa","Kenya","Nairobi",12,29,2003,67.9,"2003-12-29"
"Africa","Kenya","Nairobi",12,30,2003,64.9,"2003-12-30"
"Africa","Kenya","Nairobi",12,31,2003,67,"2003-12-31"
"Africa","Kenya","Nairobi",1,1,2004,69.3,"2004-01-01"
"Africa","Kenya","Nairobi",1,2,2004,68.2,"2004-01-02"
"Africa","Kenya","Nairobi",1,3,2004,67.2,"2004-01-03"
"Africa","Kenya","Nairobi",1,4,2004,66.7,"2004-01-04"
"Africa","Kenya","Nairobi",1,5,2004,68,"2004-01-05"
"Africa","Kenya","Nairobi",1,6,2004,67.8,"2004-01-06"
"Africa","Kenya","Nairobi",1,7,2004,68,"2004-01-07"
"Africa","Kenya","Nairobi",1,8,2004,70.6,"2004-01-08"
"Africa","Kenya","Nairobi",1,9,2004,73.7,"2004-01-09"
"Africa","Kenya","Nairobi",1,10,2004,71.5,"2004-01-10"
"Africa","Kenya","Nairobi",1,11,2004,67.2,"2004-01-11"
"Africa","Kenya","Nairobi",1,12,2004,70.3,"2004-01-12"
"Africa","Kenya","Nairobi",1,13,2004,70.9,"2004-01-13"
"Africa","Kenya","Nairobi",1,14,2004,63.5,"2004-01-14"
"Africa","Kenya","Nairobi",1,15,2004,67.2,"2004-01-15"
"Africa","Kenya","Nairobi",1,16,2004,65.4,"2004-01-16"
"Africa","Kenya","Nairobi",1,17,2004,70.1,"2004-01-17"
"Africa","Kenya","Nairobi",1,18,2004,69.6,"2004-01-18"
"Africa","Kenya","Nairobi",1,19,2004,68.7,"2004-01-19"
"Africa","Kenya","Nairobi",1,20,2004,72,"2004-01-20"
"Africa","Kenya","Nairobi",1,21,2004,69.5,"2004-01-21"
"Africa","Kenya","Nairobi",1,25,2004,68.9,"2004-01-25"
"Africa","Kenya","Nairobi",1,26,2004,73,"2004-01-26"
"Africa","Kenya","Nairobi",1,27,2004,72,"2004-01-27"
"Africa","Kenya","Nairobi",1,28,2004,72.3,"2004-01-28"
"Africa","Kenya","Nairobi",1,31,2004,69.9,"2004-01-31"
"Africa","Kenya","Nairobi",2,2,2004,67.8,"2004-02-02"
"Africa","Kenya","Nairobi",2,3,2004,68.3,"2004-02-03"
"Africa","Kenya","Nairobi",2,4,2004,63.3,"2004-02-04"
"Africa","Kenya","Nairobi",2,6,2004,67,"2004-02-06"
"Africa","Kenya","Nairobi",2,7,2004,67.6,"2004-02-07"
"Africa","Kenya","Nairobi",2,8,2004,66.3,"2004-02-08"
"Africa","Kenya","Nairobi",2,9,2004,63,"2004-02-09"
"Africa","Kenya","Nairobi",2,11,2004,68,"2004-02-11"
"Africa","Kenya","Nairobi",2,12,2004,67.3,"2004-02-12"
"Africa","Kenya","Nairobi",2,13,2004,69.1,"2004-02-13"
"Africa","Kenya","Nairobi",2,14,2004,69,"2004-02-14"
"Africa","Kenya","Nairobi",2,15,2004,69.1,"2004-02-15"
"Africa","Kenya","Nairobi",2,16,2004,71.6,"2004-02-16"
"Africa","Kenya","Nairobi",2,17,2004,63.9,"2004-02-17"
"Africa","Kenya","Nairobi",2,19,2004,72.1,"2004-02-19"
"Africa","Kenya","Nairobi",2,20,2004,70.4,"2004-02-20"
"Africa","Kenya","Nairobi",2,21,2004,72.9,"2004-02-21"
"Africa","Kenya","Nairobi",2,22,2004,72.5,"2004-02-22"
"Africa","Kenya","Nairobi",2,23,2004,68.5,"2004-02-23"
"Africa","Kenya","Nairobi",2,24,2004,67.7,"2004-02-24"
"Africa","Kenya","Nairobi",2,25,2004,69.8,"2004-02-25"
"Africa","Kenya","Nairobi",2,26,2004,72.3,"2004-02-26"
"Africa","Kenya","Nairobi",2,27,2004,71.1,"2004-02-27"
"Africa","Kenya","Nairobi",2,28,2004,69,"2004-02-28"
"Africa","Kenya","Nairobi",2,29,2004,73.3,"2004-02-29"
"Africa","Kenya","Nairobi",3,1,2004,68.8,"2004-03-01"
"Africa","Kenya","Nairobi",3,2,2004,70.7,"2004-03-02"
"Africa","Kenya","Nairobi",3,3,2004,72.4,"2004-03-03"
"Africa","Kenya","Nairobi",3,4,2004,69.9,"2004-03-04"
"Africa","Kenya","Nairobi",3,5,2004,68.5,"2004-03-05"
"Africa","Kenya","Nairobi",3,6,2004,73,"2004-03-06"
"Africa","Kenya","Nairobi",3,7,2004,72.8,"2004-03-07"
"Africa","Kenya","Nairobi",3,8,2004,73.5,"2004-03-08"
"Africa","Kenya","Nairobi",3,9,2004,69.7,"2004-03-09"
"Africa","Kenya","Nairobi",3,10,2004,66.8,"2004-03-10"
"Africa","Kenya","Nairobi",3,11,2004,65.5,"2004-03-11"
"Africa","Kenya","Nairobi",3,12,2004,66.4,"2004-03-12"
"Africa","Kenya","Nairobi",3,13,2004,68.8,"2004-03-13"
"Africa","Kenya","Nairobi",3,14,2004,71.7,"2004-03-14"
"Africa","Kenya","Nairobi",3,15,2004,70.5,"2004-03-15"
"Africa","Kenya","Nairobi",3,16,2004,71.2,"2004-03-16"
"Africa","Kenya","Nairobi",3,17,2004,72.3,"2004-03-17"
"Africa","Kenya","Nairobi",3,18,2004,72.9,"2004-03-18"
"Africa","Kenya","Nairobi",3,19,2004,71.8,"2004-03-19"
"Africa","Kenya","Nairobi",3,20,2004,70.7,"2004-03-20"
"Africa","Kenya","Nairobi",3,21,2004,72.2,"2004-03-21"
"Africa","Kenya","Nairobi",3,22,2004,73.7,"2004-03-22"
"Africa","Kenya","Nairobi",3,23,2004,72.4,"2004-03-23"
"Africa","Kenya","Nairobi",3,24,2004,72.1,"2004-03-24"
"Africa","Kenya","Nairobi",3,25,2004,68,"2004-03-25"
"Africa","Kenya","Nairobi",3,26,2004,70,"2004-03-26"
"Africa","Kenya","Nairobi",3,27,2004,69.1,"2004-03-27"
"Africa","Kenya","Nairobi",3,28,2004,69.2,"2004-03-28"
"Africa","Kenya","Nairobi",3,29,2004,71.3,"2004-03-29"
"Africa","Kenya","Nairobi",3,31,2004,66.4,"2004-03-31"
"Africa","Kenya","Nairobi",4,2,2004,74.5,"2004-04-02"
"Africa","Kenya","Nairobi",4,3,2004,70.7,"2004-04-03"
"Africa","Kenya","Nairobi",4,4,2004,64,"2004-04-04"
"Africa","Kenya","Nairobi",4,5,2004,66.6,"2004-04-05"
"Africa","Kenya","Nairobi",4,6,2004,70.2,"2004-04-06"
"Africa","Kenya","Nairobi",4,7,2004,74.9,"2004-04-07"
"Africa","Kenya","Nairobi",4,8,2004,69.6,"2004-04-08"
"Africa","Kenya","Nairobi",4,9,2004,67.7,"2004-04-09"
"Africa","Kenya","Nairobi",4,10,2004,67.4,"2004-04-10"
"Africa","Kenya","Nairobi",4,11,2004,68.9,"2004-04-11"
"Africa","Kenya","Nairobi",4,12,2004,66.7,"2004-04-12"
"Africa","Kenya","Nairobi",4,13,2004,66.4,"2004-04-13"
"Africa","Kenya","Nairobi",4,14,2004,67.1,"2004-04-14"
"Africa","Kenya","Nairobi",4,15,2004,69.8,"2004-04-15"
"Africa","Kenya","Nairobi",4,16,2004,66.3,"2004-04-16"
"Africa","Kenya","Nairobi",4,17,2004,64.8,"2004-04-17"
"Africa","Kenya","Nairobi",4,18,2004,71.4,"2004-04-18"
"Africa","Kenya","Nairobi",4,19,2004,70.5,"2004-04-19"
"Africa","Kenya","Nairobi",4,20,2004,70.3,"2004-04-20"
"Africa","Kenya","Nairobi",4,21,2004,62.9,"2004-04-21"
"Africa","Kenya","Nairobi",4,22,2004,75.7,"2004-04-22"
"Africa","Kenya","Nairobi",4,23,2004,73,"2004-04-23"
"Africa","Kenya","Nairobi",4,24,2004,65.1,"2004-04-24"
"Africa","Kenya","Nairobi",4,25,2004,66.7,"2004-04-25"
"Africa","Kenya","Nairobi",4,26,2004,65.1,"2004-04-26"
"Africa","Kenya","Nairobi",4,30,2004,67.3,"2004-04-30"
"Africa","Kenya","Nairobi",5,1,2004,63.1,"2004-05-01"
"Africa","Kenya","Nairobi",5,2,2004,67.2,"2004-05-02"
"Africa","Kenya","Nairobi",5,3,2004,63.1,"2004-05-03"
"Africa","Kenya","Nairobi",5,5,2004,68.5,"2004-05-05"
"Africa","Kenya","Nairobi",5,7,2004,68.4,"2004-05-07"
"Africa","Kenya","Nairobi",5,8,2004,67.3,"2004-05-08"
"Africa","Kenya","Nairobi",5,9,2004,69.3,"2004-05-09"
"Africa","Kenya","Nairobi",5,10,2004,72.1,"2004-05-10"
"Africa","Kenya","Nairobi",5,11,2004,70.1,"2004-05-11"
"Africa","Kenya","Nairobi",5,12,2004,68,"2004-05-12"
"Africa","Kenya","Nairobi",5,13,2004,68.7,"2004-05-13"
"Africa","Kenya","Nairobi",5,14,2004,69.4,"2004-05-14"
"Africa","Kenya","Nairobi",5,15,2004,70.5,"2004-05-15"
"Africa","Kenya","Nairobi",5,16,2004,67.4,"2004-05-16"
"Africa","Kenya","Nairobi",5,17,2004,69.3,"2004-05-17"
"Africa","Kenya","Nairobi",5,18,2004,67.4,"2004-05-18"
"Africa","Kenya","Nairobi",5,19,2004,66.1,"2004-05-19"
"Africa","Kenya","Nairobi",5,20,2004,63.3,"2004-05-20"
"Africa","Kenya","Nairobi",5,21,2004,68,"2004-05-21"
"Africa","Kenya","Nairobi",5,22,2004,71,"2004-05-22"
"Africa","Kenya","Nairobi",5,23,2004,69.9,"2004-05-23"
"Africa","Kenya","Nairobi",5,24,2004,65.2,"2004-05-24"
"Africa","Kenya","Nairobi",5,25,2004,66.7,"2004-05-25"
"Africa","Kenya","Nairobi",5,26,2004,63.3,"2004-05-26"
"Africa","Kenya","Nairobi",5,27,2004,69.3,"2004-05-27"
"Africa","Kenya","Nairobi",5,28,2004,66.3,"2004-05-28"
"Africa","Kenya","Nairobi",5,29,2004,63.8,"2004-05-29"
"Africa","Kenya","Nairobi",5,30,2004,68.4,"2004-05-30"
"Africa","Kenya","Nairobi",6,1,2004,68.5,"2004-06-01"
"Africa","Kenya","Nairobi",6,2,2004,65.4,"2004-06-02"
"Africa","Kenya","Nairobi",6,3,2004,65.9,"2004-06-03"
"Africa","Kenya","Nairobi",6,4,2004,67.3,"2004-06-04"
"Africa","Kenya","Nairobi",6,5,2004,60,"2004-06-05"
"Africa","Kenya","Nairobi",6,6,2004,60.3,"2004-06-06"
"Africa","Kenya","Nairobi",6,7,2004,66.7,"2004-06-07"
"Africa","Kenya","Nairobi",6,8,2004,63.7,"2004-06-08"
"Africa","Kenya","Nairobi",6,9,2004,63,"2004-06-09"
"Africa","Kenya","Nairobi",6,10,2004,65,"2004-06-10"
"Africa","Kenya","Nairobi",6,11,2004,65.5,"2004-06-11"
"Africa","Kenya","Nairobi",6,12,2004,65,"2004-06-12"
"Africa","Kenya","Nairobi",6,13,2004,68.7,"2004-06-13"
"Africa","Kenya","Nairobi",6,14,2004,63.3,"2004-06-14"
"Africa","Kenya","Nairobi",6,15,2004,63,"2004-06-15"
"Africa","Kenya","Nairobi",6,16,2004,64.9,"2004-06-16"
"Africa","Kenya","Nairobi",6,17,2004,66.7,"2004-06-17"
"Africa","Kenya","Nairobi",6,18,2004,62.6,"2004-06-18"
"Africa","Kenya","Nairobi",6,19,2004,63.6,"2004-06-19"
"Africa","Kenya","Nairobi",6,20,2004,60.8,"2004-06-20"
"Africa","Kenya","Nairobi",6,21,2004,61.4,"2004-06-21"
"Africa","Kenya","Nairobi",6,22,2004,57.2,"2004-06-22"
"Africa","Kenya","Nairobi",6,23,2004,65.1,"2004-06-23"
"Africa","Kenya","Nairobi",6,24,2004,60.1,"2004-06-24"
"Africa","Kenya","Nairobi",6,25,2004,61.4,"2004-06-25"
"Africa","Kenya","Nairobi",6,26,2004,67.4,"2004-06-26"
"Africa","Kenya","Nairobi",6,27,2004,67.1,"2004-06-27"
"Africa","Kenya","Nairobi",6,28,2004,63,"2004-06-28"
"Africa","Kenya","Nairobi",6,29,2004,64,"2004-06-29"
"Africa","Kenya","Nairobi",6,30,2004,56.1,"2004-06-30"
"Africa","Kenya","Nairobi",7,1,2004,59.5,"2004-07-01"
"Africa","Kenya","Nairobi",7,3,2004,62.1,"2004-07-03"
"Africa","Kenya","Nairobi",7,4,2004,66.7,"2004-07-04"
"Africa","Kenya","Nairobi",7,5,2004,64.4,"2004-07-05"
"Africa","Kenya","Nairobi",7,6,2004,64.7,"2004-07-06"
"Africa","Kenya","Nairobi",7,7,2004,65.5,"2004-07-07"
"Africa","Kenya","Nairobi",7,8,2004,63.3,"2004-07-08"
"Africa","Kenya","Nairobi",7,9,2004,62.6,"2004-07-09"
"Africa","Kenya","Nairobi",7,10,2004,61.6,"2004-07-10"
"Africa","Kenya","Nairobi",7,11,2004,61,"2004-07-11"
"Africa","Kenya","Nairobi",7,12,2004,61.9,"2004-07-12"
"Africa","Kenya","Nairobi",7,13,2004,67.2,"2004-07-13"
"Africa","Kenya","Nairobi",7,14,2004,69.2,"2004-07-14"
"Africa","Kenya","Nairobi",7,15,2004,62.3,"2004-07-15"
"Africa","Kenya","Nairobi",7,16,2004,66.3,"2004-07-16"
"Africa","Kenya","Nairobi",7,17,2004,59,"2004-07-17"
"Africa","Kenya","Nairobi",7,18,2004,67.2,"2004-07-18"
"Africa","Kenya","Nairobi",7,19,2004,66.8,"2004-07-19"
"Africa","Kenya","Nairobi",7,20,2004,60.3,"2004-07-20"
"Africa","Kenya","Nairobi",7,21,2004,66.7,"2004-07-21"
"Africa","Kenya","Nairobi",7,22,2004,63.5,"2004-07-22"
"Africa","Kenya","Nairobi",7,23,2004,64.2,"2004-07-23"
"Africa","Kenya","Nairobi",7,24,2004,62.6,"2004-07-24"
"Africa","Kenya","Nairobi",7,25,2004,63.2,"2004-07-25"
"Africa","Kenya","Nairobi",7,26,2004,66.2,"2004-07-26"
"Africa","Kenya","Nairobi",7,27,2004,65.9,"2004-07-27"
"Africa","Kenya","Nairobi",7,28,2004,69.4,"2004-07-28"
"Africa","Kenya","Nairobi",7,29,2004,64.2,"2004-07-29"
"Africa","Kenya","Nairobi",7,30,2004,70.9,"2004-07-30"
"Africa","Kenya","Nairobi",7,31,2004,66,"2004-07-31"
"Africa","Kenya","Nairobi",8,1,2004,66.8,"2004-08-01"
"Africa","Kenya","Nairobi",8,2,2004,64.2,"2004-08-02"
"Africa","Kenya","Nairobi",8,3,2004,66,"2004-08-03"
"Africa","Kenya","Nairobi",8,4,2004,62.7,"2004-08-04"
"Africa","Kenya","Nairobi",8,5,2004,66,"2004-08-05"
"Africa","Kenya","Nairobi",8,6,2004,62.7,"2004-08-06"
"Africa","Kenya","Nairobi",8,7,2004,63.3,"2004-08-07"
"Africa","Kenya","Nairobi",8,8,2004,63.6,"2004-08-08"
"Africa","Kenya","Nairobi",8,9,2004,63.8,"2004-08-09"
"Africa","Kenya","Nairobi",8,10,2004,71.2,"2004-08-10"
"Africa","Kenya","Nairobi",8,11,2004,66.3,"2004-08-11"
"Africa","Kenya","Nairobi",8,12,2004,62.7,"2004-08-12"
"Africa","Kenya","Nairobi",8,13,2004,65.8,"2004-08-13"
"Africa","Kenya","Nairobi",8,14,2004,62.9,"2004-08-14"
"Africa","Kenya","Nairobi",8,15,2004,64.8,"2004-08-15"
"Africa","Kenya","Nairobi",8,16,2004,65.4,"2004-08-16"
"Africa","Kenya","Nairobi",8,17,2004,67,"2004-08-17"
"Africa","Kenya","Nairobi",8,18,2004,58.1,"2004-08-18"
"Africa","Kenya","Nairobi",8,19,2004,62,"2004-08-19"
"Africa","Kenya","Nairobi",8,20,2004,66.5,"2004-08-20"
"Africa","Kenya","Nairobi",8,21,2004,62.8,"2004-08-21"
"Africa","Kenya","Nairobi",8,22,2004,65.1,"2004-08-22"
"Africa","Kenya","Nairobi",8,23,2004,64.7,"2004-08-23"
"Africa","Kenya","Nairobi",8,24,2004,66,"2004-08-24"
"Africa","Kenya","Nairobi",8,25,2004,70.8,"2004-08-25"
"Africa","Kenya","Nairobi",8,26,2004,69.8,"2004-08-26"
"Africa","Kenya","Nairobi",8,27,2004,63.1,"2004-08-27"
"Africa","Kenya","Nairobi",8,28,2004,61.5,"2004-08-28"
"Africa","Kenya","Nairobi",8,29,2004,64.2,"2004-08-29"
"Africa","Kenya","Nairobi",8,30,2004,64.7,"2004-08-30"
"Africa","Kenya","Nairobi",8,31,2004,70.2,"2004-08-31"
"Africa","Kenya","Nairobi",9,1,2004,69.6,"2004-09-01"
"Africa","Kenya","Nairobi",9,2,2004,64.7,"2004-09-02"
"Africa","Kenya","Nairobi",9,3,2004,69.3,"2004-09-03"
