_id,_source,_target,_label,ownership_type
e21771,n22347,n22648,HAS_JURISDICTION,
e21772,n22348,n22648,HAS_JURISDICTION,
e21773,n22349,n22648,HAS_JURISDICTION,
e21774,n22350,n22648,HAS_JURISDICTION,
e21775,n22351,n22648,HAS_JURISDICTION,
e21776,n22352,n22648,HAS_JURISDICTION,
e21777,n22353,n22648,HAS_JURISDICTION,
e21778,n22299,n22648,HAS_JURISDICTION,
e21779,n22354,n22648,HAS_JURISDICTION,
e21780,n22355,n22648,HAS_JURISDICTION,
e21781,n22356,n22648,HAS_JURISDICTION,
e21782,n22357,n22648,HAS_JURISDICTION,
e21783,n22358,n22648,HAS_JURISDICTION,
e21784,n22359,n22648,HAS_JURISDICTION,
e21785,n22360,n22648,HAS_JURISDICTION,
e21786,n22361,n22648,HAS_JURISDICTION,
e21787,n22363,n22648,HAS_JURISDICTION,
e21788,n22364,n22648,HAS_JURISDICTION,
e21789,n22242,n22648,HAS_JURISDICTION,
e21790,n22365,n22648,HAS_JURISDICTION,
e21791,n22366,n22648,HAS_JURISDICTION,
e21792,n22246,n22648,HAS_JURISDICTION,
e21793,n22280,n22648,HAS_JURISDICTION,
e21794,n21464,n22648,HAS_JURISDICTION,
e21795,n22367,n22648,HAS_JURISDICTION,
e21796,n22368,n22648,HAS_JURISDICTION,
e21797,n22369,n22648,HAS_JURISDICTION,
e21798,n22370,n22648,HAS_JURISDICTION,
e21799,n22371,n22648,HAS_JURISDICTION,
e21800,n22372,n22648,HAS_JURISDICTION,
e21801,n22290,n22648,HAS_JURISDICTION,
e21802,n22373,n22648,HAS_JURISDICTION,
e21803,n22374,n22648,HAS_JURISDICTION,
e21804,n22042,n22648,HAS_JURISDICTION,
e21805,n22248,n22648,HAS_JURISDICTION,
e21806,n22233,n22648,HAS_JURISDICTION,
e21807,n22376,n22648,HAS_JURISDICTION,
e21808,n22377,n22648,HAS_JURISDICTION,
e21809,n22378,n22648,HAS_JURISDICTION,
e21810,n22375,n22648,HAS_JURISDICTION,
e21811,n22380,n22648,HAS_JURISDICTION,
e21812,n22381,n22648,HAS_JURISDICTION,
e21813,n22382,n22648,HAS_JURISDICTION,
e21814,n22384,n22648,HAS_JURISDICTION,
e21815,n22385,n22648,HAS_JURISDICTION,
e21816,n22387,n22648,HAS_JURISDICTION,
e21817,n22388,n22648,HAS_JURISDICTION,
e21818,n22389,n22648,HAS_JURISDICTION,
e21819,n21551,n22648,HAS_JURISDICTION,
e21820,n22390,n22648,HAS_JURISDICTION,
e21821,n22391,n22648,HAS_JURISDICTION,
e21822,n22392,n22648,HAS_JURISDICTION,
e21823,n22394,n22648,HAS_JURISDICTION,
e21824,n22395,n22648,HAS_JURISDICTION,
e21825,n22396,n22648,HAS_JURISDICTION,
e21826,n22397,n22648,HAS_JURISDICTION,
e21827,n22398,n22648,HAS_JURISDICTION,
e21828,n22399,n22648,HAS_JURISDICTION,
e21829,n22305,n22648,HAS_JURISDICTION,
e21830,n22400,n22648,HAS_JURISDICTION,
e21831,n22401,n22648,HAS_JURISDICTION,
e21832,n22402,n22648,HAS_JURISDICTION,
e21833,n22403,n22648,HAS_JURISDICTION,
e21834,n22404,n22648,HAS_JURISDICTION,
e21835,n22405,n22648,HAS_JURISDICTION,
e21836,n22406,n22648,HAS_JURISDICTION,
e21837,n22407,n22648,HAS_JURISDICTION,
e21838,n22408,n22648,HAS_JURISDICTION,
e21839,n22409,n22648,HAS_JURISDICTION,
e21840,n22410,n22648,HAS_JURISDICTION,
e21841,n21522,n22648,HAS_JURISDICTION,
e21842,n22411,n22648,HAS_JURISDICTION,
e21843,n22412,n22648,HAS_JURISDICTION,
e21844,n22414,n22648,HAS_JURISDICTION,
e21845,n22415,n22648,HAS_JURISDICTION,
e21846,n22416,n22648,HAS_JURISDICTION,
e21847,n22417,n22648,HAS_JURISDICTION,
e21848,n22418,n22648,HAS_JURISDICTION,
e21849,n22419,n22648,HAS_JURISDICTION,
e21850,n22421,n22648,HAS_JURISDICTION,
e21851,n22422,n22648,HAS_JURISDICTION,
e21852,n22423,n22648,HAS_JURISDICTION,
e21853,n22424,n22648,HAS_JURISDICTION,
e21854,n22425,n22648,HAS_JURISDICTION,
e21855,n22426,n22648,HAS_JURISDICTION,
e21856,n22427,n22648,HAS_JURISDICTION,
e21857,n22325,n22648,HAS_JURISDICTION,
e21858,n22428,n22648,HAS_JURISDICTION,
e21859,n22429,n22648,HAS_JURISDICTION,
e21860,n22420,n22648,HAS_JURISDICTION,
e21861,n22431,n22648,HAS_JURISDICTION,
e21862,n22433,n22648,HAS_JURISDICTION,
e21863,n22432,n22648,HAS_JURISDICTION,
e21864,n22435,n22648,HAS_JURISDICTION,
e21865,n22437,n22648,HAS_JURISDICTION,
e21866,n22438,n22648,HAS_JURISDICTION,
e21867,n22439,n22648,HAS_JURISDICTION,
e21868,n22440,n22648,HAS_JURISDICTION,
e21869,n22441,n22648,HAS_JURISDICTION,
e21870,n22442,n22648,HAS_JURISDICTION,
e21871,n22430,n22648,HAS_JURISDICTION,
e21872,n22443,n22648,HAS_JURISDICTION,
e21873,n22444,n22648,HAS_JURISDICTION,
e21874,n22445,n22648,HAS_JURISDICTION,
e21875,n22447,n22648,HAS_JURISDICTION,
e21876,n22448,n22648,HAS_JURISDICTION,
e21877,n22449,n22648,HAS_JURISDICTION,
e21878,n22450,n22648,HAS_JURISDICTION,
e21879,n22451,n22648,HAS_JURISDICTION,
e21880,n22452,n22648,HAS_JURISDICTION,
e21881,n22453,n22648,HAS_JURISDICTION,
e21882,n22454,n22648,HAS_JURISDICTION,
e21883,n22455,n22648,HAS_JURISDICTION,
e21884,n22456,n22648,HAS_JURISDICTION,
e21885,n22413,n22648,HAS_JURISDICTION,
e21886,n22383,n22648,HAS_JURISDICTION,
e21887,n22457,n22648,HAS_JURISDICTION,
e21888,n22323,n22648,HAS_JURISDICTION,
e21889,n22458,n22648,HAS_JURISDICTION,
e21890,n22459,n22648,HAS_JURISDICTION,
e21891,n22460,n22648,HAS_JURISDICTION,
e21892,n22461,n22648,HAS_JURISDICTION,
e21893,n22462,n22648,HAS_JURISDICTION,
e21894,n22463,n22648,HAS_JURISDICTION,
e21895,n22464,n22648,HAS_JURISDICTION,
e21896,n22465,n22648,HAS_JURISDICTION,
e21897,n22466,n22648,HAS_JURISDICTION,
e21898,n22467,n22648,HAS_JURISDICTION,
e21899,n22468,n22648,HAS_JURISDICTION,
e21900,n22469,n22648,HAS_JURISDICTION,
e21901,n22470,n22648,HAS_JURISDICTION,
e21902,n22471,n22648,HAS_JURISDICTION,
e21903,n22472,n22648,HAS_JURISDICTION,
e21904,n22436,n22648,HAS_JURISDICTION,
e21905,n22473,n22648,HAS_JURISDICTION,
e21906,n22474,n22648,HAS_JURISDICTION,
e21907,n21470,n22648,HAS_JURISDICTION,
e21908,n21496,n22648,HAS_JURISDICTION,
e21909,n22475,n22648,HAS_JURISDICTION,
e21910,n22476,n22648,HAS_JURISDICTION,
e21911,n22477,n22648,HAS_JURISDICTION,
e21912,n22478,n22648,HAS_JURISDICTION,
e21913,n22446,n22648,HAS_JURISDICTION,
e21914,n22480,n22648,HAS_JURISDICTION,
e21915,n22481,n22648,HAS_JURISDICTION,
e21916,n22482,n22648,HAS_JURISDICTION,
e21917,n22483,n22648,HAS_JURISDICTION,
e21918,n22484,n22648,HAS_JURISDICTION,
e21919,n22485,n22648,HAS_JURISDICTION,
e21920,n22486,n22648,HAS_JURISDICTION,
e21921,n22487,n22648,HAS_JURISDICTION,
e21922,n22488,n22648,HAS_JURISDICTION,
e21923,n22489,n22648,HAS_JURISDICTION,
e21924,n22491,n22648,HAS_JURISDICTION,
e21925,n22492,n22648,HAS_JURISDICTION,
e21926,n22493,n22648,HAS_JURISDICTION,
e21927,n22494,n22648,HAS_JURISDICTION,
e21928,n22495,n22648,HAS_JURISDICTION,
e21929,n22496,n22648,HAS_JURISDICTION,
e21930,n22497,n22648,HAS_JURISDICTION,
e21931,n22499,n22648,HAS_JURISDICTION,
e21932,n22500,n22648,HAS_JURISDICTION,
e21933,n22501,n22648,HAS_JURISDICTION,
e21934,n22502,n22648,HAS_JURISDICTION,
e21935,n22503,n22648,HAS_JURISDICTION,
e21936,n22504,n22648,HAS_JURISDICTION,
e21937,n22505,n22648,HAS_JURISDICTION,
e21938,n22506,n22648,HAS_JURISDICTION,
e21939,n22507,n22648,HAS_JURISDICTION,
e21940,n22508,n22648,HAS_JURISDICTION,
e21941,n22509,n22648,HAS_JURISDICTION,
e21942,n22510,n22648,HAS_JURISDICTION,
e21943,n22511,n22648,HAS_JURISDICTION,
e21944,n22512,n22648,HAS_JURISDICTION,
e21945,n22231,n22648,HAS_JURISDICTION,
e21946,n22490,n22648,HAS_JURISDICTION,
e21947,n22513,n22648,HAS_JURISDICTION,
e21948,n22379,n22648,HAS_JURISDICTION,
e21949,n22515,n22648,HAS_JURISDICTION,
e21950,n22516,n22648,HAS_JURISDICTION,
e21951,n22517,n22648,HAS_JURISDICTION,
e21952,n22518,n22648,HAS_JURISDICTION,
e21953,n21466,n22648,HAS_JURISDICTION,
e21954,n22519,n22648,HAS_JURISDICTION,
e21955,n22520,n22648,HAS_JURISDICTION,
e21956,n22521,n22648,HAS_JURISDICTION,
e21957,n22522,n22648,HAS_JURISDICTION,
e21958,n22523,n22648,HAS_JURISDICTION,
e21959,n22524,n22648,HAS_JURISDICTION,
e21960,n22525,n22648,HAS_JURISDICTION,
e21961,n22526,n22648,HAS_JURISDICTION,
e21962,n22527,n22648,HAS_JURISDICTION,
e21963,n22528,n22648,HAS_JURISDICTION,
e21964,n22529,n22648,HAS_JURISDICTION,
e21965,n22386,n22648,HAS_JURISDICTION,
e21966,n22530,n22648,HAS_JURISDICTION,
e21967,n22531,n22648,HAS_JURISDICTION,
e21968,n22532,n22648,HAS_JURISDICTION,
e21969,n22533,n22648,HAS_JURISDICTION,
e21970,n22534,n22648,HAS_JURISDICTION,
e21971,n22535,n22649,HAS_JURISDICTION,
e21972,n22536,n22650,HAS_JURISDICTION,
e21973,n22537,n22650,HAS_JURISDICTION,
e21974,n22538,n22650,HAS_JURISDICTION,
e21975,n22539,n22651,HAS_JURISDICTION,
e21976,n22540,n22652,HAS_JURISDICTION,
e21977,n22362,n22652,HAS_JURISDICTION,
e21978,n22541,n22652,HAS_JURISDICTION,
e21979,n22542,n22652,HAS_JURISDICTION,
e21980,n22543,n22652,HAS_JURISDICTION,
e21981,n22544,n22652,HAS_JURISDICTION,
e21982,n22545,n22652,HAS_JURISDICTION,
e21983,n21383,n22653,HAS_JURISDICTION,
e21984,n22546,n22653,HAS_JURISDICTION,
e21985,n21387,n22653,HAS_JURISDICTION,
e21986,n21994,n22654,HAS_JURISDICTION,
e21987,n22547,n22654,HAS_JURISDICTION,
e21988,n22548,n22654,HAS_JURISDICTION,
e21989,n22549,n22655,HAS_JURISDICTION,
e21990,n22550,n22655,HAS_JURISDICTION,
e21991,n22551,n22655,HAS_JURISDICTION,
e21992,n22552,n22655,HAS_JURISDICTION,
e21993,n21633,n22655,HAS_JURISDICTION,
e21994,n22553,n22655,HAS_JURISDICTION,
e21995,n22554,n22655,HAS_JURISDICTION,
e21996,n21494,n22655,HAS_JURISDICTION,
e21997,n22555,n22655,HAS_JURISDICTION,
e21998,n22556,n22655,HAS_JURISDICTION,
e21999,n22557,n22656,HAS_JURISDICTION,
e22000,n22558,n22657,HAS_JURISDICTION,
e22001,n22559,n22657,HAS_JURISDICTION,
e22027,n22721,n22720,IS_OWNER,Directly Controlled
e22028,n22721,n22722,IS_OWNER,Directly Controlled
e22029,n22724,n22723,IS_OWNER,Directly Controlled
e22030,n22724,n22725,IS_OWNER,Directly Controlled
e22031,n22724,n22726,IS_OWNER,Directly Controlled
e22032,n22728,n22727,IS_OWNER,Directly Controlled
e22033,n22730,n22729,IS_OWNER,Directly Controlled
e22034,n22730,n22731,IS_OWNER,Directly Controlled
e22035,n22730,n22732,IS_OWNER,Directly Controlled
e22036,n22734,n22733,IS_OWNER,Directly Controlled
e22037,n22734,n22735,IS_OWNER,Directly Controlled
e22038,n22734,n22736,IS_OWNER,Directly Controlled
e22039,n22738,n22737,IS_OWNER,Directly Controlled
e22040,n22740,n22739,IS_OWNER,Directly Controlled
e22041,n22742,n22741,IS_OWNER,Directly Controlled
e22042,n22725,n22741,IS_OWNER,Directly Controlled
e22043,n22729,n22741,IS_OWNER,Directly Controlled
e22044,n22743,n22741,IS_OWNER,Directly Controlled
e22045,n22733,n22736,IS_OWNER,Directly Controlled
e22046,n22744,n22742,IS_OWNER,Directly Controlled
e22047,n22735,n22744,IS_OWNER,Directly Controlled
e22048,n22737,n22745,IS_OWNER,Directly Controlled
e22049,n22747,n22746,IS_OWNER,Directly Controlled
e22050,n22732,n22728,IS_OWNER,Directly Controlled
e22051,n22748,n22738,IS_OWNER,Directly Controlled
e22052,n22748,n22749,IS_OWNER,Directly Controlled
e22053,n22747,n22750,IS_OWNER,Directly Controlled
e22054,n22752,n22751,IS_OWNER,Directly Controlled
e22055,n22752,n22753,IS_OWNER,Directly Controlled
e22056,n22755,n22754,IS_OWNER,Directly Controlled
e22057,n22756,n22754,IS_OWNER,Directly Controlled
e22058,n22750,n22754,IS_OWNER,Directly Controlled
e22059,n22757,n22754,IS_OWNER,Directly Controlled
e22060,n22722,n22754,IS_OWNER,Directly Controlled
e22061,n22726,n22754,IS_OWNER,Directly Controlled
e22062,n22758,n22754,IS_OWNER,Directly Controlled
e22063,n22743,n22754,IS_OWNER,Directly Controlled
e22064,n22736,n22754,IS_OWNER,Directly Controlled
e22065,n22760,n22759,IS_OWNER,Directly Controlled
e22066,n22762,n22761,IS_OWNER,Directly Controlled
e22067,n22724,n22763,IS_OWNER,Directly Controlled
e22068,n22724,n22764,IS_OWNER,Directly Controlled
e22069,n22724,n22765,IS_OWNER,Directly Controlled
e22070,n22743,n22758,IS_OWNER,Directly Controlled
e22071,n22731,n22758,IS_OWNER,Directly Controlled
e22072,n22736,n22758,IS_OWNER,Directly Controlled
e22073,n22726,n22758,IS_OWNER,Directly Controlled
e22074,n22767,n22766,IS_OWNER,Directly Controlled
e22075,n22768,n22766,IS_OWNER,Directly Controlled
e22076,n22770,n22769,IS_OWNER,Directly Controlled
e22077,n22743,n22769,IS_OWNER,Directly Controlled
e22078,n22772,n22771,IS_OWNER,Directly Controlled
e22079,n22743,n22771,IS_OWNER,Directly Controlled
e22080,n22772,n22773,IS_OWNER,Directly Controlled
e22081,n22743,n22773,IS_OWNER,Directly Controlled
e22082,n22775,n22774,IS_OWNER,Directly Controlled
e22083,n22777,n22776,IS_OWNER,Directly Controlled
e22084,n22779,n22778,IS_OWNER,Directly Controlled
e22085,n22781,n22780,IS_OWNER,Directly Controlled
e22086,n22782,n22619,HAS_JURISDICTION,
e22087,n22783,n22619,HAS_JURISDICTION,
e22088,n22784,n22619,HAS_JURISDICTION,
e22089,n22785,n22619,HAS_JURISDICTION,
e22090,n22786,n22619,HAS_JURISDICTION,
e22091,n22787,n22619,HAS_JURISDICTION,
e22092,n22788,n22619,HAS_JURISDICTION,
e22093,n22789,n22619,HAS_JURISDICTION,
e22094,n22790,n22619,HAS_JURISDICTION,
e22095,n22791,n22619,HAS_JURISDICTION,
e22096,n22792,n22619,HAS_JURISDICTION,
e22097,n22793,n22619,HAS_JURISDICTION,
e22098,n22794,n22619,HAS_JURISDICTION,
e22099,n22795,n22619,HAS_JURISDICTION,
e22100,n22796,n22619,HAS_JURISDICTION,
e22101,n22797,n22619,HAS_JURISDICTION,
e22102,n22798,n22619,HAS_JURISDICTION,
e22103,n22799,n22619,HAS_JURISDICTION,
e22104,n22800,n22619,HAS_JURISDICTION,
e22105,n22801,n22619,HAS_JURISDICTION,
e22106,n22802,n22619,HAS_JURISDICTION,
e22107,n22803,n22619,HAS_JURISDICTION,
e22108,n22804,n22619,HAS_JURISDICTION,
e22109,n22805,n22619,HAS_JURISDICTION,
e22110,n22806,n22619,HAS_JURISDICTION,
e22111,n22807,n22619,HAS_JURISDICTION,
e22112,n22808,n22619,HAS_JURISDICTION,
e22113,n22809,n22619,HAS_JURISDICTION,
e22114,n22810,n22619,HAS_JURISDICTION,
e22115,n22811,n22619,HAS_JURISDICTION,
e22116,n22812,n22619,HAS_JURISDICTION,
e22117,n22813,n22619,HAS_JURISDICTION,
e22118,n22814,n22619,HAS_JURISDICTION,
e22119,n22815,n22619,HAS_JURISDICTION,
e22120,n22816,n22619,HAS_JURISDICTION,
e22121,n22817,n22619,HAS_JURISDICTION,
e22122,n22818,n22619,HAS_JURISDICTION,
e22123,n22819,n22619,HAS_JURISDICTION,
e22124,n22820,n22619,HAS_JURISDICTION,
e22125,n22821,n22619,HAS_JURISDICTION,
e22126,n22822,n22619,HAS_JURISDICTION,
e22127,n22823,n22619,HAS_JURISDICTION,
e22128,n22824,n22619,HAS_JURISDICTION,
e22129,n22825,n22619,HAS_JURISDICTION,
e22130,n22826,n22619,HAS_JURISDICTION,
e22131,n22827,n22619,HAS_JURISDICTION,
e22132,n22828,n22619,HAS_JURISDICTION,
e22133,n22829,n22619,HAS_JURISDICTION,
e22134,n22830,n22619,HAS_JURISDICTION,
e22135,n22831,n22619,HAS_JURISDICTION,
e22136,n22832,n22619,HAS_JURISDICTION,
e22137,n22833,n22619,HAS_JURISDICTION,
e22138,n22834,n22619,HAS_JURISDICTION,
e22139,n22835,n22619,HAS_JURISDICTION,
e22140,n22836,n22619,HAS_JURISDICTION,
e22141,n22837,n22619,HAS_JURISDICTION,
e22142,n22838,n22619,HAS_JURISDICTION,
e22143,n22839,n22619,HAS_JURISDICTION,
e22144,n22840,n22619,HAS_JURISDICTION,
e22145,n22841,n22619,HAS_JURISDICTION,
e22146,n22842,n22619,HAS_JURISDICTION,
e22147,n22843,n22619,HAS_JURISDICTION,
e22148,n22844,n22619,HAS_JURISDICTION,
e22149,n22845,n22619,HAS_JURISDICTION,
e22150,n22846,n22619,HAS_JURISDICTION,
e22151,n22847,n22619,HAS_JURISDICTION,
e22152,n22848,n22619,HAS_JURISDICTION,
e22153,n22849,n22619,HAS_JURISDICTION,
e22154,n22850,n22619,HAS_JURISDICTION,
e22155,n22851,n22619,HAS_JURISDICTION,
e22156,n22852,n22619,HAS_JURISDICTION,
e22157,n22853,n22619,HAS_JURISDICTION,
e22158,n22854,n22619,HAS_JURISDICTION,
e22159,n22855,n22619,HAS_JURISDICTION,
e22160,n22856,n22619,HAS_JURISDICTION,
e22161,n22857,n22619,HAS_JURISDICTION,
e22162,n22858,n22619,HAS_JURISDICTION,
e22163,n22859,n22619,HAS_JURISDICTION,
e22164,n22860,n22619,HAS_JURISDICTION,
e22165,n22861,n22619,HAS_JURISDICTION,
e22166,n22862,n22619,HAS_JURISDICTION,
e22167,n22863,n22619,HAS_JURISDICTION,
e22168,n22864,n22619,HAS_JURISDICTION,
e22169,n22865,n22619,HAS_JURISDICTION,
e22170,n22866,n22619,HAS_JURISDICTION,
e22171,n22867,n22619,HAS_JURISDICTION,
e22172,n22868,n22619,HAS_JURISDICTION,
e22173,n22869,n22619,HAS_JURISDICTION,
e22174,n22870,n22619,HAS_JURISDICTION,
e22175,n22871,n22619,HAS_JURISDICTION,
e22176,n22872,n22619,HAS_JURISDICTION,
e22177,n22873,n22619,HAS_JURISDICTION,
e22178,n22874,n22619,HAS_JURISDICTION,
e22179,n22875,n22619,HAS_JURISDICTION,
e22180,n22876,n22619,HAS_JURISDICTION,
e22181,n22877,n22619,HAS_JURISDICTION,
e22182,n22878,n22619,HAS_JURISDICTION,
e22183,n22879,n22619,HAS_JURISDICTION,
e22184,n22880,n22619,HAS_JURISDICTION,
e22185,n22881,n22619,HAS_JURISDICTION,
e22186,n22882,n22619,HAS_JURISDICTION,
e22187,n22883,n22619,HAS_JURISDICTION,
e22188,n22884,n22619,HAS_JURISDICTION,
e22189,n22885,n22619,HAS_JURISDICTION,
e22190,n22886,n22619,HAS_JURISDICTION,
e22191,n22887,n22619,HAS_JURISDICTION,
e22192,n22888,n22619,HAS_JURISDICTION,
e22193,n22889,n22619,HAS_JURISDICTION,
e22194,n22890,n22619,HAS_JURISDICTION,
e22195,n22891,n22619,HAS_JURISDICTION,
e22196,n22892,n22619,HAS_JURISDICTION,
e22197,n22893,n22619,HAS_JURISDICTION,
e22198,n22894,n22619,HAS_JURISDICTION,
e22199,n22895,n22619,HAS_JURISDICTION,
e22200,n22896,n22619,HAS_JURISDICTION,
e22201,n22897,n22619,HAS_JURISDICTION,
e22202,n22898,n22619,HAS_JURISDICTION,
e22203,n22899,n22619,HAS_JURISDICTION,
e22204,n22900,n22619,HAS_JURISDICTION,
e22205,n22901,n22619,HAS_JURISDICTION,
e22206,n22902,n22619,HAS_JURISDICTION,
e22207,n22903,n22619,HAS_JURISDICTION,
e22208,n22904,n22619,HAS_JURISDICTION,
e22209,n22905,n22619,HAS_JURISDICTION,
e22210,n22906,n22619,HAS_JURISDICTION,
e22211,n22907,n22619,HAS_JURISDICTION,
e22212,n22908,n22619,HAS_JURISDICTION,
e22213,n22909,n22619,HAS_JURISDICTION,
e22214,n22910,n22619,HAS_JURISDICTION,
e22215,n22911,n22619,HAS_JURISDICTION,
e22216,n22912,n22619,HAS_JURISDICTION,
e22217,n22913,n22619,HAS_JURISDICTION,
e22218,n22914,n22619,HAS_JURISDICTION,
e22219,n22915,n22619,HAS_JURISDICTION,
e22220,n22916,n22619,HAS_JURISDICTION,
e22221,n22917,n22619,HAS_JURISDICTION,
e22222,n22918,n22619,HAS_JURISDICTION,
e22223,n22919,n22619,HAS_JURISDICTION,
e22224,n22920,n22619,HAS_JURISDICTION,
e22225,n22921,n22619,HAS_JURISDICTION,
e22226,n22922,n22619,HAS_JURISDICTION,
e22227,n22923,n22619,HAS_JURISDICTION,
e22228,n22924,n22619,HAS_JURISDICTION,
e22229,n22925,n22619,HAS_JURISDICTION,
e22230,n22926,n22619,HAS_JURISDICTION,
e22231,n22927,n22619,HAS_JURISDICTION,
e22232,n22928,n22619,HAS_JURISDICTION,
e22233,n22929,n22619,HAS_JURISDICTION,
e22234,n22930,n22619,HAS_JURISDICTION,
e22235,n22931,n22619,HAS_JURISDICTION,
e22236,n22932,n22619,HAS_JURISDICTION,
e22237,n22933,n22619,HAS_JURISDICTION,
e22238,n22934,n22619,HAS_JURISDICTION,
e22239,n22935,n22619,HAS_JURISDICTION,
e22240,n22936,n22619,HAS_JURISDICTION,
e22241,n22937,n22619,HAS_JURISDICTION,
e22242,n22938,n22619,HAS_JURISDICTION,
e22243,n22939,n22619,HAS_JURISDICTION,
e22244,n22940,n22619,HAS_JURISDICTION,
e22245,n22941,n22619,HAS_JURISDICTION,
e22246,n22942,n22619,HAS_JURISDICTION,
e22247,n22943,n22619,HAS_JURISDICTION,
e22248,n22944,n22619,HAS_JURISDICTION,
e22249,n22945,n22619,HAS_JURISDICTION,
e22250,n22946,n22619,HAS_JURISDICTION,
e22251,n22947,n22619,HAS_JURISDICTION,
e22252,n22948,n22619,HAS_JURISDICTION,
e22253,n22949,n22619,HAS_JURISDICTION,
e22254,n22950,n22619,HAS_JURISDICTION,
e22255,n22951,n22619,HAS_JURISDICTION,
e22256,n22952,n22619,HAS_JURISDICTION,
e22257,n22953,n22619,HAS_JURISDICTION,
e22258,n22954,n22619,HAS_JURISDICTION,
e22259,n22955,n22619,HAS_JURISDICTION,
e22260,n22956,n22619,HAS_JURISDICTION,
e22261,n22957,n22619,HAS_JURISDICTION,
e22262,n22958,n22619,HAS_JURISDICTION,
e22263,n22959,n22619,HAS_JURISDICTION,
e22264,n22960,n22619,HAS_JURISDICTION,
e22265,n22961,n22619,HAS_JURISDICTION,
e22266,n22962,n22619,HAS_JURISDICTION,
e22267,n22963,n22619,HAS_JURISDICTION,
e22268,n22964,n22619,HAS_JURISDICTION,
e22269,n22965,n22619,HAS_JURISDICTION,
e22270,n22966,n22619,HAS_JURISDICTION,
e22271,n22967,n22619,HAS_JURISDICTION,
e22272,n22968,n22619,HAS_JURISDICTION,
e22273,n22969,n22619,HAS_JURISDICTION,
e22274,n22970,n22619,HAS_JURISDICTION,
e22275,n22971,n22619,HAS_JURISDICTION,
e22276,n22972,n22619,HAS_JURISDICTION,
e22277,n22973,n22619,HAS_JURISDICTION,
e22278,n22974,n22619,HAS_JURISDICTION,
e22279,n22975,n22619,HAS_JURISDICTION,
e22280,n22976,n22619,HAS_JURISDICTION,
e22281,n22977,n22619,HAS_JURISDICTION,
e22282,n22978,n22619,HAS_JURISDICTION,
e22283,n22979,n22619,HAS_JURISDICTION,
e22284,n22980,n22619,HAS_JURISDICTION,
e22285,n22981,n22619,HAS_JURISDICTION,
e22286,n22982,n22619,HAS_JURISDICTION,
e22287,n22983,n22619,HAS_JURISDICTION,
e22288,n22984,n22619,HAS_JURISDICTION,
e22289,n22985,n22619,HAS_JURISDICTION,
e22290,n22986,n22619,HAS_JURISDICTION,
e22291,n22987,n22619,HAS_JURISDICTION,
e22292,n22988,n22619,HAS_JURISDICTION,
e22293,n22989,n22619,HAS_JURISDICTION,
e22294,n22990,n22619,HAS_JURISDICTION,
e22295,n22991,n22619,HAS_JURISDICTION,
e22296,n22992,n22619,HAS_JURISDICTION,
e22297,n22993,n22619,HAS_JURISDICTION,
e22298,n22994,n22619,HAS_JURISDICTION,
e22299,n22995,n22619,HAS_JURISDICTION,
e22300,n22996,n22619,HAS_JURISDICTION,
e22301,n22997,n22619,HAS_JURISDICTION,
e22302,n22998,n22619,HAS_JURISDICTION,
e22303,n22999,n22619,HAS_JURISDICTION,
e22304,n23000,n22619,HAS_JURISDICTION,
e22305,n23001,n22619,HAS_JURISDICTION,
e22306,n23002,n22619,HAS_JURISDICTION,
e22307,n23003,n22619,HAS_JURISDICTION,
e22308,n23004,n22619,HAS_JURISDICTION,
e22309,n23005,n22619,HAS_JURISDICTION,
e22310,n23006,n22619,HAS_JURISDICTION,
e22311,n23007,n22619,HAS_JURISDICTION,
e22312,n23008,n22619,HAS_JURISDICTION,
e22313,n23009,n22619,HAS_JURISDICTION,
e22314,n23010,n22619,HAS_JURISDICTION,
e22315,n23011,n22619,HAS_JURISDICTION,
e22316,n23012,n22619,HAS_JURISDICTION,
e22317,n23013,n22619,HAS_JURISDICTION,
e22318,n23014,n22619,HAS_JURISDICTION,
e22319,n23015,n22619,HAS_JURISDICTION,
e22320,n23016,n22619,HAS_JURISDICTION,
e22321,n23017,n22619,HAS_JURISDICTION,
e22322,n23018,n22619,HAS_JURISDICTION,
e22323,n22810,n23019,HAS_LEGAL_TYPE,
e22324,n22815,n23020,HAS_LEGAL_TYPE,
e22325,n22816,n23020,HAS_LEGAL_TYPE,
e22326,n22833,n23021,HAS_LEGAL_TYPE,
e22327,n22727,n23023,ISSUES,
e22328,n22824,n23023,ISSUES,
e22329,n22739,n23024,ISSUES,
e22330,n22834,n23024,ISSUES,
e22331,n22826,n23025,ISSUES,
e22332,n22749,n23026,ISSUES,
e22333,n22782,n23026,ISSUES,
e22334,n22739,n23027,ISSUES,
e22335,n22834,n23027,ISSUES,
e22336,n22800,n23028,ISSUES,
e22337,n23029,n23030,ISSUES,
e22338,n22800,n23031,ISSUES,
e22339,n22813,n23032,ISSUES,
e22340,n22758,n23033,ISSUES,
e22341,n22825,n23033,ISSUES,
e22342,n22758,n23034,ISSUES,
e22343,n22825,n23034,ISSUES,
e22344,n22785,n23035,ISSUES,
e22345,n22758,n23036,ISSUES,
e22346,n22825,n23036,ISSUES,
e22347,n22823,n23037,ISSUES,
e22348,n22726,n23038,ISSUES,
e22349,n22814,n23038,ISSUES,
e22350,n22750,n23039,ISSUES,
e22351,n22792,n23039,ISSUES,
e22352,n22784,n23040,ISSUES,
e22353,n22720,n23041,ISSUES,
