id,source,target,SUID,source_url,interaction,confidence,shared_interaction,name,shared_name,contract_share,log_message,ownership_type,start_date,source_date,ownership_status
5573,1870,1642,5573,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23250 (-) n23022,n23250 (-) n23022,,,,,,
5232,1870,1540,5232,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23250 (-) n22920,n23250 (-) n22920,,,,,,
5572,1869,1642,5572,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23249 (-) n23022,n23249 (-) n23022,,,,,,
5231,1869,1540,5231,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23249 (-) n22920,n23249 (-) n22920,,,,,,
5571,1868,1642,5571,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23248 (-) n23022,n23248 (-) n23022,,,,,,
5230,1868,1540,5230,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23248 (-) n22920,n23248 (-) n22920,,,,,,
5570,1867,1642,5570,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23247 (-) n23022,n23247 (-) n23022,,,,,,
5229,1867,1540,5229,http://www.danelec-ltd.com/Clients.html,-,Low,-,n23247 (-) n22920,n23247 (-) n22920,,,,,,
5569,1866,1642,5569,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23246 (-) n23022,n23246 (-) n23022,,,,,,
5228,1866,1411,5228,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23246 (-) n22791,n23246 (-) n22791,,,,,,
5568,1865,1642,5568,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23245 (-) n23022,n23245 (-) n23022,,,,,,
5227,1865,1411,5227,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23245 (-) n22791,n23245 (-) n22791,,,,,,
5567,1864,1642,5567,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23244 (-) n23022,n23244 (-) n23022,,,,,,
5226,1864,1411,5226,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23244 (-) n22791,n23244 (-) n22791,,,,,,
5566,1863,1642,5566,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23243 (-) n23022,n23243 (-) n23022,,,,,,
5225,1863,1411,5225,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23243 (-) n22791,n23243 (-) n22791,,,,,,
5565,1862,1642,5565,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23242 (-) n23022,n23242 (-) n23022,,,,,,
5224,1862,1411,5224,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23242 (-) n22791,n23242 (-) n22791,,,,,,
5564,1861,1642,5564,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23241 (-) n23022,n23241 (-) n23022,,,,,,
5223,1861,1411,5223,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23241 (-) n22791,n23241 (-) n22791,,,,,,
5563,1860,1642,5563,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23240 (-) n23022,n23240 (-) n23022,,,,,,
5222,1860,1411,5222,http://bgiresourcesltd.com/Projects_types5.htm,-,Low,-,n23240 (-) n22791,n23240 (-) n22791,,,,,,
5562,1859,1642,5562,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23239 (-) n23022,n23239 (-) n23022,,,,,,
5221,1859,1411,5221,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23239 (-) n22791,n23239 (-) n22791,,,,,,
5561,1858,1642,5561,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23238 (-) n23022,n23238 (-) n23022,,,,,,
5220,1858,1411,5220,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23238 (-) n22791,n23238 (-) n22791,,,,,,
5560,1857,1642,5560,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23237 (-) n23022,n23237 (-) n23022,,,,,,
5219,1857,1411,5219,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23237 (-) n22791,n23237 (-) n22791,,,,,,
5559,1856,1642,5559,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23236 (-) n23022,n23236 (-) n23022,,,,,,
5218,1856,1411,5218,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23236 (-) n22791,n23236 (-) n22791,,,,,,
5558,1855,1642,5558,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23235 (-) n23022,n23235 (-) n23022,,,,,,
5217,1855,1411,5217,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23235 (-) n22791,n23235 (-) n22791,,,,,,
5557,1854,1642,5557,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23234 (-) n23022,n23234 (-) n23022,,,,,,
5216,1854,1411,5216,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23234 (-) n22791,n23234 (-) n22791,,,,,,
5556,1853,1642,5556,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23233 (-) n23022,n23233 (-) n23022,,,,,,
5215,1853,1411,5215,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23233 (-) n22791,n23233 (-) n22791,,,,,,
5555,1852,1642,5555,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23232 (-) n23022,n23232 (-) n23022,,,,,,
5214,1852,1411,5214,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23232 (-) n22791,n23232 (-) n22791,,,,,,
5554,1851,1642,5554,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23231 (-) n23022,n23231 (-) n23022,,,,,,
5213,1851,1411,5213,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23231 (-) n22791,n23231 (-) n22791,,,,,,
5553,1850,1642,5553,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23230 (-) n23022,n23230 (-) n23022,,,,,,
5212,1850,1411,5212,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23230 (-) n22791,n23230 (-) n22791,,,,,,
5552,1849,1642,5552,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23229 (-) n23022,n23229 (-) n23022,,,,,,
5211,1849,1411,5211,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23229 (-) n22791,n23229 (-) n22791,,,,,,
5551,1848,1642,5551,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23228 (-) n23022,n23228 (-) n23022,,,,,,
5210,1848,1411,5210,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23228 (-) n22791,n23228 (-) n22791,,,,,,
5550,1847,1642,5550,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23227 (-) n23022,n23227 (-) n23022,,,,,,
5209,1847,1411,5209,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23227 (-) n22791,n23227 (-) n22791,,,,,,
5549,1846,1642,5549,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23226 (-) n23022,n23226 (-) n23022,,,,,,
5208,1846,1411,5208,http://bgiresourcesltd.com/Projects_types.htm,-,Low,-,n23226 (-) n22791,n23226 (-) n22791,,,,,,
5548,1845,1642,5548,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23225 (-) n23022,n23225 (-) n23022,,,,,,
5207,1845,1522,5207,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23225 (-) n22902,n23225 (-) n22902,,,,,,
5547,1844,1642,5547,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23224 (-) n23022,n23224 (-) n23022,,,,,,
5206,1844,1522,5206,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23224 (-) n22902,n23224 (-) n22902,,,,,,
5546,1843,1642,5546,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23223 (-) n23022,n23223 (-) n23022,,,,,,
5205,1843,1522,5205,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23223 (-) n22902,n23223 (-) n22902,,,,,,
5545,1842,1642,5545,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23222 (-) n23022,n23222 (-) n23022,,,,,,
5204,1842,1522,5204,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23222 (-) n22902,n23222 (-) n22902,,,,,,
5544,1841,1642,5544,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23221 (-) n23022,n23221 (-) n23022,,,,,,
5203,1841,1522,5203,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23221 (-) n22902,n23221 (-) n22902,,,,,,
5543,1840,1642,5543,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23220 (-) n23022,n23220 (-) n23022,,,,,,
5202,1840,1522,5202,http://www.lighthouselaboratories.com/clients.html,-,Low,-,n23220 (-) n22902,n23220 (-) n22902,,,,,,
5542,1839,1642,5542,Itemid=8,-,Low,-,n23219 (-) n23022,n23219 (-) n23022,,Subcontract for NAOC,,,,
5201,1839,1519,5201,Itemid=8,-,Low,-,n23219 (-) n22899,n23219 (-) n22899,,Subcontract for NAOC,,,,
5541,1838,1642,5541,Itemid=8,-,Low,-,n23218 (-) n23022,n23218 (-) n23022,,,,,,
5200,1838,1519,5200,Itemid=8,-,Low,-,n23218 (-) n22899,n23218 (-) n22899,,,,,,
5540,1837,1642,5540,Itemid=8,-,Low,-,n23217 (-) n23022,n23217 (-) n23022,,,,,,
5199,1837,1519,5199,Itemid=8,-,Low,-,n23217 (-) n22899,n23217 (-) n22899,,,,,,
5539,1836,1642,5539,Itemid=8,-,Low,-,n23216 (-) n23022,n23216 (-) n23022,,,,,,
5198,1836,1519,5198,Itemid=8,-,Low,-,n23216 (-) n22899,n23216 (-) n22899,,,,,,
5538,1835,1642,5538,http://www.jamservicesco.com/projects.htm,-,Low,-,n23215 (-) n23022,n23215 (-) n23022,,,,,,
5197,1835,1517,5197,http://www.jamservicesco.com/projects.htm,-,Low,-,n23215 (-) n22897,n23215 (-) n22897,,,,,,
5537,1834,1642,5537,http://www.jamservicesco.com/projects.htm,-,Low,-,n23214 (-) n23022,n23214 (-) n23022,,,,,,
5196,1834,1517,5196,http://www.jamservicesco.com/projects.htm,-,Low,-,n23214 (-) n22897,n23214 (-) n22897,,,,,,
5536,1833,1642,5536,http://www.jamservicesco.com/projects.htm,-,Low,-,n23213 (-) n23022,n23213 (-) n23022,,,,,,
5195,1833,1517,5195,http://www.jamservicesco.com/projects.htm,-,Low,-,n23213 (-) n22897,n23213 (-) n22897,,,,,,
5535,1832,1642,5535,http://www.jamservicesco.com/projects.htm,-,Low,-,n23212 (-) n23022,n23212 (-) n23022,,,,,,
5194,1832,1517,5194,http://www.jamservicesco.com/projects.htm,-,Low,-,n23212 (-) n22897,n23212 (-) n22897,,,,,,
5534,1831,1642,5534,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23211 (-) n23022,n23211 (-) n23022,,,,,,
5193,1831,1818,5193,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23211 (-) n23198,n23211 (-) n23198,,,,,,
5533,1830,1642,5533,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23210 (-) n23022,n23210 (-) n23022,,,,,,
5192,1830,1818,5192,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23210 (-) n23198,n23210 (-) n23198,,,,,,
5532,1829,1642,5532,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23209 (-) n23022,n23209 (-) n23022,,,,,,
5191,1829,1818,5191,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23209 (-) n23198,n23209 (-) n23198,,,,,,
5531,1828,1642,5531,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23208 (-) n23022,n23208 (-) n23022,,,,,,
5190,1828,1818,5190,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23208 (-) n23198,n23208 (-) n23198,,,,,,
5530,1827,1642,5530,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23207 (-) n23022,n23207 (-) n23022,,,,,,
5189,1827,1818,5189,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23207 (-) n23198,n23207 (-) n23198,,,,,,
5529,1826,1642,5529,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23206 (-) n23022,n23206 (-) n23022,,,,,,
5188,1826,1818,5188,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23206 (-) n23198,n23206 (-) n23198,,,,,,
5528,1825,1642,5528,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23205 (-) n23022,n23205 (-) n23022,,,,,,
5187,1825,1818,5187,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23205 (-) n23198,n23205 (-) n23198,,,,,,
5527,1824,1642,5527,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23204 (-) n23022,n23204 (-) n23022,,,,,,
5186,1824,1818,5186,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23204 (-) n23198,n23204 (-) n23198,,,,,,
5526,1823,1642,5526,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23203 (-) n23022,n23203 (-) n23022,,,,,,
5185,1823,1818,5185,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23203 (-) n23198,n23203 (-) n23198,,,,,,
5525,1822,1642,5525,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23202 (-) n23022,n23202 (-) n23022,,,,,,
5184,1822,1818,5184,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23202 (-) n23198,n23202 (-) n23198,,,,,,
5524,1821,1642,5524,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23201 (-) n23022,n23201 (-) n23022,,,,,,
5183,1821,1818,5183,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23201 (-) n23198,n23201 (-) n23198,,,,,,
4837,1820,1821,4837,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23200 (-) n23201,n23200 (-) n23201,,,,,,
5523,1819,1642,5523,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23199 (-) n23022,n23199 (-) n23022,,Subcontract from AANDERAAH NIG. LTD.,,,,
5182,1819,1818,5182,http://nielsonngr.com/about-us/projects.html,-,Low,-,n23199 (-) n23198,n23199 (-) n23198,,Subcontract from AANDERAAH NIG. LTD.,,,,
5522,1817,1642,5522,Itemid=5,-,Low,-,n23197 (-) n23022,n23197 (-) n23022,,,,,,
5181,1817,1506,5181,Itemid=5,-,Low,-,n23197 (-) n22886,n23197 (-) n22886,,,,,,
5521,1816,1642,5521,Itemid=5,-,Low,-,n23196 (-) n23022,n23196 (-) n23022,,,,,,
5180,1816,1506,5180,Itemid=5,-,Low,-,n23196 (-) n22886,n23196 (-) n22886,,,,,,
5520,1815,1642,5520,Itemid=5,-,Low,-,n23195 (-) n23022,n23195 (-) n23022,,,,,,
5179,1815,1506,5179,Itemid=5,-,Low,-,n23195 (-) n22886,n23195 (-) n22886,,,,,,
5519,1814,1642,5519,Itemid=5,-,Low,-,n23194 (-) n23022,n23194 (-) n23022,,,,,,
5178,1814,1506,5178,Itemid=5,-,Low,-,n23194 (-) n22886,n23194 (-) n22886,,,,,,
5518,1813,1642,5518,Itemid=5,-,Low,-,n23193 (-) n23022,n23193 (-) n23022,,,,,,
5177,1813,1506,5177,Itemid=5,-,Low,-,n23193 (-) n22886,n23193 (-) n22886,,,,,,
5517,1812,1642,5517,Itemid=5,-,Low,-,n23192 (-) n23022,n23192 (-) n23022,,,,,,
5176,1812,1506,5176,Itemid=5,-,Low,-,n23192 (-) n22886,n23192 (-) n22886,,,,,,
5516,1811,1642,5516,Itemid=5,-,Low,-,n23191 (-) n23022,n23191 (-) n23022,,,,,,
5175,1811,1506,5175,Itemid=5,-,Low,-,n23191 (-) n22886,n23191 (-) n22886,,,,,,
5515,1810,1642,5515,http://www.instrutechng.com/Projects.html,-,Low,-,n23190 (-) n23022,n23190 (-) n23022,,,,,,
5174,1810,1504,5174,http://www.instrutechng.com/Projects.html,-,Low,-,n23190 (-) n22884,n23190 (-) n22884,,,,,,
5514,1809,1642,5514,http://www.instrutechng.com/Projects.html,-,Low,-,n23189 (-) n23022,n23189 (-) n23022,,Subcontract by Tombim Services,,,,
5173,1809,1504,5173,http://www.instrutechng.com/Projects.html,-,Low,-,n23189 (-) n22884,n23189 (-) n22884,,Subcontract by Tombim Services,,,,
5513,1808,1642,5513,http://ambanltd.com/projects.html,-,Low,-,n23188 (-) n23022,n23188 (-) n23022,,,,,,
5172,1808,1503,5172,http://ambanltd.com/projects.html,-,Low,-,n23188 (-) n22883,n23188 (-) n22883,,,,,,
5512,1807,1642,5512,http://ambanltd.com/projects-eng.html,-,Low,-,n23187 (-) n23022,n23187 (-) n23022,,,,,,
5171,1807,1503,5171,http://ambanltd.com/projects-eng.html,-,Low,-,n23187 (-) n22883,n23187 (-) n22883,,,,,,
5511,1806,1642,5511,http://ambanltd.com/projects.html,-,Low,-,n23186 (-) n23022,n23186 (-) n23022,,,,,,
5170,1806,1503,5170,http://ambanltd.com/projects.html,-,Low,-,n23186 (-) n22883,n23186 (-) n22883,,,,,,
5510,1805,1642,5510,http://www.boltoggroup.com/clients.html,-,Low,-,n23185 (-) n23022,n23185 (-) n23022,,,,,,
5169,1805,1502,5169,http://www.boltoggroup.com/clients.html,-,Low,-,n23185 (-) n22882,n23185 (-) n22882,,,,,,
4815,1804,1805,4815,http://www.boltoggroup.com/clients.html,-,Low,-,n23184 (-) n23185,n23184 (-) n23185,,,,,,
5509,1803,1642,5509,http://www.boltoggroup.com/clients.html,-,Low,-,n23183 (-) n23022,n23183 (-) n23022,,,,,,
5168,1803,1502,5168,http://www.boltoggroup.com/clients.html,-,Low,-,n23183 (-) n22882,n23183 (-) n22882,,,,,,
5508,1802,1642,5508,http://www.boltoggroup.com/clients.html,-,Low,-,n23182 (-) n23022,n23182 (-) n23022,,,,,,
5167,1802,1502,5167,http://www.boltoggroup.com/clients.html,-,Low,-,n23182 (-) n22882,n23182 (-) n22882,,,,,,
5507,1801,1642,5507,http://www.boltoggroup.com/clients.html,-,Low,-,n23181 (-) n23022,n23181 (-) n23022,,,,,,
5166,1801,1502,5166,http://www.boltoggroup.com/clients.html,-,Low,-,n23181 (-) n22882,n23181 (-) n22882,,,,,,
5506,1800,1642,5506,http://www.boltoggroup.com/clients.html,-,Low,-,n23180 (-) n23022,n23180 (-) n23022,,,,,,
5165,1800,1502,5165,http://www.boltoggroup.com/clients.html,-,Low,-,n23180 (-) n22882,n23180 (-) n22882,,,,,,
5505,1799,1642,5505,http://www.boltoggroup.com/clients.html,-,Low,-,n23179 (-) n23022,n23179 (-) n23022,,,,,,
5164,1799,1502,5164,http://www.boltoggroup.com/clients.html,-,Low,-,n23179 (-) n22882,n23179 (-) n22882,,,,,,
5504,1798,1642,5504,http://www.boltoggroup.com/clients.html,-,Low,-,n23178 (-) n23022,n23178 (-) n23022,,,,,,
5163,1798,1502,5163,http://www.boltoggroup.com/clients.html,-,Low,-,n23178 (-) n22882,n23178 (-) n22882,,,,,,
5503,1797,1642,5503,http://www.boltoggroup.com/clients.html,-,Low,-,n23177 (-) n23022,n23177 (-) n23022,,,,,,
5162,1797,1502,5162,http://www.boltoggroup.com/clients.html,-,Low,-,n23177 (-) n22882,n23177 (-) n22882,,,,,,
5502,1796,1642,5502,http://www.boltoggroup.com/clients.html,-,Low,-,n23176 (-) n23022,n23176 (-) n23022,,Its a subcontract,,,,
5161,1796,1502,5161,http://www.boltoggroup.com/clients.html,-,Low,-,n23176 (-) n22882,n23176 (-) n22882,,Its a subcontract,,,,
5501,1795,1642,5501,http://cisaninternational.com/projects.html,-,Low,-,n23175 (-) n23022,n23175 (-) n23022,,,,,,
5160,1795,1501,5160,http://cisaninternational.com/projects.html,-,Low,-,n23175 (-) n22881,n23175 (-) n22881,,,,,,
5500,1794,1642,5500,http://cisaninternational.com/projects.html,-,Low,-,n23174 (-) n23022,n23174 (-) n23022,,,,,,
5159,1794,1501,5159,http://cisaninternational.com/projects.html,-,Low,-,n23174 (-) n22881,n23174 (-) n22881,,,,,,
5499,1793,1642,5499,http://cisaninternational.com/projects.html,-,Low,-,n23173 (-) n23022,n23173 (-) n23022,,,,,,
5158,1793,1501,5158,http://cisaninternational.com/projects.html,-,Low,-,n23173 (-) n22881,n23173 (-) n22881,,,,,,
5498,1792,1642,5498,http://cisaninternational.com/projects.html,-,Low,-,n23172 (-) n23022,n23172 (-) n23022,,,,,,
5157,1792,1501,5157,http://cisaninternational.com/projects.html,-,Low,-,n23172 (-) n22881,n23172 (-) n22881,,,,,,
5497,1791,1642,5497,http://cisaninternational.com/projects.html,-,Low,-,n23171 (-) n23022,n23171 (-) n23022,,,,,,
5156,1791,1501,5156,http://cisaninternational.com/projects.html,-,Low,-,n23171 (-) n22881,n23171 (-) n22881,,,,,,
5496,1790,1642,5496,http://cisaninternational.com/projects.html,-,Low,-,n23170 (-) n23022,n23170 (-) n23022,,,,,,
5155,1790,1501,5155,http://cisaninternational.com/projects.html,-,Low,-,n23170 (-) n22881,n23170 (-) n22881,,,,,,
5495,1789,1642,5495,http://www.sydneygateway.com/projects.html,-,Low,-,n23169 (-) n23022,n23169 (-) n23022,,,,,,
5154,1789,1498,5154,http://www.sydneygateway.com/projects.html,-,Low,-,n23169 (-) n22878,n23169 (-) n22878,,,,,,
5494,1788,1642,5494,http://www.sydneygateway.com/projects.html,-,Low,-,n23168 (-) n23022,n23168 (-) n23022,,,,,,
5153,1788,1498,5153,http://www.sydneygateway.com/projects.html,-,Low,-,n23168 (-) n22878,n23168 (-) n22878,,,,,,
5493,1787,1642,5493,http://www.sydneygateway.com/projects1.html,-,Low,-,n23167 (-) n23022,n23167 (-) n23022,,,,,,
5152,1787,1498,5152,http://www.sydneygateway.com/projects1.html,-,Low,-,n23167 (-) n22878,n23167 (-) n22878,,,,,,
5492,1786,1642,5492,http://www.sydneygateway.com/projects1.html,-,Low,-,n23166 (-) n23022,n23166 (-) n23022,,,,,,
5151,1786,1498,5151,http://www.sydneygateway.com/projects1.html,-,Low,-,n23166 (-) n22878,n23166 (-) n22878,,,,,,
5491,1785,1642,5491,http://www.sydneygateway.com/projects1.html,-,Low,-,n23165 (-) n23022,n23165 (-) n23022,,,,,,
5150,1785,1498,5150,http://www.sydneygateway.com/projects1.html,-,Low,-,n23165 (-) n22878,n23165 (-) n22878,,,,,,
5490,1784,1642,5490,http://www.sydneygateway.com/projects1.html,-,Low,-,n23164 (-) n23022,n23164 (-) n23022,,,,,,
5149,1784,1498,5149,http://www.sydneygateway.com/projects1.html,-,Low,-,n23164 (-) n22878,n23164 (-) n22878,,,,,,
5489,1783,1642,5489,http://www.anaindustries.net/projects.php,-,Low,-,n23163 (-) n23022,n23163 (-) n23022,,,,,,
5148,1783,1497,5148,http://www.anaindustries.net/projects.php,-,Low,-,n23163 (-) n22877,n23163 (-) n22877,,,,,,
5488,1782,1642,5488,http://www.anaindustries.net/projects.php,-,Low,-,n23162 (-) n23022,n23162 (-) n23022,,,,,,
5147,1782,1484,5147,http://www.anaindustries.net/projects.php,-,Low,-,n23162 (-) n22864,n23162 (-) n22864,,,,,,
5487,1781,1642,5487,http://www.anaindustries.net/projects.php,-,Low,-,n23161 (-) n23022,n23161 (-) n23022,,Awarded The Joint Operation Body of Universal Energy Resources Limited with Snopec International Petroleum Exploration and Production Co Nig Ltd for the supply of Drilling Fluids Chemicals and mud engineering Services during Stubb Creek Well Re-Entry,,,,
5146,1781,1484,5146,http://www.anaindustries.net/projects.php,-,Low,-,n23161 (-) n22864,n23161 (-) n22864,,Awarded The Joint Operation Body of Universal Energy Resources Limited with Snopec International Petroleum Exploration and Production Co Nig Ltd for the supply of Drilling Fluids Chemicals and mud engineering Services during Stubb Creek Well Re-Entry,,,,
5486,1780,1642,5486,http://www.anaindustries.net/projects.php,-,Low,-,n23160 (-) n23022,n23160 (-) n23022,,,,,,
5145,1780,1484,5145,http://www.anaindustries.net/projects.php,-,Low,-,n23160 (-) n22864,n23160 (-) n22864,,,,,,
5485,1779,1642,5485,http://www.anaindustries.net/projects.php,-,Low,-,n23159 (-) n23022,n23159 (-) n23022,,,,,,
5144,1779,1484,5144,http://www.anaindustries.net/projects.php,-,Low,-,n23159 (-) n22864,n23159 (-) n22864,,,,,,
5484,1778,1642,5484,http://www.catobi.com/index1.html,-,Low,-,n23158 (-) n23022,n23158 (-) n23022,,,,,,
5143,1778,1493,5143,http://www.catobi.com/index1.html,-,Low,-,n23158 (-) n22873,n23158 (-) n22873,,,,,,
5483,1777,1642,5483,http://www.catobi.com/index1.html,-,Low,-,n23157 (-) n23022,n23157 (-) n23022,,,,,,
5142,1777,1493,5142,http://www.catobi.com/index1.html,-,Low,-,n23157 (-) n22873,n23157 (-) n22873,,,,,,
5482,1776,1642,5482,http://www.sloteng.com/pastprojects.html,-,Low,-,n23156 (-) n23022,n23156 (-) n23022,,,,,,
5141,1776,1492,5141,http://www.sloteng.com/pastprojects.html,-,Low,-,n23156 (-) n22872,n23156 (-) n22872,,,,,,
5481,1775,1642,5481,http://www.sloteng.com/pastprojects.html,-,Low,-,n23155 (-) n23022,n23155 (-) n23022,,,,,,
5140,1775,1492,5140,http://www.sloteng.com/pastprojects.html,-,Low,-,n23155 (-) n22872,n23155 (-) n22872,,,,,,
5480,1774,1642,5480,http://www.sloteng.com/referenceprojects.html,-,Low,-,n23154 (-) n23022,n23154 (-) n23022,,,,,,
5139,1774,1492,5139,http://www.sloteng.com/referenceprojects.html,-,Low,-,n23154 (-) n22872,n23154 (-) n22872,,,,,,
