continent,Country Or Region,Zoo Name,zoo point?,# point,CurveX,CurveY,Lat,Lon,Point,sigmoid,sigmoid EXP,startX,startX offset ,startY,Zoo Order
AM,Mexico,Chapultepec Zoo,False,80,-99.643696419,39.360016600,19.423420970,-99.189568518,27,0.994380331,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,139.214242935,-0.385613300,-34.914404731,138.606100240,27,0.995406566,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,155.102907891,46.999773516,35.716643542,139.771324791,27,0.852904366,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,143.388690596,45.624925931,33.667342425,135.375273784,27,0.865602455,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,137.718227165,46.324205856,34.709665332,135.215270355,27,0.859263713,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.170664374,48.058088755,37.294132295,127.202577126,27,0.842466162,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.875570237,18.530647068,-6.718469464,106.951469929,27,0.980792036,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,103.104240158,23.980703000,1.405198811,103.790463066,27,0.971155546,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,100.126019847,25.191822830,3.210452898,101.759183697,27,0.968446878,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,94.286499606,35.654521878,18.805796762,98.945666710,27,0.932422626,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,38.072107705,67.031129887,55.763382285,37.576469152,27,0.994859776,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.461430107,61.945059142,48.182257966,16.302773769,27,0.998392494,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.570826891,64.847190431,52.508076303,13.337733240,27,0.996878026,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.772242098,66.970174487,55.672524235,12.521422471,27,0.994930743,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.485279138,71.575132894,62.536518842,24.184888389,27,0.985568622,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.631612400,64.477866566,51.957574693,5.590267169,27,0.997130743,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.843412196,63.557086741,50.585091557,3.887316200,27,0.997675477,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.276439762,61.317011848,47.246112,1.347929,27,0.998607748,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.647519311,67.151273332,55.942464024,-3.268561615,27,0.994716993,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.809091876,56.735716915,40.417389363,-3.763636756,27,0.999512474,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-76.226143907,52.966417141,38.929749118,-77.049805860,28,0.962645388,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.513470422,49.546624144,33.734294372,-84.372325147,28,0.974919433,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-90.833583135,50.478586311,35.150159973,-89.994318242,28,0.972029801,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-117.329863676,60.941667471,51.045994812,-114.023673802,28,0.908100959,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-99.854146714,40.126808740,19.423420970,-99.189568518,28,0.991776084,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,139.509868460,0.942417139,-34.914404731,138.606100240,28,0.993173642,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,156.884666808,47.433740053,35.716643542,139.771324791,28,0.835809656,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,144.394884696,46.084832989,33.667342425,135.375273784,28,0.848727005,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,138.020554533,46.770918953,34.709665332,135.215270355,28,0.842264446,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.167181557,48.472087080,37.294132295,127.202577126,28,0.825273611,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.850555473,19.501766935,-6.718469464,106.951469929,28,0.974461540,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,102.907624171,24.848991623,1.405198811,103.790463066,28,0.962891059,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,99.673530057,26.037260135,3.210452898,101.759183697,28,0.959704665,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,93.367569971,36.302549767,18.805796762,98.945666710,28,0.919094310,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,38.306754455,67.464504795,55.763382285,37.576469152,28,0.992426275,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.558003637,62.474397648,48.182257966,16.302773769,28,0.997414012,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.694435474,65.321771743,52.508076303,13.337733240,28,0.995222456,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,12.891378270,67.404699496,55.672524235,12.521422471,28,0.992522910,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.593461899,71.922771896,62.536518842,24.184888389,28,0.980371303,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.653942452,64.959416254,51.957574693,5.590267169,28,0.995581092,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.818618243,64.056009633,50.585091557,3.887316200,28,0.996362747,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.231678979,61.858200304,47.246112,1.347929,28,0.997736033,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-3.825759627,67.582381383,55.942464024,-3.268561615,28,0.992232165,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.843572297,57.363344897,40.417389363,-3.763636756,28,0.999142657,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-75.993354495,53.486293734,38.929749118,-77.049805860,29,0.952087952,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.559888058,50.132265987,33.734294372,-84.372325147,29,0.966671331,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-91.098927452,51.046305805,35.150159973,-89.994318242,29,0.963186665,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-117.922734819,61.308173866,51.045994812,-114.023673802,29,0.891621479,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-100.160944187,40.893600879,19.423420970,-99.189568518,29,0.987979576,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,139.947738128,2.270447579,-34.914404731,138.606100240,29,0.989866316,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,158.829101655,47.867706591,35.716643542,139.771324791,29,0.817154187,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,145.502629062,46.544740047,33.667342425,135.375273784,29,0.830148398,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,138.351904101,47.217632050,34.709665332,135.215270355,29,0.823633319,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.163405881,48.886085405,37.294132295,127.202577126,29,0.806635397,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.817581240,20.472886801,-6.718469464,106.951469929,29,0.966116738,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,102.657436562,25.717280245,1.405198811,103.790463066,29,0.952374760,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,99.102316936,26.882697440,3.210452898,101.759183697,29,0.948668689,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,92.286174326,36.950577657,18.805796762,98.945666710,29,0.903409559,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,38.651243781,67.897879703,55.763382285,37.576469152,29,0.988853606,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.713116328,63.003736155,48.182257966,16.302773769,29,0.995842410,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,13.883112857,65.796353056,52.508076303,13.337733240,29,0.992695378,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,13.066476078,67.839224506,55.672524235,12.521422471,29,0.988984049,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.739552213,72.270410898,62.536518842,24.184888389,29,0.973352830,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.688250450,65.440965941,51.957574693,5.590267169,29,0.993200201,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.779902190,64.554932524,50.585091557,3.887316200,29,0.994312902,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.158995876,62.399388759,47.246112,1.347929,29,0.996320531,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-4.086872670,68.013489433,55.942464024,-3.268561615,29,0.988592017,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-3.904168734,57.990972880,40.417389363,-3.763636756,29,0.998492734,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-75.698959515,54.006170328,38.929749118,-77.049805860,30,0.938736588,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.620879248,50.717907831,33.734294372,-84.372325147,30,0.955833607,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-91.443994030,51.614025299,35.150159973,-89.994318242,30,0.951686624,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-118.607005546,61.674680261,51.045994812,-114.023673802,30,0.872601451,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-100.606867784,41.660393019,19.423420970,-99.189568518,30,0.982461432,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,140.594544591,3.598478019,-34.914404731,138.606100240,30,0.984980846,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,160.940778376,48.301673128,35.716643542,139.771324791,30,0.796894151,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,146.715932720,47.004647105,33.667342425,135.375273784,30,0.809799396,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,138.713252026,47.664345147,34.709665332,135.215270355,30,0.803315443,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.159331632,49.300083731,37.294132295,127.202577126,30,0.786523312,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.774328206,21.444006668,-6.718469464,106.951469929,30,0.955170677,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,102.340835012,26.585568868,1.405198811,103.790463066,30,0.939066842,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,98.385287307,27.728134745,3.210452898,101.759183697,30,0.934815502,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,91.021351011,37.598605546,18.805796762,98.945666710,30,0.885064340,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,39.155553676,68.331254611,55.763382285,37.576469152,30,0.983623453,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,16.961865630,63.533074662,48.182257966,16.302773769,30,0.993322083,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,14.170472540,66.270934369,52.508076303,13.337733240,30,0.988846584,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,13.323093753,68.273749516,55.672524235,12.521422471,30,0.983797609,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,24.935956283,72.618049900,62.536518842,24.184888389,30,0.963917181,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.740849439,65.922515628,51.957574693,5.590267169,30,0.989549961,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.719561466,65.053855416,50.585091557,3.887316200,30,0.991118128,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,1.041141180,62.940577215,47.246112,1.347929,30,0.994025313,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-4.468285441,68.444597483,55.942464024,-3.268561615,30,0.983274784,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-4.010579516,58.618600863,40.417389363,-3.763636756,30,0.997351433,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-75.329250787,54.526046921,38.929749118,-77.049805860,31,0.921969604,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.700506936,51.303549674,33.734294372,-84.372325147,31,0.941684302,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-91.889785566,52.181744793,35.150159973,-89.994318242,31,0.936829720,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-119.391268695,62.041186656,51.045994812,-114.023673802,31,0.850802028,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-101.252210234,42.427185158,19.423420970,-99.189568518,31,0.974475551,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,141.546182162,4.926508458,-34.914404731,138.606100240,31,0.977792920,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,163.222013294,48.735639665,35.716643542,139.771324791,31,0.775007324,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,148.037410722,47.464554163,33.667342425,135.375273784,31,0.787636141,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,139.105173473,48.111058244,34.709665332,135.215270355,31,0.781278479,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.154957112,49.714082056,37.294132295,127.202577126,31,0.764928965,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.717956882,22.415126535,-6.718469464,106.951469929,31,0.940904764,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,101.942979168,27.453857490,1.405198811,103.790463066,31,0.922343508,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,97.491565754,28.573572050,3.210452898,101.759183697,31,0.917548585,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,89.552529911,38.246633435,18.805796762,98.945666710,31,0.863760302,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,39.890754268,68.764629519,55.763382285,37.576469152,31,0.975998752,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,17.359784877,64.062413169,48.182257966,16.302773769,31,0.989290367,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,14.606649399,66.745515681,52.508076303,13.337733240,31,0.983004586,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,13.697625971,68.708274526,55.672524235,12.521422471,31,0.976228025,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,25.198427124,72.965688902,62.536518842,24.184888389,31,0.951307552,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.821228735,66.404065316,51.957574693,5.590267169,31,0.983971836,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.625795863,65.552778308,50.585091557,3.887316200,31,0.986153653,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,0.850484677,63.481765671,47.246112,1.347929,31,0.990312281,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-5.023075290,68.875705534,55.942464024,-3.268561615,31,0.975540520,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-4.197189281,59.246228846,40.417389363,-3.763636756,31,0.995349963,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-74.869018203,55.045923515,38.929749118,-77.049805860,32,0.901097195,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.803599174,51.889191517,33.734294372,-84.372325147,32,0.923365504,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-92.460822296,52.749464287,35.150159973,-89.994318242,32,0.917798766,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-120.282971830,62.407693050,51.045994812,-114.023673802,32,0.826016198,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-102.180328855,43.193977298,19.423420970,-99.189568518,32,0.962990417,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,142.938128686,6.254538898,-34.914404731,138.606100240,32,0.967279244,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,165.672417112,49.169606203,35.716643542,139.771324791,32,0.751497443,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,149.467930960,47.924461220,33.667342425,135.375273784,32,0.763644077,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,139.527751811,48.557771341,34.709665332,135.215270355,32,0.757517739,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.150285312,50.128080382,37.294132295,127.202577126,32,0.741867135,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.645102790,23.386246401,-6.718469464,106.951469929,32,0.922467551,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,101.447382337,28.322146113,1.405198811,103.790463066,32,0.901511764,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,96.387386858,29.419009356,3.210452898,101.759183697,32,0.896215580,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,87.860909863,38.894661324,18.805796762,98.945666710,32,0.839224749,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,40.956057257,69.198004426,55.763382285,37.576469152,32,0.964950588,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,17.993799560,64.591751675,48.182257966,16.302773769,32,0.982866532,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,15.265324547,67.220096994,52.508076303,13.337733240,32,0.974182524,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,14.240954470,69.142799535,55.672524235,12.521422471,32,0.965246939,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,25.546397730,73.313327904,62.536518842,24.184888389,32,0.934590342,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,5.943450962,66.885615003,51.957574693,5.590267169,32,0.975489914,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.480758737,66.051701199,50.585091557,3.887316200,32,0.978474577,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,0.543210746,64.022954127,47.246112,1.347929,32,0.984328126,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-5.825118109,69.306813584,55.942464024,-3.268561615,32,0.964359330,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-4.523663786,59.873856828,40.417389363,-3.763636756,32,0.991848384,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-74.302315647,55.565800108,38.929749118,-77.049805860,33,0.875396172,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-84.935633625,52.474833361,33.734294372,-84.372325147,33,0.899903869,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-93.184369094,53.317183781,35.150159973,-89.994318242,33,0.893685107,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-121.287655790,62.774199445,51.045994812,-114.023673802,33,0.798089945,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-103.503192919,43.960769438,19.423420970,-99.189568518,33,0.946620451,0.5,-180,-50,80,20
AP,Australia,Adelaide Zoo,False,80,144.956746861,7.582569338,-34.914404731,138.606100240,33,0.952032181,0.3,271,120,70,19
AP,Japan,Ueno Zoo,False,80,168.288475359,49.603572740,35.716643542,139.771324791,33,0.726398225,0.3,244,120,70,18
AP,Japan,Adventure World,False,80,151.006274194,48.384368278,33.667342425,135.375273784,33,0.737843653,0.3,195,120,70,17
AP,Japan,Kobe Oji Zoo,False,80,139.980493146,49.004484438,34.709665332,135.215270355,33,0.732060994,0.3,153,120,70,16
AP,South Korea,Everland Resort,False,80,127.145324524,50.542078707,37.294132295,127.202577126,33,0.717378740,0.3,127,120,70,15
AP,Indonesia,Taman Safari,False,80,106.551961248,24.357366268,-6.718469464,106.951469929,33,0.898896186,0.3,103,120,70,14
AP,Singapore,Wildlife Reserves Singapore,False,80,100.836734974,29.190434736,1.405198811,103.790463066,33,0.875844027,0.3,80,120,70,13
AP,Malaysia,Zoo Negara Malaysia,False,80,95.037951125,30.264446661,3.210452898,101.759183697,33,0.870144154,0.3,50,120,70,12
AP,Thailand,Chiang Mai Zoo,False,80,85.931220577,39.542689213,18.805796762,98.945666710,33,0.811236199,0.3,30,120,70,11
EU,Russia,Moscow Zoo,False,80,42.486153542,69.631379334,55.763382285,37.576469152,33,0.949082093,0.9,134,40,90,10
EU,Austria,Tiergarten Schönbrunn,False,80,18.997611918,65.121090182,48.182257966,16.302773769,33,0.972695908,0.9,115,40,90,9
EU,Germany,Zoo Berlin,False,80,16.252330120,67.694678307,52.508076303,13.337733240,33,0.960962920,0.9,88,40,90,8
EU,Demark,Zoo København,False,80,15.022270376,69.577324545,55.672524235,12.521422471,33,0.949455946,0.9,62,40,90,7
EU,Finland,Ähtäri Zoo,False,80,26.002866301,73.660966906,62.536518842,24.184888389,33,0.912660669,0.9,45,40,90,6
EU,Netherlands,Ouwehands Dierenpark,False,80,6.127899307,67.367164691,51.957574693,5.590267169,33,0.962689653,0.9,20,40,90,5
EU,Belgium,Pairi Daiza,False,80,3.258002879,66.550624091,50.585091557,3.887316200,33,0.966680638,0.9,-15,40,90,4
EU,France,ZooParc de Beauval,False,80,0.050973139,64.564142582,47.246112,1.347929,33,0.974741808,0.9,-50,40,90,3
EU,UK,Edinburgh Zoo,False,80,-6.974383297,69.737921634,55.942464024,-3.268561615,33,0.948337552,0.9,-75,40,90,2
EU,Spain,Zoo Madrid,False,80,-5.092460546,60.501484811,40.417389363,-3.763636756,33,0.985747795,0.9,-97,40,90,1
AM,USA,Smithsonian's National Zoo,False,80,-73.613815655,56.085676702,38.929749118,-77.049805860,34,0.844171408,0.5,-55,-50,80,24
AM,USA,Zoo Atlanta,False,80,-85.102411125,53.060475204,33.734294372,-84.372325147,34,0.870268628,0.5,-90,-50,80,23
AM,USA,Memphis Zoo,False,80,-94.088611893,53.884903275,35.150159973,-89.994318242,34,0.863549388,0.5,-120,-50,80,22
AM,Canada,Calgary Zoo,False,80,-122.408103262,63.140705840,51.045994812,-114.023673802,34,0.766945924,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-105.364751084,44.727561577,19.423420970,-99.189568518,34,0.923584339,0.5,-180,-50,80,20
