TerminalID,ProjectID,ComboID,Facility,Country,Region,Wiki,Name,Other Names,Owner,Status,StartYear1,StartYear2,StartYear3,StopYear,Capacity,Capacity Unit,mtpa,Location,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,Floating,Pre-FID,FID Year
T0228,0,T02280,Import,USA,North America,https://www.gem.wiki/Gulf_LNG,Gulf LNG Import Terminal,,"Kinder Morgan, 50.00%, General Electric Company, 40.00%, AES Corporation, 10.00%",Mothballed,2011,,,,8.80,mtpa,8.80,Pascagoula,,Mississippi,30.3197396,-88.503849,exact,no,,
T0228,1,T02281,Export,USA,North America,https://www.gem.wiki/Gulf_LNG,Gulf LNG Terminal T1,Gulf LNG Liquefaction,"Kinder Morgan, 50.00%, General Electric Company, 40.00%, AES Corporation, 10.00%",Proposed,,,,,5.43,mtpa,5.43,Pascagoula,,Mississippi,30.3197396,-88.503849,exact,no,Pre-FID,
T0228,2,T02282,Export,USA,North America,https://www.gem.wiki/Gulf_LNG,Gulf LNG Terminal T2,Gulf LNG Liquefaction,"Kinder Morgan, 50.00%, General Electric Company, 40.00%, AES Corporation, 10.00%",Proposed,,,,,5.43,mtpa,5.43,Pascagoula,,Mississippi,30.3197396,-88.503849,exact,no,Pre-FID,
T0229,1,T02291,Export,USA,North America,https://www.gem.wiki/Ingleside_Energy_LNG_Terminal,Ingleside Energy LNG Terminal,,Occidental Petroleum,Cancelled,2016,,,,1.00,bcf/d,7.60,Ingleside,,Texas,27.874167,-97.208333,approximate,no,,
T0230,1,T02301,Export,USA,North America,https://www.gem.wiki/Jordan_Cove_LNG,Jordan Cove LNG Export Terminal T1,,"Pembina Pipeline Corporation, 100.00%",Shelved,2024,,,,1.50,mtpa,1.50,Coos Bay,,Oregon,43.425,-124.269,exact,no,Pre-FID,2021
T0230,2,T02302,Export,USA,North America,https://www.gem.wiki/Jordan_Cove_LNG,Jordan Cove LNG Export Terminal T2,,"Pembina Pipeline Corporation, 100.00%",Shelved,,,,,1.50,mtpa,1.50,Coos Bay,,Oregon,43.425,-124.269,exact,no,Pre-FID,2021
T0230,3,T02303,Export,USA,North America,https://www.gem.wiki/Jordan_Cove_LNG,Jordan Cove LNG Export Terminal T3,,"Pembina Pipeline Corporation, 100.00%",Shelved,,,,,1.50,mtpa,1.50,Coos Bay,,Oregon,43.425,-124.269,exact,no,Pre-FID,2021
T0230,4,T02304,Export,USA,North America,https://www.gem.wiki/Jordan_Cove_LNG,Jordan Cove LNG Export Terminal T4,,"Pembina Pipeline Corporation, 100.00%",Shelved,,,,,1.50,mtpa,1.50,Coos Bay,,Oregon,43.425,-124.269,exact,no,Pre-FID,2021
T0230,5,T02305,Export,USA,North America,https://www.gem.wiki/Jordan_Cove_LNG,Jordan Cove LNG Export Terminal T5,,"Pembina Pipeline Corporation, 100.00%",Shelved,,,,,1.50,mtpa,1.50,Coos Bay,,Oregon,43.425,-124.269,exact,no,Pre-FID,2021
T0231,1,T02311,Export,USA,North America,https://www.gem.wiki/Kenai_LNG,Kenai Alaska LNG Terminal,,"ConocoPhillips, 70.00%, Marathon Petroleum, 30.00%",Mothballed,1969,,,,1.50,mtpa,1.50,Kenai,,Alaska,60.679484,-151.38834,exact,no,,
T0232,0,T02320,Import,USA,North America,https://www.gem.wiki/Lake_Charles_LNG,Lake Charles LNG Import Terminal,,"Energy Transfer Equity, 100.00%",Mothballed,1982,,,,17.90,mtpa,17.90,Lake Charles,,Louisiana,30.1097132,-93.2836376,exact,no,,
T0232,1,T02321,Export,USA,North America,https://www.gem.wiki/Lake_Charles_LNG,Lake Charles LNG Terminal T1,,"Energy Transfer Equity, 100.00%",Proposed,2025,,,,0.78,bcf/d,5.93,Lake Charles,,Louisiana,30.1097132,-93.2836376,exact,no,Pre-FID,2021
T0232,2,T02322,Export,USA,North America,https://www.gem.wiki/Lake_Charles_LNG,Lake Charles LNG Terminal T2,,"Energy Transfer Equity, 100.00%",Proposed,2025,,,,0.78,bcf/d,5.93,Lake Charles,,Louisiana,30.1097132,-93.2836376,exact,no,Pre-FID,
T0232,3,T02323,Export,USA,North America,https://www.gem.wiki/Lake_Charles_LNG,Lake Charles LNG Terminal T3,,"Energy Transfer Equity, 100.00%",Proposed,2025,,,,0.78,bcf/d,5.93,Lake Charles,,Louisiana,30.1097132,-93.2836376,exact,no,Pre-FID,
T0233,1,T02331,Export,USA,North America,https://www.gem.wiki/Louisiana_LNG_Terminal,Louisiana LNG Terminal T1,,"Parallax Enterprises LLC, 100.00%",Cancelled,,,,,2.50,mtpa,2.50,Plaquemines Parish,,Louisiana,29.39,-89.48,approximate,no,Pre-FID,
T0233,2,T02332,Export,USA,North America,https://www.gem.wiki/Louisiana_LNG_Terminal,Louisiana LNG Terminal T2,,"Parallax Enterprises LLC, 100.00%",Cancelled,,,,,2.50,mtpa,2.50,Plaquemines Parish,,Louisiana,29.39,-89.48,approximate,no,Pre-FID,
T0234,1,T02341,Export,USA,North America,https://www.gem.wiki/Magnolia_LNG_Terminal,Magnolia LNG Terminal T1,,"Glenfarne Group, 100.00%",Proposed,2026,,,,2.20,mtpa,2.20,Lake Charles,,Louisiana,30.214722,-93.208611,approximate,no,Pre-FID,2021
T0234,2,T02342,Export,USA,North America,https://www.gem.wiki/Magnolia_LNG_Terminal,Magnolia LNG Terminal T2,,"Glenfarne Group, 100.00%",Proposed,2026,,,,2.20,mtpa,2.20,Lake Charles,,Louisiana,30.214722,-93.208611,approximate,no,Pre-FID,
T0234,3,T02343,Export,USA,North America,https://www.gem.wiki/Magnolia_LNG_Terminal,Magnolia LNG Terminal T3,,"Glenfarne Group, 100.00%",Proposed,2026,,,,2.20,mtpa,2.20,Lake Charles,,Louisiana,30.214722,-93.208611,approximate,no,Pre-FID,
T0234,4,T02344,Export,USA,North America,https://www.gem.wiki/Magnolia_LNG_Terminal,Magnolia LNG Terminal T4,,"Glenfarne Group, 100.00%",Proposed,2026,,,,2.20,mtpa,2.20,Lake Charles,,Louisiana,30.214722,-93.208611,approximate,no,Pre-FID,
T0235,1,T02351,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T1,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0235,2,T02352,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T2,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0235,3,T02353,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T3,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0235,4,T02354,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T4,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0235,5,T02355,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T5,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0235,6,T02356,Export,USA,North America,https://www.gem.wiki/Monkey_Island_LNG_Terminal,Monkey Island LNG Terminal T6,,"SCT&E LNG, 100.00%",Cancelled,2022,,,,2.00,mtpa,2.00,Cameron Parish,,Louisiana,29.85,-93.2,approximate,no,Pre-FID,
T0236,1,T02361,Export,USA,North America,https://www.gem.wiki/Point_Comfort_LNG_Terminal,Point Comfort LNG Terminal T1,,Lloyds Energy,Shelved,,,,,4.50,mtpa,4.50,Point Comfort,,Texas,28.676111,-96.558889,approximate,no,,
T0236,2,T02362,Export,USA,North America,https://www.gem.wiki/Point_Comfort_LNG_Terminal,Point Comfort LNG Terminal T2,,Lloyds Energy,Shelved,,,,,4.50,mtpa,4.50,Point Comfort,,Texas,28.676111,-96.558889,approximate,no,,
T0237,1,T02371,Export,USA,North America,https://www.gem.wiki/Point_Arthur_LNG_Terminal,Port Arthur LNG Terminal T1,,"Sempra Energy, Woodside Energy, Saudi Aramco",Proposed,2023,,,,6.75,mtpa,6.75,Port Arthur,,Texas,29.885,-93.94,approximate,no,Pre-FID,2022
T0237,2,T02372,Export,USA,North America,https://www.gem.wiki/Point_Arthur_LNG_Terminal,Port Arthur LNG Terminal T2,,"Sempra Energy, Woodside Energy, Saudi Aramco",Proposed,2023,,,,6.75,mtpa,6.75,Port Arthur,,Texas,29.885,-93.94,approximate,no,Pre-FID,2022
T0238,1,T02381,Export,USA,North America,https://www.gem.wiki/Port_of_Brownsville_LNG_Terminal,Texas LNG Terminal T1,,"Glenfarne Group, Samsung",Proposed,2022,,,,2.00,mtpa,2.00,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,2021
T0238,2,T02382,Export,USA,North America,https://www.gem.wiki/Port_of_Brownsville_LNG_Terminal,Texas LNG Terminal T2,,"Glenfarne Group, Samsung",Proposed,2022,,,,2.00,mtpa,2.00,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,2021
T0239,1,T02391,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T1,,"NextDecade, 100.00%",Proposed,2023,,,,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,2021
T0239,2,T02392,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T2,,"NextDecade, 100.00%",Proposed,2023,,,,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,2021
T0239,3,T02393,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T3,,"NextDecade, 100.00%",Proposed,2023,,,,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,2021
T0239,4,T02394,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T4,,"NextDecade, 100.00%",Proposed,,,,,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,
T0239,5,T02395,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T5,,"NextDecade, 100.00%",Proposed,,,,,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,
T0239,6,T02396,Export,USA,North America,https://www.gem.wiki/Rio_Grande_LNG_Terminal,Rio Grande LNG Terminal T6,,"NextDecade, 100.00%",Cancelled,,,,2020,4.50,mtpa,4.50,Brownsville,,Texas,25.950835,-97.410844,approximate,no,Pre-FID,
T0240,0,T02400,Import,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG_Terminal,Sabine Pass LNG Import Terminal,,"Cheniere Energy, 100.00%",Operating,2008,,,,30.40,mtpa,30.40,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,1,T02401,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T1,,"Cheniere Energy, 100.00%",Operating,2016,,,,5.00,mtpa,5.00,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,2,T02402,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T2,,"Cheniere Energy, 100.00%",Operating,2016,,,,5.00,mtpa,5.00,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,3,T02403,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T3,,"Cheniere Energy, 100.00%",Operating,2017,,,,5.00,mtpa,5.00,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,4,T02404,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T4,,"Cheniere Energy, 100.00%",Operating,2017,,,,5.00,mtpa,5.00,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,5,T02405,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T5,,"Cheniere Energy, 100.00%",Operating,2018,,,,5.00,mtpa,5.00,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0240,6,T02406,Export,USA,North America,https://www.gem.wiki/Sabine_Pass_LNG,Sabine Pass LNG Terminal T6,,"Cheniere Energy, 100.00%",Construction,2023,,,,4.50,mtpa,4.50,Sabine Pass,,Louisiana,29.7438551,-93.8770901,exact,no,,
T0241,1,T02411,Export,USA,North America,https://www.gem.wiki/Strom_LNG_Terminal,Strom LNG Terminal,,Strom,Cancelled,,,,,0.02,bcf/d,0.15,Crystal River (or Starke),,Florida,28.900556,-82.593611,approximate,no,,
T0242,1,T02421,Export,USA,North America,https://www.gem.wiki/Venture_Global_Plaquemines_LNG_Terminal,Plaquemines LNG Terminal Phase 1,Venture Global LNG,"Venture Global LNG, 100.00%",Proposed,2024,,,,10.00,mtpa,10.00,Plaquemines Parish,,Louisiana,29.6050907,-89.87835627,approximate,no,Pre-FID,2021
T0242,2,T02422,Export,USA,North America,https://www.gem.wiki/Venture_Global_Plaquemines_LNG_Terminal,Plaquemines LNG Terminal Phase 2,Venture Global LNG,"Venture Global LNG, 100.00%",Proposed,2025,,,,10.00,mtpa,10.00,Plaquemines Parish,,Louisiana,29.6050907,-89.87835627,approximate,no,Pre-FID,2022
T0243,1,T02431,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T1,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0243,2,T02432,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T2,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0243,3,T02433,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T3,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0243,4,T02434,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T4,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0243,5,T02435,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T5,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0243,6,T02436,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,Arzew-Bethioua LNG Terminal GL1Z T6,,Sonatrach,Operating,1978,,,,1.32,mtpa,1.32,Bethioua,Bethioua,Oran,35.80452,-0.24097,exact,no,,
T0244,1,T02441,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T10,,Sonatrach,Retired,1972,,,,1.00,mtpa,1.00,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,2,T02442,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T20,,Sonatrach,Retired,1972,,,,1.00,mtpa,1.00,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,3,T02443,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T30,,Sonatrach,Retired,1972,,,,1.00,mtpa,1.00,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,4,T02444,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T40,,Sonatrach,Retired,1981,,,,1.00,mtpa,1.00,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,5,T02445,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T5P,,Sonatrach,Retired,1981,,,,1.25,mtpa,1.25,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,6,T02446,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal T6P,,Sonatrach,Retired,1981,,,,1.25,mtpa,1.25,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0244,7,T02447,Export,Algeria,Middle East and North Africa,https://www.gem.wiki/Sonatrach_Skikda_LNG_Terminal,Skikda LNG Terminal GL1K Rebuild,,Sonatrach,Operating,2013,,,,4.50,mtpa,4.50,Skikda,Skikda,Skikda,36.8779,6.9415,exact,no,,
T0245,1,T02451,Export,Angola,Sub-Sahara Africa,https://www.gem.wiki/Angola_LNG_Terminal,Angola LNG Terminal,,"Chevron, 36.40%, Sonangol, 22.80%, BP, 13.60%, Eni S.p.A., 13.60%, Total S.A., 13.60%",Operating,2013,,,,5.20,mtpa,5.20,Soyo,,Zaire,-6.11957,12.33596,exact,no,,
T0246,0,T02460,Import,Benin,Sub-Sahara Africa,https://www.gem.wiki/Cotonou_LNG_Terminal,Cotonou LNG Terminal,,Gasol,Cancelled,,,,,,,,Contonou,,,6.346,2.429,approximate,yes,,
T0247,1,T02471,Export,Cameroon,Sub-Sahara Africa,https://www.gem.wiki/Cameroon_FLNG_project,Cameroon FLNG T1,"Kribi FLNG Terminal, Hilli Episeyo FLNG Terminal","Perenco, Société Nationale des Hydrocarbures",Operating,2018,,,,0.60,mtpa,0.60,Kribi Southern Coastline,,Océan,2.935,9.91,approximate,yes,,
T0247,2,T02472,Export,Cameroon,Sub-Sahara Africa,https://www.gem.wiki/Cameroon_FLNG_project,Cameroon FLNG T2,"Kribi FLNG Terminal, Hilli Episeyo FLNG Terminal","Perenco, Société Nationale des Hydrocarbures",Operating,2018,,,,0.60,mtpa,0.60,Kribi Southern Coastline,,Océan,2.935,9.91,approximate,yes,,
T0247,3,T02473,Export,Cameroon,Sub-Sahara Africa,https://www.gem.wiki/Cameroon_FLNG_project,Cameroon FLNG T3,"Kribi FLNG Terminal, Hilli Episeyo FLNG Terminal","Perenco, Société Nationale des Hydrocarbures",Operating,2018,,,,0.60,mtpa,0.60,Kribi Southern Coastline,,Océan,2.935,9.91,approximate,yes,,
T0247,4,T02474,Export,Cameroon,Sub-Sahara Africa,https://www.gem.wiki/Cameroon_FLNG_project,Cameroon FLNG T4,"Kribi FLNG Terminal, Hilli Episeyo FLNG Terminal","Perenco, Société Nationale des Hydrocarbures",Operating,2018,,,,0.60,mtpa,0.60,Kribi Southern Coastline,,Océan,2.935,9.91,approximate,yes,,
T0248,1,T02481,Export,Cameroon,Sub-Sahara Africa,https://www.gem.wiki/Cameroon_LNG_Terminal,Cameroon LNG Terminal,,"Engie, Société Nationale des Hydrocarbures",Cancelled,,,,,3.50,mtpa,3.50,Kribi Southern Coastline,,South Region,2.935,9.91,approximate,no,,
T0249,1,T02491,Export,Egypt,Middle East and North Africa,https://www.gem.wiki/Damietta_Segas_LNG_Terminal,Damietta SEGAS LNG Terminal T1,"Dameetta LNG Terminal, SEGAS LNG","Eni S.p.A., 50.00%, Egyptian General Petroleum Corporation, 10.00%, Egyptian Natural Gas Holding Company, 40.00%",Operating,2005,2021,,,5.00,mtpa,5.00,Damiette Port,,Damiette,31.469,31.7473,exact,no,Pre-FID,
T0249,2,T02492,Export,Egypt,Middle East and North Africa,https://www.gem.wiki/Damietta_Segas_LNG_Terminal,Damietta SEGAS LNG Terminal T2,"Dameetta LNG Terminal, SEGAS LNG","Eni S.p.A., 50.00%, Egyptian General Petroleum Corporation, 10.00%, Egyptian Natural Gas Holding Company, 40.00%",Cancelled,,,,,5.00,mtpa,5.00,Damiette Port,,Damiette,31.469,31.7473,exact,no,Pre-FID,
T0250,1,T02501,Export,Egypt,Middle East and North Africa,https://www.gem.wiki/ELNG_IDCO_Terminal,Egyptian LNG Terminal T1,"ELNG IDCO, Egyptian Idku","Royal Dutch Shell, 35.50%, Petronas, 35.50%, Egyptian General Petroleum Corporation, 12.00%, Egyptian Natural Gas Holding Company, 12.00%, 5.00%",Operating,2005,,,,3.60,mtpa,3.60,Idku,,Beheira,31.3,30.3,approximate,no,,
T0250,2,T02502,Export,Egypt,Middle East and North Africa,https://www.gem.wiki/ELNG_IDCO_Terminal,Egyptian LNG Terminal T2,"ELNG IDCO, Egyptian Idku","Royal Dutch Shell, 38.00%, Petronas, 38.00%, Egyptian General Petroleum Corporation, 12.00%, Egyptian Natural Gas Holding Company, 12.00%",Operating,2005,,,,3.60,mtpa,3.60,Idku,,Beheira,31.3,30.3,approximate,no,,
T0251,1,T02511,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal T1,,"Ophir Energy, 33.80%, Golar LNG Limited, 33.10%, Schlumberger, 33.10%",Proposed,,,,,0.63,mtpa,0.63,off west coast of Bamako Is.,,,3.2,7.6,approximate,yes,Pre-FID,
T0251,2,T02512,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal T2,,"Ophir Energy, 33.80%, Golar LNG Limited, 33.10%, Schlumberger, 33.10%",Proposed,,,,,0.63,mtpa,0.63,off west coast of Bamako Is.,,,3.2,7.6,approximate,yes,Pre-FID,
T0251,3,T02513,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal T3,,"Ophir Energy, 33.80%, Golar LNG Limited, 33.10%, Schlumberger, 33.10%",Proposed,,,,,0.63,mtpa,0.63,off west coast of Bamako Is.,,,3.2,7.6,approximate,yes,Pre-FID,
T0251,4,T02514,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Fortuna_FLNG_Terminal,Fortuna FLNG Terminal T4,,"Ophir Energy, 33.80%, Golar LNG Limited, 33.10%, Schlumberger, 33.10%",Proposed,,,,,0.63,mtpa,0.63,off west coast of Bamako Is.,,,3.2,7.6,approximate,yes,Pre-FID,
T0252,1,T02521,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Punta_Europa_LNG_Terminal,Punta Europa LNG Terminal T1,"Bioko LNG Terminal, EG LNG T1","Marathon Oil, 60.00%, Sonagas, 25.00%, Mitsui Group, 8.50%, Marubeni Corporation, 6.50%",Operating,2007,,,,3.70,mtpa,3.70,Malabo,,Bioko Island,3.776,8.7015,exact,no,Pre-FID,
T0252,2,T02522,Export,Equatorial Guinea,Sub-Sahara Africa,https://www.gem.wiki/Punta_Europa_LNG_Terminal,Punta Europa LNG Terminal T2,"Bioko LNG Terminal, EG LNG T2","Marathon Oil, 60.00%, Sonagas, 25.00%, Mitsui Group, 8.50%, Marubeni Corporation, 6.50%",Cancelled,,,,,4.40,mtpa,4.40,Malabo,,Bioko Island,3.776,8.7015,exact,no,,
T0253,0,T02530,Import,Ghana,Sub-Sahara Africa,https://www.gem.wiki/Tema_LNG_Terminal,Tema LNG Terminal,Ghana FSRU LNG Terminal,"Ghana National Petroleum Corporation, 50.00%, Helios Energy, 50.00%",Construction,2021,,,,1.70,mtpa,1.70,Tema,,Accra,5.734005,0.03197,approximate,yes,FID,
T0254,0,T02540,Import,Kenya,Sub-Sahara Africa,https://www.gem.wiki/Mombasa_LNG_Terminal,Mombasa LNG Terminal,,,Shelved,,,,,0.26,mtpa,0.26,Mombasa,,,-4.05,39.666667,approximate,no,,
T0255,1,T02551,Export,Libya,Sub-Sahara Africa,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal T1,Mjarsa Al-Brega,"Sirte Oil Company, 100.00%",Mothballed,1970,,,2011,0.80,mtpa,0.80,Brega,Al Wahat,Cyrenaica,30.40675,19.5935,exact,no,,
T0255,2,T02552,Export,Libya,Sub-Sahara Africa,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal T2,Mjarsa Al-Brega,"Sirte Oil Company, 100.00%",Mothballed,1970,,,2011,0.80,mtpa,0.80,Brega,Al Wahat,Cyrenaica,30.40675,19.5935,exact,no,,
T0255,3,T02553,Export,Libya,Sub-Sahara Africa,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal T3,Mjarsa Al-Brega,"Sirte Oil Company, 100.00%",Mothballed,1970,,,2011,0.80,mtpa,0.80,Brega,Al Wahat,Cyrenaica,30.40675,19.5935,exact,no,,
T0255,4,T02554,Export,Libya,Sub-Sahara Africa,https://www.gem.wiki/Marsa_El_Brega_LNG_Terminal,Marsa El Brega LNG Terminal T4,Mjarsa Al-Brega,"Sirte Oil Company, 100.00%",Mothballed,1970,,,2011,0.80,mtpa,0.80,Brega,Al Wahat,Cyrenaica,30.40675,19.5935,exact,no,,
T0256,0,T02560,Import,Morocco,Middle East and North Africa,https://www.gem.wiki/Jorf_Lasfar_LNG_Terminal,Jorf Lasfar LNG Terminal,,"Office National de l’Electricite et de l’Eau Potable, 100.00%",Proposed,2025,,,,7.00,bcm/y,5.15,Jorf Lasfar,,,33.1267,-8.62028,approximate,no,,
T0257,1,T02571,Export,Mozambique,Sub-Sahara Africa,https://www.gem.wiki/Mozambique_LNG_Terminal,Mozambique LNG Terminal T1,Area 1,"Total S.A., 26.50%, Mitsui Group, 20.00%, Empresa Nacional de Hidrocarbonetos de Mozambique, 15.00%, Oil and Natural Gas Corporation Limited, 10.00%, Bharat Petro Resource Limited, 10.00%, Oil India Limited, 10.00%, PTT Public Company Limited, 8.50%",Shelved,2025,,,,6.45,mtpa,6.45,,,Cabo Delgado,-10.807908,40.796899,approximate,no,FID,
