ProjectID,Fuel,StartCountry,EndCountry,Countries,Wiki,Name,OtherNames,Owner,Status, CostUSD ,StartYear1,StartYear2,StartYear3,RetiredYear,Capacity,CapacityUnit,CapacityBOEd,KnownKm,EstimateKm,MergedKm,Lengthmi,Diameter (inch),Source,StartLocation,StartPrefecture/District,StartState/Province,StartRegion,EndLocation,EndPrefecture/District,EndState/Province,EndRegion,Expansions,Mainline,Route
P1836,Gas,Algeria,Algeria,Algeria,https://www.gem.wiki/Mocta_Douz-Beni_Saf_gas_pipeline,Mocta Douz-Beni Saf Gas Pipeline,,Sonatrach,Operating,,,,,,,,,122.00,127.26,122.00,75.81,48,,,,,Africa,,,,Africa,,,"35.6148,-0.0411:35.3033015,-1.3902997"
P1837,Gas,Algeria,Algeria,Algeria,https://www.gem.wiki/Sougueur-Arzew_gas_pipeline,Sougueur-Arzew Gas Pipeline,,Sonatrach,Operating,,,,,,,,,217.00,192.26,217.00,134.84,48,,,,,Africa,,,,Africa,,,"35.1839342,1.4968627:35.3447,1.3004:35.727,0.7192:35.6148,-0.0411:35.8093,-0.2617"
P1838,Oil,Angola,Zambia,"Angola, Zambia",https://www.gem.wiki/Angola-Zambia_Oil_Pipeline,Angola-Zambia Oil Pipeline,AZOP,"Sonangol, Baseli Balisel Resources",Proposed,,2022,,,,"1,000,000.00",bpd,"1,000,000.00","1,400.00","2,086.34","1,400.00",869.92,,,Lobito,,,Africa,Lusaka,,,Africa,,,"-15.369,28.301:-14.670,27.905:-13.987,28.630:-13.389,28.696:-12.533,27.883:-12.125,26.323:-11.674,25.313:-11.545,24.368:-11.135,23.598:-11.394,22.170:-11.135,21.687:-11.717,19.929:-12.082,17.534:-13.069,14.414:-12.983,13.670:-12.318,13.535"
P1839,Gas,Ecuador,Ecuador,Ecuador,https://www.gem.wiki/Amistad-Valvula_de_Playa_gas_pipeline,Amistad-Valvula de Playa Gas Pipeline,"Gasoducto Amistad-Bajo Alto, Gasoducto Amistad",EDC Ecuador Ltd.,Operating,,,,,,1.19,bcm/year,"19,712.95",67.00,73.32,67.00,41.63,13,,,,,Latin America,,,,Latin America,,,"-3.282639, -80.518599:-3.116290, -79.880048"
P1841,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Baiji-K3-Al_Kaem_gas_pipeline,Baiji-K3-Al Kaem Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,2.41,bcm/year,"39,922.86",431.00,225.29,431.00,267.81,16,,,,,Middle East,,,,Middle East,,,"35.015917, 43.451355:34.324859, 41.139845"
P1842,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Baiji-Al_Mushraq_gas_pipeline,Baiji-Al Mushraq Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,7.40,bcm/year,"122,584.70",211.00,,211.00,131.11,18,,,,,Middle East,,,,Middle East,,,Unavailable
P1845,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Taji-South_Baghdad_gas_pipeline,Taji-South Baghdad Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,2.00,bcm/year,"33,131.00",56.00,33.67,56.00,34.80,18,,,,,Middle East,,,,Middle East,,,"33.53065395810237, 44.26479688964884:33.24386958928312, 44.383364637719644"
P1846,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Strategy-Kabesa_Cement_gas_pipeline,Strategy-Kabesa Cement Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,0.67,bcm/year,"11,098.89",39.00,,39.00,24.23,10,,,,,Middle East,,,,Middle East,,,Unavailable
P1847,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Strategy-Hilla_gas_pipeline,Strategy-Hilla Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,0.70,bcm/year,"11,595.85",72.00,,72.00,44.74,16,,,,,Middle East,,,,Middle East,,,Unavailable
P1848,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Strategy-Najaf_gas_pipeline,Strategy-Najaf Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,2.10,bcm/year,"34,787.55",37.00,,37.00,22.99,16,,,,,Middle East,,,,Middle East,,,Unavailable
P1850,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Khor_Al-Zubair-Hartha_gas_pipeline,Khor Al-Zubair-Hartha Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,4.80,bcm/year,"79,514.40",77.00,51.01,77.00,47.85,24,,,,,Middle East,,,,Middle East,,,"30.231520653050502, 47.76992799610953:30.69089265741324, 47.739007076852616"
P1851,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Rumela-Nasriyaha_gas_pipeline,Rumela-Nasriyaha Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,10.42,bcm/year,"172,612.51",216.00,141.94,216.00,134.22,24,,,,,Middle East,,,,Middle East,,,"31.037651, 46.261723:30.230506, 47.411089"
P1852,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/Trans-Iraq-Nasriyaha_gas_pipeline,Trans-Iraq-Nasriyaha Gas Pipeline,,Iraq Ministry of Oil,Operating,,,,,,11.03,bcm/year,"182,717.47",470.00,,470.00,292.04,42,,,,,Middle East,,,,Middle East,,,Unavailable
P1853,Gas,Iraq,Iraq,Iraq,https://www.gem.wiki/West_Qurna-Baghdad_Gas_Pipeline,West Qurna-Baghdad Gas Pipeline,,"Iraq Ministry of Oil, 100.00%",Operating,,1988,,,,240.00,MMcf/d,"41,373.60",,405.51,405.51,251.97,,,West Qurna field,,,Middle East,Baghdad,,,Middle East,,,"30.885278,47.290833:33.3113716,44.0757167"
P1854,Oil,Iraq,Turkey,"Iraq, Turkey",https://www.gem.wiki/New_Kirkuk-Ceyhan_Oil_Pipeline,New Kirkuk-Ceyhan Oil Pipeline,New Iraq-Turkey Crude Oil Pipeline,"Iraq Ministry of Oil, 100.00%",Proposed,,,,,,"1,000,000.00",bpd,"1,000,000.00","1,000.00",962.06,"1,000.00",621.37,,Kirkuk oil field,Kirkuk,,,Middle East,Ceyhan,,,Europe,,,"35.5173,44.3099:35.0928,43.5863:35.0313,43.5456:35.0333,43.4615:35.2336,43.2142:35.5531,43.0111:36.2133,42.7418:36.2465,42.7473:36.4516,42.6655:36.4852,42.646:36.8318,42.3934:36.9713,42.3704:37.0458,42.3759:37.1247,42.4222:37.411925,42.226465:37.028528,35.813335"
P1855,Gas,Libya,Libya,Libya,https://www.gem.wiki/Bahr_Assalam-Mellitah_gas_pipeline,Bahr Assalam–Mellitah Gas Pipeline,,Mellitah Oil and Gas,Operating,,,,,,25.20,bcm/year,"417,450.60",177.00,,177.00,109.98,36,,,,,Africa,,,,Africa,,,Unavailable
P1856,Gas,Libya,Libya,Libya,https://www.gem.wiki/Intesar-Brega_gas_pipeline,Intesar-Brega Gas Pipeline,,Zueitina,Operating,,,,,,42.48,bcm/year,"703,702.44",333.00,222.78,333.00,206.92,42,,,,,Africa,,,,Africa,,,"28.925529,20.987025:29.063142,20.768509:29.259051,20.515029:29.482488,20.244069:29.52306,20.203279:29.604155,20.019725:29.669997,19.914837:29.776267,19.903183:29.819249,19.897355:30.197697,19.754591:30.265664,19.716715:30.341128,19.658444:30.408996,19.590704"
P1857,Gas,Libya,Libya,Libya,https://www.gem.wiki/103D-103A_gas_pipeline,103D-103A Gas Pipeline,,Zueitina,Operating,,,,,,17.84,bcm/year,"295,528.52",41.00,,41.00,25.48,40,,,,,Africa,,,,Africa,,,Unavailable
P1858,Gas,Libya,Libya,Libya,https://www.gem.wiki/Bu-Attifel-Intesar_gas_pipeline,Bu-Attifel-Intesar Gas Pipeline,,Mellitah Oil and Gas,Operating,,,,,,11.32,bcm/year,"187,521.46",214.00,91.60,214.00,132.97,34,,,,,Africa,,,,Africa,,,"28.879617,22.067954:28.900025,21.560996:28.889821,21.193888:28.884719,21.129789"
P1859,Gas,Libya,Libya,Libya,https://www.gem.wiki/Bouri-Bahr_Assalam_gas_pipeline,Bouri-Bahr Assalam Gas Pipeline,,Mellitah Oil and Gas,Operating,,,,,,3.88,bcm/year,"64,274.14",32.00,,32.00,19.88,10,,,,,Africa,,,,Africa,,,Unavailable
P1860,Gas,Libya,Libya,Libya,https://www.gem.wiki/Waha-Nasser_gas_pipeline,Waha-Nasser Gas Pipeline,,Waha Oil Company,Operating,,,,,,5.66,bcm/year,"93,760.73",177.00,69.73,177.00,109.98,24,,,,,Africa,,,,Africa,,,"28.301594, 19.922649:28.9162,19.7701"
P1861,Gas,Libya,Libya,Libya,https://www.gem.wiki/Faregh-Intesar_gas_pipeline,Faregh-Intesar Gas Pipeline,,Waha Oil Company,Operating,,,,,,7.08,bcm/year,"117,283.74",177.00,13.30,177.00,109.98,24,,,,,Africa,,,,Africa,,,"28.88727,21.122506:28.928079,20.994309"
P1862,Gas,Libya,Libya,Libya,https://www.gem.wiki/Brega-Benghazi_gas_pipeline,Brega-Benghazi Gas Pipeline,,National Oil Corporation,Operating,,,,,,10.76,bcm/year,"178,244.78",396.00,225.52,396.00,246.06,34,,,,,Africa,,,,Africa,,,"30.4165,19.596797:30.407224,19.675676:30.419592,19.858532:30.455142,19.899765:30.533923,19.980437:30.587952,20.021669:30.729827,20.098755:30.8284,20.136402:30.88688,20.159707:31.059033,20.256514:31.148062,20.321051:31.174141,20.340771:31.198679,20.3336:31.232409,20.319258:31.643855,20.174049:31.75215,20.147158:31.840523,20.125646:32.077036,20.05573"
P1863,Gas,Libya,Libya,Libya,https://www.gem.wiki/Brega-Khoms_gas_pipeline,Brega-Khoms Gas Pipeline,,National Oil Corporation,Operating,,,,,,11.61,bcm/year,"192,325.46","1,038.00",641.27,"1,038.00",644.98,34,,,,,Africa,,,,Africa,,,"30.417273,19.59859:30.34768,19.595004:30.298162,19.569906:30.234679,19.42649:30.220739,19.295622:30.220739,19.127108:30.237777,19.032094:30.29197,18.862235:30.346133,18.738538:30.423457,18.605878:30.511531,18.489352:30.610327,18.351313:30.672023,18.259885:30.746006,18.157701:30.855336,17.825602:30.867647,17.752101:30.944555,17.559384:31.006037,17.363979:31.019865,17.288686:31.038299,17.229526:31.092045,17.141684:31.125813,16.814066:31.124278,16.708296:31.113535,16.61149:31.1565,16.37306:31.216312,16.107739:31.219378,16.046339:31.360319,15.703035:31.375625,15.611607:31.413882,15.240517:31.562932,15.101582:31.756723,15.035252:31.90903,14.983263:32.073239,14.992227:32.238669,15.046008:32.279601,15.092618:32.326574,15.12668:32.343236,15.119509:32.352323,15.081862:32.390176,14.850603:32.394717,14.717942:32.518001,14.447243"
P1864,Gas,Libya,Libya,Libya,https://www.gem.wiki/Khoms-Tripoli_gas_pipeline,Khoms-Tripoli Gas Pipeline,,National Oil Corporation,Operating,,,,,,17.05,bcm/year,"282,441.78",201.00,105.39,201.00,124.90,34,,,,,Africa,,,,Africa,,,"32.518001,14.447243:32.566361,14.346852:32.608654,14.343266:32.617714,14.289485:32.681111,14.103044:32.732399,13.923773:32.777628,13.755258:32.795714,13.662037:32.789686,13.568817:32.768584,13.489937:32.765569,13.4254"
P1865,Gas,Libya,Libya,Libya,https://www.gem.wiki/Tripoli-Mellitah_gas_pipeline,Tripoli-Mellitah Gas Pipeline,,National Oil Corporation,Operating,,,,,,16.99,bcm/year,"281,447.85",158.00,116.86,158.00,98.18,34,,,,,Africa,,,,Africa,,,"32.766323,13.424952:32.757278,13.163216:32.745216,12.93375:32.748232,12.849493:32.772353,12.763443:32.808522,12.357394:32.8763,12.205014"
P1866,Gas,Libya,Libya,Libya,https://www.gem.wiki/Nasser-Brega_gas_pipeline,Nasser-Brega Gas Pipeline,,National Oil Corporation,Operating,,,,,,14.87,bcm/year,"246,328.99",277.00,173.54,277.00,172.12,36,,,,,Africa,,,,Africa,,,"28.9162,19.7701:28.9384516,19.781:28.9833,19.7798:29.0027,19.7948:29.0667,19.8144:29.1246,19.8175:29.1452,19.8234:29.2898,19.8141:29.4575,19.8145:29.4964,19.8126:29.774,19.8831:29.8705,19.8173:30.2585,19.7163:30.3963,19.6064:30.4102,19.6091"
P1867,Gas,Libya,Libya,Libya,https://www.gem.wiki/Attahaddy-km-91.5_gas_pipeline,Attahaddy-km-91.5 Gas Pipeline,,National Oil Corporation,Operating,,,,,,28.32,bcm/year,"469,134.96",40.00,,40.00,24.85,30,,,,,Africa,,,,Africa,,,Unavailable
P1868,Gas,Libya,Libya,Libya,https://www.gem.wiki/Km-81.5-Brega_gas_pipeline,Km-81.5-Brega Gas Pipeline,,National Oil Corporation,Operating,,,,,,8.50,bcm/year,"140,806.75",132.00,,132.00,82.02,30,,,,,Africa,,,,Africa,,,Unavailable
P1869,Gas,Libya,Libya,Libya,https://www.gem.wiki/Raguba-Km-110_gas_pipeline,Raguba-Km-110 Gas Pipeline,,National Oil Corporation,Operating,,,,,,3.96,bcm/year,"65,599.38",142.00,,142.00,88.23,20,,,,,Africa,,,,Africa,,,Unavailable
P1870,Gas,Libya,Libya,Libya,https://www.gem.wiki/Intesar-Sahel_gas_pipeline,Intesar-Sahel Gas Pipeline,,National Oil Corporation,Operating,,,,,,19.82,bcm/year,"328,328.21",129.00,,129.00,80.16,30,,,,,Africa,,,,Africa,,,Unavailable
P1871,Gas,Libya,Libya,Libya,https://www.gem.wiki/Sahel-km-81.5_gas_pipeline,Sahel-km-81.5 Gas Pipeline,,National Oil Corporation,Operating,,,,,,19.54,bcm/year,"323,689.87",79.00,,79.00,49.09,30,,,,,Africa,,,,Africa,,,Unavailable
P1872,Gas,Libya,Libya,Libya,https://www.gem.wiki/Km-91.5-Brega_gas_pipeline,Km-91.5-Brega Gas Pipeline,,National Oil Corporation,Operating,,,,,,21.24,bcm/year,"351,851.22",148.00,,148.00,91.96,36,,,,,Africa,,,,Africa,,,Unavailable
P1873,Gas,Libya,Libya,Libya,https://www.gem.wiki/Jakhira-Intesar_gas_pipeline,Jakhira-Intesar Gas Pipeline,,BASF,Operating,,,,,,2.40,bcm/year,"39,757.20",129.00,,129.00,80.16,20,,,,,Africa,,,,Africa,,,Unavailable
P1874,Oil,Libya,Libya,Libya,https://www.gem.wiki/Amal-Ra's_Lanuf_oil_pipeline,Amal-Ra's Lanuf 2 Oil Pipeline,,"National Oil Corporation, 88.00%, Suncor Energy, 12.00%",Operating,,,,,,2.38,mtpa,"58,489.21",439.00,271.10,439.00,272.78,,,Amal oilfield,,Al Wahat,Africa,Ra's Lanuf,,Sirte,Africa,,,"29.4846,21.1056:29.4845,21.0967:30.1895,19.1429:30.2487,18.9739:30.2745,18.9357:30.3305,18.7671:30.3865,18.6493:30.4723,18.551"
P1875,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Sapele_LTX-Oben_gas_pipeline,Sapele LTX-Oben Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,1.12,bcm/year,"18,553.36",45.00,,45.00,27.96,"16, 18",,,,,Africa,,,,Africa,,,Unavailable
P1876,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Afisiere-Aladja_gas_pipeline,Afisiere-Aladja Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,0.65,bcm/year,"10,767.58",50.00,,50.00,31.07,"6, 8, 14, 16",,,,,Africa,,,,Africa,,,Unavailable
P1877,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Oben-Ajaokuta_Steel_gas_pipeline,Oben-Ajaokuta Steel Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,1.87,bcm/year,"30,977.49",16.00,245.65,16.00,9.94,24,,,,,Africa,,,,Africa,,,"7.543391667989012, 6.649988209604506:8.09405329165208, 8.80770710698739"
P1878,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Escravos-Egbin_gas_pipeline,Escravos-Egbin Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,10.28,bcm/year,"170,293.34",196.00,216.47,196.00,121.79,"20, 24, 30, 36",,,,,Africa,,,,Africa,,,"5.611742,5.154702:5.69049,5.06358:5.778769,4.931694:5.845567,4.907714:5.933822,4.838174:6.00537,4.747052:6.057833,4.619961:6.191351,4.357987:6.320068,4.082224:6.386798,3.909572:6.429691,3.789076:6.460668,3.640403:6.46305,3.580455:6.494024,3.585251:6.575025,3.614026"
P1879,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Egbin_Node-Alagbado_gas_pipeline,Egbin Node-Alagbado Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,1.60,bcm/year,"26,504.80",447.00,54.27,447.00,277.75,24,,,,,Africa,,,,Africa,,,"6.572643,3.615225:6.669111,3.641602:6.686974,3.642801:6.707217,3.567266:6.735795,3.416196:6.738176,3.35385:6.736986,3.314284:6.729841,3.275917"
P1880,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Alagbado-SNG_gas_pipeline,Alagbado-SNG Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,0.39,bcm/year,"6,460.55",69.00,,69.00,42.87,"12,6,4",,,,,Africa,,,,Africa,,,Unavailable
P1881,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Ajaokuta-Obajana_gas_pipeline,Ajaokuta-Obajana Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,0.84,bcm/year,"13,915.02",91.00,48.17,91.00,56.54,18,,,,,Africa,,,,Africa,,,"7.543391667989012, 6.649988209604506:7.920447640972519, 6.431390309998804"
P1882,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Alakiri-Notore_Onne_gas_pipeline,Alakiri-Notore Onne Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,1.29,bcm/year,"21,369.50",15.00,,15.00,9.32,14,,,,,Africa,,,,Africa,,,Unavailable
P1883,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Imo_River-Aba_Industries_gas_pipeline,Imo River-Aba Industries Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,0.32,bcm/year,"5,300.96",12.00,,12.00,7.46,12,,,,,Africa,,,,Africa,,,Unavailable
P1884,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Alakiri-Ikot-Abasi_gas_pipeline#Pipeline_Details,Alakiri-Ikot-Abasi Gas Pipeline,,Nigerian Gas Company,Operating,,,,,,1.50,bcm/year,"24,848.25",117.00,,117.00,72.70,"14, 16, 24",,,,,Africa,,,,Africa,,,Unavailable
P1885,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Obiafu-Ubeta_gas_pipeline,Obiafu-Ubeta Gas Pipeline,,Nigeria LNG Limited,Operating,,,,,,4.55,bcm/year,"75,373.03",29.00,34.06,29.00,18.02,24,,,,,Africa,,,,Africa,,,"5.391229358840709, 6.656771098254168:5.08320898475473, 6.657961697139246"
P1886,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Ubeta_Node-Rumuji_gas_pipeline,Ubeta Node-Rumuji Gas Pipeline,,Nigeria LNG Limited,Operating,,,,,,7.23,bcm/year,"119,768.57",33.00,,33.00,20.51,28,,,,,Africa,,,,Africa,,,Unavailable
P1887,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Soku-Rumuji_gas_pipeline,Soku-Rumuji Gas Pipeline,,Nigeria LNG Limited,Operating,,,,,,6.20,bcm/year,"102,706.10",41.00,31.14,41.00,25.48,28,,,,,Africa,,,,Africa,,,"4.678397767333637, 6.68242962286816:4.942555606186712, 6.779594448147763"
P1888,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Rumuji_Node-Bonny_gas_pipeline,Rumuji Node-Bonny Gas Pipeline,,Nigeria LNG Limited,Operating,,,,,,12.91,bcm/year,"213,860.61",86.00,73.98,86.00,53.44,36,,,,,Africa,,,,Africa,,,"4.939819231506705, 6.77899363331469:4.413504828059465, 7.190551252570926"
P1889,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Soku-Bonny_gas_pipeline,Soku-Bonny Gas Pipeline,,Royal Dutch Shell,Operating,,,,,,14.47,bcm/year,"239,702.79",100.00,70.87,100.00,62.14,40,,,,,Africa,,,,Africa,,,"4.654036,6.597662:4.611014,6.621641:4.577551,6.679192:4.51062,6.847047:4.438901,7.043678:4.407821,7.173167"
P1890,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Bonga-Riser_gas_pipeline,Bonga-Riser Gas Pipeline,,Royal Dutch Shell,Operating,,,,,,2.07,bcm/year,"34,290.59",89.00,,89.00,55.30,16,,,,,Africa,,,,Africa,,,Unavailable
P1891,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Riser-Bonny_gas_pipeline,Riser-Bonny Gas Pipeline,,Royal Dutch Shell,Operating,,,,,,12.40,bcm/year,"205,412.20",263.00,,263.00,163.42,32,,,,,Africa,,,,Africa,,,Unavailable
P1892,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Obiafu-Rumuji_gas_pipeline,Obiafu-Rumuji Gas Pipeline,,Agip,Operating,,,,,,5.17,bcm/year,"85,643.64",62.00,51.57,62.00,38.53,24,,,,,Africa,,,,Africa,,,"5.391229358840709, 6.656781827090473:4.941401199496428, 6.779379871421665"
P1893,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Rumuji-Bonny_gas_pipeline,Rumuji-Bonny Gas Pipeline,,Agip,Operating,,,,,,7.23,bcm/year,"119,768.57",81.00,73.98,81.00,50.33,36,,,,,Africa,,,,Africa,,,"4.939819231506705, 6.77899363331469:4.413504828059465, 7.190551252570926"
P1894,Gas,Nigeria,Nigeria,Nigeria,https://www.gem.wiki/Amenam-Bonny_gas_pipeline,Amenam-Bonny Gas Pipeline,,Total S.A.,Operating,,,,,,7.34,bcm/year,"121,590.77",55.00,,55.00,34.18,24,,,,,Africa,,,,Africa,,,Unavailable
P1895,Gas,Norway,United Kingdom,"Norway, United Kingdom",https://www.gem.wiki/Tampen_Link_Gas_Pipeline,Tampen Link Gas Pipeline,,"Gassco, 100.00%",Operating,,2007,,,,500.00,MMcf/d,"86,195.00",23.00,54.29,23.00,14.29,,,,,,Europe,,,,Europe,,,"58, 0.4:57.8, -0.435"
P1896,NGL,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Abqaiq-Yanbu_gas_pipeline,Abqaiq-Yanbu NGL pipeline,,Saudi Aramco,Operating,,,,,,,,,"1,193.00","1,178.42","1,193.00",741.30,,,Abqaiq,,,Middle East,Yanbu,,,Middle East,,,"25.924365,49.677280:24.023207,38.190020"
P1897,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/A47-Yanbu_gas_pipeline,A47-Yanbu Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,966.00,,966.00,600.24,,,,,,Middle East,,,,Middle East,,,Unavailable
P1898,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-1-Berri_gas_pipeline,UBTG-1-Berri Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,249.00,,249.00,154.72,56,,,,,Middle East,,,,Middle East,,,Unavailable
P1899,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-1-Berri_2_gas_pipeline,UBTG-1-Berri 2 Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,247.00,,247.00,153.48,"36, 38, 40, 42",,,,,Middle East,,,,Middle East,,,Unavailable
P1900,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-km56-AY-1_KP916_gas_pipeline,UBTG-km56-AY-1 KP916 Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,244.00,,244.00,151.61,56,,,,,Middle East,,,,Middle East,,,Unavailable
P1901,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-1km-Juanymah_gas_pipeline,UBTG-1km-Juanymah Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,204.00,,204.00,126.76,"28, 30, 38, 40",,,,,Middle East,,,,Middle East,,,Unavailable
P1902,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Safianah-Juanymah_gas_pipeline,Safianayh-Juanymah Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,198.00,177.19,198.00,123.03,40,,,,,Middle East,,,,Middle East,,,"26.750553, 51.683438:26.750384, 49.902101"
P1903,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/AY%E2%80%931_KP_943-Riyadh_gas_pipeline,AY–1 KP 943-Riyadh Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,153.00,,153.00,95.07,48,,,,,Middle East,,,,Middle East,,,Unavailable
P1904,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Tanajib-Berri_gas_pipeline,Tanajib-Berri Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,145.00,131.20,145.00,90.10,30,,,,,Middle East,,,,Middle East,,,"27.872046, 48.769038:26.954790, 49.608011"
P1905,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Haradh-Uthmaniya_gas_pipeline,Haradh-Uthmaniya Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,140.00,127.85,140.00,86.99,"24, 32",,,,,Middle East,,,,Middle East,,,"24.059199, 49.203809:25.210703, 49.290311"
P1906,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Abqaiq-Berri_gas_pipeline,Abqaiq-Berri Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,137.00,113.29,137.00,85.13,,,,,,Middle East,,,,Middle East,,,"25.934821, 49.688328:26.954790, 49.608011"
P1907,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Haradh-3-Uthmaniya_gas_pipeline,Haradh-3-Uthmaniya Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,124.00,126.02,124.00,77.05,"24, 32",,,,,Middle East,,,,Middle East,,,"24.059199, 49.203809:25.193055, 49.305911"
P1908,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UA-1-km199-Uthmaniya_gas_pipeline,UA-1-km199-Uthmaniya Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,108.00,,108.00,67.11,"24, 32",,,,,Middle East,,,,Middle East,,,Unavailable
P1909,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Juaymah-Jubail_gas_pipeline,Juaymah-Jubail Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,56.00,46.81,56.00,34.80,"30, 38, 40",,,,,Middle East,,,,Middle East,,,"26.752363877038277, 49.90604801438648:27.002236657934976, 49.52616878940619"
P1910,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-1-km0-UBTG-1-km56_gas_pipeline,UBTG-1-km0-UBTG-1-km56 Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,56.00,,56.00,34.80,,,,,,Middle East,,,,Middle East,,,Unavailable
P1911,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/UBTG-1-km0-UBTG-1-km56_2_gas_pipeline,UBTG-1-km0-UBTG-1-km56 2 Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,56.00,,56.00,34.80,,,,,,Middle East,,,,Middle East,,,Unavailable
P1912,Gas,Saudi Arabia,Saudi Arabia,Saudi Arabia,https://www.gem.wiki/Hawiyah-UBTG-1-km0_gas_pipeline,Hawiyah-UBTG-1-km0 Gas Pipeline,,Saudi Aramco,Operating,,,,,,,,,56.00,,56.00,34.80,,,,,,Middle East,,,,Middle East,,,Unavailable
