"character","char_popular","costume","rank","issue","char_costume","parameter","value"
"Wolverine = Logan","Wolverine","casual",1,194,"Wolverine (casual)   ","depicted",17
"Wolverine = Logan","Wolverine","casual",1,195,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,195,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,195,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,195,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,196,"Wolverine (casual)   ","speech",22
"Wolverine = Logan","Wolverine","casual",1,196,"Wolverine (casual)   ","thought",5
"Wolverine = Logan","Wolverine","casual",1,196,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,196,"Wolverine (casual)   ","depicted",19
"Wolverine = Logan","Wolverine","casual",1,197,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,197,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,197,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,197,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,198,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,198,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,198,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,198,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,199,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,199,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,199,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,199,"Wolverine (casual)   ","depicted",1
"Wolverine = Logan","Wolverine","casual",1,200,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,200,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,200,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,200,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,201,"Wolverine (casual)   ","speech",10
"Wolverine = Logan","Wolverine","casual",1,201,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,201,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,201,"Wolverine (casual)   ","depicted",6
"Wolverine = Logan","Wolverine","casual",1,202,"Wolverine (casual)   ","speech",3
"Wolverine = Logan","Wolverine","casual",1,202,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,202,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,202,"Wolverine (casual)   ","depicted",2
"Wolverine = Logan","Wolverine","casual",1,203,"Wolverine (casual)   ","speech",6
"Wolverine = Logan","Wolverine","casual",1,203,"Wolverine (casual)   ","thought",1
"Wolverine = Logan","Wolverine","casual",1,203,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,203,"Wolverine (casual)   ","depicted",12
"Wolverine = Logan","Wolverine","casual",1,204,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,204,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,204,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,204,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,205,"Wolverine (casual)   ","speech",63
"Wolverine = Logan","Wolverine","casual",1,205,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,205,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,205,"Wolverine (casual)   ","depicted",78
"Wolverine = Logan","Wolverine","casual",1,206,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,206,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,206,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,206,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,207,"Wolverine (casual)   ","speech",11
"Wolverine = Logan","Wolverine","casual",1,207,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,207,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,207,"Wolverine (casual)   ","depicted",6
"Wolverine = Logan","Wolverine","casual",1,208,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,208,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,208,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,208,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,209,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,209,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,209,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,209,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,210,"Wolverine (casual)   ","speech",9
"Wolverine = Logan","Wolverine","casual",1,210,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,210,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,210,"Wolverine (casual)   ","depicted",7
"Wolverine = Logan","Wolverine","casual",1,211,"Wolverine (casual)   ","speech",12
"Wolverine = Logan","Wolverine","casual",1,211,"Wolverine (casual)   ","thought",1
"Wolverine = Logan","Wolverine","casual",1,211,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,211,"Wolverine (casual)   ","depicted",15
"Wolverine = Logan","Wolverine","casual",1,212,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,212,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,212,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,212,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,213,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,213,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,213,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,213,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,214,"Wolverine (casual)   ","speech",21
"Wolverine = Logan","Wolverine","casual",1,214,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,214,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,214,"Wolverine (casual)   ","depicted",33
"Wolverine = Logan","Wolverine","casual",1,215,"Wolverine (casual)   ","speech",20
"Wolverine = Logan","Wolverine","casual",1,215,"Wolverine (casual)   ","thought",2
"Wolverine = Logan","Wolverine","casual",1,215,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,215,"Wolverine (casual)   ","depicted",14
"Wolverine = Logan","Wolverine","casual",1,216,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,216,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,216,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,216,"Wolverine (casual)   ","depicted",3
"Wolverine = Logan","Wolverine","casual",1,217,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,217,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,217,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,217,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,218,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,218,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,218,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,218,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,219,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,219,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,219,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,219,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,220,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,220,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,220,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,220,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,221,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,221,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,221,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,221,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,222,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,222,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,222,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,222,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,223,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,223,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,223,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,223,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,224,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,224,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,224,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,224,"Wolverine (casual)   ","depicted",5
"Wolverine = Logan","Wolverine","casual",1,225,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,225,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,225,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,225,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,226,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,226,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,226,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,226,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,227,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,227,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,227,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,227,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,228,"Wolverine (casual)   ","speech",50
"Wolverine = Logan","Wolverine","casual",1,228,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,228,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,228,"Wolverine (casual)   ","depicted",44
"Wolverine = Logan","Wolverine","casual",1,229,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,229,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,229,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,229,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,230,"Wolverine (casual)   ","speech",9
"Wolverine = Logan","Wolverine","casual",1,230,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,230,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,230,"Wolverine (casual)   ","depicted",7
"Wolverine = Logan","Wolverine","casual",1,231,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,231,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,231,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,231,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,232,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,232,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,232,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,232,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,233,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,233,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,233,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,233,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,234,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,234,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,234,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,234,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,235,"Wolverine (casual)   ","speech",17
"Wolverine = Logan","Wolverine","casual",1,235,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,235,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,235,"Wolverine (casual)   ","depicted",8
"Wolverine = Logan","Wolverine","casual",1,236,"Wolverine (casual)   ","speech",37
"Wolverine = Logan","Wolverine","casual",1,236,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,236,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,236,"Wolverine (casual)   ","depicted",24
"Wolverine = Logan","Wolverine","casual",1,237,"Wolverine (casual)   ","speech",72
"Wolverine = Logan","Wolverine","casual",1,237,"Wolverine (casual)   ","thought",27
"Wolverine = Logan","Wolverine","casual",1,237,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,237,"Wolverine (casual)   ","depicted",45
"Wolverine = Logan","Wolverine","casual",1,238,"Wolverine (casual)   ","speech",53
"Wolverine = Logan","Wolverine","casual",1,238,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,238,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,238,"Wolverine (casual)   ","depicted",30
"Wolverine = Logan","Wolverine","casual",1,239,"Wolverine (casual)   ","speech",23
"Wolverine = Logan","Wolverine","casual",1,239,"Wolverine (casual)   ","thought",7
"Wolverine = Logan","Wolverine","casual",1,239,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,239,"Wolverine (casual)   ","depicted",10
"Wolverine = Logan","Wolverine","casual",1,240,"Wolverine (casual)   ","speech",3
"Wolverine = Logan","Wolverine","casual",1,240,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,240,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,240,"Wolverine (casual)   ","depicted",2
"Wolverine = Logan","Wolverine","casual",1,241,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,241,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,241,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,241,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,242,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,242,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,242,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,242,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,243,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,243,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,243,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,243,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,244,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,244,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,244,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,244,"Wolverine (casual)   ","depicted",0
"Wolverine = Logan","Wolverine","casual",1,245,"Wolverine (casual)   ","speech",51
"Wolverine = Logan","Wolverine","casual",1,245,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,245,"Wolverine (casual)   ","narrative",2
"Wolverine = Logan","Wolverine","casual",1,245,"Wolverine (casual)   ","depicted",24
"Wolverine = Logan","Wolverine","casual",1,246,"Wolverine (casual)   ","speech",23
"Wolverine = Logan","Wolverine","casual",1,246,"Wolverine (casual)   ","thought",0
"Wolverine = Logan","Wolverine","casual",1,246,"Wolverine (casual)   ","narrative",0
"Wolverine = Logan","Wolverine","casual",1,246,"Wolverine (casual)   ","depicted",12
"Wolverine = Logan","Wolverine","casual",1,247,"Wolverine (casual)   ","speech",0
"Wolverine = Logan","Wolverine","casual",1,247,"Wolverine (casual)   ","thought",0
