date,hour,day,weekend,week,month,quarter,value
2020-06-18T18:00Z,11,Thursday,Weekday,25,June,Q2: Apr - Jun,30579
2020-06-18T17:00Z,10,Thursday,Weekday,25,June,Q2: Apr - Jun,30303
2020-06-18T16:00Z,9,Thursday,Weekday,25,June,Q2: Apr - Jun,29853
2020-06-18T15:00Z,8,Thursday,Weekday,25,June,Q2: Apr - Jun,28835
2020-06-18T14:00Z,7,Thursday,Weekday,25,June,Q2: Apr - Jun,27698
2020-06-18T13:00Z,6,Thursday,Weekday,25,June,Q2: Apr - Jun,26848
2020-06-18T12:00Z,5,Thursday,Weekday,25,June,Q2: Apr - Jun,26022
2020-06-18T11:00Z,4,Thursday,Weekday,25,June,Q2: Apr - Jun,25872
2020-06-18T10:00Z,3,Thursday,Weekday,25,June,Q2: Apr - Jun,26459
2020-06-18T09:00Z,2,Thursday,Weekday,25,June,Q2: Apr - Jun,27496
2020-06-18T08:00Z,1,Thursday,Weekday,25,June,Q2: Apr - Jun,28970
2020-06-18T07:00Z,0,Thursday,Weekday,25,June,Q2: Apr - Jun,30994
2020-06-18T06:00Z,23,Wednesday,Weekday,25,June,Q2: Apr - Jun,33792
2020-06-18T05:00Z,22,Wednesday,Weekday,25,June,Q2: Apr - Jun,36459
2020-06-18T04:00Z,21,Wednesday,Weekday,25,June,Q2: Apr - Jun,37456
2020-06-18T03:00Z,20,Wednesday,Weekday,25,June,Q2: Apr - Jun,37797
2020-06-18T02:00Z,19,Wednesday,Weekday,25,June,Q2: Apr - Jun,37710
2020-06-18T01:00Z,18,Wednesday,Weekday,25,June,Q2: Apr - Jun,36344
2020-06-18,17,Wednesday,Weekday,25,June,Q2: Apr - Jun,34786
2020-06-17T23:00Z,16,Wednesday,Weekday,25,June,Q2: Apr - Jun,33132
2020-06-17T22:00Z,15,Wednesday,Weekday,25,June,Q2: Apr - Jun,31628
2020-06-17T21:00Z,14,Wednesday,Weekday,25,June,Q2: Apr - Jun,30505
2020-06-17T20:00Z,13,Wednesday,Weekday,25,June,Q2: Apr - Jun,29916
2020-06-17T19:00Z,12,Wednesday,Weekday,25,June,Q2: Apr - Jun,29745
2020-06-17T18:00Z,11,Wednesday,Weekday,25,June,Q2: Apr - Jun,29643
2020-06-17T17:00Z,10,Wednesday,Weekday,25,June,Q2: Apr - Jun,29427
2020-06-17T16:00Z,9,Wednesday,Weekday,25,June,Q2: Apr - Jun,29111
2020-06-17T15:00Z,8,Wednesday,Weekday,25,June,Q2: Apr - Jun,28654
2020-06-17T14:00Z,7,Wednesday,Weekday,25,June,Q2: Apr - Jun,27574
2020-06-17T13:00Z,6,Wednesday,Weekday,25,June,Q2: Apr - Jun,26747
2020-06-17T12:00Z,5,Wednesday,Weekday,25,June,Q2: Apr - Jun,25861
2020-06-17T11:00Z,4,Wednesday,Weekday,25,June,Q2: Apr - Jun,25689
2020-06-17T10:00Z,3,Wednesday,Weekday,25,June,Q2: Apr - Jun,26180
2020-06-17T09:00Z,2,Wednesday,Weekday,25,June,Q2: Apr - Jun,27075
2020-06-17T08:00Z,1,Wednesday,Weekday,25,June,Q2: Apr - Jun,28342
2020-06-17T07:00Z,0,Wednesday,Weekday,25,June,Q2: Apr - Jun,30123
2020-06-17T06:00Z,23,Tuesday,Weekday,25,June,Q2: Apr - Jun,32604
2020-06-17T05:00Z,22,Tuesday,Weekday,25,June,Q2: Apr - Jun,34946
2020-06-17T04:00Z,21,Tuesday,Weekday,25,June,Q2: Apr - Jun,35742
2020-06-17T03:00Z,20,Tuesday,Weekday,25,June,Q2: Apr - Jun,36024
2020-06-17T02:00Z,19,Tuesday,Weekday,25,June,Q2: Apr - Jun,36131
2020-06-17T01:00Z,18,Tuesday,Weekday,25,June,Q2: Apr - Jun,35036
2020-06-17,17,Tuesday,Weekday,25,June,Q2: Apr - Jun,33746
2020-06-16T23:00Z,16,Tuesday,Weekday,25,June,Q2: Apr - Jun,32170
2020-06-16T22:00Z,15,Tuesday,Weekday,25,June,Q2: Apr - Jun,30741
2020-06-16T21:00Z,14,Tuesday,Weekday,25,June,Q2: Apr - Jun,29749
2020-06-16T20:00Z,13,Tuesday,Weekday,25,June,Q2: Apr - Jun,29114
2020-06-16T19:00Z,12,Tuesday,Weekday,25,June,Q2: Apr - Jun,28889
2020-06-16T18:00Z,11,Tuesday,Weekday,25,June,Q2: Apr - Jun,28965
2020-06-16T17:00Z,10,Tuesday,Weekday,25,June,Q2: Apr - Jun,29124
2020-06-16T16:00Z,9,Tuesday,Weekday,25,June,Q2: Apr - Jun,29208
2020-06-16T15:00Z,8,Tuesday,Weekday,25,June,Q2: Apr - Jun,28679
2020-06-16T14:00Z,7,Tuesday,Weekday,25,June,Q2: Apr - Jun,27937
2020-06-16T13:00Z,6,Tuesday,Weekday,25,June,Q2: Apr - Jun,27082
2020-06-16T12:00Z,5,Tuesday,Weekday,25,June,Q2: Apr - Jun,26227
2020-06-16T11:00Z,4,Tuesday,Weekday,25,June,Q2: Apr - Jun,26097
2020-06-16T10:00Z,3,Tuesday,Weekday,25,June,Q2: Apr - Jun,26556
2020-06-16T09:00Z,2,Tuesday,Weekday,25,June,Q2: Apr - Jun,27541
2020-06-16T08:00Z,1,Tuesday,Weekday,25,June,Q2: Apr - Jun,28881
2020-06-16T07:00Z,0,Tuesday,Weekday,25,June,Q2: Apr - Jun,30592
2020-06-16T06:00Z,23,Monday,Weekday,25,June,Q2: Apr - Jun,33194
2020-06-16T05:00Z,22,Monday,Weekday,25,June,Q2: Apr - Jun,35771
2020-06-16T04:00Z,21,Monday,Weekday,25,June,Q2: Apr - Jun,36914
2020-06-16T03:00Z,20,Monday,Weekday,25,June,Q2: Apr - Jun,37414
2020-06-16T02:00Z,19,Monday,Weekday,25,June,Q2: Apr - Jun,38141
2020-06-16T01:00Z,18,Monday,Weekday,25,June,Q2: Apr - Jun,37859
2020-06-16,17,Monday,Weekday,25,June,Q2: Apr - Jun,36766
2020-06-15T23:00Z,16,Monday,Weekday,25,June,Q2: Apr - Jun,35623
2020-06-15T22:00Z,15,Monday,Weekday,25,June,Q2: Apr - Jun,34504
2020-06-15T21:00Z,14,Monday,Weekday,25,June,Q2: Apr - Jun,33459
2020-06-15T20:00Z,13,Monday,Weekday,25,June,Q2: Apr - Jun,32063
2020-06-15T19:00Z,12,Monday,Weekday,25,June,Q2: Apr - Jun,31061
2020-06-15T18:00Z,11,Monday,Weekday,25,June,Q2: Apr - Jun,30481
2020-06-15T17:00Z,10,Monday,Weekday,25,June,Q2: Apr - Jun,29798
2020-06-15T16:00Z,9,Monday,Weekday,25,June,Q2: Apr - Jun,29147
2020-06-15T15:00Z,8,Monday,Weekday,25,June,Q2: Apr - Jun,28235
2020-06-15T14:00Z,7,Monday,Weekday,25,June,Q2: Apr - Jun,26792
2020-06-15T13:00Z,6,Monday,Weekday,25,June,Q2: Apr - Jun,25929
2020-06-15T12:00Z,5,Monday,Weekday,25,June,Q2: Apr - Jun,24988
2020-06-15T11:00Z,4,Monday,Weekday,25,June,Q2: Apr - Jun,24696
2020-06-15T10:00Z,3,Monday,Weekday,25,June,Q2: Apr - Jun,25120
2020-06-15T09:00Z,2,Monday,Weekday,25,June,Q2: Apr - Jun,25983
2020-06-15T08:00Z,1,Monday,Weekday,25,June,Q2: Apr - Jun,27324
2020-06-15T07:00Z,0,Monday,Weekday,25,June,Q2: Apr - Jun,29209
2020-06-15T06:00Z,23,Sunday,Weekend,24,June,Q2: Apr - Jun,31706
2020-06-15T05:00Z,22,Sunday,Weekend,24,June,Q2: Apr - Jun,33936
2020-06-15T04:00Z,21,Sunday,Weekend,24,June,Q2: Apr - Jun,34670
2020-06-15T03:00Z,20,Sunday,Weekend,24,June,Q2: Apr - Jun,34698
2020-06-15T02:00Z,19,Sunday,Weekend,24,June,Q2: Apr - Jun,34444
2020-06-15T01:00Z,18,Sunday,Weekend,24,June,Q2: Apr - Jun,32782
2020-06-15,17,Sunday,Weekend,24,June,Q2: Apr - Jun,30615
2020-06-14T23:00Z,16,Sunday,Weekend,24,June,Q2: Apr - Jun,28826
2020-06-14T22:00Z,15,Sunday,Weekend,24,June,Q2: Apr - Jun,26939
2020-06-14T21:00Z,14,Sunday,Weekend,24,June,Q2: Apr - Jun,25487
2020-06-14T20:00Z,13,Sunday,Weekend,24,June,Q2: Apr - Jun,24441
2020-06-14T19:00Z,12,Sunday,Weekend,24,June,Q2: Apr - Jun,23825
2020-06-14T18:00Z,11,Sunday,Weekend,24,June,Q2: Apr - Jun,23662
2020-06-14T17:00Z,10,Sunday,Weekend,24,June,Q2: Apr - Jun,23540
2020-06-14T16:00Z,9,Sunday,Weekend,24,June,Q2: Apr - Jun,23547
2020-06-14T15:00Z,8,Sunday,Weekend,24,June,Q2: Apr - Jun,23473
2020-06-14T14:00Z,7,Sunday,Weekend,24,June,Q2: Apr - Jun,23781
2020-06-14T13:00Z,6,Sunday,Weekend,24,June,Q2: Apr - Jun,24160
2020-06-14T12:00Z,5,Sunday,Weekend,24,June,Q2: Apr - Jun,24148
2020-06-14T11:00Z,4,Sunday,Weekend,24,June,Q2: Apr - Jun,24363
2020-06-14T10:00Z,3,Sunday,Weekend,24,June,Q2: Apr - Jun,25000
2020-06-14T09:00Z,2,Sunday,Weekend,24,June,Q2: Apr - Jun,25951
2020-06-14T08:00Z,1,Sunday,Weekend,24,June,Q2: Apr - Jun,27273
2020-06-14T07:00Z,0,Sunday,Weekend,24,June,Q2: Apr - Jun,28643
2020-06-14T06:00Z,23,Saturday,Weekend,24,June,Q2: Apr - Jun,30505
2020-06-14T05:00Z,22,Saturday,Weekend,24,June,Q2: Apr - Jun,32292
2020-06-14T04:00Z,21,Saturday,Weekend,24,June,Q2: Apr - Jun,32734
2020-06-14T03:00Z,20,Saturday,Weekend,24,June,Q2: Apr - Jun,32364
2020-06-14T02:00Z,19,Saturday,Weekend,24,June,Q2: Apr - Jun,31969
2020-06-14T01:00Z,18,Saturday,Weekend,24,June,Q2: Apr - Jun,30913
2020-06-14,17,Saturday,Weekend,24,June,Q2: Apr - Jun,29296
2020-06-13T23:00Z,16,Saturday,Weekend,24,June,Q2: Apr - Jun,27852
2020-06-13T22:00Z,15,Saturday,Weekend,24,June,Q2: Apr - Jun,26661
2020-06-13T21:00Z,14,Saturday,Weekend,24,June,Q2: Apr - Jun,25962
2020-06-13T20:00Z,13,Saturday,Weekend,24,June,Q2: Apr - Jun,25620
2020-06-13T19:00Z,12,Saturday,Weekend,24,June,Q2: Apr - Jun,25481
2020-06-13T18:00Z,11,Saturday,Weekend,24,June,Q2: Apr - Jun,25373
2020-06-13T17:00Z,10,Saturday,Weekend,24,June,Q2: Apr - Jun,25494
2020-06-13T16:00Z,9,Saturday,Weekend,24,June,Q2: Apr - Jun,25611
2020-06-13T15:00Z,8,Saturday,Weekend,24,June,Q2: Apr - Jun,25369
2020-06-13T14:00Z,7,Saturday,Weekend,24,June,Q2: Apr - Jun,25253
2020-06-13T13:00Z,6,Saturday,Weekend,24,June,Q2: Apr - Jun,25425
2020-06-13T12:00Z,5,Saturday,Weekend,24,June,Q2: Apr - Jun,25316
2020-06-13T11:00Z,4,Saturday,Weekend,24,June,Q2: Apr - Jun,25476
2020-06-13T10:00Z,3,Saturday,Weekend,24,June,Q2: Apr - Jun,25970
2020-06-13T09:00Z,2,Saturday,Weekend,24,June,Q2: Apr - Jun,26779
2020-06-13T08:00Z,1,Saturday,Weekend,24,June,Q2: Apr - Jun,28176
2020-06-13T07:00Z,0,Saturday,Weekend,24,June,Q2: Apr - Jun,29907
2020-06-13T06:00Z,23,Friday,Weekday,24,June,Q2: Apr - Jun,32017
2020-06-13T05:00Z,22,Friday,Weekday,24,June,Q2: Apr - Jun,34002
2020-06-13T04:00Z,21,Friday,Weekday,24,June,Q2: Apr - Jun,34815
2020-06-13T03:00Z,20,Friday,Weekday,24,June,Q2: Apr - Jun,34968
2020-06-13T02:00Z,19,Friday,Weekday,24,June,Q2: Apr - Jun,35446
2020-06-13T01:00Z,18,Friday,Weekday,24,June,Q2: Apr - Jun,35406
2020-06-13,17,Friday,Weekday,24,June,Q2: Apr - Jun,34965
2020-06-12T23:00Z,16,Friday,Weekday,24,June,Q2: Apr - Jun,34286
2020-06-12T22:00Z,15,Friday,Weekday,24,June,Q2: Apr - Jun,33721
2020-06-12T21:00Z,14,Friday,Weekday,24,June,Q2: Apr - Jun,33031
2020-06-12T20:00Z,13,Friday,Weekday,24,June,Q2: Apr - Jun,32401
2020-06-12T19:00Z,12,Friday,Weekday,24,June,Q2: Apr - Jun,31654
2020-06-12T18:00Z,11,Friday,Weekday,24,June,Q2: Apr - Jun,31017
2020-06-12T17:00Z,10,Friday,Weekday,24,June,Q2: Apr - Jun,30533
2020-06-12T16:00Z,9,Friday,Weekday,24,June,Q2: Apr - Jun,29995
2020-06-12T15:00Z,8,Friday,Weekday,24,June,Q2: Apr - Jun,29193
2020-06-12T14:00Z,7,Friday,Weekday,24,June,Q2: Apr - Jun,28265
2020-06-12T13:00Z,6,Friday,Weekday,24,June,Q2: Apr - Jun,27527
2020-06-12T12:00Z,5,Friday,Weekday,24,June,Q2: Apr - Jun,26897
2020-06-12T11:00Z,4,Friday,Weekday,24,June,Q2: Apr - Jun,26944
2020-06-12T10:00Z,3,Friday,Weekday,24,June,Q2: Apr - Jun,27667
2020-06-12T09:00Z,2,Friday,Weekday,24,June,Q2: Apr - Jun,28976
2020-06-12T08:00Z,1,Friday,Weekday,24,June,Q2: Apr - Jun,30836
2020-06-12T07:00Z,0,Friday,Weekday,24,June,Q2: Apr - Jun,33389
2020-06-12T06:00Z,23,Thursday,Weekday,24,June,Q2: Apr - Jun,36693
2020-06-12T05:00Z,22,Thursday,Weekday,24,June,Q2: Apr - Jun,40041
2020-06-12T04:00Z,21,Thursday,Weekday,24,June,Q2: Apr - Jun,42114
2020-06-12T03:00Z,20,Thursday,Weekday,24,June,Q2: Apr - Jun,43889
2020-06-12T02:00Z,19,Thursday,Weekday,24,June,Q2: Apr - Jun,45757
2020-06-12T01:00Z,18,Thursday,Weekday,24,June,Q2: Apr - Jun,46211
2020-06-12,17,Thursday,Weekday,24,June,Q2: Apr - Jun,45698
2020-06-11T23:00Z,16,Thursday,Weekday,24,June,Q2: Apr - Jun,44657
2020-06-11T22:00Z,15,Thursday,Weekday,24,June,Q2: Apr - Jun,42691
2020-06-11T21:00Z,14,Thursday,Weekday,24,June,Q2: Apr - Jun,40366
2020-06-11T20:00Z,13,Thursday,Weekday,24,June,Q2: Apr - Jun,37879
2020-06-11T19:00Z,12,Thursday,Weekday,24,June,Q2: Apr - Jun,35779
2020-06-11T18:00Z,11,Thursday,Weekday,24,June,Q2: Apr - Jun,33944
2020-06-11T17:00Z,10,Thursday,Weekday,24,June,Q2: Apr - Jun,32373
2020-06-11T16:00Z,9,Thursday,Weekday,24,June,Q2: Apr - Jun,31204
2020-06-11T15:00Z,8,Thursday,Weekday,24,June,Q2: Apr - Jun,30110
2020-06-11T14:00Z,7,Thursday,Weekday,24,June,Q2: Apr - Jun,29154
2020-06-11T13:00Z,6,Thursday,Weekday,24,June,Q2: Apr - Jun,28562
2020-06-11T12:00Z,5,Thursday,Weekday,24,June,Q2: Apr - Jun,28028
2020-06-11T11:00Z,4,Thursday,Weekday,24,June,Q2: Apr - Jun,27928
2020-06-11T10:00Z,3,Thursday,Weekday,24,June,Q2: Apr - Jun,28624
2020-06-11T09:00Z,2,Thursday,Weekday,24,June,Q2: Apr - Jun,30088
2020-06-11T08:00Z,1,Thursday,Weekday,24,June,Q2: Apr - Jun,32025
2020-06-11T07:00Z,0,Thursday,Weekday,24,June,Q2: Apr - Jun,34737
2020-06-11T06:00Z,23,Wednesday,Weekday,24,June,Q2: Apr - Jun,38614
2020-06-11T05:00Z,22,Wednesday,Weekday,24,June,Q2: Apr - Jun,42415
2020-06-11T04:00Z,21,Wednesday,Weekday,24,June,Q2: Apr - Jun,44948
2020-06-11T03:00Z,20,Wednesday,Weekday,24,June,Q2: Apr - Jun,47318
2020-06-11T02:00Z,19,Wednesday,Weekday,24,June,Q2: Apr - Jun,48466
2020-06-11T01:00Z,18,Wednesday,Weekday,24,June,Q2: Apr - Jun,48304
2020-06-11,17,Wednesday,Weekday,24,June,Q2: Apr - Jun,47243
2020-06-10T23:00Z,16,Wednesday,Weekday,24,June,Q2: Apr - Jun,45521
2020-06-10T22:00Z,15,Wednesday,Weekday,24,June,Q2: Apr - Jun,43159
2020-06-10T21:00Z,14,Wednesday,Weekday,24,June,Q2: Apr - Jun,40353
2020-06-10T20:00Z,13,Wednesday,Weekday,24,June,Q2: Apr - Jun,37737
2020-06-10T19:00Z,12,Wednesday,Weekday,24,June,Q2: Apr - Jun,35170
2020-06-10T18:00Z,11,Wednesday,Weekday,24,June,Q2: Apr - Jun,32981
2020-06-10T17:00Z,10,Wednesday,Weekday,24,June,Q2: Apr - Jun,31441
2020-06-10T16:00Z,9,Wednesday,Weekday,24,June,Q2: Apr - Jun,30388
2020-06-10T15:00Z,8,Wednesday,Weekday,24,June,Q2: Apr - Jun,29332
2020-06-10T14:00Z,7,Wednesday,Weekday,24,June,Q2: Apr - Jun,28104
2020-06-10T13:00Z,6,Wednesday,Weekday,24,June,Q2: Apr - Jun,27343
2020-06-10T12:00Z,5,Wednesday,Weekday,24,June,Q2: Apr - Jun,26944
2020-06-10T11:00Z,4,Wednesday,Weekday,24,June,Q2: Apr - Jun,26912
2020-06-10T10:00Z,3,Wednesday,Weekday,24,June,Q2: Apr - Jun,27376
2020-06-10T09:00Z,2,Wednesday,Weekday,24,June,Q2: Apr - Jun,28592
2020-06-10T08:00Z,1,Wednesday,Weekday,24,June,Q2: Apr - Jun,30446
2020-06-10T07:00Z,0,Wednesday,Weekday,24,June,Q2: Apr - Jun,32973
2020-06-10T06:00Z,23,Tuesday,Weekday,24,June,Q2: Apr - Jun,36249
2020-06-10T05:00Z,22,Tuesday,Weekday,24,June,Q2: Apr - Jun,39554
2020-06-10T04:00Z,21,Tuesday,Weekday,24,June,Q2: Apr - Jun,41405
2020-06-10T03:00Z,20,Tuesday,Weekday,24,June,Q2: Apr - Jun,42943
2020-06-10T02:00Z,19,Tuesday,Weekday,24,June,Q2: Apr - Jun,43763
2020-06-10T01:00Z,18,Tuesday,Weekday,24,June,Q2: Apr - Jun,42904
2020-06-10,17,Tuesday,Weekday,24,June,Q2: Apr - Jun,41153
2020-06-09T23:00Z,16,Tuesday,Weekday,24,June,Q2: Apr - Jun,39054
2020-06-09T22:00Z,15,Tuesday,Weekday,24,June,Q2: Apr - Jun,36557
2020-06-09T21:00Z,14,Tuesday,Weekday,24,June,Q2: Apr - Jun,34279
2020-06-09T20:00Z,13,Tuesday,Weekday,24,June,Q2: Apr - Jun,32216
2020-06-09T19:00Z,12,Tuesday,Weekday,24,June,Q2: Apr - Jun,30629
2020-06-09T18:00Z,11,Tuesday,Weekday,24,June,Q2: Apr - Jun,29326
2020-06-09T17:00Z,10,Tuesday,Weekday,24,June,Q2: Apr - Jun,28474
2020-06-09T16:00Z,9,Tuesday,Weekday,24,June,Q2: Apr - Jun,27993
2020-06-09T15:00Z,8,Tuesday,Weekday,24,June,Q2: Apr - Jun,27675
2020-06-09T14:00Z,7,Tuesday,Weekday,24,June,Q2: Apr - Jun,26993
2020-06-09T13:00Z,6,Tuesday,Weekday,24,June,Q2: Apr - Jun,26277
2020-06-09T12:00Z,5,Tuesday,Weekday,24,June,Q2: Apr - Jun,25517
2020-06-09T11:00Z,4,Tuesday,Weekday,24,June,Q2: Apr - Jun,25346
2020-06-09T10:00Z,3,Tuesday,Weekday,24,June,Q2: Apr - Jun,25854
2020-06-09T09:00Z,2,Tuesday,Weekday,24,June,Q2: Apr - Jun,26784
2020-06-09T08:00Z,1,Tuesday,Weekday,24,June,Q2: Apr - Jun,28107
2020-06-09T07:00Z,0,Tuesday,Weekday,24,June,Q2: Apr - Jun,29721
2020-06-09T06:00Z,23,Monday,Weekday,24,June,Q2: Apr - Jun,32232
2020-06-09T05:00Z,22,Monday,Weekday,24,June,Q2: Apr - Jun,34594
2020-06-09T04:00Z,21,Monday,Weekday,24,June,Q2: Apr - Jun,35450
2020-06-09T03:00Z,20,Monday,Weekday,24,June,Q2: Apr - Jun,35547
2020-06-09T02:00Z,19,Monday,Weekday,24,June,Q2: Apr - Jun,35175
2020-06-09T01:00Z,18,Monday,Weekday,24,June,Q2: Apr - Jun,33816
2020-06-09,17,Monday,Weekday,24,June,Q2: Apr - Jun,31864
2020-06-08T23:00Z,16,Monday,Weekday,24,June,Q2: Apr - Jun,30100
2020-06-08T22:00Z,15,Monday,Weekday,24,June,Q2: Apr - Jun,28661
2020-06-08T21:00Z,14,Monday,Weekday,24,June,Q2: Apr - Jun,27869
2020-06-08T20:00Z,13,Monday,Weekday,24,June,Q2: Apr - Jun,27107
2020-06-08T19:00Z,12,Monday,Weekday,24,June,Q2: Apr - Jun,26753
2020-06-08T18:00Z,11,Monday,Weekday,24,June,Q2: Apr - Jun,26555
2020-06-08T17:00Z,10,Monday,Weekday,24,June,Q2: Apr - Jun,26303
2020-06-08T16:00Z,9,Monday,Weekday,24,June,Q2: Apr - Jun,26469
2020-06-08T15:00Z,8,Monday,Weekday,24,June,Q2: Apr - Jun,26278
2020-06-08T14:00Z,7,Monday,Weekday,24,June,Q2: Apr - Jun,25947
2020-06-08T13:00Z,6,Monday,Weekday,24,June,Q2: Apr - Jun,25205
2020-06-08T12:00Z,5,Monday,Weekday,24,June,Q2: Apr - Jun,24478
2020-06-08T11:00Z,4,Monday,Weekday,24,June,Q2: Apr - Jun,24063
2020-06-08T10:00Z,3,Monday,Weekday,24,June,Q2: Apr - Jun,24294
2020-06-08T09:00Z,2,Monday,Weekday,24,June,Q2: Apr - Jun,24946
2020-06-08T08:00Z,1,Monday,Weekday,24,June,Q2: Apr - Jun,25909
2020-06-08T07:00Z,0,Monday,Weekday,24,June,Q2: Apr - Jun,27045
2020-06-08T06:00Z,23,Sunday,Weekend,23,June,Q2: Apr - Jun,28750
2020-06-08T05:00Z,22,Sunday,Weekend,23,June,Q2: Apr - Jun,30343
2020-06-08T04:00Z,21,Sunday,Weekend,23,June,Q2: Apr - Jun,30660
2020-06-08T03:00Z,20,Sunday,Weekend,23,June,Q2: Apr - Jun,29736
2020-06-08T02:00Z,19,Sunday,Weekend,23,June,Q2: Apr - Jun,28839
2020-06-08T01:00Z,18,Sunday,Weekend,23,June,Q2: Apr - Jun,27125
2020-06-08,17,Sunday,Weekend,23,June,Q2: Apr - Jun,24907
2020-06-07T23:00Z,16,Sunday,Weekend,23,June,Q2: Apr - Jun,23528
2020-06-07T22:00Z,15,Sunday,Weekend,23,June,Q2: Apr - Jun,22557
2020-06-07T21:00Z,14,Sunday,Weekend,23,June,Q2: Apr - Jun,22016
2020-06-07T20:00Z,13,Sunday,Weekend,23,June,Q2: Apr - Jun,21842
2020-06-07T19:00Z,12,Sunday,Weekend,23,June,Q2: Apr - Jun,21756
2020-06-07T18:00Z,11,Sunday,Weekend,23,June,Q2: Apr - Jun,21848
2020-06-07T17:00Z,10,Sunday,Weekend,23,June,Q2: Apr - Jun,22030
2020-06-07T16:00Z,9,Sunday,Weekend,23,June,Q2: Apr - Jun,22381
2020-06-07T15:00Z,8,Sunday,Weekend,23,June,Q2: Apr - Jun,22590
2020-06-07T14:00Z,7,Sunday,Weekend,23,June,Q2: Apr - Jun,22989
2020-06-07T13:00Z,6,Sunday,Weekend,23,June,Q2: Apr - Jun,23608
2020-06-07T12:00Z,5,Sunday,Weekend,23,June,Q2: Apr - Jun,23665
2020-06-07T11:00Z,4,Sunday,Weekend,23,June,Q2: Apr - Jun,23880
2020-06-07T10:00Z,3,Sunday,Weekend,23,June,Q2: Apr - Jun,24392
2020-06-07T09:00Z,2,Sunday,Weekend,23,June,Q2: Apr - Jun,25207
2020-06-07T08:00Z,1,Sunday,Weekend,23,June,Q2: Apr - Jun,26359
2020-06-07T07:00Z,0,Sunday,Weekend,23,June,Q2: Apr - Jun,27654
2020-06-07T06:00Z,23,Saturday,Weekend,23,June,Q2: Apr - Jun,29195
2020-06-07T05:00Z,22,Saturday,Weekend,23,June,Q2: Apr - Jun,30685
2020-06-07T04:00Z,21,Saturday,Weekend,23,June,Q2: Apr - Jun,31079
2020-06-07T03:00Z,20,Saturday,Weekend,23,June,Q2: Apr - Jun,30225
2020-06-07T02:00Z,19,Saturday,Weekend,23,June,Q2: Apr - Jun,29485
2020-06-07T01:00Z,18,Saturday,Weekend,23,June,Q2: Apr - Jun,28278
2020-06-07,17,Saturday,Weekend,23,June,Q2: Apr - Jun,26624
2020-06-06T23:00Z,16,Saturday,Weekend,23,June,Q2: Apr - Jun,25340
2020-06-06T22:00Z,15,Saturday,Weekend,23,June,Q2: Apr - Jun,24603
2020-06-06T21:00Z,14,Saturday,Weekend,23,June,Q2: Apr - Jun,24539
2020-06-06T20:00Z,13,Saturday,Weekend,23,June,Q2: Apr - Jun,24852
2020-06-06T19:00Z,12,Saturday,Weekend,23,June,Q2: Apr - Jun,25090
2020-06-06T18:00Z,11,Saturday,Weekend,23,June,Q2: Apr - Jun,25260
2020-06-06T17:00Z,10,Saturday,Weekend,23,June,Q2: Apr - Jun,25162
2020-06-06T16:00Z,9,Saturday,Weekend,23,June,Q2: Apr - Jun,24852
2020-06-06T15:00Z,8,Saturday,Weekend,23,June,Q2: Apr - Jun,24705
2020-06-06T14:00Z,7,Saturday,Weekend,23,June,Q2: Apr - Jun,24983
2020-06-06T13:00Z,6,Saturday,Weekend,23,June,Q2: Apr - Jun,25177
2020-06-06T12:00Z,5,Saturday,Weekend,23,June,Q2: Apr - Jun,25008
2020-06-06T11:00Z,4,Saturday,Weekend,23,June,Q2: Apr - Jun,25134
2020-06-06T10:00Z,3,Saturday,Weekend,23,June,Q2: Apr - Jun,25593
2020-06-06T09:00Z,2,Saturday,Weekend,23,June,Q2: Apr - Jun,26423
2020-06-06T08:00Z,1,Saturday,Weekend,23,June,Q2: Apr - Jun,27587
2020-06-06T07:00Z,0,Saturday,Weekend,23,June,Q2: Apr - Jun,29095
2020-06-06T06:00Z,23,Friday,Weekday,23,June,Q2: Apr - Jun,30747
2020-06-06T05:00Z,22,Friday,Weekday,23,June,Q2: Apr - Jun,32369
2020-06-06T04:00Z,21,Friday,Weekday,23,June,Q2: Apr - Jun,32967
2020-06-06T03:00Z,20,Friday,Weekday,23,June,Q2: Apr - Jun,32539
2020-06-06T02:00Z,19,Friday,Weekday,23,June,Q2: Apr - Jun,32213
2020-06-06T01:00Z,18,Friday,Weekday,23,June,Q2: Apr - Jun,31557
2020-06-06,17,Friday,Weekday,23,June,Q2: Apr - Jun,31265
2020-06-05T23:00Z,16,Friday,Weekday,23,June,Q2: Apr - Jun,31027
2020-06-05T22:00Z,15,Friday,Weekday,23,June,Q2: Apr - Jun,30695
2020-06-05T21:00Z,14,Friday,Weekday,23,June,Q2: Apr - Jun,30572
2020-06-05T20:00Z,13,Friday,Weekday,23,June,Q2: Apr - Jun,30698
2020-06-05T19:00Z,12,Friday,Weekday,23,June,Q2: Apr - Jun,30682
2020-06-05T18:00Z,11,Friday,Weekday,23,June,Q2: Apr - Jun,30683
2020-06-05T17:00Z,10,Friday,Weekday,23,June,Q2: Apr - Jun,30625
2020-06-05T16:00Z,9,Friday,Weekday,23,June,Q2: Apr - Jun,30316
2020-06-05T15:00Z,8,Friday,Weekday,23,June,Q2: Apr - Jun,29338
2020-06-05T14:00Z,7,Friday,Weekday,23,June,Q2: Apr - Jun,28808
2020-06-05T13:00Z,6,Friday,Weekday,23,June,Q2: Apr - Jun,28125
2020-06-05T12:00Z,5,Friday,Weekday,23,June,Q2: Apr - Jun,27444
