internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName
84882966,Pteropus allenorum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,allenorum
171131,Zonites santoriniensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,santoriniensis
171432,Vitrea storchi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PRISTILOMATIDAE,Vitrea,storchi
171588,Zonites siphnicus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ZONITIDAE,Zonites,siphnicus
38690,Roystonea stellata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Roystonea,stellata
86200874,Nobregaea latinervis,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,BRACHYTHECIACEAE,Nobregaea,latinervis
84768245,Fissidens microstictus,PLANTAE,BRYOPHYTA,BRYOPSIDA,DICRANALES,FISSIDENTACEAE,Fissidens,microstictus
87583558,Angraecopsis dolabriformis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Angraecopsis,dolabriformis
87583728,Angraecum astroarche,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Angraecum,astroarche
157719927,Chitala lopis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,NOTOPTERIDAE,Chitala,lopis
40783,Hippopotamus madagascariensis,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,madagascariensis
40782,Hippopotamus lemerlei,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,HIPPOPOTAMIDAE,Hippopotamus,lemerlei
91172297,Cyanea linearifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,linearifolia
91172490,Cyanea minutiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,minutiflora
91172805,Cyanea parvifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,parvifolia
91177012,Cyperus rockii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,rockii
91178520,Cyrtandra olona,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,GESNERIACEAE,Cyrtandra,olona
173096,Germainaia geayi,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Germainaia,geayi
91292433,Unio madagascariensis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Unio,madagascariensis
91292882,Unio malgachensis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Unio,malgachensis
22678955,Coturnix novaezelandiae,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Coturnix,novaezelandiae
22680418,Camptorhynchus labradorius,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Camptorhynchus,labradorius
22680496,Mergus australis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Mergus,australis
22684143,Coua delalandei,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua,delalandei
22684834,Nestor productus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,productus
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus
22685182,Cyanoramphus zealandicus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,zealandicus
22685258,Mascarinus mascarin,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Mascarinus,mascarin
22685437,Palaeornis wardi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Palaeornis,wardi
22685465,Alexandrinus exsul,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alexandrinus,exsul
22685776,Conuropsis carolinensis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conuropsis,carolinensis
22687333,Chlorostilbon bracei,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,bracei
22689496,Sceloglaux albifacies,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Sceloglaux,albifacies
22690059,Raphus cucullatus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Raphus,cucullatus
22690062,Pezophaps solitaria,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pezophaps,solitaria
22690218,Columba versicolor,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,versicolor
22690222,Columba jouyi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,jouyi
22691052,Alopecoenas ferrugineus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alopecoenas,ferrugineus
22691056,Alopecoenas salamonis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alopecoenas,salamonis
22691086,Microgoura meeki,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Microgoura,meeki
22691495,Ptilinopus mercierii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,mercierii
22691601,Alectroenas nitidissimus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,nitidissimus
22692447,Hypotaenidia wakensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,wakensis
22692450,Hypotaenidia pacifica,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,pacifica
22692455,Hypotaenidia dieffenbachii,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,dieffenbachii
22692672,Zapornia palmeri,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,palmeri
22692693,Zapornia sandwichensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,sandwichensis
22692708,Zapornia monasa,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,monasa
22692801,Porphyrio albus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,albus
22693330,Prosobonia leucoptera,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,leucoptera
22693621,Haematopus meadewaldoi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,meadewaldoi
22694856,Pinguinus impennis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Pinguinus,impennis
22696558,Tachybaptus rufolavatus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Tachybaptus,rufolavatus
22696577,Podilymbus gigas,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podilymbus,gigas
22696615,Podiceps andinus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,andinus
22696750,Urile perspicillatus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,perspicillatus
22697307,Ixobrychus novaezelandiae,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,novaezelandiae
22698580,Xenicus longipes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Xenicus,longipes
22698593,Traversia lyalli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Traversia,lyalli
22704323,Moho braccatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,braccatus
22704335,Moho bishopi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,bishopi
22704342,Moho nobilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Moho,nobilis
22704348,Chaetoptila angustipluma,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOIDAE,Chaetoptila,angustipluma
22704724,Gerygone insularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Gerygone,insularis
22705595,Turnagra capensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Turnagra,capensis
22707354,Myiagra freycineti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Myiagra,freycineti
22708535,Zoothera terrestris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Zoothera,terrestris
22708559,Myadestes myadestinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,myadestinus
22710496,Aplonis corvina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,corvina
22710499,Aplonis mavornata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,mavornata
22710511,Aplonis fusca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,fusca
22710836,Necropsar rodericanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Necropsar,rodericanus
22710840,Fregilupus varius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Fregilupus,varius
22714223,Zosterops strenuus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,strenuus
22714587,Nesillas aldabrana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Nesillas,aldabrana
22720745,Rhodacanthis flaviceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,flaviceps
22720749,Rhodacanthis palmeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,palmeri
22720784,Viridonia sagittirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Viridonia,sagittirostris
22720840,Ciridops anna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Ciridops,anna
22720848,Drepanis pacifica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,pacifica
22720852,Drepanis funerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,funerea
22724314,Quiscalus palustris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,palustris
22724449,Dromaius baudinianus,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,CASUARIIDAE,Dromaius,baudinianus
22724513,Ara tricolor,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,tricolor
22727515,Coenocorypha iredalei,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Coenocorypha,iredalei
22728643,Dromaius minor,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,CASUARIIDAE,Dromaius,minor
22728658,Alopochen mauritiana,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,mauritiana
22728662,Anas theodori,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,theodori
22728666,Anas marecula,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,marecula
22728670,Upupa antaios,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,UPUPIDAE,Upupa,antaios
22728673,Cyanoramphus ulietanus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,ulietanus
22728696,Psittacara labati,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,labati
22728701,Amazona violacea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,violacea
22728705,Amazona martinicana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,martinicana
22728709,Chlorostilbon elegans,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,elegans
22728726,Porphyrio caerulescens,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,caerulescens
22728732,Porphyrio kukwiedei,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,kukwiedei
22728740,Hypotaenidia poeciloptera,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,poeciloptera
22728746,Mundia elpenor,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Mundia,elpenor
22728754,Laterallus podarces,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus,podarces
22728757,Zapornia nigra,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,nigra
22728760,Zapornia astrictocarpus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,astrictocarpus
22728763,Gallinula nesiotis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,nesiotis
22728769,Fulica newtonii,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,newtonii
22728772,Prosobonia ellisi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,ellisi
22728777,Nycticorax mauritianus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax,mauritianus
22728781,Nycticorax duboisi,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax,duboisi
22728787,Nycticorax megacephalus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Nycticorax,megacephalus
22728800,Pterodroma rupinarum,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,rupinarum
22728804,Bulweria bifax,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,bifax
22728814,Anthornis melanocephala,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Anthornis,melanocephala
22728820,Turnagra tanagra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Turnagra,tanagra
22728825,Chloridops kona,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Chloridops,kona
22728833,Porphyrio mantelli,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,mantelli
22728841,Nannococcyx psix,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Nannococcyx,psix
22728844,Lophopsittacus bensoni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Lophopsittacus,bensoni
22728847,Lophopsittacus mauritianus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Lophopsittacus,mauritianus
22728851,Necropsittacus rodricanus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Necropsittacus,rodricanus
22728856,Mascarenotus murivorus,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Mascarenotus,murivorus
22728861,Mascarenotus sauzieri,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Mascarenotus,sauzieri
22728873,Cabalus modestus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Cabalus,modestus
22728884,Aphanapteryx bonasia,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aphanapteryx,bonasia
22728889,Erythromachus leguati,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Erythromachus,leguati
22728892,Caracara lutosa,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Caracara,lutosa
22728902,Poodytes rufescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Poodytes,rufescens
22729490,Alopochen kervazoi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,kervazoi
22731930,Falco duboisi,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,duboisi
22732926,Pomarea fluxa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,fluxa
22732936,Pomarea nukuhivae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,nukuhivae
22734732,Caloenas maculata,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Caloenas,maculata
62178398,Coenocorypha barrierensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Coenocorypha,barrierensis
62184893,Aegolius gradyi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,gradyi
84931267,Pteropus coxi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,coxi
96986314,Bradycellus chavesi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,Bradycellus,chavesi
37856,Commidendrum gummiferum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Commidendrum,gummiferum
16527,Pelusios seychellensis,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,PELOMEDUSIDAE,Pelusios,seychellensis
97908360,Sanicula kauaiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,APIACEAE,Sanicula,kauaiensis
