Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7005","May","LCU","911.5","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7006","June","LCU","983.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7007","July","LCU","1029.7","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7008","August","LCU","865.4","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7009","September","LCU","865.1","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7010","October","LCU","703.4","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7011","November","LCU","710.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7012","December","LCU","723.6","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7021","Annual value","LCU","832.6","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7001","January","LCU","611.4","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7002","February","LCU","814.6","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7003","March","LCU","902.7","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7004","April","LCU","848.2","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7005","May","LCU","839.8","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7006","June","LCU","869.4","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7007","July","LCU","933.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7008","August","LCU","878","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7009","September","LCU","844.1","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7010","October","LCU","825.8","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7011","November","LCU","789.2","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7012","December","LCU","818.1","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7021","Annual value","LCU","870.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7001","January","LCU","938.5","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7002","February","LCU","866.9","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7003","March","LCU","889.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7004","April","LCU","889.8","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7005","May","LCU","879.7","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7006","June","LCU","903.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7007","July","LCU","982.4","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7008","August","LCU","791.6","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7009","September","LCU","767.3","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7010","October","LCU","910.9","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7011","November","LCU","815.5","","Official data"
"PP","Producer Prices","170","Peru","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7012","December","LCU","722.6","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1991","1991","7021","Annual value","SLC","260","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1992","1992","7021","Annual value","SLC","420","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1993","1993","7021","Annual value","SLC","600","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1994","1994","7021","Annual value","SLC","660","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1995","1995","7021","Annual value","SLC","730","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1996","1996","7021","Annual value","SLC","780","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1997","1997","7021","Annual value","SLC","720","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1998","1998","7021","Annual value","SLC","1010","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","1999","1999","7021","Annual value","SLC","690","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2000","2000","7021","Annual value","SLC","750","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2001","2001","7021","Annual value","SLC","650","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2002","2002","7021","Annual value","SLC","600","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2003","2003","7021","Annual value","SLC","630","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2004","2004","7021","Annual value","SLC","740","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2005","2005","7021","Annual value","SLC","660","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2006","2006","7021","Annual value","SLC","700","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2007","2007","7021","Annual value","SLC","670","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2008","2008","7021","Annual value","SLC","810","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2009","2009","7021","Annual value","SLC","840","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2010","2010","7021","Annual value","SLC","830","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2011","2011","7021","Annual value","SLC","620","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2012","2012","7021","Annual value","SLC","700","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2013","2013","7021","Annual value","SLC","710","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2014","2014","7021","Annual value","SLC","741","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2015","2015","7021","Annual value","SLC","767","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2016","2016","7021","Annual value","SLC","840","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2017","2017","7021","Annual value","SLC","870","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2018","2018","7021","Annual value","SLC","832.6","","Official data"
"PP","Producer Prices","170","Peru","5531","Producer Price (SLC/tonne)","515","Apples","2019","2019","7021","Annual value","SLC","870.3","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","336.6","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","337.1","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","301.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","300.7","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","324","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","317.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","270.2","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","344.7","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","203.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","214.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","185.4","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","170.6","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","181.1","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","216.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","200.3","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","213.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","214.2","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","277","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","278.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","293.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","225.1","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","265.4","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","262.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","261","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","240.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","248.9","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","266.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","253.3","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","260.3","","Official data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1991","1991","7021","Annual value","","33.22","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1992","1992","7021","Annual value","","53.66","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1993","1993","7021","Annual value","","76.66","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1994","1994","7021","Annual value","","84.33","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1995","1995","7021","Annual value","","93.27","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1996","1996","7021","Annual value","","99.66","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1997","1997","7021","Annual value","","91.99","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1998","1998","7021","Annual value","","129.05","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1999","1999","7021","Annual value","","88.16","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2000","2000","7021","Annual value","","95.83","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2001","2001","7021","Annual value","","83.05","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2002","2002","7021","Annual value","","76.66","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2003","2003","7021","Annual value","","80.49","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2004","2004","7021","Annual value","","94.55","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2005","2005","7021","Annual value","","84.33","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2006","2006","7021","Annual value","","89.44","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2007","2007","7021","Annual value","","85.6","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2008","2008","7021","Annual value","","103.49","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2009","2009","7021","Annual value","","107.33","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2010","2010","7021","Annual value","","106.05","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2011","2011","7021","Annual value","","79.22","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2012","2012","7021","Annual value","","89.44","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2013","2013","7021","Annual value","","90.72","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2014","2014","7021","Annual value","","94.68","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2015","2015","7021","Annual value","","98","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","107.33","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","111.16","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2018","2018","7021","Annual value","","106.38","Fc","Calculated data"
"PP","Producer Prices","170","Peru","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2019","2019","7021","Annual value","","111.19","Fc","Calculated data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1991","1991","7021","Annual value","LCU","1590000","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1992","1992","7021","Annual value","LCU","1350000","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1993","1993","7021","Annual value","LCU","960000","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1994","1994","7021","Annual value","LCU","1830000","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1995","1995","7021","Annual value","LCU","409","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1996","1996","7021","Annual value","LCU","266","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1997","1997","7021","Annual value","LCU","241","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1998","1998","7021","Annual value","LCU","276","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","1999","1999","7021","Annual value","LCU","657","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2000","2000","7021","Annual value","LCU","256","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2001","2001","7021","Annual value","LCU","201","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2002","2002","7021","Annual value","LCU","231","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2003","2003","7021","Annual value","LCU","426","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2004","2004","7021","Annual value","LCU","326","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2005","2005","7021","Annual value","LCU","517","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2006","2006","7021","Annual value","LCU","480","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2007","2007","7021","Annual value","LCU","999","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2008","2008","7021","Annual value","LCU","408","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2009","2009","7021","Annual value","LCU","319","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2010","2010","7021","Annual value","LCU","639","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2011","2011","7021","Annual value","LCU","846","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2012","2012","7021","Annual value","LCU","730","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2013","2013","7021","Annual value","LCU","895","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2014","2014","7021","Annual value","LCU","529","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2015","2015","7021","Annual value","LCU","778","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7021","Annual value","LCU","586","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7021","Annual value","LCU","1038","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7021","Annual value","LCU","619","","Official data"
"PP","Producer Prices","173","Poland","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7021","Annual value","LCU","660","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1991","1991","7021","Annual value","SLC","159","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1992","1992","7021","Annual value","SLC","135","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1993","1993","7021","Annual value","SLC","96","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1994","1994","7021","Annual value","SLC","183","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1995","1995","7021","Annual value","SLC","409","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1996","1996","7021","Annual value","SLC","266","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1997","1997","7021","Annual value","SLC","241","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1998","1998","7021","Annual value","SLC","276","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","1999","1999","7021","Annual value","SLC","657","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2000","2000","7021","Annual value","SLC","256","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2001","2001","7021","Annual value","SLC","201","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2002","2002","7021","Annual value","SLC","231","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2003","2003","7021","Annual value","SLC","426","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2004","2004","7021","Annual value","SLC","326","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2005","2005","7021","Annual value","SLC","517","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2006","2006","7021","Annual value","SLC","480","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2007","2007","7021","Annual value","SLC","999","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2008","2008","7021","Annual value","SLC","408","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2009","2009","7021","Annual value","SLC","319","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2010","2010","7021","Annual value","SLC","639","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2011","2011","7021","Annual value","SLC","846","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2012","2012","7021","Annual value","SLC","730","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2013","2013","7021","Annual value","SLC","895","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2014","2014","7021","Annual value","SLC","529","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2015","2015","7021","Annual value","SLC","778","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2016","2016","7021","Annual value","SLC","586","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2017","2017","7021","Annual value","SLC","1038","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2018","2018","7021","Annual value","SLC","619","","Official data"
"PP","Producer Prices","173","Poland","5531","Producer Price (SLC/tonne)","515","Apples","2019","2019","7021","Annual value","SLC","660","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","150.3","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","99.1","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","53","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","80.5","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","168.7","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","98.7","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","73.5","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","79.4","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","165.6","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","58.9","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","49.1","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","56.6","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","109.5","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","89.1","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","159.8","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","154.7","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","360.9","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","169.4","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","102.2","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","211.9","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","285.5","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","224.2","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","283.2","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","167.7","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","206.4","","Official data"
