RowIDs,Year,Country_Name,Country_Code,Series_Name,Series_Code,Measure_KWH
Row1803,2015,South Asia,SAS,oil,EG.ELC.PETR.ZS,4.812378716kwh
Row1805,2005,South Asia,SAS,renewable,EG.ELC.RNWX.ZS,1.291129181kwh
Row1805,2015,South Asia,SAS,renewable,EG.ELC.RNWX.ZS,4.770399654kwh
Row1806,2005,South Asia (IDA & IBRD),TSA,coal,EG.ELC.COAL.ZS,55.9676737kwh
Row1806,2015,South Asia (IDA & IBRD),TSA,coal,EG.ELC.COAL.ZS,66.10117862kwh
Row1807,2005,South Asia (IDA & IBRD),TSA,hydroelectric,EG.ELC.HYRO.ZS,17.00725156kwh
Row1807,2015,South Asia (IDA & IBRD),TSA,hydroelectric,EG.ELC.HYRO.ZS,11.49449856kwh
Row1808,2005,South Asia (IDA & IBRD),TSA,natural gas,EG.ELC.NGAS.ZS,16.45467866kwh
Row1808,2015,South Asia (IDA & IBRD),TSA,natural gas,EG.ELC.NGAS.ZS,9.104785196kwh
Row1809,2005,South Asia (IDA & IBRD),TSA,nuclear,EG.ELC.NUCL.ZS,2.315499033kwh
Row1810,2005,South Asia (IDA & IBRD),TSA,oil,EG.ELC.PETR.ZS,6.035283703kwh
Row1810,2015,South Asia (IDA & IBRD),TSA,oil,EG.ELC.PETR.ZS,4.812378716kwh
Row1812,2005,South Asia (IDA & IBRD),TSA,renewable,EG.ELC.RNWX.ZS,1.291129181kwh
Row1812,2015,South Asia (IDA & IBRD),TSA,renewable,EG.ELC.RNWX.ZS,4.770399654kwh
Row1813,2005,Sub-Saharan Africa,SSF,coal,EG.ELC.COAL.ZS,60.54991434kwh
Row1813,2015,Sub-Saharan Africa,SSF,coal,EG.ELC.COAL.ZS,50.61072079kwh
Row1814,2005,Sub-Saharan Africa,SSF,hydroelectric,EG.ELC.HYRO.ZS,17.68884885kwh
Row1814,2015,Sub-Saharan Africa,SSF,hydroelectric,EG.ELC.HYRO.ZS,20.45025661kwh
Row1815,2005,Sub-Saharan Africa,SSF,natural gas,EG.ELC.NGAS.ZS,5.536575736kwh
Row1815,2015,Sub-Saharan Africa,SSF,natural gas,EG.ELC.NGAS.ZS,9.512505289kwh
Row1816,2005,Sub-Saharan Africa,SSF,nuclear,EG.ELC.NUCL.ZS,2.905010908kwh
Row1817,2005,Sub-Saharan Africa,SSF,oil,EG.ELC.PETR.ZS,2.545389439kwh
Row1817,2015,Sub-Saharan Africa,SSF,oil,EG.ELC.PETR.ZS,3.994310579kwh
Row1819,2005,Sub-Saharan Africa,SSF,renewable,EG.ELC.RNWX.ZS,0.525541246kwh
Row1819,2015,Sub-Saharan Africa,SSF,renewable,EG.ELC.RNWX.ZS,2.387340357kwh
Row1820,2005,Sub-Saharan Africa (excluding high income),SSA,coal,EG.ELC.COAL.ZS,60.77744997kwh
Row1820,2015,Sub-Saharan Africa (excluding high income),SSA,coal,EG.ELC.COAL.ZS,50.7100912kwh
Row1821,2005,Sub-Saharan Africa (excluding high income),SSA,hydroelectric,EG.ELC.HYRO.ZS,17.77168228kwh
Row1821,2015,Sub-Saharan Africa (excluding high income),SSA,hydroelectric,EG.ELC.HYRO.ZS,20.56669717kwh
Row1822,2005,Sub-Saharan Africa (excluding high income),SSA,natural gas,EG.ELC.NGAS.ZS,5.571820676kwh
Row1822,2015,Sub-Saharan Africa (excluding high income),SSA,natural gas,EG.ELC.NGAS.ZS,9.578842132kwh
Row1823,2005,Sub-Saharan Africa (excluding high income),SSA,nuclear,EG.ELC.NUCL.ZS,2.923503735kwh
Row1824,2005,Sub-Saharan Africa (excluding high income),SSA,oil,EG.ELC.PETR.ZS,2.278380977kwh
Row1824,2015,Sub-Saharan Africa (excluding high income),SSA,oil,EG.ELC.PETR.ZS,3.778891943kwh
Row1826,2005,Sub-Saharan Africa (excluding high income),SSA,renewable,EG.ELC.RNWX.ZS,0.411615243kwh
Row1826,2015,Sub-Saharan Africa (excluding high income),SSA,renewable,EG.ELC.RNWX.ZS,2.284068267kwh
Row1827,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,coal,EG.ELC.COAL.ZS,60.54991434kwh
Row1827,2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,coal,EG.ELC.COAL.ZS,50.61072079kwh
Row1828,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,hydroelectric,EG.ELC.HYRO.ZS,17.68884885kwh
Row1828,2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,hydroelectric,EG.ELC.HYRO.ZS,20.45025661kwh
Row1829,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,natural gas,EG.ELC.NGAS.ZS,5.536575736kwh
Row1829,2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,natural gas,EG.ELC.NGAS.ZS,9.512505289kwh
Row1830,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,nuclear,EG.ELC.NUCL.ZS,2.905010908kwh
Row1831,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,oil,EG.ELC.PETR.ZS,2.545389439kwh
Row1831,2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,oil,EG.ELC.PETR.ZS,3.994310579kwh
Row1833,2005,Sub-Saharan Africa (IDA & IBRD countries),TSS,renewable,EG.ELC.RNWX.ZS,0.525541246kwh
Row1833,2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,renewable,EG.ELC.RNWX.ZS,2.387340357kwh
Row1834,2005,Upper middle income,UMC,coal,EG.ELC.COAL.ZS,46.20816946kwh
Row1834,2015,Upper middle income,UMC,coal,EG.ELC.COAL.ZS,49.41792921kwh
Row1835,2005,Upper middle income,UMC,hydroelectric,EG.ELC.HYRO.ZS,22.714044kwh
Row1835,2015,Upper middle income,UMC,hydroelectric,EG.ELC.HYRO.ZS,20.74128774kwh
Row1836,2005,Upper middle income,UMC,natural gas,EG.ELC.NGAS.ZS,19.44484132kwh
Row1836,2015,Upper middle income,UMC,natural gas,EG.ELC.NGAS.ZS,17.78711478kwh
Row1837,2005,Upper middle income,UMC,nuclear,EG.ELC.NUCL.ZS,4.543943364kwh
Row1837,2015,Upper middle income,UMC,nuclear,EG.ELC.NUCL.ZS,0.113784964kwh
Row1838,2005,Upper middle income,UMC,oil,EG.ELC.PETR.ZS,5.846079603kwh
Row1838,2015,Upper middle income,UMC,oil,EG.ELC.PETR.ZS,2.858236615kwh
Row1840,2005,Upper middle income,UMC,renewable,EG.ELC.RNWX.ZS,0.794367271kwh
Row1840,2015,Upper middle income,UMC,renewable,EG.ELC.RNWX.ZS,4.277349473kwh
Row1841,2005,World,WLD,coal,EG.ELC.COAL.ZS,39.85590955kwh
Row1841,2015,World,WLD,coal,EG.ELC.COAL.ZS,39.16759493kwh
Row1842,2005,World,WLD,hydroelectric,EG.ELC.HYRO.ZS,15.89751383kwh
Row1842,2015,World,WLD,hydroelectric,EG.ELC.HYRO.ZS,15.89844456kwh
Row1843,2005,World,WLD,natural gas,EG.ELC.NGAS.ZS,20.15016173kwh
Row1843,2015,World,WLD,natural gas,EG.ELC.NGAS.ZS,22.78881823kwh
Row1844,2005,World,WLD,nuclear,EG.ELC.NUCL.ZS,15.07976042kwh
Row1844,2015,World,WLD,nuclear,EG.ELC.NUCL.ZS,8.117981958kwh
Row1845,2005,World,WLD,oil,EG.ELC.PETR.ZS,5.751611886kwh
Row1845,2015,World,WLD,oil,EG.ELC.PETR.ZS,3.279625776kwh
Row1847,2005,World,WLD,renewable,EG.ELC.RNWX.ZS,1.957531762kwh
Row1847,2015,World,WLD,renewable,EG.ELC.RNWX.ZS,6.765608919kwh
