time,origin,dest,count 
1778,71,157,2 
1778,72,311,2 
1778,75,188,1 
1778,87,4,1 
1778,87,311,1 
1778,93,17,24 
1778,93,230,1 
1778,101,102,1 
1778,113,311,1 
1778,126,4,1 
1778,126,157,1 
1778,130,193,1 
1778,131,157,2 
1778,186,119,1 
1778,204,83,1 
1778,329,83,1 
1778,329,84,1 
1778,329,193,1 
1778,329,243,2 
1778,329,274,1 
1778,332,83,1 
1778,332,157,1 
1778,332,243,4 
1779,29,230,1 
1779,29,258,1 
1779,39,188,2 
1779,42,157,1 
1779,61,188,2 
1779,61,225,1 
1779,71,160,1 
1779,72,4,1 
1779,72,116,1 
1779,72,311,2 
1779,87,302,1 
1779,93,17,8 
1779,93,230,1 
1779,101,102,3 
1779,126,160,1 
1779,130,157,1 
1779,131,135,1 
1779,131,157,1 
1779,132,83,1 
1779,245,160,1 
1779,281,17,1 
1779,281,201,1 
1779,329,157,1 
1779,332,83,1 
1779,335,116,1 
1780,29,17,10 
1780,29,258,1 
1780,39,188,2 
1780,39,225,1 
1780,61,188,1 
1780,65,160,1 
1780,71,4,1 
1780,87,4,1 
1780,87,302,1 
1780,93,17,23 
1780,93,230,1 
1780,101,102,1 
1780,113,311,1 
1780,131,160,2 
1780,281,17,3 
1780,282,17,1 
1780,290,157,1 
1780,335,311,1 
1781,20,302,1 
1781,25,315,1 
1781,29,17,4 
1781,29,230,1 
1781,29,258,1 
1781,33,17,2 
1781,39,188,5 
1781,39,225,1 
1781,42,160,1 
1781,42,200,1 
1781,61,225,2 
1781,71,157,3 
1781,71,160,3 
1781,87,116,1 
1781,87,157,1 
1781,93,17,26 
1781,93,230,1 
1781,101,102,1 
1781,113,23,1 
1781,113,301,1 
1781,131,40,1 
1781,131,160,1 
1781,131,241,1 
1781,131,315,1 
1781,148,200,1 
1781,281,17,1 
1781,334,160,1 
1782,29,17,12 
1782,29,258,3 
1782,30,17,1 
1782,33,17,1 
1782,39,188,1 
1782,39,225,1 
1782,42,23,1 
1782,42,315,2 
1782,57,17,1 
1782,61,188,2 
1782,63,9,1 
1782,63,157,1 
1782,63,160,1 
1782,64,193,1 
1782,71,157,1 
1782,71,160,2 
1782,71,193,1 
1782,71,315,2 
1782,93,17,22 
1782,93,230,1 
1782,101,102,1 
1782,113,201,1 
1782,131,160,4 
1782,132,193,1 
1782,239,160,1 
1782,281,17,1 
1782,286,225,1 
1782,329,160,1 
1782,332,160,2 
1783,29,17,1 
1783,34,200,1 
1783,39,188,1 
1783,39,225,3 
1783,42,107,1 
1783,42,160,4 
1783,42,200,2 
1783,42,243,1 
1783,42,307,1 
1783,42,315,1 
1783,57,17,1 
1783,57,142,1 
1783,61,188,1 
1783,61,225,1 
1783,63,107,1 
1783,63,157,1 
1783,63,160,1 
1783,63,200,1 
1783,63,315,1 
1783,64,315,1 
1783,71,160,2 
1783,93,17,16 
1783,101,102,1 
1783,113,311,1 
1783,131,85,1 
1783,131,107,1 
1783,131,157,1 
1783,131,160,1 
1783,132,157,1 
1783,148,243,1 
1783,204,142,1 
1783,212,142,1 
1783,281,17,1 
1783,329,84,1 
1783,329,157,1 
1783,329,160,2 
1783,329,243,1 
1783,329,315,2 
1783,332,160,1 
1783,334,135,1 
1783,334,315,2 
1784,13,17,1 
1784,20,160,1 
1784,29,17,6 
1784,30,135,1 
1784,33,107,1 
1784,34,160,3 
1784,34,315,1 
1784,37,135,1 
1784,39,188,1 
1784,39,225,1 
1784,42,107,5 
1784,42,135,1 
1784,42,160,10 
1784,42,307,1 
1784,57,17,1 
1784,57,95,1 
1784,61,188,1 
1784,63,85,1 
1784,63,107,2 
1784,63,135,2 
1784,63,160,3 
1784,63,243,1 
1784,71,85,1 
1784,71,160,2 
1784,71,200,1 
1784,87,85,2 
1784,87,284,1 
1784,87,302,1 
1784,87,311,1 
1784,93,17,13 
1784,101,102,3 
1784,113,104,1 
1784,113,311,5 
1784,126,85,4 
1784,126,107,1 
1784,130,243,4 
1784,131,85,3 
1784,131,102,2 
1784,131,160,4 
1784,131,291,1 
1784,131,311,1 
1784,148,85,1 
1784,148,107,1 
1784,148,243,1 
1784,175,193,1 
1784,175,213,1 
1784,175,243,1 
1784,186,85,1 
1784,186,243,1 
1784,204,193,1 
1784,212,85,1 
1784,212,107,2 
1784,212,135,1 
1784,212,160,2 
1784,212,315,1 
1784,281,17,2 
1784,329,107,3 
1784,329,135,1 
1784,329,142,1 
1784,329,160,1 
1784,329,243,7 
1784,329,274,1 
1784,329,311,1 
1784,329,315,1 
1784,332,160,3 
1784,332,188,1 
1784,332,243,3 
1784,334,85,1 
1784,334,107,1 
1784,335,85,1 
1785,13,243,1 
1785,21,85,1 
1785,25,160,1 
1785,29,17,4 
1785,30,135,1 
1785,30,243,1 
1785,33,243,2 
1785,33,274,1 
1785,39,188,1 
1785,39,225,2 
1785,42,84,1 
1785,42,107,5 
1785,42,135,2 
1785,42,142,2 
1785,42,160,8 
1785,42,307,1 
1785,61,188,1 
1785,63,84,1 
1785,63,107,3 
1785,63,135,4 
1785,63,160,3 
1785,63,243,1 
1785,64,107,2 
1785,71,11,1 
1785,71,85,2 
1785,71,157,1 
1785,71,160,6 
1785,71,283,1 
1785,72,311,1 
1785,87,85,1 
1785,93,17,9 
1785,101,102,1 
1785,101,193,1 
1785,113,104,4 
1785,113,311,1 
1785,124,4,1 
1785,124,243,1 
1785,126,27,2 
1785,126,85,5 
1785,130,243,5 
1785,131,85,4 
1785,131,102,2 
1785,131,111,1 
1785,131,160,3 
1785,148,85,1 
1785,175,274,1 
1785,186,243,2 
1785,204,243,1 
1785,212,107,7 
1785,212,135,1 
1785,212,160,1 
1785,245,274,1 
1785,281,17,1 
1785,286,243,1 
1785,329,11,1 
1785,329,107,2 
1785,329,243,8 
1785,332,17,6 
1785,332,274,1 
1785,334,107,6 
1785,334,160,2 
1786,3,107,1 
1786,29,17,2 
1786,33,160,1 
1786,34,107,1 
1786,34,135,2 
1786,34,160,1 
1786,39,188,2 
1786,42,52,1 
1786,42,76,1 
1786,42,107,4 
1786,42,135,1 
1786,42,142,3 
1786,42,160,1 
1786,42,243,2 
1786,61,225,2 
1786,63,107,4 
1786,63,142,1 
1786,63,160,1 
1786,64,23,1 
1786,64,107,1 
1786,64,142,1 
1786,71,23,1 
1786,71,160,1 
1786,75,188,1 
1786,93,17,17 
1786,115,95,1 
1786,124,160,1 
1786,126,23,1 
1786,126,85,1 
1786,126,107,2 
1786,126,160,1 
1786,130,243,1 
1786,131,85,3 
1786,131,102,1 
1786,131,135,1 
1786,131,157,1 
1786,131,160,2 
1786,131,301,1 
1786,148,84,1 
1786,148,135,1 
1786,148,142,1 
1786,148,243,2 
1786,167,17,1 
1786,167,107,1 
1786,167,142,1 
1786,167,160,1 
1786,186,4,1 
1786,186,243,1 
1786,204,17,1 
1786,212,107,5 
1786,212,135,1 
1786,212,200,1 
1786,245,243,2 
1786,245,274,1 
1786,286,243,1 
1786,329,107,1 
1786,329,243,9 
1786,329,274,1 
1786,332,17,1 
1786,334,23,1 
1786,334,107,3 
1786,334,160,1 
1787,3,107,1 
1787,3,243,1 
1787,30,84,1 
1787,30,107,1 
1787,33,107,1 
1787,33,160,2 
1787,34,84,1 
1787,34,160,1 
1787,34,243,1 
1787,34,274,1 
1787,37,135,1 
1787,39,188,3 
1787,39,225,1 
1787,42,107,4 
1787,42,135,2 
1787,42,142,1 
1787,42,157,1 
1787,42,160,3 
1787,42,274,1 
1787,42,315,1 
1787,57,243,1 
1787,61,188,2 
1787,63,84,2 
1787,63,107,6 
1787,63,135,3 
1787,63,160,1 
1787,64,23,2 
1787,64,107,2 
1787,64,142,1 
1787,70,155,1 
1787,71,23,1 
1787,71,315,1 
1787,72,311,1 
1787,93,17,6 
1787,101,102,2 
1787,113,84,1 
1787,113,104,1 
1787,113,311,1 
1787,124,243,1 
1787,126,107,2 
1787,130,84,2 
1787,130,274,1 
1787,131,4,1 
1787,131,102,1 
1787,131,107,1 
1787,131,135,1 
1787,131,157,1 
1787,131,160,3 
1787,148,84,1 
1787,148,107,1 
1787,148,135,2 
1787,167,243,2 
1787,167,274,1 
1787,186,243,2 
1787,212,107,3 
1787,212,135,1 
1787,245,84,1 
1787,245,243,5 
1787,245,274,3 
1787,248,188,1 
1787,286,243,2 
1787,290,345,1 
1787,329,84,1 
1787,329,135,1 
1787,329,155,3 
1787,329,243,3 
1787,329,274,1 
1787,332,160,1 
1787,332,243,2 
1787,334,107,3 
1787,335,135,1 
1788,3,107,1 
1788,21,107,1 
1788,25,135,2 
1788,29,17,2 
1788,30,52,1 
1788,30,135,1 
1788,30,142,1 
1788,33,107,1 
1788,33,160,1 
1788,33,243,1 
1788,33,274,1 
1788,34,84,1 
1788,34,135,1 
1788,34,200,1 
1788,34,283,1 
1788,39,188,5 
1788,42,54,2 
1788,42,80,1 
1788,42,107,3 
1788,42,135,1 
1788,42,142,1 
1788,42,200,2 
1788,42,201,3 
1788,57,84,1 
1788,57,243,2 
1788,61,188,4 
1788,63,84,3 
1788,63,107,5 
1788,63,135,2 
1788,63,160,1 
1788,63,200,1 
1788,64,107,2 
1788,64,135,1 
1788,70,84,1 
1788,71,23,1 
1788,71,135,3 
1788,71,157,1 
1788,71,160,1 
1788,93,17,7 
1788,101,102,1 
1788,113,104,1 
1788,113,311,3 
1788,126,107,1 
1788,126,135,1 
1788,126,160,2 
1788,130,84,1 
1788,130,243,1 
1788,131,4,1 
1788,131,23,1 
1788,131,107,1 
1788,131,135,3 
1788,131,200,2 
1788,131,243,1 
1788,131,274,1 
1788,148,84,1 
1788,148,135,1 
1788,167,135,1 
1788,186,84,1 
1788,186,243,4 
1788,204,84,1 
1788,212,52,1 
1788,212,107,1 
1788,212,160,2 
1788,245,243,4 
1788,245,274,1 
1788,286,83,1 
1788,329,84,4 
1788,329,155,1 
1788,329,243,6 
1788,329,274,1 
1788,332,17,5 
1788,332,84,1 
1788,332,160,1 
1788,332,243,1 
1788,334,23,2 
1788,334,135,3 
1788,335,40,1 
1788,335,135,1 
1789,3,107,1 
1789,21,160,1 
1789,25,84,1 
1789,25,135,2 
1789,29,17,4 
1789,30,135,1 
1789,30,142,1 
1789,33,243,1 
1789,34,84,1 
1789,34,135,1 
1789,34,157,2 
1789,34,160,4 
1789,39,188,4 
1789,39,230,1 
1789,42,107,1 
1789,42,135,2 
1789,42,157,1 
1789,42,160,1 
1789,42,200,2 
1789,42,243,1 
1789,57,84,1 
1789,61,188,4 
1789,63,84,5 
1789,63,107,1 
1789,63,135,2 
1789,63,160,1 
1789,63,192,1 
1789,64,107,2 
1789,64,135,1 
1789,64,160,1 
1789,70,84,1 
1789,71,160,2 
1789,72,311,2 
1789,88,84,1 
1789,93,17,9 
1789,101,102,1 
1789,101,301,1 
1789,113,104,1 
1789,113,311,1 
1789,124,84,1 
1789,124,243,1 
1789,126,107,1 
1789,126,157,1 
1789,126,160,1 
1789,126,284,1 
1789,130,84,2 
1789,130,243,3 
1789,130,274,1 
1789,131,40,1 
1789,131,135,2 
1789,131,142,2 
1789,131,157,2 
1789,131,160,4 
1789,131,193,1 
1789,131,242,1 
1789,148,84,2 
1789,148,107,2 
1789,163,84,1 
1789,175,84,1 
1789,186,84,1 
1789,204,84,2 
1789,204,243,3 
1789,204,274,1 
1789,212,107,2 
1789,212,135,3 
1789,212,157,2 
1789,212,200,2 
1789,212,201,1 
1789,245,84,1 
1789,245,243,2 
1789,286,84,1 
1789,329,84,2 
1789,329,107,2 
1789,329,155,1 
1789,329,243,4 
1789,329,274,2 
1789,329,305,1 
1789,332,17,1 
1789,332,84,1 
1789,332,243,1 
1789,334,23,1 
1789,335,23,1 
1789,335,284,1 
1790,3,135,1 
1790,20,200,1 
1790,25,40,1 
1790,25,135,4 
1790,29,17,3 
1790,29,243,1 
1790,34,84,1 
1790,34,274,1 
1790,37,157,1 
1790,37,193,1 
1790,39,188,2 
1790,39,225,1 
1790,42,135,2 
1790,42,157,2 
1790,42,160,1 
1790,42,200,5 
1790,42,242,1 
1790,42,243,1 
1790,57,243,1 
1790,61,188,3 
1790,63,84,3 
1790,63,107,2 
1790,63,135,4 
1790,63,160,2 
1790,63,243,1 
1790,64,135,1 
1790,65,157,1 
1790,70,84,1 
1790,70,274,1 
1790,71,23,1 
1790,71,157,4 
1790,71,160,4 
1790,71,274,1 
1790,72,4,1 
1790,72,104,2 
1790,72,311,1 
1790,93,17,13 
1790,93,188,1 
1790,113,31,1 
1790,113,104,1 
1790,113,311,1 
1790,124,84,1 
1790,126,107,1 
1790,126,142,1 
1790,126,157,1 
1790,126,243,1 
1790,130,84,1 
1790,130,243,6 
1790,130,274,5 
1790,131,135,2 
1790,131,142,2 
1790,131,157,2 
1790,131,160,3 
1790,148,107,2 
1790,148,135,1 
1790,148,243,1 
1790,167,157,1 
1790,167,200,1 
1790,167,243,1 
1790,175,274,1 
1790,186,84,1 
1790,186,243,2 
1790,204,74,1 
1790,204,84,2 
1790,204,243,1 
1790,204,274,2 
1790,212,135,1 
1790,212,157,2 
1790,212,192,1 
1790,245,160,1 
1790,245,243,2 
1790,245,274,1 
1790,281,17,1 
1790,286,142,1 
1790,286,155,1 
1790,286,188,2 
1790,286,274,1 
1790,329,84,2 
1790,329,107,1 
1790,329,135,1 
1790,329,142,1 
1790,329,243,9 
1790,329,274,1 
1790,332,17,2 
1790,332,188,1 
1790,332,200,1 
1790,332,274,1 
1790,335,157,1 
1791,3,135,1 
1791,20,23,1 
1791,20,200,1 
1791,21,160,2 
1791,25,135,1 
1791,25,160,1 
1791,29,17,3 
1791,29,258,1 
1791,30,135,1 
1791,33,135,1 
1791,33,142,1 
1791,34,84,1 
1791,34,107,1 
1791,34,135,1 
1791,34,142,1 
1791,34,157,1 
1791,34,160,2 
1791,34,200,2 
1791,39,188,5 
1791,39,225,1 
1791,42,23,1 
1791,42,40,1 
1791,42,84,1 
1791,42,107,1 
1791,42,135,2 
1791,42,142,2 
1791,42,157,13 
1791,42,192,1 
1791,42,200,4 
1791,42,243,1 
1791,57,107,1 
1791,57,142,1 
1791,57,274,1 
1791,61,188,2 
1791,63,84,2 
1791,63,135,6 
1791,63,157,3 
1791,63,160,3 
1791,63,243,3 
1791,64,135,3 
1791,64,160,1 
1791,71,142,2 
1791,71,157,2 
1791,71,160,1 
1791,87,4,1 
1791,87,104,1 
1791,87,142,1 
1791,88,107,1 
1791,88,135,1 
1791,88,243,1 
1791,93,17,10 
1791,113,31,1 
1791,113,311,3 
1791,124,135,1 
1791,124,157,1 
1791,124,243,2 
1791,126,107,2 
1791,126,135,2 
1791,126,157,1 
1791,130,243,2 
1791,131,40,1 
1791,131,135,1 
1791,131,142,1 
1791,131,157,3 
1791,131,160,4 
1791,131,200,1 
1791,131,311,1 
1791,132,84,1 
1791,132,286,1 
1791,148,84,1 
1791,148,107,1 
1791,148,135,3 
1791,148,274,1 
1791,148,311,1 
1791,167,243,1 
1791,186,274,1 
1791,204,84,1 
1791,204,243,2 
1791,212,107,2 
1791,212,135,4 
1791,212,160,1 
1791,212,200,2 
1791,239,135,1 
1791,245,84,1 
1791,245,142,1 
1791,245,243,3 
1791,281,17,1 
1791,282,17,1 
1791,286,84,1 
1791,329,135,3 
1791,329,142,2 
1791,329,193,1 
1791,329,243,3 
1791,329,274,1 
1791,332,243,1 
1791,335,243,1 
1792,3,135,3 
1792,3,243,1 
1792,21,107,1 
1792,21,241,1 
1792,25,135,1 
1792,29,17,4 
1792,29,230,1 
1792,29,258,4 
1792,33,135,1 
1792,34,107,1 
1792,34,135,5 
1792,34,157,2 
1792,34,160,1 
1792,34,200,3 
1792,39,188,6 
1792,39,225,3 
1792,42,23,2 
1792,42,107,4 
1792,42,135,3 
1792,42,142,2 
1792,42,157,4 
1792,42,160,3 
1792,42,193,1 
1792,42,200,11 
1792,42,311,1 
1792,61,188,2 
1792,63,118,1 
1792,63,135,3 
1792,63,157,1 
1792,63,160,1 
1792,63,192,1 
1792,64,135,2 
1792,64,157,1 
1792,70,23,1 
1792,71,135,1 
1792,71,142,1 
1792,71,160,1 
1792,71,241,1 
1792,72,311,1 
1792,88,135,3 
1792,88,160,1 
1792,93,17,13 
1792,113,311,4 
1792,124,135,1 
1792,124,137,1 
1792,124,271,1 
1792,124,311,1 
1792,126,107,6 
1792,126,135,4 
1792,126,284,1 
1792,130,84,1 
1792,130,193,2 
1792,130,243,1 
1792,131,4,1 
1792,131,135,1 
1792,131,157,1 
1792,131,160,4 
1792,131,284,1 
1792,132,142,1 
1792,148,200,1 
1792,148,302,1 
1792,148,311,1 
1792,204,142,2 
1792,212,107,2 
1792,212,135,4 
1792,212,160,1 
1792,212,200,1 
1792,239,200,1 
1792,245,231,1 
1792,281,17,1 
1792,286,142,1 
1792,329,52,1 
1792,329,84,3 
1792,329,135,3 
1792,329,142,1 
1792,329,157,1 
1792,329,160,2 
1792,329,178,1 
1792,329,193,2 
1792,329,201,1 
1792,329,274,1 
1792,329,311,1 
1792,332,17,2 
1792,332,160,1 
1792,332,200,1 
1792,335,104,1 
1792,335,157,1 
1793,3,160,3 
1793,20,311,1 
1793,21,4,1 
1793,21,160,1 
1793,25,135,1 
1793,25,160,1 
1793,29,17,5 
1793,29,188,1 
1793,29,258,11 
1793,33,241,1 
1793,34,107,1 
1793,34,135,1 
1793,34,160,2 
1793,34,201,1 
1793,38,118,1 
1793,39,188,4 
1793,42,23,1 
1793,42,107,1 
1793,42,135,1 
1793,42,160,8 
1793,42,192,1 
1793,42,200,5 
1793,61,188,2 
1793,63,83,1 
1793,63,107,1 
1793,63,157,1 
1793,63,160,7 
1793,63,200,2 
1793,63,241,1 
1793,64,23,1 
1793,64,135,1 
1793,71,135,1 
1793,71,160,1 
1793,87,104,1 
1793,87,311,1 
1793,88,135,1 
1793,88,160,4 
1793,88,301,1 
1793,93,17,12 
1793,93,225,1 
1793,113,4,2 
1793,113,31,1 
1793,113,311,6 
1793,124,83,1 
1793,124,107,1 
1793,124,135,1 
1793,124,200,1 
1793,125,284,1 
1793,126,52,1 
1793,126,135,1 
1793,126,160,2 
1793,126,302,1 
1793,131,17,1 
1793,131,157,1 
1793,131,160,5 
1793,131,311,1 
1793,148,23,1 
1793,148,135,2 
1793,148,160,2 
1793,148,284,2 
1793,148,311,1 
1793,167,142,1 
1793,186,23,1 
1793,186,107,1 
1793,186,160,1 
1793,204,74,1 
1793,204,107,1 
1793,204,142,1 
1793,204,302,1 
1793,212,107,1 
1793,212,160,2 
1793,212,200,5 
1793,239,40,1 
1793,250,17,3 
1793,250,230,1 
1793,251,17,3 
1793,251,230,1 
1793,281,17,2 
1793,329,23,1 
1793,329,135,9 
1793,329,157,2 
1793,329,160,11 
1793,329,193,2 
1793,329,271,1 
1793,332,160,4 
1793,334,160,1 
1793,335,23,1 
1793,335,104,1 
1793,335,284,1 
1794,3,23,1 
1794,3,142,1 
1794,3,160,1 
1794,20,284,1 
1794,21,160,1 
1794,29,17,5 
1794,29,258,3 
1794,33,135,1 
1794,33,142,1 
1794,34,23,1 
1794,34,160,1 
1794,39,188,4 
1794,39,225,1 
1794,42,157,1 
1794,57,160,1 
1794,61,188,2 
1794,63,160,2 
1794,70,135,1 
1794,71,135,1 
1794,71,142,2 
1794,71,160,2 
1794,72,23,1 
1794,88,157,1 
1794,88,160,4 
1794,93,17,17 
1794,113,311,2 
1794,124,1,1 
1794,124,160,1 
1794,126,23,1 
1794,126,135,1 
1794,131,142,2 
1794,131,160,3 
1794,131,305,1 
1794,131,311,1 
1794,132,284,1 
1794,132,311,1 
1794,148,23,1 
1794,148,160,1 
1794,148,311,1 
1794,175,135,1 
1794,175,225,1 
1794,186,160,1 
1794,204,142,1 
1794,239,142,1 
1794,239,160,1 
1794,245,17,2 
1794,250,17,1 
1794,251,17,1 
1794,281,17,1 
1794,329,135,1 
1794,329,157,1 
1794,329,160,17 
1794,332,17,4 
1794,332,160,1 
1795,3,123,1 
1795,3,142,2 
1795,3,160,4 
1795,20,203,1 
1795,21,160,1 
1795,21,301,1 
1795,25,23,1 
1795,29,17,3 
1795,29,258,16 
1795,29,279,2 
1795,33,84,1 
1795,33,142,2 
1795,33,160,1 
1795,39,188,5 
1795,42,160,1 
1795,42,200,2 
1795,57,160,1 
1795,57,225,1 
1795,61,188,3 
1795,63,160,2 
1795,63,301,1 
1795,71,4,2 
1795,71,17,1 
1795,71,311,1 
1795,88,160,5 
1795,93,17,16 
1795,113,23,1 
1795,113,311,1 
1795,126,132,1 
1795,126,284,1 
1795,131,4,1 
1795,131,23,2 
1795,131,52,1 
1795,131,160,6 
1795,131,200,1 
1795,132,284,3 
1795,148,135,1 
1795,148,160,1 
1795,148,284,1 
1795,148,311,1 
1795,167,84,1 
1795,167,142,1 
1795,175,142,1 
1795,175,160,2 
1795,175,311,1 
1795,186,23,1 
1795,186,160,1 
1795,186,186,1 
1795,204,142,1 
1795,245,17,2 
1795,329,23,3 
1795,329,135,1 
1795,329,142,1 
1795,329,157,1 
1795,329,160,5 
1795,332,17,2 
1795,332,160,2 
1795,335,160,1 
1796,1,311,1 
1796,3,107,1 
1796,3,160,3 
1796,3,315,1 
1796,21,11,1 
1796,21,284,1 
1796,25,160,1 
1796,29,17,1 
1796,29,201,1 
1796,29,230,1 
1796,29,258,18 
1796,33,23,2 
1796,34,193,1 
1796,39,188,4 
1796,42,142,1 
1796,42,160,4 
1796,42,301,1 
1796,57,160,1 
1796,61,188,1 
1796,63,160,1 
1796,64,193,1 
1796,71,104,1 
1796,71,201,1 
1796,71,284,1 
1796,88,23,1 
1796,88,107,1 
1796,88,160,1 
1796,88,301,1 
1796,93,17,13 
1796,126,104,1 
1796,126,284,3 
1796,131,23,2 
1796,131,104,3 
1796,131,142,1 
1796,131,160,4 
1796,131,284,2 
1796,132,284,2 
1796,132,307,1 
1796,148,104,1 
1796,148,142,1 
1796,148,284,6 
1796,175,23,1 
1796,175,193,1 
1796,212,160,1 
1796,239,52,1 
1796,245,17,1 
1796,245,23,1 
1796,248,188,1 
1796,250,17,1 
1796,251,17,1 
1796,329,23,2 
1796,329,142,1 
1796,329,160,2 
1796,329,193,1 
1796,329,301,3 
1796,329,315,1 
1796,332,17,3 
1796,332,23,1 
1796,332,160,1 
1796,334,23,1 
1796,334,104,1 
1796,335,142,1 
1796,335,284,1 
1797,3,104,1 
1797,3,160,1 
