"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",4160415,"Mackerel, prepared or preserved, not minced",6316
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",4160416,"Anchovies, prepared or preserved, not minced",326
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",4160419,"Fish nes, prepared or preserved, not minced",71854
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",4160510,"Crab, prepared or preserved",797
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",4160590,"Molluscs and shellfish nes, prepared or preserved",2258
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",4170111,"Raw sugar, cane",636106
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",4170112,"Raw sugar, beet",2375
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",4170191,"Refined sugar, in solid form, flavoured or coloured",602517
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",4170199,"Refined sugar, in solid form, nes, pure sucrose",8625.999999999998
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",4170220,"Maple sugar and maple syrup",604
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",4170230,"Glucose, glucose syrup < 20% fructose",5595
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",4170240,"Glucose including syrup of 20%-50% dry weight fructos",2427
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",4170290,"Sugar nes, invert sugar, caramel and artificial honey",13744
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",4170410,"Chewing gum containing sugar, except medicinal",1106066
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",4170490,"Sugar confectionery not chewing gum, no cocoa content",2346744
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41805,"Cocoa Powder",4180500,"Cocoa powder, unsweetened",672.9999999999999
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",4180610,"Cocoa powder, sweetened",4583
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",4180620,"Chocolate and other food preps containing cocoa > 2 k",84
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",4180631,"Chocolate, cocoa preps, block, slab, bar, filled, >2k",17947
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",4180632,"Chocolate, cocoa prep, block/slab/bar, not filled,>2k",91266
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",4180690,"Chocolate/cocoa food preparations nes",147355
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",4190110,"Infant foods of cereals, flour, starch or milk, retai",636333
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",4190120,"Mixes and doughs for bread, pastry, biscuits, etc.",3446
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",4190190,"Malt extract & limited cocoa pastrycooks products nes",4715950
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",4190211,"Uncooked egg pasta not stuffed or prepared",3041.0000000000005
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",4190219,"Uncooked pasta, not stuffed or prepared, without eggs",129053
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",4190220,"Stuffed pasta",2660
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",4190230,"Pasta except uncooked or stuffed",112734.99999999999
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",4190240,"Couscous",10918
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41903,"Tapioca",4190300,"Tapioca and tapioca substitutes",122
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",4190410,"Cereal foods obtained by swelling, roasting of cereal",258259
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",4190490,"Cereals, except maize grain, prepared nes",18199
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",4190510,"Crispbread",1056
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",4190530,"Sweet biscuits, waffles and wafers",825460
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",4190540,"Rusks, toasted bread and similar toasted products",16940
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",4190590,"Communion wafers, rice paper, bakers wares nes",201582
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,"Pickled Foods",4200190,"Veg, fruit, nuts nes prepared or preserved by vinegar",19641
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",4200210,"Tomatoes, whole/pieces, prepared/preserved, no vinega",530
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",4200290,"Tomatoes nes, prepared or preserved, not in vinegar",25498
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,"Processed Mushrooms",4200310,"Mushrooms, prepared or preserved, not in vinegar",91524
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",4200410,"Potatoes, prepared, frozen",118029
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",4200490,"Vegetables nes and mixtures, prepared, frozen",2077.0000000000005
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200520,"Potatoes, prepared or preserved, not frozen/vinegar",41016
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200540,"Peas, prepared or preserved, not frozen/vinegar",10629
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200551,"Beans, shelled, prepared/preserved, not frozen/vinega",30257
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200559,"Beans nes, prepared or preserved, not frozen/vinegar",16314
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200570,"Olives, prepared or preserved, not frozen/vinegar",4278
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200580,"Sweet corn, prepared or preserved, not frozen/vinegar",4774
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",4200590,"Veg nes, mixes, prepared/preserved, not frozen/vinega",19608
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,"Sugar Preserved Foods",4200600,"Fruits, nuts, fruit-peel, etc preserved by sugar",56896
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",4200710,"Homogenised jams, jellies, etc",3762
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",4200791,"Citrus based jams jellies marmalade, etc.",810
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",4200799,"Jams, fruit jellies, purees and pastes, except citrus",33549
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200811,"Ground-nuts otherwise prepared or preserved",2542
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200819,"Nuts, seeds & mixes, otherwise prepared or preserved",322723
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200820,"Pineapples, otherwise prepared or preserved",3213
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200830,"Citrus fruits, otherwise prepared or preserved",544
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200840,"Pears, otherwise prepared or preserved",1083
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200850,"Apricots, otherwise prepared or preserved",288.00000000000006
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200860,"Cherries, otherwise prepared or preserved",85717.99999999999
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200892,"Fruit mixtures, otherwise prepared or preserved",30135
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",4200899,"Fruit, edible plants nes otherwise prepared/preserved",139789
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200911,"Orange juice, frozen, not fermented or spirited",1470.9999999999998
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200919,"Orange juice, not fermented, spirited, or frozen",11878
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200920,"Grapefruit juice, not fermented or spirited",75
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200930,"Citrus juice nes (one fruit) not fermented or spirite",4768
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200940,"Pineapple juice, not fermented or spirited",16899
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200950,"Tomato juice not fermented or spirited",113704
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200960,"Grape juice or must not fermented or spirited",2176
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200970,"Apple juice not fermented or spirited",5813
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200980,"Single fruit, veg juice nes, not fermented or spirite",366105
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",4200990,"Mixtures of juices not fermented or spirited",184637
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",4210110,"Coffee extracts, essences, concentrates, preparations",39164
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",4210120,"Tea and mate extracts, essences and concentrates",3395
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",4210210,"Yeasts, active",630897
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",4210220,"Yeasts, inactive, dead unicellular organisms nes",669
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",4210230,"Baking powders, prepared",368907
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",4210310,"Soya sauce",3913.0000000000005
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",4210320,"Tomato ketchup and other tomato sauces",94096
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",4210330,"Mustard flour or meal and prepared mustard",88490
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",4210390,"Sauces nes, mixed condiments, mixed seasoning",628333
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",4210410,"Soups and broths and preparations thereof",20786
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",4210420,"Homogenised composite food preparations",117
4,"Foodstuffs",421,"Miscellaneous edible preparations",42105,"Ice Cream",4210500,"Ice cream and other edible ice",187245
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",4210610,"Protein concentrates and textured protein substances",3489017.0000000005
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",4210690,"Food preparations nes",26112445
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",4220110,"Mineral and aerated waters not sweetened or flavoured",5241.000000000001
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",4220190,"Ice, snow and potable water not sweetened or flavoure",17489
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",4220210,"Beverage waters, sweetened or flavoured",52872
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",4220290,"Non-alcoholic beverages nes, except fruit, veg juices",615894
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",4220300,"Beer made from malt",11593784.999999998
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",4220410,"Grape wines, sparkling",27476
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",4220421,"Grape wines nes, fortified wine or must, pack < 2l",36244
