"date","year","location","locality","magnitude","x_missing","x_of_deaths","x_of_injuries","damage_in_millions","damages_dollars","houses_damaged","houses_destroyed","latitude","longitude"
"7/26/1963",1963,"BALKANS NW","MACEDONIA",6,NA,1070,3300,1000,1000000000,NA,NA,42.1,21.3
"7/29/1963",1963,"IRAN","GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",5.2,NA,NA,NA,NA,NA,NA,NA,28.2,55.7
"8/15/1963",1963,"PERU","S",7.7,NA,NA,NA,NA,NA,NA,NA,-13.8,-69.3
"8/29/1963",1963,"CHINA","XINJIANG",6.5,NA,1,NA,NA,NA,NA,40,39.8,74.2
"9/2/1963",1963,"INDIA","KASHMIR",5.3,NA,NA,NA,NA,NA,NA,NA,33.9,74.8
"9/15/1963",1963,"SOLOMON ISLANDS","",7.5,NA,NA,NA,NA,NA,NA,NA,-10.472,165.77
"9/17/1963",1963,"SOLOMON ISLANDS","",7.5,NA,NA,NA,NA,NA,NA,NA,-10.286,165.413
"9/18/1963",1963,"TURKEY","YALOVA",6.1,NA,1,NA,NA,NA,163,7,40.75,29
"9/24/1963",1963,"PERU","HUAYLLACAYAN,CAJACAY,MALYAS,MALVAS,HUARAZ",7,NA,1,NA,NA,NA,NA,NA,-10.385,-78.022
"10/12/1963",1963,"RUSSIA","S. KURIL ISLANDS",7.1,NA,NA,NA,NA,NA,NA,NA,44.426,149.272
"10/13/1963",1963,"RUSSIA","KURIL ISLANDS",8.5,NA,NA,NA,NA,NA,NA,NA,44.77,149.798
"10/20/1963",1963,"RUSSIA","KURIL ISLANDS",7.9,NA,NA,NA,NA,NA,NA,NA,44.772,150.563
"11/4/1963",1963,"INDONESIA","BANDA SEA",8.3,NA,NA,NA,NA,NA,NA,NA,-6.86,129.58
"12/16/1963",1963,"INDONESIA","JAVA",6.6,NA,NA,NA,NA,NA,NA,NA,-6.4,105.4
"12/18/1963",1963,"TONGA TRENCH","",7.5,NA,NA,NA,NA,NA,NA,NA,-24.8,-176.6
"1/8/1964",1964,"INDONESIA","SULAWESI",5.2,NA,8,27,NA,NA,NA,NA,-3.7,119.4
"1/18/1964",1964,"TAIWAN","TAINAN",7,NA,107,479,NA,NA,NA,3000,23.2,120.6
"2/13/1964",1964,"CHINA","YUNNAN PROVINCE",5.4,NA,NA,NA,NA,NA,NA,NA,26.1,101
"2/18/1964",1964,"AZORES","",4.6,NA,NA,NA,NA,NA,NA,NA,38.8,-28.4
"3/28/1964",1964,"ALASKA","",9.2,NA,139,NA,400,400000000,NA,NA,61.017,-147.648
"4/2/1964",1964,"INDONESIA","BANDA ACEH",7,NA,NA,NA,NA,NA,NA,NA,5.9,95.7
"4/13/1964",1964,"BALKANS NW","CROATIA",6,NA,NA,NA,NA,NA,NA,NA,45.3,18.1
"5/7/1964",1964,"TANZANIA","",6,NA,1,19,NA,NA,NA,NA,-4,34.9
"5/7/1964",1964,"JAPAN","NW. HONSHU ISLAND",6.9,NA,NA,NA,NA,NA,NA,2,40.3,139
"5/7/1964",1964,"JAPAN","NW. HONSHU ISLAND",6.6,NA,NA,NA,NA,NA,NA,NA,40.4,139
"6/14/1964",1964,"TURKEY","MALATYA,ADIYAMAN",6.1,NA,NA,NA,NA,NA,NA,NA,38.1,38.3
"6/16/1964",1964,"JAPAN","HONSHU",7.5,NA,26,450,80,80000000,NA,2250,38.65,139.2
"7/5/1964",1964,"VANUATU ISLANDS","ESPIRITU SANTO ISLANDS",7.5,NA,NA,NA,NA,NA,NA,NA,-15.5,166.5
"7/6/1964",1964,"MEXICO","GUERRERO",7.4,NA,NA,NA,NA,NA,NA,NA,18.3,-100.4
"7/24/1964",1964,"RUSSIA","KAMCHATKA",6.8,NA,NA,NA,NA,NA,NA,NA,47.159,153.876
"9/1/1964",1964,"CHINA","SHANXI PROVINCE",4.7,NA,NA,NA,NA,NA,NA,23,35.1,111.6
"10/6/1964",1964,"TURKEY","MANYAS, BURSA, BALIKESIR",7,NA,NA,NA,NA,NA,NA,NA,40.3,28.2
"11/17/1964",1964,"PAPUA NEW GUINEA","NEW BRITAIN",7.6,NA,NA,NA,NA,NA,NA,NA,-5.7,150.7
"12/11/1964",1964,"NW. HONSHU ISLAND, JAPAN","",NA,NA,NA,NA,NA,NA,NA,NA,40.4,138.9
"12/27/1964",1964,"IRAN","S",NA,NA,NA,NA,NA,NA,NA,NA,27,54
"1/1/1965",1965,"ALGERIA","M'SILA",5.5,NA,4,350,2,2000000,NA,2500,35.7,4.4
"1/12/1965",1965,"CHINA","SHANXI PROVINCE",5.5,NA,NA,NA,NA,NA,NA,NA,35,111.63
"1/24/1965",1965,"INDONESIA","SANANA ISLAND",7.6,NA,71,NA,NA,NA,NA,3000,-2.4,126.1
"2/4/1965",1965,"ALASKA","ALEUTIAN ISLANDS",8.7,NA,NA,NA,0.01,10000,NA,NA,51.29,178.55
"2/10/1965",1965,"IRAN","NW",5.1,NA,NA,NA,NA,NA,NA,NA,37.6,47.1
"2/23/1965",1965,"CHILE","NORTHERN",7,NA,NA,NA,NA,NA,NA,NA,-25.67,-70.63
"3/9/1965",1965,"GREECE","ALONISOS, SKOPELOS",6.3,NA,38,253,8,8000000,NA,NA,39.4,24
"3/14/1965",1965,"AFGHANISTAN","",7.3,NA,NA,NA,NA,NA,NA,NA,36.3,70.7
"3/22/1965",1965,"CHILE","CENTRAL",6,NA,NA,NA,NA,NA,NA,NA,-31.81,-71.26
"3/28/1965",1965,"CHILE","CENTRAL",7.3,NA,NA,NA,NA,NA,NA,NA,-32.4,-71.2
"3/30/1965",1965,"ALASKA","ALEUTIAN ISLANDS",7.6,NA,NA,NA,NA,NA,NA,NA,50.32,177.93
"3/31/1965",1965,"GREECE","",7.1,NA,NA,NA,NA,NA,NA,NA,38.6,22.4
"4/5/1965",1965,"GREECE","SOUTHERN",6.2,NA,32,200,NA,NA,NA,NA,37.7,21.8
"4/19/1965",1965,"JAPAN","AICHI, SHIZOUKA PREFECTURES",6,NA,1,4,NA,NA,NA,NA,34.9,138
"4/29/1965",1965,"WASHINGTON","SEATTLE",6.6,NA,7,NA,28,28000000,NA,NA,47.4,-122.3
"5/3/1965",1965,"EL SALVADOR","SAN MARCOS",6,NA,125,1138,35,35000000,NA,NA,13.5,-89.3
"6/11/1965",1965,"RUSSIA","KURIL ISLANDS",7.2,NA,NA,NA,NA,NA,NA,NA,44.7,148.7
"6/21/1965",1965,"IRAN","HADJIABAD, SARKHUN, SARCHAHAN",6,NA,NA,NA,NA,NA,NA,NA,28.1,55.9
"7/2/1965",1965,"ALASKA","ALEUTIAN ISLANDS",6.5,NA,NA,NA,NA,NA,NA,NA,53.03,-167.55
"7/3/1965",1965,"CHINA","YUNNAN PROVINCE",6.1,NA,NA,NA,NA,NA,NA,NA,22.4,101.6
"7/6/1965",1965,"NORTH CORINTH GULF","",6.3,NA,2,6,NA,NA,NA,NA,38.267,22.3
"8/11/1965",1965,"VANUATU ISLANDS","",7.6,NA,NA,NA,NA,NA,NA,NA,-15.8,167.2
"8/13/1965",1965,"VANUATU ISLANDS","",7.3,NA,NA,NA,NA,NA,NA,NA,-15.9,166.8
"8/23/1965",1965,"MEXICO","ME\XICO CITY, OAXACA",7.8,NA,6,NA,NA,NA,NA,NA,16.3,-95.8
"10/3/1965",1965,"CHILE","SOUTHERN",6.5,NA,NA,NA,NA,NA,NA,NA,-42.9,-75.13
"11/13/1965",1965,"CHINA","XINJIANG PROVINCE",6.6,NA,NA,NA,NA,NA,NA,NA,43.9,87.8
"1/31/1966",1966,"CHINA","YUNNAN PROVINCE",5.1,NA,NA,NA,NA,NA,NA,NA,27.9,99.7
"2/5/1966",1966,"GREECE","CENTRAL",6.3,NA,NA,60,4,4000000,NA,450,39.2,22
"2/5/1966",1966,"CHINA","YUNNAN PROVINCE",6.5,NA,NA,NA,NA,NA,NA,NA,26.1,103.1
"2/13/1966",1966,"CHINA","YUNNAN PROVINCE",6.2,NA,NA,NA,NA,NA,NA,NA,26.1,103.1
"3/6/1966",1966,"CHINA","HEBEI PROVINCE",5.2,NA,NA,NA,NA,NA,NA,11,37.47,115.03
"3/7/1966",1966,"TURKEY","VARTO, MUS",6,NA,NA,NA,NA,NA,NA,NA,39.1,41.6
"3/7/1966",1966,"CHINA","HEBEI PROVINCE",7.4,NA,NA,NA,NA,NA,NA,NA,37.35,114.92
"3/12/1966",1966,"TAIWAN","",8,NA,7,10,NA,NA,NA,NA,24.1,122.6
"3/19/1966",1966,"CHINA","HEBEI PROVINCE",5.6,NA,NA,NA,NA,NA,NA,NA,37.27,114.97
"3/20/1966",1966,"UGANDA","KICHWAMBA, BONDIBOGYO",7,NA,140,NA,1.5,1500000,NA,NA,0.6,30.2
"3/22/1966",1966,"CHINA","HEBEI PROVINCE",7.6,NA,NA,NA,NA,NA,NA,NA,37.5,115.1
"3/26/1966",1966,"CHINA","HEBEI PROVINCE",6.2,NA,NA,NA,NA,NA,NA,NA,37.68,115.27
"4/20/1966",1966,"CHINA","HEBEI PROVINCE",5.3,NA,NA,NA,NA,NA,NA,22,37.25,114.78
"4/26/1966",1966,"UZBEKISTAN","TASHKENT",NA,NA,NA,NA,NA,NA,NA,NA,41.2,69.1
"5/2/1966",1966,"TURKEY","",4.8,NA,NA,NA,NA,NA,NA,NA,38,42.6
"6/15/1966",1966,"SOLOMON ISLANDS","GUADALCANAL",7.1,NA,NA,NA,NA,NA,NA,NA,-10.343,160.883
"6/27/1966",1966,"NEPAL-INDIA","",6.3,NA,80,100,1,1000000,NA,5200,29.554,80.854
"7/3/1966",1966,"TURKEY","MUS",NA,NA,NA,NA,NA,NA,NA,NA,38.5,41.3
"7/12/1966",1966,"TURKEY","BAGICI",4.6,NA,12,20,NA,NA,NA,NA,38.9,41.3
"7/12/1966",1966,"RUSSIA","BLACK SEA",5.5,NA,NA,NA,NA,NA,NA,NA,44.75,37
"8/15/1966",1966,"INDIA","N",5.6,NA,NA,NA,NA,NA,NA,NA,28.7,78.9
"8/19/1966",1966,"TURKEY","VARTO",6.8,NA,NA,NA,NA,NA,NA,NA,39.2,41.6
"9/1/1966",1966,"GREECE","SOUTHERN",5.9,NA,NA,25,14,14000000,NA,180,37.5,22.1
"9/4/1966",1966,"COLOMBIA","",5.2,NA,NA,NA,NA,NA,NA,NA,4.6,-73.9
"9/19/1966",1966,"CHINA","YUNNAN PROVINCE",5.4,NA,NA,NA,NA,NA,NA,NA,24,97.7
"9/19/1966",1966,"VENEZUELA","",5,NA,NA,NA,NA,NA,NA,NA,10.8,-69.5
"9/28/1966",1966,"CHINA","YUNNAN PROVINCE",6.4,NA,NA,NA,NA,NA,NA,NA,27.5,100.1
"10/2/1966",1966,"CHINA","JILIN PROVINCE",5.2,NA,NA,NA,NA,NA,NA,NA,43.83,125.12
"10/17/1966",1966,"PERU","LIMA,HUACHO,HUAURA, CHANCAY,SUPE,SAN NICOLAS",8.1,NA,110,3000,35,35000000,NA,NA,-10.748,-78.638
"10/29/1966",1966,"GREECE","CENTRAL",5.7,NA,1,23,NA,NA,NA,NA,39.2,21.2
"12/28/1966",1966,"CHILE","TALTAL, CATALINA",7.8,NA,3,6,0.4,400000,NA,NA,-25.5,-70.7
"12/31/1966",1966,"SOLOMON ISLANDS","SANTA CRUZ ISLANDS",7.8,NA,NA,NA,NA,NA,NA,NA,-11.893,166.445
"12/31/1966",1966,"SOLOMON ISLANDS","SANTA CRUZ ISLANDS",7.2,NA,NA,NA,NA,NA,NA,NA,-12.334,166.684
"1/4/1967",1967,"GREECE","",6,NA,NA,NA,NA,NA,NA,NA,38.4,22
"1/5/1967",1967,"MONGOLIA","",7.5,NA,NA,NA,NA,NA,NA,NA,48.1,102.8
"1/24/1967",1967,"CHINA","SICHUAN PROVINCE",5.5,NA,NA,NA,NA,NA,NA,417,30.2,104.1
"2/9/1967",1967,"ALBANIA","GJIROKASTEV",5.6,NA,NA,NA,NA,NA,NA,77,40,20.2
"2/9/1967",1967,"COLOMBIA","HUILA, NEIVA, RIVERA,SAN ANTONIO",6.8,NA,NA,NA,NA,NA,NA,NA,2.9,-74.9
"2/19/1967",1967,"INDONESIA","JAVA",6.8,NA,54,300,NA,NA,5000,2000,-9.2,113.1
"3/19/1967",1967,"RUSSIA","KURIL ISLANDS",7,NA,NA,NA,NA,NA,NA,NA,45.53,151.11
"3/27/1967",1967,"CHINA","HEBEI PROVINCE",6.3,NA,NA,NA,NA,NA,NA,53886,38.5,116.5
"4/11/1967",1967,"INDONESIA","MAKASSAR STRAIT",5.5,NA,71,100,NA,NA,NA,NA,-3.7,119.3
"4/12/1967",1967,"INDONESIA-MALAYSIA","N SUMATERA,MALAY PENINSULA",6.1,NA,14,NA,NA,NA,NA,2000,5.5,97.3
"5/1/1967",1967,"GREECE","",5.9,NA,NA,NA,NA,NA,NA,NA,39.5,21.2
"7/13/1967",1967,"ALGERIA","NEAR SIG",5,NA,10,15,NA,NA,NA,40,35.5,-0.1
"7/22/1967",1967,"TURKEY","MUDURNU, ADAPAZARI",7.3,NA,NA,NA,NA,NA,NA,NA,40.7,30.8
"7/26/1967",1967,"TURKEY","TUNCELI",6.2,NA,NA,NA,NA,NA,NA,NA,39.5,40.4
"7/29/1967",1967,"COLOMBIA","",6.8,NA,NA,NA,NA,NA,NA,NA,6.8,-73
"7/29/1967",1967,"VENEZUELA","",6.5,NA,300,1536,140,140000000,NA,NA,10.6,-67.3
"8/13/1967",1967,"FRANCE","ARETTE,LANNE,MONTORY,ARAMITS,HAUX,SUNHAR",5.3,NA,NA,80,NA,NA,NA,NA,43.2,-0.5
"8/13/1967",1967,"PAPUA NEW GUINEA","BISMARCK SEA",6.4,NA,NA,NA,NA,NA,NA,NA,-4.4,152.5
"8/30/1967",1967,"CHINA","SICHUAN PROVINCE",6.8,NA,NA,NA,NA,NA,NA,NA,31.6,100.3
"9/3/1967",1967,"PERU","OFF COAST",7,NA,NA,NA,NA,NA,NA,NA,-10.6,-79.8
"10/25/1967",1967,"TAIWAN","HUALIEN",7,NA,2,NA,NA,NA,NA,23,24.5,122.2
"11/15/1967",1967,"CHILE","NORTHERN",5.9,NA,NA,NA,NA,NA,NA,NA,-28.78,-71.19
"11/30/1967",1967,"ALBANIA","",6.5,NA,NA,NA,NA,NA,NA,NA,41.5,20.5
"12/2/1967",1967,"CHINA","HEBEI PROVINCE",5.7,NA,NA,NA,NA,NA,NA,NA,37.717,115.217
"12/10/1967",1967,"INDIA","",6.5,NA,NA,NA,NA,NA,NA,NA,17.7,73.9
"12/18/1967",1967,"CHINA","SHANXI PROVINCE",5.4,NA,NA,NA,NA,NA,NA,NA,36.467,111.217
"12/21/1967",1967,"CHILE","NORTHERN",7.5,NA,1,NA,NA,NA,NA,NA,-21.7,-69.5
"1/4/1968",1968,"NICARAGUA","MANAGUA",4.6,NA,NA,NA,2,2000000,NA,NA,12.1,-86.2
"1/15/1968",1968,"ITALY","SICILY",6,NA,216,563,320,320000000,NA,NA,37.9,13.1
"1/25/1968",1968,"ITALY","SICILY",5.1,NA,8,55,NA,NA,NA,NA,37.8,13.2
"1/29/1968",1968,"RUSSIA","S. KURIL ISLANDS",7.3,NA,NA,NA,NA,NA,NA,NA,43.586,146.701
"2/12/1968",1968,"PAPUA NEW GUINEA","NEW IRELAND",7.8,NA,NA,NA,NA,NA,NA,NA,-5.5,153.2
"2/19/1968",1968,"GREECE","AEGEAN SEA",7.2,NA,20,18,0.6,600000,1951,500,39.368,24.957
"2/21/1968",1968,"JAPAN","KYUSHU",6.3,NA,3,NA,NA,NA,NA,NA,32,130.6
"2/25/1968",1968,"ALGERIA","EL ALEN (BABORD)",4.9,NA,1,4,NA,NA,NA,100,36.08,5.07
"2/28/1968",1968,"AZORES","",7.6,NA,NA,NA,NA,NA,NA,NA,37.7,-29.4
"3/20/1968",1968,"KENYA","HOMA BAY, USIRI, GOT KOKECH",4.6,NA,1,1,NA,NA,NA,NA,-0.6,34.4
"4/1/1968",1968,"JAPAN","KYUSHU, SHIKOKU",7.5,NA,1,22,NA,NA,NA,NA,32.3,132.5
"4/18/1968",1968,"ITALY","LIGURIA",4.6,NA,NA,NA,NA,NA,NA,NA,44.08,8
"4/29/1968",1968,"IRAN","MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI",5.3,NA,38,100,1,1000000,NA,1000,39.2,44.3
"5/2/1968",1968,"IRAN","SIYAH,CHESHMEH,ZAVIEH,TAKHT-E-RAVAN-E-SOFLA",NA,NA,NA,NA,NA,NA,NA,NA,39.3,44.4
"5/16/1968",1968,"JAPAN","OFF EAST COAST OF HONSHU ISLAND",8.2,NA,52,330,131,131000000,NA,1218,40.8,143.2
"5/16/1968",1968,"JAPAN","OFF COAST OF HONSHU ISLAND",7.5,NA,NA,NA,NA,NA,NA,NA,41.5,142.7
"5/23/1968",1968,"NEW ZEALAND","SOUTH ISLAND",7.1,NA,NA,NA,NA,NA,NA,NA,-41.7,172
"5/28/1968",1968,"INDONESIA","NEW GUINEA",7.7,NA,NA,NA,NA,NA,NA,NA,-2.9,139.3
"6/9/1968",1968,"ARMENIA","ZANGEZUR",5,NA,NA,NA,NA,NA,NA,NA,39.1,46.1
"6/12/1968",1968,"JAPAN","SANRIKU",7.2,NA,NA,NA,NA,NA,NA,NA,39.4,143.1
"6/19/1968",1968,"PERU","SAN MARTIN,MOYOBAMBA,YANTALO,RIOJA,LAMAS",7,NA,NA,NA,NA,NA,NA,NA,-5.6,-77.2
"6/23/1968",1968,"IRAN","GHALEGH SEYED,KHESHT,KONAR TAKHTEH",5.3,NA,NA,NA,NA,NA,NA,NA,29.8,51.2
"7/25/1968",1968,"KERMADEC ISLANDS","S OF, RAOUL",7.3,NA,NA,NA,NA,NA,NA,NA,-30.8,-178.4
"8/1/1968",1968,"PHILIPPINES","LUZON",7.3,NA,270,261,8,8000000,NA,NA,16.5,122.2
"8/2/1968",1968,"MEXICO","OAXACA, GUERRERO",7.5,NA,NA,NA,NA,NA,NA,NA,16.5,-97.8
"8/5/1968",1968,"JAPAN","SEIKAIDO-NANKAIDO",NA,NA,NA,NA,NA,NA,NA,NA,33.3,132.2
"8/10/1968",1968,"INDONESIA","MOLUCCA ISLANDS",7.6,NA,NA,NA,NA,NA,NA,NA,1.4,126.2
"8/14/1968",1968,"INDONESIA","SULAWESI",7.4,NA,200,58,NA,NA,NA,800,0.2,119.8
"8/31/1968",1968,"IRAN","DASHT-E-BAYAZ",7.3,NA,10488,17000,35,35000000,NA,12000,34,59
"9/1/1968",1968,"ARMENIA","ZANGEZUR",5,NA,NA,NA,NA,NA,NA,NA,39.1,46.2
"9/1/1968",1968,"IRAN","FERDOW",6.5,NA,700,NA,NA,NA,NA,1500,34,58.2
"9/3/1968",1968,"TURKEY","BARTIN, AMASRA, CAKRAZ",6.6,NA,24,200,NA,NA,NA,2000,41.8,32.3
"9/4/1968",1968,"IRAN","",5.4,NA,NA,NA,NA,NA,NA,NA,33.9,58.2
"9/20/1968",1968,"VENEZUELA","CARUPANO",6.2,NA,NA,NA,NA,NA,NA,NA,10.5,-62.6
"9/24/1968",1968,"TURKEY","",5.1,NA,NA,NA,NA,NA,NA,NA,39.2,40.1
"9/25/1968",1968,"MEXICO-GUATEMALA","S CHIAPAS",5.7,NA,NA,NA,NA,NA,NA,NA,15.5,-92.7
"10/7/1968",1968,"JAPAN","BONIN ISLANDS",7.5,NA,NA,NA,NA,NA,NA,NA,26.3,140.6
"10/14/1968",1968,"AUSTRALIA","MECKERING, NORTHAM, CUNDERDIN, YORK",6.9,NA,NA,NA,NA,NA,NA,NA,-31.6,117
"10/23/1968",1968,"PAPUA NEW GUINEA","N COAST, WEWAK, DAGUA",7.5,NA,NA,NA,NA,NA,NA,NA,-3.4,143.3
"11/3/1968",1968,"BALKANS NW","MONTENEGRO",5.3,NA,NA,NA,NA,NA,NA,NA,42.1,19.3
"1/3/1969",1969,"IRAN","NE KHURASAN PROVINCE",5.6,NA,NA,NA,NA,NA,NA,NA,37.1,57.9
"1/5/1969",1969,"SOLOMON ISLANDS","SANTA ISABEL ISLAND",7.5,NA,NA,NA,NA,NA,NA,NA,-7.9,158.9
"1/19/1969",1969,"JAPAN","HOKKAIDO",7.6,NA,NA,NA,NA,NA,NA,NA,45,143.2
"1/30/1969",1969,"INDONESIA","TALAUD ISLANDS, MINDANAO, VISAYAN",7.5,NA,NA,NA,NA,NA,NA,NA,4.8,127.4
"2/11/1969",1969,"CHINA","XINJIANG PROVINCE",6.3,NA,4,NA,NA,NA,NA,NA,41.45,79.367
"2/23/1969",1969,"INDONESIA","SULAWESI",7.4,NA,664,97,NA,NA,NA,1287,-3.1,118.9
"2/28/1969",1969,"PORTUGAL; MOROCCO","RABAT, SALE; SPAIN",7.8,NA,113,80,NA,NA,NA,NA,36.017,-10.95
"3/23/1969",1969,"TURKEY","DEMIRCI, GORDES, SINDIRGI",5.6,NA,NA,NA,NA,NA,NA,NA,39.2,28.5
"3/28/1969",1969,"TURKEY","ALASEHIR, SARIGOL, KIRAZ",6.5,NA,NA,NA,NA,NA,NA,NA,38.6,28.4
"3/29/1969",1969,"ETHIOPIA","SARDO",6.2,NA,40,160,0.32,320000,NA,NA,11.9,41.21
"3/31/1969",1969,"EGYPT","BENI-SOUEF, AL-QAHIRAH (CAIRO)",7,NA,2,16,NA,NA,NA,107,27.7,34
"4/3/1969",1969,"ALBANIA","SOUTHERN",5.5,NA,NA,NA,NA,NA,NA,NA,40.7,19.8
"4/21/1969",1969,"JAPAN","RYUKYU ISLANDS",NA,NA,NA,NA,NA,NA,NA,NA,32.2,132.1
"4/30/1969",1969,"TURKEY","DEMIRCI, WESTERN ANATOLIA, ISTANBUL",5.1,NA,NA,NA,NA,NA,NA,NA,39.2,28.6
"7/18/1969",1969,"CHINA","BOHAI SEA",7.4,NA,NA,NA,NA,NA,NA,NA,38.2,119.4
"7/24/1969",1969,"PERU","LAMPA-JUNIN,HUAYTAPALLANA",5.9,NA,NA,NA,NA,NA,NA,NA,-11.9,-75.1
"7/25/1969",1969,"CHINA","GUANGDONG PROVINCE",6.4,NA,3000,NA,NA,NA,NA,10762,22.317,111.8
"8/2/1969",1969,"PAPUA NEW GUINEA","BISMARCK SEA",5.4,NA,NA,NA,NA,NA,NA,NA,-6.6,146.9
"8/11/1969",1969,"ITALY","PERUGIA",4.7,NA,NA,4,NA,NA,NA,NA,43.2,12.4
"8/11/1969",1969,"RUSSIA","SHIKOTAN ISLAND, KURILSKIYE",8.2,NA,NA,NA,NA,NA,NA,NA,43.6,147.9
"9/14/1969",1969,"CHINA","XINJIANG PROVINCE",5.5,NA,NA,NA,NA,NA,NA,10,39.7,74.8
"9/29/1969",1969,"SOUTH AFRICA","CAPE PROVINCE",6.3,NA,12,NA,24,24000000,NA,NA,-32.9,19.7
"10/1/1969",1969,"PERU","HUAYTAPALLANA, LAMPA, CHILIFRUTA",6.2,NA,NA,NA,NA,NA,NA,NA,-11.7,-75.1
"10/2/1969",1969,"CALIFORNIA","SANTA ROSA",4.8,NA,1,NA,8.35,8350000,NA,NA,38.467,-122.692
"10/5/1969",1969,"SOUTH AFRICA","TULBAGH",5.8,NA,NA,NA,NA,NA,NA,NA,-33.1,19.6
"10/26/1969",1969,"BALKANS NW","BOSNIA-HERZEGOVINA",6,NA,NA,NA,NA,NA,NA,NA,44.9,17.3
"10/27/1969",1969,"BALKANS NW","BOSNIA-HERZEGOVINA",6.4,NA,NA,NA,NA,NA,NA,NA,44.9,17.2
"11/21/1969",1969,"INDONESIA","OFF NW COAST SUMATERA",7.7,NA,NA,NA,NA,NA,NA,NA,2.1,94.6
"11/22/1969",1969,"RUSSIA","OFF KAMCHATKA",7.3,NA,NA,NA,NA,NA,NA,NA,57.7,163.6
"12/17/1969",1969,"ECUADOR","SASQUISILI, PUJILI, LATACUNGA",4.2,NA,NA,NA,NA,NA,NA,NA,-0.8,-78.3
"12/25/1969",1969,"GUADELOUPE","GRAND BOURG",7.2,NA,NA,NA,NA,NA,NA,NA,15.8,-59.7
"1/4/1970",1970,"CHINA","YUNNAN PROVINCE; VIETNAM",7.8,NA,10000,NA,NA,NA,NA,NA,24.1,102.5
"1/10/1970",1970,"PHILIPPINES","MINDANAO",7.6,NA,NA,NA,NA,NA,NA,NA,6.8,126.7
"2/5/1970",1970,"PHILIPPINES","LUZON, ROMBLON I; TABLAS I",7.1,NA,3,NA,NA,NA,NA,NA,12.6,122.1
"2/14/1970",1970,"PERU","PANAO,CHACLLA,QUERO,AYLLAMARCA,LA LINDA",5.4,NA,12,NA,NA,NA,NA,NA,-9.9,-75.6
"3/11/1970",1970,"ALASKA","ANDREANOF ISLANDS",6,NA,NA,NA,NA,NA,NA,NA,57.5,-153.9
"3/14/1970",1970,"IRAN","BADALAN,QERIS,BATCHI,DIZEH,PESAK,HESAR",4.8,NA,5,NA,NA,NA,NA,NA,38.6,44.7
"3/23/1970",1970,"INDIA","BROACH",5.4,NA,26,200,NA,NA,NA,NA,21.7,73
"3/28/1970",1970,"TURKEY","GEDIZ",7.4,NA,1086,1174,55.6,55600000,5586,8229,39.2,29.5
"4/7/1970",1970,"PHILIPPINES","LUZON",7.3,NA,15,200,NA,NA,NA,NA,15.78,121.71
"4/23/1970",1970,"TURKEY","DEMIRCI, MANISA",5.7,NA,NA,43,NA,NA,NA,150,39.1,28.7
"5/14/1970",1970,"RUSSIA","DAGESTAN",5.7,NA,NA,NA,NA,NA,NA,NA,43,47
"5/14/1970",1970,"RUSSIA","DAGESTAN",6.5,NA,NA,NA,NA,NA,NA,NA,43,47.1
"5/31/1970",1970,"PERU","NORTHERN, PISCO, CHICLAYO",7.9,NA,66794,50000,530,530000000,NA,NA,-9.2,-78.8
"6/5/1970",1970,"KAZAKHSTAN","ALMA-ATA",6.6,NA,NA,NA,NA,NA,NA,5000,42.5,78.8
"6/11/1970",1970,"AUSTRALIA","MACQUARIE ISLAND",7.6,NA,NA,NA,NA,NA,NA,NA,-59.1,157.8
"6/14/1970",1970,"CHILE","SOUTHERN",6,NA,NA,NA,NA,NA,NA,NA,-52,-73.8
"6/19/1970",1970,"CHILE","NORTHERN",6.4,NA,NA,NA,NA,NA,NA,NA,-22.28,-70.55
"6/24/1970",1970,"CANADA","QUEEN CHARLOTTE ISLANDS, BRITISH COLOMBIA",7.5,NA,NA,NA,NA,NA,NA,NA,51.8,-131
"7/2/1970",1970,"TURKEY","SIVAS",4.9,NA,1,NA,NA,NA,NA,150,38.8,36.7
"7/25/1970",1970,"SEIKAIDO, JAPAN","",7,NA,NA,13,NA,NA,NA,NA,32.2,131.7
"7/30/1970",1970,"IRAN","KARNAVEH, MAREV",6.7,NA,176,483,8,8000000,NA,2000,37.8,55.9
"7/31/1970",1970,"PERU","JUIN PROVINCE FELT ARGENTINA TO MEXICO CITY",7.1,NA,1,NA,NA,NA,NA,NA,-1.5,-72.6
"8/11/1970",1970,"SOLOMON ISLANDS","",7.5,NA,NA,NA,NA,NA,NA,NA,-14.095,166.57
"9/7/1970",1970,"BALKANS NW","CROATIA",5.5,NA,NA,8,NA,NA,NA,NA,44,16
"9/26/1970",1970,"COLOMBIA","BAHIA SOLANO",6.6,NA,NA,2,0.4,400000,NA,104,6.2,-77.6
"9/28/1970",1970,"NEW ZEALAND","",5.1,NA,NA,NA,NA,NA,NA,NA,-44.64,173.62
"9/30/1970",1970,"PHILIPPINES","BATAN ISLANDS",5.3,NA,NA,NA,NA,NA,NA,NA,20.6,122
"10/31/1970",1970,"PAPUA NEW GUINEA","MADANG",7.3,NA,18,20,1.75,1750000,NA,800,-4.907,145.471
"11/28/1970",1970,"CHILE","NORTHERN",6,NA,NA,NA,NA,NA,NA,NA,-20.94,-69.81
