Region,Sub Region,Country,Drug Group,Drug,Year,Country Code,download,Latest Year,Clear,Kg Equivalent,Latest Year Kg Value,Metring Tons,Number of Records
Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,2018,LAT,,2019,1,0.020867,,2.0867e-05,1
Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,2018,LAT,,2019,1,2.565015,,0.002565015,1
Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,2018,LAT,,2019,1,6.19732,,0.00619732,1
Europe,Western and Central Europe,Lithuania,ATS,Ecstasy-type substances,2018,LIT,,2019,1,17.4,,0.0174,1
Europe,Western and Central Europe,Luxembourg,ATS,Ecstasy-type substances,2018,LUX,,2019,1,0.422489,,0.000422489,1
Europe,Western and Central Europe,Malta,ATS,Ecstasy-type substances,2018,MAT,,2018,1,0.097303,0.097303,9.7303e-05,1
Europe,Western and Central Europe,Malta,ATS,Ecstasy-type substances,2018,MAT,,2018,1,0.099728,0.099728,9.9728e-05,1
Europe,Western and Central Europe,Netherlands,ATS,Ecstasy-type substances,2018,NET,,2019,1,472,,0.472,1
Europe,Western and Central Europe,Norway,ATS,Ecstasy-type substances,2018,NOR,,2019,1,10.62,,0.01062,1
Europe,Western and Central Europe,Norway,ATS,Ecstasy-type substances,2018,NOR,,2019,1,17.867301,,0.017867301,1
Europe,Western and Central Europe,Poland,ATS,Ecstasy-type substances,2018,POL,,2019,1,59.249272,,0.059249272,1
Europe,Western and Central Europe,Poland,ATS,Ecstasy-type substances,2018,POL,,2019,1,407.96,,0.40796,1
Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,2018,POR,,2019,1,1.123295,,0.001123295,1
Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,2018,POR,,2019,1,19.25,,0.01925,1
Europe,Western and Central Europe,Slovakia,ATS,Ecstasy-type substances,2018,SLO,,2019,1,0.275065,,0.000275065,1
Europe,Western and Central Europe,Slovenia,ATS,Ecstasy-type substances,2018,SVN,,2018,1,0.266393,0.266393,0.000266393,1
Europe,Western and Central Europe,Slovenia,ATS,Ecstasy-type substances,2018,SVN,,2018,1,0.379,0.379,0.000379,1
Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,2018,SPA,,2019,1,0.873704,,0.000873704,1
Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,2018,SPA,,2019,1,9.243539,,0.009243539,1
Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,2018,SPA,,2019,1,35.048,,0.035048,1
Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,2018,SPA,,2019,1,81.454741,,0.081454741,1
Europe,Western and Central Europe,Spain,ATS,Ecstasy-type substances,2018,SPA,,2019,1,257.722,,0.257722,1
Europe,Western and Central Europe,Sweden,ATS,Ecstasy-type substances,2018,SWE,,2019,1,10.8,,0.0108,1
Europe,Western and Central Europe,Sweden,ATS,Ecstasy-type substances,2018,SWE,,2019,1,51.704632,,0.051704632,1
Europe,Western and Central Europe,Switzerland,ATS,Ecstasy-type substances,2018,SWI,,2019,1,0.016,,1.6e-05,1
Europe,Western and Central Europe,Switzerland,ATS,Ecstasy-type substances,2018,SWI,,2019,1,5.78856,,0.00578856,1
Europe,Western and Central Europe,Switzerland,ATS,Ecstasy-type substances,2018,SWI,,2019,1,17.11,,0.01711,1
Europe,Western and Central Europe,United Kingdom,ATS,Ecstasy-type substances,2018,UK,,2019,1,193.465816,,0.193465816,1
Europe,Western and Central Europe,Austria,ATS,Methamphetamine,2018,AUS,,2019,1,8,,0.008,1
Europe,Western and Central Europe,Belgium,ATS,Methamphetamine,2018,BEL,,2019,1,57,,0.057,1
Europe,Western and Central Europe,Cyprus,ATS,Methamphetamine,2018,CYP,,2019,1,1.16,,0.00116,1
Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,2018,CEH,,2019,1,0.81855,,0.00081855,1
Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,2018,CEH,,2019,1,106.155,,0.106155,1
Europe,Western and Central Europe,Denmark,ATS,Methamphetamine,2018,DEN,,2019,1,3.86,,0.00386,1
Europe,Western and Central Europe,Estonia,ATS,Methamphetamine,2018,EST,,2019,1,0.02795,,2.795e-05,1
Europe,Western and Central Europe,Finland,ATS,Methamphetamine,2018,FIN,,2019,1,9.6,,0.0096,1
Europe,Western and Central Europe,France,ATS,Methamphetamine,2018,FRA,,2019,1,126,,0.126,1
Europe,Western and Central Europe,Germany,ATS,Methamphetamine,2018,GER,,2019,1,129,,0.129,1
Europe,Western and Central Europe,Greece,ATS,Methamphetamine,2018,GRE,,2019,1,1.429,,0.001429,1
Europe,Western and Central Europe,Hungary,ATS,Methamphetamine,2018,HUN,,2019,1,0.879,,0.000879,1
Europe,Western and Central Europe,Iceland,ATS,Methamphetamine,2018,ICE,,2019,1,0.07225,,7.225e-05,1
Europe,Western and Central Europe,Ireland,ATS,Methamphetamine,2018,IRE,,2019,1,0.48,,0.00048,1
Europe,Western and Central Europe,Latvia,ATS,Methamphetamine,2018,LAT,,2019,1,9.53,,0.00953,1
Europe,Western and Central Europe,Lithuania,ATS,Methamphetamine,2018,LIT,,2019,1,36.9,,0.0369,1
Europe,Western and Central Europe,Netherlands,ATS,Methamphetamine,2018,NET,,2019,1,6,,0.006,1
Europe,Western and Central Europe,Norway,ATS,Methamphetamine,2018,NOR,,2019,1,32.83,,0.03283,1
Europe,Western and Central Europe,Poland,ATS,Methamphetamine,2018,POL,,2019,1,30.88,,0.03088,1
Europe,Western and Central Europe,Portugal,ATS,Methamphetamine,2018,POR,,2019,1,0.0197,,1.97e-05,1
Europe,Western and Central Europe,Slovakia,ATS,Methamphetamine,2018,SLO,,2019,1,0.7,,0.0007,1
Europe,Western and Central Europe,Slovenia,ATS,Methamphetamine,2018,SVN,,2018,1,0.0216,0.0216,2.16e-05,1
Europe,Western and Central Europe,Slovenia,ATS,Methamphetamine,2018,SVN,,2018,1,0.21,0.21,0.00021,1
Europe,Western and Central Europe,Spain,ATS,Methamphetamine,2018,SPA,,2019,1,51.19425,,0.05119425,1
Europe,Western and Central Europe,Sweden,ATS,Methamphetamine,2018,SWE,,2019,1,2.5,,0.0025,1
Europe,Western and Central Europe,Switzerland,ATS,Methamphetamine,2018,SWI,,2019,1,0.101,,0.000101,1
Europe,Western and Central Europe,Switzerland,ATS,Methamphetamine,2018,SWI,,2019,1,2.79405,,0.00279405,1
Europe,Western and Central Europe,Switzerland,ATS,Methamphetamine,2018,SWI,,2019,1,6.19,,0.00619,1
Europe,Western and Central Europe,United Kingdom,ATS,Methamphetamine,2018,UK,,2019,1,0.14687,,0.00014687,1
Europe,Western and Central Europe,Andorra,ATS,Non-specified ATS,2018,AND,,2019,1,0.008,,8e-06,1
Europe,Western and Central Europe,Ireland,ATS,Non-specified ATS,2018,IRE,,2019,1,25.5875,,0.0255875,1
Europe,Western and Central Europe,Ireland,ATS,Non-specified ATS,2018,IRE,,2019,1,30.49,,0.03049,1
Europe,Western and Central Europe,Belgium,ATS,Other stimulants,2018,BEL,,2019,1,0.011,,1.1e-05,1
Europe,Western and Central Europe,Czechia,ATS,Other stimulants,2018,CEH,,2019,1,7.512,,0.007512,1
Europe,Western and Central Europe,Hungary,ATS,Other stimulants,2018,HUN,,2019,1,0.1335,,0.0001335,1
Europe,Western and Central Europe,Hungary,ATS,Other stimulants,2018,HUN,,2019,1,29.158,,0.029158,1
Europe,Western and Central Europe,Italy,ATS,Other stimulants,2018,ITA,,2019,1,0.3,,0.0003,1
Europe,Western and Central Europe,Poland,ATS,Other stimulants,2018,POL,,2019,1,0.2475,,0.0002475,1
Europe,Western and Central Europe,Poland,ATS,Other stimulants,2018,POL,,2019,1,1.55,,0.00155,1
Europe,Western and Central Europe,Spain,ATS,Other stimulants,2018,SPA,,2019,1,1742.142,,1.742142,1
Europe,Western and Central Europe,Switzerland,ATS,Other stimulants,2018,SWI,,2019,1,0.00025,,2.5e-07,1
Europe,Western and Central Europe,Switzerland,ATS,Other stimulants,2018,SWI,,2019,1,0.1,,0.0001,1
Europe,Western and Central Europe,Switzerland,ATS,Other stimulants,2018,SWI,,2019,1,0.11,,0.00011,1
Europe,Western and Central Europe,United Kingdom,ATS,Other stimulants,2018,UK,,2019,1,0.03128,,3.128e-05,1
Europe,Western and Central Europe,Czechia,ATS,Prescription stimulants,2018,CEH,,2019,1,0,,0,1
Europe,Western and Central Europe,Czechia,ATS,Prescription stimulants,2018,CEH,,2019,1,0.05727,,5.727e-05,1
Europe,Western and Central Europe,Estonia,ATS,Prescription stimulants,2018,EST,,2019,1,0.00029,,2.9e-07,1
Europe,Western and Central Europe,Estonia,ATS,Prescription stimulants,2018,EST,,2019,1,0.00221,,2.21e-06,1
Europe,Western and Central Europe,Poland,ATS,Prescription stimulants,2018,POL,,2019,1,0.0075,,7.5e-06,1
Europe,Eastern Europe,Belarus,Cannabis-type,Cannabis oil,2018,BYE,,2019,1,0.03884,,3.884e-05,1
Europe,Eastern Europe,Republic of Moldova,Cannabis-type,Cannabis oil,2018,MOL,,2019,1,0.0066,,6.6e-06,1
Europe,Eastern Europe,Russian Federation,Cannabis-type,Cannabis oil,2018,RUS,,2019,1,147.76,,0.14776,1
Europe,Eastern Europe,Republic of Moldova,Cannabis-type,Cannabis plants,2018,MOL,,2019,1,3247.4,,3.2474,1
Europe,Eastern Europe,Russian Federation,Cannabis-type,Cannabis plants,2018,RUS,,2019,1,2148.555,,2.148555,1
Europe,Eastern Europe,Belarus,Cannabis-type,Hashish (resin),2018,BYE,,2019,1,502.09395,,0.50209395,1
Europe,Eastern Europe,Republic of Moldova,Cannabis-type,Hashish (resin),2018,MOL,,2019,1,29.9,,0.0299,1
Europe,Eastern Europe,Russian Federation,Cannabis-type,Hashish (resin),2018,RUS,,2019,1,2075.062,,2.075062,1
Europe,Eastern Europe,Belarus,Cannabis-type,Marijuana (herb),2018,BYE,,2019,1,280.93612,,0.28093612,1
Europe,Eastern Europe,Republic of Moldova,Cannabis-type,Marijuana (herb),2018,MOL,,2019,1,44.7,,0.0447,1
Europe,Eastern Europe,Russian Federation,Cannabis-type,Marijuana (herb),2018,RUS,,2019,1,12888.383,,12.888383,1
Europe,Eastern Europe,Belarus,Cannabis-type,Other types of cannabis,2018,BYE,,2019,1,6.92663,,0.00692663,1
Europe,Eastern Europe,Russian Federation,Cannabis-type,Other types of cannabis,2018,RUS,,2019,1,365.656,,0.365656,1
Europe,South-Eastern Europe,Albania,Cannabis-type,Cannabis oil,2018,ALB,,2019,1,51.758,,0.051758,1
Europe,South-Eastern Europe,Montenegro,Cannabis-type,Cannabis oil,2018,MNE,,2019,1,0.0001,,1e-07,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Cannabis oil,2018,MCD,,2019,1,2.635369581,,0.002635370,1
Europe,South-Eastern Europe,Romania,Cannabis-type,Cannabis oil,2018,ROM,,2019,1,0.0015,,1.5e-06,1
Europe,South-Eastern Europe,Serbia,Cannabis-type,Cannabis oil,2018,SRB,,2019,1,0.07,,7e-05,1
Europe,South-Eastern Europe,Turkey,Cannabis-type,Cannabis oil,2018,TUR,,2019,1,2,,0.002,1
Europe,South-Eastern Europe,Albania,Cannabis-type,Cannabis plants,2018,ALB,,2019,1,3598.5,,3.5985,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Cannabis plants,2018,BIH,,2019,1,148.430675,,0.148430675,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Cannabis plants,2018,BIH,,2019,1,821.5,,0.8215,1
Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Cannabis plants,2018,BUL,,2019,1,2424.4,,2.4244,1
Europe,South-Eastern Europe,Croatia,Cannabis-type,Cannabis plants,2018,CRO,,2019,1,361.4,,0.3614,1
Europe,South-Eastern Europe,Montenegro,Cannabis-type,Cannabis plants,2018,MNE,,2019,1,5,,0.005,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Cannabis plants,2018,MCD,,2019,1,81.9,,0.0819,1
Europe,South-Eastern Europe,Albania,Cannabis-type,Cannabis seed,2018,ALB,,2019,1,1.761,,0.001761,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Cannabis seed,2018,BIH,,2019,1,0.084849998,,8.484999810e-05,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Cannabis seed,2018,BIH,,2019,1,0.125004,,0.000125004,1
Europe,South-Eastern Europe,Croatia,Cannabis-type,Cannabis seed,2018,CRO,,2019,1,0.945,,0.000945,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Cannabis seed,2018,MCD,,2019,1,0,,0,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Cannabis seed,2018,MCD,,2019,1,0.82,,0.00082,1
Europe,South-Eastern Europe,Serbia,Cannabis-type,Cannabis seed,2018,SRB,,2019,1,0.005420000,,5.419999879e-06,1
Europe,South-Eastern Europe,Albania,Cannabis-type,Hashish (resin),2018,ALB,,2019,1,363.408,,0.363408,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Hashish (resin),2018,BIH,,2019,1,0.000270000,,2.700000107e-07,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Hashish (resin),2018,BIH,,2019,1,0.083521,,8.3521e-05,1
Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Hashish (resin),2018,BUL,,2019,1,2.43,,0.00243,1
Europe,South-Eastern Europe,Croatia,Cannabis-type,Hashish (resin),2018,CRO,,2019,1,49.538,,0.049538,1
Europe,South-Eastern Europe,Montenegro,Cannabis-type,Hashish (resin),2018,MNE,,2019,1,8.146,,0.008146,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Hashish (resin),2018,MCD,,2019,1,0.92,,0.00092,1
Europe,South-Eastern Europe,Romania,Cannabis-type,Hashish (resin),2018,ROM,,2019,1,8.3642,,0.0083642,1
Europe,South-Eastern Europe,Serbia,Cannabis-type,Hashish (resin),2018,SRB,,2019,1,2.87,,0.00287,1
Europe,South-Eastern Europe,Turkey,Cannabis-type,Hashish (resin),2018,TUR,,2019,1,31473,,31.473,1
Europe,South-Eastern Europe,Albania,Cannabis-type,Marijuana (herb),2018,ALB,,2019,1,20365.082,,20.365082,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),2018,BIH,,2019,1,196.7535,,0.1967535,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),2018,BIH,,2019,1,2108.437,,2.108437,1
Europe,South-Eastern Europe,Bulgaria,Cannabis-type,Marijuana (herb),2018,BUL,,2019,1,959.25,,0.95925,1
Europe,South-Eastern Europe,Croatia,Cannabis-type,Marijuana (herb),2018,CRO,,2019,1,4687.415,,4.687415,1
Europe,South-Eastern Europe,Montenegro,Cannabis-type,Marijuana (herb),2018,MNE,,2019,1,3203.42,,3.20342,1
Europe,South-Eastern Europe,North Macedonia,Cannabis-type,Marijuana (herb),2018,MCD,,2019,1,1532.4,,1.5324,1
Europe,South-Eastern Europe,Romania,Cannabis-type,Marijuana (herb),2018,ROM,,2019,1,266.0833,,0.2660833,1
Europe,South-Eastern Europe,Serbia,Cannabis-type,Marijuana (herb),2018,SRB,,2019,1,3629.99,,3.62999,1
Europe,South-Eastern Europe,Turkey,Cannabis-type,Marijuana (herb),2018,TUR,,2019,1,10862,,10.862,1
Europe,South-Eastern Europe,Turkey,Cannabis-type,Marijuana (herb),2018,TUR,,2019,1,38371,,38.371,1
Europe,South-Eastern Europe,Romania,Cannabis-type,Other types of cannabis,2018,ROM,,2019,1,377.7429,,0.3777429,1
Europe,Western and Central Europe,Austria,Cannabis-type,Cannabis oil,2018,AUS,,2019,1,7.44,,0.00744,1
Europe,Western and Central Europe,Belgium,Cannabis-type,Cannabis oil,2018,BEL,,2019,1,178,,0.178,1
Europe,Western and Central Europe,Denmark,Cannabis-type,Cannabis oil,2018,DEN,,2019,1,40.58919,,0.04058919,1
Europe,Western and Central Europe,Greece,Cannabis-type,Cannabis oil,2018,GRE,,2019,1,3.715,,0.003715,1
Europe,Western and Central Europe,Hungary,Cannabis-type,Cannabis oil,2018,HUN,,2019,1,0.506,,0.000506,1
Europe,Western and Central Europe,Iceland,Cannabis-type,Cannabis oil,2018,ICE,,2019,1,0.011,,1.1e-05,1
Europe,Western and Central Europe,Iceland,Cannabis-type,Cannabis oil,2018,ICE,,2019,1,0.03439,,3.439e-05,1
Europe,Western and Central Europe,Ireland,Cannabis-type,Cannabis oil,2018,IRE,,2019,1,735.9,,0.7359,1
Europe,Western and Central Europe,Italy,Cannabis-type,Cannabis oil,2018,ITA,,2019,1,7.85,,0.00785,1
Europe,Western and Central Europe,Italy,Cannabis-type,Cannabis oil,2018,ITA,,2019,1,143.3,,0.1433,1
Europe,Western and Central Europe,Latvia,Cannabis-type,Cannabis oil,2018,LAT,,2019,1,0.01133,,1.133e-05,1
Europe,Western and Central Europe,Luxembourg,Cannabis-type,Cannabis oil,2018,LUX,,2019,1,0.018,,1.8e-05,1
Europe,Western and Central Europe,Malta,Cannabis-type,Cannabis oil,2018,MAT,,2018,1,0.05,0.05,5e-05,1
Europe,Western and Central Europe,Portugal,Cannabis-type,Cannabis oil,2018,POR,,2019,1,0.273,,0.000273,1
Europe,Western and Central Europe,Spain,Cannabis-type,Cannabis oil,2018,SPA,,2019,1,13.63,,0.01363,1
Europe,Western and Central Europe,Sweden,Cannabis-type,Cannabis oil,2018,SWE,,2019,1,10.16,,0.01016,1
Europe,Western and Central Europe,Switzerland,Cannabis-type,Cannabis oil,2018,SWI,,2019,1,0.002700000,,2.700000107e-06,1
Europe,Western and Central Europe,Switzerland,Cannabis-type,Cannabis oil,2018,SWI,,2019,1,0.085,,8.5e-05,1
Europe,Western and Central Europe,Switzerland,Cannabis-type,Cannabis oil,2018,SWI,,2019,1,1.48,,0.00148,1
Europe,Western and Central Europe,United Kingdom,Cannabis-type,Cannabis oil,2018,UK,,2019,1,3,,0.003,1
Europe,Western and Central Europe,United Kingdom,Cannabis-type,Cannabis oil,2018,UK,,2019,1,5.27801,,0.00527801,1
Europe,Western and Central Europe,Andorra,Cannabis-type,Cannabis plants,2018,AND,,2019,1,2,,0.002,1
Europe,Western and Central Europe,Austria,Cannabis-type,Cannabis plants,2018,AUS,,2019,1,2457.1,,2.4571,1
Europe,Western and Central Europe,Belgium,Cannabis-type,Cannabis plants,2018,BEL,,2019,1,42226.1,,42.2261,1
Europe,Western and Central Europe,Cyprus,Cannabis-type,Cannabis plants,2018,CYP,,2019,1,30.1,,0.0301,1
Europe,Western and Central Europe,Czechia,Cannabis-type,Cannabis plants,2018,CEH,,2019,1,2833.4,,2.8334,1
Europe,Western and Central Europe,Denmark,Cannabis-type,Cannabis plants,2018,DEN,,2019,1,271.56,,0.27156,1
Europe,Western and Central Europe,Denmark,Cannabis-type,Cannabis plants,2018,DEN,,2019,1,1417.1,,1.4171,1
Europe,Western and Central Europe,Finland,Cannabis-type,Cannabis plants,2018,FIN,,2019,1,1308.5,,1.3085,1
Europe,Western and Central Europe,France,Cannabis-type,Cannabis plants,2018,FRA,,2019,1,13856.1,,13.8561,1
Europe,Western and Central Europe,Greece,Cannabis-type,Cannabis plants,2018,GRE,,2019,1,5909,,5.909,1
Europe,Western and Central Europe,Hungary,Cannabis-type,Cannabis plants,2018,HUN,,2019,1,476.9,,0.4769,1
Europe,Western and Central Europe,Iceland,Cannabis-type,Cannabis plants,2018,ICE,,2019,1,22.51725,,0.02251725,1
Europe,Western and Central Europe,Iceland,Cannabis-type,Cannabis plants,2018,ICE,,2019,1,517.3,,0.5173,1
Europe,Western and Central Europe,Ireland,Cannabis-type,Cannabis plants,2018,IRE,,2019,1,0.19,,0.00019,1
Europe,Western and Central Europe,Ireland,Cannabis-type,Cannabis plants,2018,IRE,,2019,1,718.6,,0.7186,1
